# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
26.42  0.27014  -0.96282  0.27975  -0.96007  0.5  5.8419e-12  4.2049
26.43  0.2605  -0.96547  0.27014  -0.96282  0.5  5.8441e-12  4.2065
26.44  0.25083  -0.96803  0.2605  -0.96547  0.5  5.8463e-12  4.2081
26.45  0.24114  -0.97049  0.25083  -0.96803  0.5  5.8485e-12  4.2096
26.46  0.23142  -0.97285  0.24114  -0.97049  0.5  5.8507e-12  4.2112
26.47  0.22168  -0.97512  0.23142  -0.97285  0.5  5.853e-12  4.2128
26.48  0.21192  -0.97729  0.22168  -0.97512  0.5  5.8552e-12  4.2144
26.49  0.20214  -0.97936  0.21192  -0.97729  0.5  5.8574e-12  4.216
26.5  0.19233  -0.98133  0.20214  -0.97936  0.5  5.8596e-12  4.2176
26.51  0.18251  -0.9832  0.19233  -0.98133  0.5  5.8618e-12  4.2192
26.52  0.17267  -0.98498  0.18251  -0.9832  0.5  5.864e-12  4.2208
26.53  0.16281  -0.98666  0.17267  -0.98498  0.5  5.8662e-12  4.2224
26.54  0.15294  -0.98824  0.16281  -0.98666  0.5  5.8684e-12  4.224
26.55  0.14305  -0.98972  0.15294  -0.98824  0.5  5.8706e-12  4.2256
26.56  0.13314  -0.9911  0.14305  -0.98972  0.5  5.8729e-12  4.2272
26.57  0.12322  -0.99238  0.13314  -0.9911  0.5  5.8751e-12  4.2287
26.58  0.11329  -0.99356  0.12322  -0.99238  0.5  5.8773e-12  4.2303
26.59  0.10335  -0.99464  0.11329  -0.99356  0.5  5.8795e-12  4.2319
26.6  0.093401  -0.99563  0.10335  -0.99464  0.5  5.8817e-12  4.2335
26.61  0.08344  -0.99651  0.093401  -0.99563  0.5  5.8839e-12  4.2351
26.62  0.073471  -0.9973  0.08344  -0.99651  0.5  5.8861e-12  4.2367
26.63  0.063495  -0.99798  0.073471  -0.9973  0.5  5.8883e-12  4.2383
26.64  0.053512  -0.99857  0.063495  -0.99798  0.5  5.8905e-12  4.2399
26.65  0.043524  -0.99905  0.053512  -0.99857  0.5  5.8927e-12  4.2415
26.66  0.033531  -0.99944  0.043524  -0.99905  0.5  5.8949e-12  4.2431
26.67  0.023535  -0.99972  0.033531  -0.99944  0.5  5.8972e-12  4.2447
26.68  0.013537  -0.99991  0.023535  -0.99972  0.5  5.8994e-12  4.2463
26.69  0.0035376  -0.99999  0.013537  -0.99991  0.5  5.9016e-12  4.2478
26.7  -0.0064624  -0.99998  0.0035375  -0.99999  0.5  5.9038e-12  4.2494
26.71  -0.016462  -0.99986  -0.0064624  -0.99998  0.5  5.906e-12  4.251
26.72  -0.026459  -0.99965  -0.016462  -0.99986  0.5  5.9082e-12  4.2526
26.73  -0.036454  -0.99934  -0.026459  -0.99965  0.5  5.9105e-12  4.2542
26.74  -0.046446  -0.99892  -0.036454  -0.99934  0.5  5.9127e-12  4.2558
26.75  -0.056432  -0.99841  -0.046446  -0.99892  0.5  5.9149e-12  4.2574
26.76  -0.066414  -0.99779  -0.056432  -0.99841  0.5  5.9171e-12  4.259
26.77  -0.076388  -0.99708  -0.066414  -0.99779  0.5  5.9193e-12  4.2606
26.78  -0.086355  -0.99626  -0.076388  -0.99708  0.5  5.9215e-12  4.2622
26.79  -0.096313  -0.99535  -0.086355  -0.99626  0.5  5.9237e-12  4.2638
26.8  -0.10626  -0.99434  -0.096313  -0.99535  0.5  5.9259e-12  4.2654
26.81  -0.1162  -0.99323  -0.10626  -0.99434  0.5  5.9281e-12  4.2669
26.82  -0.12613  -0.99201  -0.1162  -0.99323  0.5  5.9303e-12  4.2685
26.83  -0.13604  -0.9907  -0.12613  -0.99201  0.5  5.9325e-12  4.2701
26.84  -0.14594  -0.98929  -0.13604  -0.9907  0.5  5.9348e-12  4.2717
26.85  -0.15582  -0.98778  -0.14594  -0.98929  0.5  5.9369e-12  4.2733
26.86  -0.16569  -0.98618  -0.15582  -0.98778  0.5  5.9392e-12  4.2749
26.87  -0.17555  -0.98447  -0.16569  -0.98618  0.5  5.9414e-12  4.2765
26.88  -0.18538  -0.98267  -0.17555  -0.98447  0.5  5.9436e-12  4.2781
26.89  -0.1952  -0.98076  -0.18538  -0.98267  0.5  5.9458e-12  4.2797
26.9  -0.205  -0.97876  -0.1952  -0.98076  0.5  5.948e-12  4.2813
26.91  -0.21478  -0.97666  -0.205  -0.97876  0.5  5.9502e-12  4.2829
26.92  -0.22453  -0.97447  -0.21478  -0.97666  0.5  5.9524e-12  4.2845
26.93  -0.23426  -0.97217  -0.22453  -0.97447  0.5  5.9546e-12  4.286
26.94  -0.24397  -0.96978  -0.23426  -0.97217  0.5  5.9568e-12  4.2876
26.95  -0.25366  -0.96729  -0.24397  -0.96978  0.5  5.959e-12  4.2892
26.96  -0.26332  -0.96471  -0.25366  -0.96729  0.5  5.9612e-12  4.2908
26.97  -0.27295  -0.96203  -0.26332  -0.96471  0.5  5.9634e-12  4.2924
26.98  -0.28256  -0.95925  -0.27295  -0.96203  0.5  5.9657e-12  4.294
26.99  -0.29214  -0.95638  -0.28256  -0.95925  0.5  5.9679e-12  4.2956
27  -0.30169  -0.95341  -0.29214  -0.95638  0.5  5.9701e-12  4.2972
27.01  -0.31121  -0.95034  -0.30169  -0.95341  0.5  5.9723e-12  4.2988
27.02  -0.32069  -0.94718  -0.31121  -0.95034  0.5  5.9745e-12  4.3004
27.03  -0.33015  -0.94393  -0.32069  -0.94718  0.5  5.9767e-12  4.302
27.04  -0.33957  -0.94058  -0.33015  -0.94393  0.5  5.9789e-12  4.3035
27.05  -0.34896  -0.93714  -0.33957  -0.94058  0.5  5.9811e-12  4.3051
27.06  -0.35832  -0.9336  -0.34896  -0.93714  0.5  5.9833e-12  4.3067
27.07  -0.36763  -0.92997  -0.35832  -0.9336  0.5  5.9856e-12  4.3083
27.08  -0.37691  -0.92625  -0.36763  -0.92997  0.5  5.9878e-12  4.3099
27.09  -0.38616  -0.92243  -0.37691  -0.92625  0.5  5.99e-12  4.3115
27.1  -0.39536  -0.91853  -0.38616  -0.92243  0.5  5.9922e-12  4.3131
27.11  -0.40453  -0.91453  -0.39536  -0.91853  0.5  5.9944e-12  4.3147
27.12  -0.41365  -0.91043  -0.40453  -0.91453  0.5  5.9966e-12  4.3163
27.13  -0.42274  -0.90625  -0.41365  -0.91043  0.5  5.9988e-12  4.3179
27.14  -0.43178  -0.90198  -0.42274  -0.90625  0.5  6.001e-12  4.3195
27.15  -0.44078  -0.89762  -0.43178  -0.90198  0.5  6.0032e-12  4.3211
27.16  -0.44973  -0.89316  -0.44078  -0.89762  0.5  6.0055e-12  4.3226
27.17  -0.45864  -0.88862  -0.44973  -0.89316  0.5  6.0076e-12  4.3242
27.18  -0.4675  -0.88399  -0.45864  -0.88862  0.5  6.0099e-12  4.3258
27.19  -0.47632  -0.87927  -0.4675  -0.88399  0.5  6.0121e-12  4.3274
27.2  -0.48509  -0.87447  -0.47632  -0.87927  0.5  6.0143e-12  4.329
27.21  -0.49381  -0.86957  -0.48509  -0.87447  0.5  6.0165e-12  4.3306
27.22  -0.50248  -0.86459  -0.49381  -0.86957  0.5  6.0187e-12  4.3322
27.23  -0.5111  -0.85952  -0.50248  -0.86459  0.5  6.0209e-12  4.3338
27.24  -0.51967  -0.85437  -0.5111  -0.85952  0.5  6.0232e-12  4.3354
27.25  -0.52819  -0.84913  -0.51967  -0.85437  0.5  6.0253e-12  4.337
27.26  -0.53665  -0.8438  -0.52819  -0.84913  0.5  6.0276e-12  4.3386
27.27  -0.54506  -0.8384  -0.53665  -0.8438  0.5  6.0298e-12  4.3402
27.28  -0.55342  -0.8329  -0.54506  -0.8384  0.5  6.032e-12  4.3417
27.29  -0.56172  -0.82733  -0.55342  -0.8329  0.5  6.0342e-12  4.3433
27.3  -0.56996  -0.82167  -0.56172  -0.82733  0.5  6.0364e-12  4.3449
27.31  -0.57815  -0.81593  -0.56996  -0.82167  0.5  6.0386e-12  4.3465
27.32  -0.58628  -0.81011  -0.57815  -0.81593  0.5  6.0409e-12  4.3481
27.33  -0.59435  -0.8042  -0.58628  -0.81011  0.5  6.0431e-12  4.3497
27.34  -0.60237  -0.79822  -0.59435  -0.8042  0.5  6.0452e-12  4.3513
27.35  -0.61032  -0.79216  -0.60237  -0.79822  0.5  6.0475e-12  4.3529
27.36  -0.61821  -0.78601  -0.61032  -0.79216  0.5  6.0497e-12  4.3545
27.37  -0.62604  -0.77979  -0.61821  -0.78601  0.5  6.0519e-12  4.3561
27.38  -0.6338  -0.77349  -0.62604  -0.77979  0.5  6.0541e-12  4.3577
27.39  -0.64151  -0.76712  -0.6338  -0.77349  0.5  6.0563e-12  4.3593
27.4  -0.64915  -0.76066  -0.64151  -0.76712  0.5  6.0585e-12  4.3608
27.41  -0.65672  -0.75413  -0.64915  -0.76066  0.5  6.0607e-12  4.3624
27.42  -0.66423  -0.74753  -0.65672  -0.75413  0.5  6.0629e-12  4.364
27.43  -0.67167  -0.74085  -0.66423  -0.74753  0.5  6.0651e-12  4.3656
27.44  -0.67905  -0.7341  -0.67167  -0.74085  0.5  6.0673e-12  4.3672
27.45  -0.68635  -0.72727  -0.67905  -0.7341  0.5  6.0695e-12  4.3688
27.46  -0.69359  -0.72037  -0.68635  -0.72727  0.5  6.0717e-12  4.3704
27.47  -0.70076  -0.7134  -0.69359  -0.72037  0.5  6.074e-12  4.372
27.48  -0.70786  -0.70635  -0.70076  -0.7134  0.5  6.0762e-12  4.3736
27.49  -0.71489  -0.69924  -0.70786  -0.70635  0.5  6.0784e-12  4.3752
27.5  -0.72184  -0.69206  -0.71489  -0.69924  0.5  6.0806e-12  4.3768
27.51  -0.72873  -0.6848  -0.72184  -0.69206  0.5  6.0828e-12  4.3784
27.52  -0.73554  -0.67748  -0.72873  -0.6848  0.5  6.085e-12  4.3799
27.53  -0.74228  -0.67009  -0.73554  -0.67748  0.5  6.0872e-12  4.3815
27.54  -0.74894  -0.66264  -0.74228  -0.67009  0.5  6.0894e-12  4.3831
27.55  -0.75553  -0.65511  -0.74894  -0.66264  0.5  6.0916e-12  4.3847
27.56  -0.76204  -0.64753  -0.75553  -0.65511  0.5  6.0938e-12  4.3863
27.57  -0.76848  -0.63987  -0.76204  -0.64753  0.5  6.0961e-12  4.3879
27.58  -0.77484  -0.63216  -0.76848  -0.63987  0.5  6.0983e-12  4.3895
27.59  -0.78112  -0.62438  -0.77484  -0.63216  0.5  6.1005e-12  4.3911
27.6  -0.78733  -0.61653  -0.78112  -0.62438  0.5  6.1027e-12  4.3927
27.61  -0.79345  -0.60863  -0.78733  -0.61653  0.5  6.1049e-12  4.3943
27.62  -0.7995  -0.60067  -0.79345  -0.60863  0.5  6.1071e-12  4.3959
27.63  -0.80547  -0.59264  -0.7995  -0.60067  0.5  6.1093e-12  4.3975
27.64  -0.81135  -0.58456  -0.80547  -0.59264  0.5  6.1115e-12  4.399
27.65  -0.81716  -0.57641  -0.81135  -0.58456  0.5  6.1138e-12  4.4006
27.66  -0.82288  -0.56821  -0.81716  -0.57641  0.5  6.116e-12  4.4022
27.67  -0.82852  -0.55996  -0.82288  -0.56821  0.5  6.1182e-12  4.4038
27.68  -0.83408  -0.55164  -0.82852  -0.55996  0.5  6.1204e-12  4.4054
27.69  -0.83955  -0.54328  -0.83408  -0.55164  0.5  6.1226e-12  4.407
27.7  -0.84495  -0.53485  -0.83955  -0.54328  0.5  6.1248e-12  4.4086
27.71  -0.85025  -0.52638  -0.84495  -0.53485  0.5  6.127e-12  4.4102
27.72  -0.85547  -0.51785  -0.85025  -0.52638  0.5  6.1292e-12  4.4118
27.73  -0.86061  -0.50927  -0.85547  -0.51785  0.5  6.1314e-12  4.4134
27.74  -0.86566  -0.50064  -0.86061  -0.50927  0.5  6.1337e-12  4.415
27.75  -0.87062  -0.49196  -0.86566  -0.50064  0.5  6.1359e-12  4.4165
27.76  -0.8755  -0.48322  -0.87062  -0.49196  0.5  6.1381e-12  4.4181
27.77  -0.88028  -0.47445  -0.8755  -0.48322  0.5  6.1403e-12  4.4197
27.78  -0.88499  -0.46562  -0.88028  -0.47445  0.5  6.1425e-12  4.4213
27.79  -0.8896  -0.45675  -0.88499  -0.46562  0.5  6.1448e-12  4.4229
27.8  -0.89412  -0.44783  -0.8896  -0.45675  0.5  6.147e-12  4.4245
27.81  -0.89855  -0.43886  -0.89412  -0.44783  0.5  6.1492e-12  4.4261
27.82  -0.9029  -0.42986  -0.89855  -0.43886  0.5  6.1514e-12  4.4277
27.83  -0.90715  -0.42081  -0.9029  -0.42986  0.5  6.1536e-12  4.4293
27.84  -0.91131  -0.41171  -0.90715  -0.42081  0.5  6.1558e-12  4.4309
27.85  -0.91538  -0.40258  -0.91131  -0.41171  0.5  6.158e-12  4.4325
27.86  -0.91936  -0.39341  -0.91538  -0.40258  0.5  6.1602e-12  4.4341
27.87  -0.92325  -0.38419  -0.91936  -0.39341  0.5  6.1624e-12  4.4356
27.88  -0.92705  -0.37494  -0.92325  -0.38419  0.5  6.1646e-12  4.4372
27.89  -0.93075  -0.36565  -0.92705  -0.37494  0.5  6.1668e-12  4.4388
27.9  -0.93436  -0.35633  -0.93075  -0.36565  0.5  6.169e-12  4.4404
27.91  -0.93788  -0.34697  -0.93436  -0.35633  0.5  6.1712e-12  4.442
27.92  -0.9413  -0.33757  -0.93788  -0.34697  0.5  6.1734e-12  4.4436
27.93  -0.94463  -0.32814  -0.9413  -0.33757  0.5  6.1756e-12  4.4452
27.94  -0.94786  -0.31868  -0.94463  -0.32814  0.5  6.1779e-12  4.4468
27.95  -0.951  -0.30918  -0.94786  -0.31868  0.5  6.1801e-12  4.4484
27.96  -0.95405  -0.29966  -0.951  -0.30918  0.5  6.1823e-12  4.45
27.97  -0.957  -0.2901  -0.95405  -0.29966  0.5  6.1845e-12  4.4516
27.98  -0.95985  -0.28052  -0.957  -0.2901  0.5  6.1867e-12  4.4532
27.99  -0.96261  -0.27091  -0.95985  -0.28052  0.5  6.1889e-12  4.4547
28  -0.96527  -0.26127  -0.96261  -0.27091  0.5  6.1911e-12  4.4563
28.01  -0.96783  -0.2516  -0.96527  -0.26127  0.5  6.1933e-12  4.4579
28.02  -0.9703  -0.24191  -0.96783  -0.2516  0.5  6.1955e-12  4.4595
28.03  -0.97267  -0.2322  -0.9703  -0.24191  0.5  6.1977e-12  4.4611
28.04  -0.97494  -0.22246  -0.97267  -0.2322  0.5  6.2e-12  4.4627
28.05  -0.97712  -0.2127  -0.97494  -0.22246  0.5  6.2022e-12  4.4643
28.06  -0.9792  -0.20291  -0.97712  -0.2127  0.5  6.2044e-12  4.4659
28.07  -0.98118  -0.19311  -0.9792  -0.20291  0.5  6.2066e-12  4.4675
28.08  -0.98306  -0.18329  -0.98118  -0.19311  0.5  6.2088e-12  4.4691
28.09  -0.98484  -0.17345  -0.98306  -0.18329  0.5  6.211e-12  4.4707
28.1  -0.98653  -0.1636  -0.98484  -0.17345  0.5  6.2132e-12  4.4723
28.11  -0.98811  -0.15372  -0.98653  -0.1636  0.5  6.2154e-12  4.4738
28.12  -0.9896  -0.14383  -0.98811  -0.15372  0.5  6.2176e-12  4.4754
28.13  -0.99099  -0.13393  -0.9896  -0.14383  0.5  6.2199e-12  4.477
28.14  -0.99228  -0.12401  -0.99099  -0.13393  0.5  6.2221e-12  4.4786
28.15  -0.99347  -0.11408  -0.99228  -0.12401  0.5  6.2243e-12  4.4802
28.16  -0.99456  -0.10414  -0.99347  -0.11408  0.5  6.2265e-12  4.4818
28.17  -0.99555  -0.094194  -0.99456  -0.10414  0.5  6.2287e-12  4.4834
28.18  -0.99645  -0.084234  -0.99555  -0.094194  0.5  6.2309e-12  4.485
28.19  -0.99724  -0.074265  -0.99645  -0.084234  0.5  6.2331e-12  4.4866
28.2  -0.99793  -0.06429  -0.99724  -0.074265  0.5  6.2353e-12  4.4882
28.21  -0.99852  -0.054307  -0.99793  -0.06429  0.5  6.2376e-12  4.4898
28.22  -0.99902  -0.044319  -0.99852  -0.054307  0.5  6.2398e-12  4.4914
28.23  -0.99941  -0.034327  -0.99902  -0.044319  0.5  6.242e-12  4.4929
28.24  -0.9997  -0.024331  -0.99941  -0.034327  0.5  6.2442e-12  4.4945
28.25  -0.9999  -0.014333  -0.9997  -0.024331  0.5  6.2465e-12  4.4961
28.26  -0.99999  -0.0043339  -0.9999  -0.014333  0.5  6.2487e-12  4.4977
28.27  -0.99998  0.0056661  -0.99999  -0.0043339  0.5  6.2509e-12  4.4993
28.28  -0.99988  0.015665  -0.99998  0.0056661  0.5  6.2531e-12  4.5009
28.29  -0.99967  0.025663  -0.99988  0.015665  0.5  6.2553e-12  4.5025
28.3  -0.99936  0.035659  -0.99967  0.025663  0.5  6.2575e-12  4.5041
28.31  -0.99896  0.04565  -0.99936  0.035659  0.5  6.2597e-12  4.5057
28.32  -0.99845  0.055637  -0.99896  0.04565  0.5  6.2619e-12  4.5073
28.33  -0.99784  0.065619  -0.99845  0.055637  0.5  6.2642e-12  4.5089
28.34  -0.99714  0.075594  -0.99784  0.065619  0.5  6.2664e-12  4.5105
28.35  -0.99633  0.085561  -0.99714  0.075594  0.5  6.2686e-12  4.512
28.36  -0.99543  0.09552  -0.99633  0.085561  0.5  6.2708e-12  4.5136
28.37  -0.99442  0.10547  -0.99543  0.09552  0.5  6.273e-12  4.5152
28.38  -0.99332  0.11541  -0.99442  0.10547  0.5  6.2752e-12  4.5168
28.39  -0.99211  0.12534  -0.99332  0.11541  0.5  6.2774e-12  4.5184
28.4  -0.99081  0.13525  -0.99211  0.12534  0.5  6.2796e-12  4.52
28.41  -0.98941  0.14515  -0.99081  0.13525  0.5  6.2818e-12  4.5216
28.42  -0.98791  0.15504  -0.98941  0.14515  0.5  6.284e-12  4.5232
28.43  -0.98631  0.16491  -0.98791  0.15504  0.5  6.2862e-12  4.5248
28.44  -0.98461  0.17476  -0.98631  0.16491  0.5  6.2885e-12  4.5264
28.45  -0.98281  0.1846  -0.98461  0.17476  0.5  6.2907e-12  4.528
28.46  -0.98092  0.19442  -0.98281  0.1846  0.5  6.2929e-12  4.5295
28.47  -0.97893  0.20422  -0.98092  0.19442  0.5  6.2951e-12  4.5311
28.48  -0.97683  0.214  -0.97893  0.20422  0.5  6.2973e-12  4.5327
28.49  -0.97465  0.22376  -0.97683  0.214  0.5  6.2995e-12  4.5343
28.5  -0.97236  0.23349  -0.97465  0.22376  0.5  6.3017e-12  4.5359
28.51  -0.96998  0.2432  -0.97236  0.23349  0.5  6.3039e-12  4.5375
28.52  -0.9675  0.25289  -0.96998  0.2432  0.5  6.3061e-12  4.5391
28.53  -0.96492  0.26255  -0.9675  0.25289  0.5  6.3083e-12  4.5407
28.54  -0.96224  0.27219  -0.96492  0.26255  0.5  6.3105e-12  4.5423
28.55  -0.95947  0.2818  -0.96224  0.27219  0.5  6.3127e-12  4.5439
28.56  -0.95661  0.29138  -0.95947  0.2818  0.5  6.3149e-12  4.5455
28.57  -0.95365  0.30093  -0.95661  0.29138  0.5  6.3171e-12  4.5471
28.58  -0.95059  0.31045  -0.95365  0.30093  0.5  6.3194e-12  4.5486
28.59  -0.94744  0.31994  -0.95059  0.31045  0.5  6.3216e-12  4.5502
28.6  -0.94419  0.3294  -0.94744  0.31994  0.5  6.3238e-12  4.5518
28.61  -0.94085  0.33882  -0.94419  0.3294  0.5  6.326e-12  4.5534
28.62  -0.93741  0.34821  -0.94085  0.33882  0.5  6.3282e-12  4.555
28.63  -0.93389  0.35757  -0.93741  0.34821  0.5  6.3304e-12  4.5566
28.64  -0.93026  0.36689  -0.93389  0.35757  0.5  6.3326e-12  4.5582
28.65  -0.92655  0.37618  -0.93026  0.36689  0.5  6.3348e-12  4.5598
28.66  -0.92274  0.38542  -0.92655  0.37618  0.5  6.337e-12  4.5614
28.67  -0.91884  0.39463  -0.92274  0.38542  0.5  6.3392e-12  4.563
28.68  -0.91485  0.4038  -0.91884  0.39463  0.5  6.3414e-12  4.5646
28.69  -0.91076  0.41293  -0.91485  0.4038  0.5  6.3437e-12  4.5662
28.7  -0.90659  0.42201  -0.91076  0.41293  0.5  6.3459e-12  4.5677
28.71  -0.90232  0.43106  -0.90659  0.42201  0.5  6.3481e-12  4.5693
28.72  -0.89797  0.44006  -0.90232  0.43106  0.5  6.3503e-12  4.5709
28.73  -0.89352  0.44902  -0.89797  0.44006  0.5  6.3525e-12  4.5725
28.74  -0.88899  0.45793  -0.89352  0.44902  0.5  6.3547e-12  4.5741
28.75  -0.88436  0.4668  -0.88899  0.45793  0.5  6.3569e-12  4.5757
28.76  -0.87965  0.47562  -0.88436  0.4668  0.5  6.3591e-12  4.5773
28.77  -0.87485  0.48439  -0.87965  0.47562  0.5  6.3613e-12  4.5789
28.78  -0.86996  0.49311  -0.87485  0.48439  0.5  6.3635e-12  4.5805
28.79  -0.86499  0.50179  -0.86996  0.49311  0.5  6.3657e-12  4.5821
28.8  -0.85993  0.51041  -0.86499  0.50179  0.5  6.368e-12  4.5837
28.81  -0.85478  0.51899  -0.85993  0.51041  0.5  6.3702e-12  4.5853
28.82  -0.84955  0.52751  -0.85478  0.51899  0.5  6.3724e-12  4.5868
28.83  -0.84423  0.53598  -0.84955  0.52751  0.5  6.3746e-12  4.5884
28.84  -0.83883  0.54439  -0.84423  0.53598  0.5  6.3768e-12  4.59
28.85  -0.83334  0.55275  -0.83883  0.54439  0.5  6.379e-12  4.5916
28.86  -0.82777  0.56106  -0.83334  0.55275  0.5  6.3812e-12  4.5932
28.87  -0.82212  0.56931  -0.82777  0.56106  0.5  6.3834e-12  4.5948
28.88  -0.81639  0.5775  -0.82212  0.56931  0.5  6.3856e-12  4.5964
28.89  -0.81057  0.58564  -0.81639  0.5775  0.5  6.3878e-12  4.598
28.9  -0.80468  0.59371  -0.81057  0.58564  0.5  6.3901e-12  4.5996
28.91  -0.7987  0.60173  -0.80468  0.59371  0.5  6.3922e-12  4.6012
28.92  -0.79264  0.60969  -0.7987  0.60173  0.5  6.3945e-12  4.6028
28.93  -0.78651  0.61758  -0.79264  0.60969  0.5  6.3967e-12  4.6044
28.94  -0.78029  0.62542  -0.78651  0.61758  0.5  6.3989e-12  4.6059
28.95  -0.774  0.63319  -0.78029  0.62542  0.5  6.4011e-12  4.6075
28.96  -0.76763  0.6409  -0.774  0.63319  0.5  6.4033e-12  4.6091
28.97  -0.76118  0.64854  -0.76763  0.6409  0.5  6.4055e-12  4.6107
28.98  -0.75466  0.65612  -0.76118  0.64854  0.5  6.4077e-12  4.6123
28.99  -0.74806  0.66363  -0.75466  0.65612  0.5  6.4099e-12  4.6139
29  -0.74138  0.67108  -0.74806  0.66363  0.5  6.4121e-12  4.6155
29.01  -0.73464  0.67846  -0.74138  0.67108  0.5  6.4143e-12  4.6171
29.02  -0.72781  0.68577  -0.73464  0.67846  0.5  6.4165e-12  4.6187
29.03  -0.72092  0.69302  -0.72781  0.68577  0.5  6.4187e-12  4.6203
29.04  -0.71395  0.70019  -0.72092  0.69302  0.5  6.4209e-12  4.6219
29.05  -0.70692  0.7073  -0.71395  0.70019  0.5  6.4231e-12  4.6235
29.06  -0.69981  0.71433  -0.70692  0.7073  0.5  6.4254e-12  4.625
29.07  -0.69263  0.72129  -0.69981  0.71433  0.5  6.4276e-12  4.6266
29.08  -0.68538  0.72818  -0.69263  0.72129  0.5  6.4298e-12  4.6282
29.09  -0.67807  0.735  -0.68538  0.72818  0.5  6.432e-12  4.6298
29.1  -0.67068  0.74174  -0.67807  0.735  0.5  6.4342e-12  4.6314
29.11  -0.66323  0.74841  -0.67068  0.74174  0.5  6.4364e-12  4.633
29.12  -0.65572  0.75501  -0.66323  0.74841  0.5  6.4386e-12  4.6346
29.13  -0.64813  0.76153  -0.65572  0.75501  0.5  6.4409e-12  4.6362
29.14  -0.64049  0.76797  -0.64813  0.76153  0.5  6.4431e-12  4.6378
29.15  -0.63277  0.77434  -0.64049  0.76797  0.5  6.4453e-12  4.6394
29.16  -0.625  0.78063  -0.63277  0.77434  0.5  6.4475e-12  4.641
29.17  -0.61716  0.78684  -0.625  0.78063  0.5  6.4497e-12  4.6425
29.18  -0.60926  0.79297  -0.61716  0.78684  0.5  6.4519e-12  4.6441
29.19  -0.6013  0.79902  -0.60926  0.79297  0.5  6.4542e-12  4.6457
29.2  -0.59328  0.80499  -0.6013  0.79902  0.5  6.4564e-12  4.6473
29.21  -0.5852  0.81089  -0.59328  0.80499  0.5  6.4586e-12  4.6489
29.22  -0.57706  0.8167  -0.5852  0.81089  0.5  6.4608e-12  4.6505
29.23  -0.56887  0.82243  -0.57706  0.8167  0.5  6.463e-12  4.6521
29.24  -0.56062  0.82808  -0.56887  0.82243  0.5  6.4652e-12  4.6537
29.25  -0.55231  0.83364  -0.56062  0.82808  0.5  6.4674e-12  4.6553
29.26  -0.54394  0.83912  -0.55231  0.83364  0.5  6.4696e-12  4.6569
29.27  -0.53553  0.84452  -0.54394  0.83912  0.5  6.4719e-12  4.6585
29.28  -0.52705  0.84983  -0.53553  0.84452  0.5  6.4741e-12  4.6601
29.29  -0.51853  0.85506  -0.52705  0.84983  0.5  6.4763e-12  4.6616
29.3  -0.50995  0.8602  -0.51853  0.85506  0.5  6.4785e-12  4.6632
29.31  -0.50133  0.86526  -0.50995  0.8602  0.5  6.4807e-12  4.6648
29.32  -0.49265  0.87023  -0.50133  0.86526  0.5  6.4829e-12  4.6664
29.33  -0.48392  0.87511  -0.49265  0.87023  0.5  6.4851e-12  4.668
29.34  -0.47515  0.87991  -0.48392  0.87511  0.5  6.4873e-12  4.6696
29.35  -0.46632  0.88461  -0.47515  0.87991  0.5  6.4896e-12  4.6712
29.36  -0.45745  0.88923  -0.46632  0.88461  0.5  6.4918e-12  4.6728
29.37  -0.44854  0.89376  -0.45745  0.88923  0.5  6.494e-12  4.6744
29.38  -0.43958  0.8982  -0.44854  0.89376  0.5  6.4962e-12  4.676
29.39  -0.43058  0.90255  -0.43958  0.8982  0.5  6.4984e-12  4.6776
29.4  -0.42153  0.90682  -0.43058  0.90255  0.5  6.5006e-12  4.6792
29.41  -0.41244  0.91099  -0.42153  0.90682  0.5  6.5028e-12  4.6807
29.42  -0.40331  0.91506  -0.41244  0.91099  0.5  6.505e-12  4.6823
29.43  -0.39414  0.91905  -0.40331  0.91506  0.5  6.5072e-12  4.6839
29.44  -0.38493  0.92295  -0.39414  0.91905  0.5  6.5094e-12  4.6855
29.45  -0.37568  0.92675  -0.38493  0.92295  0.5  6.5116e-12  4.6871
29.46  -0.36639  0.93046  -0.37568  0.92675  0.5  6.5138e-12  4.6887
29.47  -0.35707  0.93408  -0.36639  0.93046  0.5  6.516e-12  4.6903
29.48  -0.34771  0.9376  -0.35707  0.93408  0.5  6.5183e-12  4.6919
29.49  -0.33832  0.94103  -0.34771  0.9376  0.5  6.5205e-12  4.6935
29.5  -0.32889  0.94437  -0.33832  0.94103  0.5  6.5227e-12  4.6951
29.51  -0.31943  0.94761  -0.32889  0.94437  0.5  6.5249e-12  4.6967
29.52  -0.30994  0.95076  -0.31943  0.94761  0.5  6.5271e-12  4.6983
29.53  -0.30042  0.95381  -0.30994  0.95076  0.5  6.5293e-12  4.6998
29.54  -0.29086  0.95676  -0.30042  0.95381  0.5  6.5315e-12  4.7014
29.55  -0.28128  0.95963  -0.29086  0.95676  0.5  6.5337e-12  4.703
29.56  -0.27167  0.96239  -0.28128  0.95963  0.5  6.5359e-12  4.7046
29.57  -0.26203  0.96506  -0.27167  0.96239  0.5  6.5381e-12  4.7062
29.58  -0.25237  0.96763  -0.26203  0.96506  0.5  6.5404e-12  4.7078
29.59  -0.24268  0.97011  -0.25237  0.96763  0.5  6.5426e-12  4.7094
29.6  -0.23297  0.97248  -0.24268  0.97011  0.5  6.5448e-12  4.711
