# time  xtii  vtii  xtrue  vtrue  Etii  dE/T  t/T
9.09  -0.99174  -0.33425  -0.94448  -0.32856  0.54763  0.015162  1.4467
9.1  -0.99508  -0.32434  -0.94772  -0.3191  0.54769  0.015179  1.4483
9.11  -0.99832  -0.31438  -0.95087  -0.30961  0.54774  0.015197  1.4499
9.12  -1.0015  -0.3044  -0.95391  -0.30008  0.5478  0.015214  1.4515
9.13  -1.0045  -0.29439  -0.95687  -0.29053  0.54785  0.015231  1.4531
9.14  -1.0075  -0.28434  -0.95972  -0.28094  0.54791  0.015249  1.4547
9.15  -1.0103  -0.27427  -0.96249  -0.27133  0.54796  0.015266  1.4563
9.16  -1.013  -0.26416  -0.96515  -0.26169  0.54802  0.015284  1.4579
9.17  -1.0157  -0.25403  -0.96772  -0.25203  0.54807  0.015301  1.4595
9.18  -1.0182  -0.24388  -0.97019  -0.24234  0.54813  0.015319  1.461
9.19  -1.0207  -0.23369  -0.97257  -0.23263  0.54818  0.015336  1.4626
9.2  -1.023  -0.22349  -0.97484  -0.22289  0.54823  0.015354  1.4642
9.21  -1.0252  -0.21326  -0.97702  -0.21313  0.54829  0.015371  1.4658
9.22  -1.0274  -0.20301  -0.97911  -0.20335  0.54834  0.015388  1.4674
9.23  -1.0294  -0.19273  -0.98109  -0.19355  0.5484  0.015406  1.469
9.24  -1.0313  -0.18244  -0.98298  -0.18373  0.54845  0.015423  1.4706
9.25  -1.0331  -0.17213  -0.98477  -0.17389  0.54851  0.015441  1.4722
9.26  -1.0349  -0.16179  -0.98645  -0.16403  0.54856  0.015458  1.4738
9.27  -1.0365  -0.15144  -0.98805  -0.15416  0.54862  0.015476  1.4754
9.28  -1.038  -0.14108  -0.98954  -0.14427  0.54867  0.015493  1.477
9.29  -1.0394  -0.1307  -0.99093  -0.13437  0.54873  0.015511  1.4785
9.3  -1.0407  -0.12031  -0.99223  -0.12445  0.54878  0.015528  1.4801
9.31  -1.0419  -0.1099  -0.99342  -0.11453  0.54884  0.015546  1.4817
9.32  -1.043  -0.09948  -0.99452  -0.10459  0.54889  0.015563  1.4833
9.33  -1.044  -0.089049  -0.99551  -0.094636  0.54895  0.015581  1.4849
9.34  -1.0449  -0.078609  -0.99641  -0.084676  0.549  0.015598  1.4865
9.35  -1.0457  -0.06816  -0.99721  -0.074708  0.54906  0.015616  1.4881
9.36  -1.0464  -0.057703  -0.9979  -0.064733  0.54911  0.015633  1.4897
9.37  -1.0469  -0.04724  -0.9985  -0.054751  0.54917  0.01565  1.4913
9.38  -1.0474  -0.03677  -0.999  -0.044763  0.54922  0.015668  1.4929
9.39  -1.0478  -0.026296  -0.9994  -0.034771  0.54928  0.015685  1.4945
9.4  -1.0481  -0.015818  -0.99969  -0.024775  0.54933  0.015703  1.4961
9.41  -1.0482  -0.0053375  -0.99989  -0.014777  0.54939  0.01572  1.4976
9.42  -1.0483  0.0051446  -0.99999  -0.0047779  0.54944  0.015738  1.4992
9.43  -1.0482  0.015627  -0.99999  0.005222  0.5495  0.015755  1.5008
9.44  -1.0481  0.026109  -0.99988  0.015221  0.54955  0.015773  1.5024
9.45  -1.0478  0.03659  -0.99968  0.025219  0.54961  0.01579  1.504
9.46  -1.0474  0.047068  -0.99938  0.035215  0.54966  0.015808  1.5056
9.47  -1.047  0.057542  -0.99898  0.045207  0.54972  0.015825  1.5072
9.48  -1.0464  0.068012  -0.99848  0.055194  0.54977  0.015843  1.5088
9.49  -1.0457  0.078476  -0.99787  0.065176  0.54983  0.01586  1.5104
9.5  -1.0449  0.088933  -0.99717  0.075151  0.54988  0.015878  1.512
9.51  -1.044  0.099382  -0.99637  0.085119  0.54994  0.015895  1.5136
9.52  -1.043  0.10982  -0.99547  0.095078  0.54999  0.015913  1.5152
9.53  -1.0419  0.12025  -0.99447  0.10503  0.55005  0.01593  1.5167
9.54  -1.0407  0.13067  -0.99337  0.11497  0.5501  0.015948  1.5183
9.55  -1.0394  0.14108  -0.99217  0.1249  0.55016  0.015965  1.5199
9.56  -1.038  0.15147  -0.99087  0.13481  0.55021  0.015983  1.5215
9.57  -1.0365  0.16185  -0.98947  0.14471  0.55027  0.016  1.5231
9.58  -1.0349  0.17222  -0.98798  0.1546  0.55032  0.016018  1.5247
9.59  -1.0332  0.18257  -0.98638  0.16447  0.55038  0.016035  1.5263
9.6  -1.0313  0.1929  -0.98469  0.17433  0.55043  0.016053  1.5279
9.61  -1.0294  0.20321  -0.9829  0.18416  0.55049  0.016071  1.5295
9.62  -1.0274  0.21351  -0.981  0.19398  0.55054  0.016088  1.5311
9.63  -1.0252  0.22378  -0.97902  0.20378  0.5506  0.016106  1.5327
9.64  -1.023  0.23403  -0.97693  0.21356  0.55065  0.016123  1.5343
9.65  -1.0207  0.24426  -0.97474  0.22332  0.55071  0.016141  1.5358
9.66  -1.0182  0.25447  -0.97246  0.23306  0.55076  0.016158  1.5374
9.67  -1.0157  0.26465  -0.97008  0.24277  0.55082  0.016176  1.539
9.68  -1.013  0.27481  -0.96761  0.25246  0.55087  0.016193  1.5406
9.69  -1.0103  0.28494  -0.96503  0.26212  0.55093  0.016211  1.5422
9.7  -1.0074  0.29504  -0.96236  0.27176  0.55098  0.016228  1.5438
9.71  -1.0045  0.30512  -0.9596  0.28137  0.55104  0.016246  1.5454
9.72  -1.0014  0.31516  -0.95674  0.29095  0.55109  0.016263  1.547
9.73  -0.99828  0.32517  -0.95378  0.3005  0.55115  0.016281  1.5486
9.74  -0.99503  0.33516  -0.95073  0.31003  0.5512  0.016298  1.5502
9.75  -0.99167  0.34511  -0.94758  0.31952  0.55126  0.016316  1.5518
9.76  -0.98822  0.35502  -0.94434  0.32898  0.55131  0.016334  1.5534
9.77  -0.98467  0.36491  -0.941  0.33841  0.55137  0.016351  1.5549
9.78  -0.98102  0.37475  -0.93757  0.3478  0.55142  0.016369  1.5565
9.79  -0.97728  0.38456  -0.93404  0.35716  0.55148  0.016386  1.5581
9.8  -0.97343  0.39434  -0.93043  0.36648  0.55153  0.016404  1.5597
9.81  -0.96949  0.40407  -0.92672  0.37576  0.55159  0.016421  1.5613
9.82  -0.96545  0.41377  -0.92291  0.38501  0.55164  0.016439  1.5629
9.83  -0.96131  0.42342  -0.91901  0.39422  0.5517  0.016456  1.5645
9.84  -0.95707  0.43303  -0.91503  0.40339  0.55175  0.016474  1.5661
9.85  -0.95274  0.4426  -0.91095  0.41252  0.55181  0.016492  1.5677
9.86  -0.94832  0.45213  -0.90678  0.42161  0.55186  0.016509  1.5693
9.87  -0.9438  0.46161  -0.90252  0.43066  0.55192  0.016527  1.5709
9.88  -0.93918  0.47105  -0.89816  0.43966  0.55198  0.016544  1.5725
9.89  -0.93447  0.48044  -0.89372  0.44862  0.55203  0.016562  1.574
9.9  -0.92967  0.48979  -0.88919  0.45754  0.55209  0.016579  1.5756
9.91  -0.92477  0.49909  -0.88457  0.4664  0.55214  0.016597  1.5772
9.92  -0.91978  0.50833  -0.87986  0.47523  0.5522  0.016615  1.5788
9.93  -0.91469  0.51753  -0.87507  0.484  0.55225  0.016632  1.5804
9.94  -0.90952  0.52668  -0.87018  0.49273  0.55231  0.01665  1.582
9.95  -0.90425  0.53577  -0.86521  0.50141  0.55236  0.016667  1.5836
9.96  -0.89889  0.54482  -0.86016  0.51003  0.55242  0.016685  1.5852
9.97  -0.89345  0.5538  -0.85501  0.51861  0.55247  0.016702  1.5868
9.98  -0.88791  0.56274  -0.84978  0.52713  0.55253  0.01672  1.5884
9.99  -0.88228  0.57162  -0.84447  0.5356  0.55258  0.016738  1.59
10  -0.87656  0.58044  -0.83907  0.54402  0.55264  0.016755  1.5915
10.01  -0.87076  0.58921  -0.83359  0.55238  0.55269  0.016773  1.5931
10.02  -0.86487  0.59791  -0.82802  0.56069  0.55275  0.01679  1.5947
10.03  -0.85889  0.60656  -0.82238  0.56894  0.5528  0.016808  1.5963
10.04  -0.85282  0.61515  -0.81665  0.57714  0.55286  0.016826  1.5979
10.05  -0.84667  0.62368  -0.81083  0.58528  0.55291  0.016843  1.5995
10.06  -0.84043  0.63215  -0.80494  0.59336  0.55297  0.016861  1.6011
10.07  -0.83411  0.64055  -0.79897  0.60138  0.55302  0.016878  1.6027
10.08  -0.82771  0.64889  -0.79291  0.60934  0.55308  0.016896  1.6043
10.09  -0.82122  0.65717  -0.78678  0.61723  0.55314  0.016914  1.6059
10.1  -0.81465  0.66538  -0.78057  0.62507  0.55319  0.016931  1.6075
10.11  -0.80799  0.67353  -0.77428  0.63284  0.55325  0.016949  1.6091
10.12  -0.80126  0.68161  -0.76791  0.64056  0.5533  0.016966  1.6106
10.13  -0.79444  0.68962  -0.76147  0.6482  0.55336  0.016984  1.6122
10.14  -0.78755  0.69756  -0.75495  0.65579  0.55341  0.017002  1.6138
10.15  -0.78057  0.70544  -0.74835  0.6633  0.55347  0.017019  1.6154
10.16  -0.77352  0.71325  -0.74168  0.67075  0.55352  0.017037  1.617
10.17  -0.76638  0.72098  -0.73494  0.67814  0.55358  0.017054  1.6186
10.18  -0.75917  0.72864  -0.72812  0.68545  0.55363  0.017072  1.6202
10.19  -0.75189  0.73624  -0.72123  0.6927  0.55369  0.01709  1.6218
10.2  -0.74452  0.74376  -0.71427  0.69987  0.55374  0.017107  1.6234
10.21  -0.73709  0.7512  -0.70723  0.70698  0.5538  0.017125  1.625
10.22  -0.72957  0.75857  -0.70013  0.71402  0.55386  0.017143  1.6266
10.23  -0.72199  0.76587  -0.69295  0.72098  0.55391  0.01716  1.6282
10.24  -0.71433  0.77309  -0.68571  0.72788  0.55397  0.017178  1.6297
10.25  -0.7066  0.78023  -0.67839  0.7347  0.55402  0.017195  1.6313
10.26  -0.6988  0.7873  -0.67101  0.74145  0.55408  0.017213  1.6329
10.27  -0.69092  0.79428  -0.66357  0.74812  0.55413  0.017231  1.6345
10.28  -0.68298  0.80119  -0.65605  0.75472  0.55419  0.017248  1.6361
10.29  -0.67497  0.80802  -0.64847  0.76124  0.55424  0.017266  1.6377
10.3  -0.66689  0.81477  -0.64083  0.76769  0.5543  0.017284  1.6393
10.31  -0.65874  0.82144  -0.63312  0.77406  0.55435  0.017301  1.6409
10.32  -0.65053  0.82803  -0.62535  0.78035  0.55441  0.017319  1.6425
10.33  -0.64225  0.83453  -0.61751  0.78656  0.55446  0.017337  1.6441
10.34  -0.6339  0.84096  -0.60961  0.7927  0.55452  0.017354  1.6457
10.35  -0.62549  0.8473  -0.60166  0.79875  0.55458  0.017372  1.6473
10.36  -0.61702  0.85355  -0.59364  0.80473  0.55463  0.01739  1.6488
10.37  -0.60848  0.85972  -0.58556  0.81063  0.55469  0.017407  1.6504
10.38  -0.59989  0.86581  -0.57743  0.81644  0.55474  0.017425  1.652
10.39  -0.59123  0.87181  -0.56923  0.82218  0.5548  0.017443  1.6536
10.4  -0.58251  0.87772  -0.56098  0.82783  0.55485  0.01746  1.6552
10.41  -0.57373  0.88354  -0.55268  0.83339  0.55491  0.017478  1.6568
10.42  -0.5649  0.88928  -0.54432  0.83888  0.55496  0.017496  1.6584
10.43  -0.556  0.89493  -0.5359  0.84428  0.55502  0.017513  1.66
10.44  -0.54706  0.90049  -0.52743  0.8496  0.55507  0.017531  1.6616
10.45  -0.53805  0.90596  -0.51891  0.85483  0.55513  0.017549  1.6632
10.46  -0.52899  0.91134  -0.51033  0.85998  0.55519  0.017566  1.6648
10.47  -0.51988  0.91663  -0.50171  0.86504  0.55524  0.017584  1.6664
10.48  -0.51071  0.92183  -0.49303  0.87001  0.5553  0.017602  1.6679
10.49  -0.50149  0.92694  -0.48431  0.8749  0.55535  0.017619  1.6695
10.5  -0.49222  0.93195  -0.47554  0.8797  0.55541  0.017637  1.6711
10.51  -0.4829  0.93687  -0.46672  0.88441  0.55546  0.017655  1.6727
10.52  -0.47354  0.9417  -0.45785  0.88903  0.55552  0.017672  1.6743
10.53  -0.46412  0.94644  -0.44894  0.89356  0.55557  0.01769  1.6759
10.54  -0.45465  0.95108  -0.43998  0.89801  0.55563  0.017708  1.6775
10.55  -0.44514  0.95562  -0.43098  0.90236  0.55569  0.017725  1.6791
10.56  -0.43559  0.96008  -0.42193  0.90663  0.55574  0.017743  1.6807
10.57  -0.42599  0.96443  -0.41284  0.9108  0.5558  0.017761  1.6823
10.58  -0.41634  0.96869  -0.40372  0.91488  0.55585  0.017778  1.6839
10.59  -0.40665  0.97286  -0.39455  0.91888  0.55591  0.017796  1.6855
10.6  -0.39693  0.97692  -0.38534  0.92278  0.55596  0.017814  1.687
10.61  -0.38716  0.98089  -0.37609  0.92658  0.55602  0.017831  1.6886
10.62  -0.37735  0.98476  -0.36681  0.9303  0.55607  0.017849  1.6902
10.63  -0.3675  0.98854  -0.35749  0.93392  0.55613  0.017867  1.6918
10.64  -0.35761  0.99221  -0.34813  0.93745  0.55619  0.017885  1.6934
10.65  -0.34769  0.99579  -0.33874  0.94088  0.55624  0.017902  1.695
10.66  -0.33774  0.99926  -0.32931  0.94422  0.5563  0.01792  1.6966
10.67  -0.32774  1.0026  -0.31985  0.94747  0.55635  0.017938  1.6982
10.68  -0.31772  1.0059  -0.31036  0.95062  0.55641  0.017955  1.6998
10.69  -0.30766  1.0091  -0.30084  0.95367  0.55646  0.017973  1.7014
10.7  -0.29757  1.0122  -0.29129  0.95664  0.55652  0.017991  1.703
10.71  -0.28744  1.0151  -0.28171  0.9595  0.55658  0.018009  1.7045
10.72  -0.27729  1.018  -0.2721  0.96227  0.55663  0.018026  1.7061
10.73  -0.26711  1.0208  -0.26246  0.96494  0.55669  0.018044  1.7077
10.74  -0.2569  1.0235  -0.2528  0.96752  0.55674  0.018062  1.7093
10.75  -0.24667  1.026  -0.24311  0.97  0.5568  0.018079  1.7109
10.76  -0.23641  1.0285  -0.2334  0.97238  0.55685  0.018097  1.7125
10.77  -0.22612  1.0309  -0.22367  0.97467  0.55691  0.018115  1.7141
10.78  -0.21582  1.0331  -0.21391  0.97685  0.55697  0.018133  1.7157
10.79  -0.20548  1.0353  -0.20413  0.97894  0.55702  0.01815  1.7173
10.8  -0.19513  1.0373  -0.19433  0.98094  0.55708  0.018168  1.7189
10.81  -0.18476  1.0393  -0.18451  0.98283  0.55713  0.018186  1.7205
10.82  -0.17437  1.0411  -0.17467  0.98463  0.55719  0.018204  1.7221
10.83  -0.16395  1.0429  -0.16482  0.98632  0.55724  0.018221  1.7236
10.84  -0.15352  1.0445  -0.15495  0.98792  0.5573  0.018239  1.7252
10.85  -0.14308  1.0461  -0.14506  0.98942  0.55736  0.018257  1.7268
10.86  -0.13262  1.0475  -0.13516  0.99082  0.55741  0.018274  1.7284
10.87  -0.12214  1.0488  -0.12524  0.99213  0.55747  0.018292  1.73
10.88  -0.11166  1.05  -0.11532  0.99333  0.55752  0.01831  1.7316
10.89  -0.10116  1.0512  -0.10538  0.99443  0.55758  0.018328  1.7332
10.9  -0.090644  1.0522  -0.095429  0.99544  0.55763  0.018345  1.7348
10.91  -0.080122  1.0531  -0.08547  0.99634  0.55769  0.018363  1.7364
10.92  -0.069592  1.0539  -0.075502  0.99715  0.55775  0.018381  1.738
10.93  -0.059053  1.0546  -0.065527  0.99785  0.5578  0.018399  1.7396
10.94  -0.048507  1.0552  -0.055546  0.99846  0.55786  0.018416  1.7412
10.95  -0.037956  1.0556  -0.045559  0.99896  0.55791  0.018434  1.7427
10.96  -0.027399  1.056  -0.035567  0.99937  0.55797  0.018452  1.7443
10.97  -0.016839  1.0563  -0.025571  0.99967  0.55802  0.01847  1.7459
10.98  -0.0062761  1.0565  -0.015574  0.99988  0.55808  0.018487  1.7475
10.99  0.0042885  1.0565  -0.0055743  0.99998  0.55814  0.018505  1.7491
11  0.014854  1.0565  0.0044257  0.99999  0.55819  0.018523  1.7507
11.01  0.025419  1.0563  0.014425  0.9999  0.55825  0.018541  1.7523
11.02  0.035982  1.0561  0.024423  0.9997  0.5583  0.018559  1.7539
11.03  0.046543  1.0557  0.034419  0.99941  0.55836  0.018576  1.7555
11.04  0.0571  1.0553  0.044411  0.99901  0.55842  0.018594  1.7571
11.05  0.067653  1.0547  0.054399  0.99852  0.55847  0.018612  1.7587
11.06  0.0782  1.054  0.064381  0.99793  0.55853  0.01863  1.7603
11.07  0.08874  1.0532  0.074357  0.99723  0.55858  0.018647  1.7618
11.08  0.099272  1.0523  0.084325  0.99644  0.55864  0.018665  1.7634
11.09  0.1098  1.0513  0.094285  0.99555  0.55869  0.018683  1.765
11.1  0.12031  1.0503  0.10424  0.99455  0.55875  0.018701  1.7666
11.11  0.13081  1.049  0.11418  0.99346  0.55881  0.018719  1.7682
11.12  0.1413  1.0477  0.1241  0.99227  0.55886  0.018736  1.7698
11.13  0.15178  1.0463  0.13402  0.99098  0.55892  0.018754  1.7714
11.14  0.16224  1.0448  0.14392  0.98959  0.55897  0.018772  1.773
11.15  0.17269  1.0432  0.15381  0.9881  0.55903  0.01879  1.7746
11.16  0.18312  1.0415  0.16369  0.98651  0.55909  0.018808  1.7762
11.17  0.19354  1.0396  0.17354  0.98483  0.55914  0.018825  1.7778
11.18  0.20393  1.0377  0.18338  0.98304  0.5592  0.018843  1.7794
11.19  0.21431  1.0357  0.1932  0.98116  0.55925  0.018861  1.7809
11.2  0.22467  1.0335  0.203  0.97918  0.55931  0.018879  1.7825
11.21  0.235  1.0313  0.21279  0.9771  0.55937  0.018897  1.7841
11.22  0.24531  1.0289  0.22255  0.97492  0.55942  0.018914  1.7857
11.23  0.2556  1.0265  0.23228  0.97265  0.55948  0.018932  1.7873
11.24  0.26587  1.0239  0.242  0.97028  0.55953  0.01895  1.7889
11.25  0.27611  1.0212  0.25169  0.96781  0.55959  0.018968  1.7905
11.26  0.28632  1.0185  0.26135  0.96524  0.55964  0.018986  1.7921
11.27  0.2965  1.0156  0.27099  0.96258  0.5597  0.019003  1.7937
11.28  0.30666  1.0127  0.28061  0.95982  0.55976  0.019021  1.7953
11.29  0.31679  1.0096  0.29019  0.95697  0.55981  0.019039  1.7969
11.3  0.32688  1.0064  0.29975  0.95402  0.55987  0.019057  1.7985
11.31  0.33695  1.0032  0.30927  0.95097  0.55992  0.019075  1.8
11.32  0.34698  0.99978  0.31876  0.94783  0.55998  0.019092  1.8016
11.33  0.35698  0.99631  0.32823  0.9446  0.56004  0.01911  1.8032
11.34  0.36694  0.99274  0.33766  0.94127  0.56009  0.019128  1.8048
11.35  0.37687  0.98907  0.34705  0.93785  0.56015  0.019146  1.8064
11.36  0.38676  0.98531  0.35641  0.93433  0.5602  0.019164  1.808
11.37  0.39661  0.98144  0.36574  0.93072  0.56026  0.019182  1.8096
11.38  0.40643  0.97747  0.37503  0.92701  0.56032  0.019199  1.8112
11.39  0.4162  0.97341  0.38428  0.92322  0.56037  0.019217  1.8128
11.4  0.42593  0.96925  0.39349  0.91933  0.56043  0.019235  1.8144
11.41  0.43563  0.96499  0.40266  0.91535  0.56048  0.019253  1.816
11.42  0.44528  0.96063  0.4118  0.91128  0.56054  0.019271  1.8175
11.43  0.45488  0.95618  0.42089  0.90711  0.5606  0.019289  1.8191
11.44  0.46444  0.95163  0.42994  0.90286  0.56065  0.019306  1.8207
11.45  0.47396  0.94698  0.43895  0.89851  0.56071  0.019324  1.8223
11.46  0.48343  0.94224  0.44791  0.89408  0.56077  0.019342  1.8239
11.47  0.49285  0.93741  0.45683  0.88956  0.56082  0.01936  1.8255
11.48  0.50223  0.93248  0.4657  0.88494  0.56088  0.019378  1.8271
11.49  0.51155  0.92746  0.47453  0.88024  0.56093  0.019396  1.8287
11.5  0.52083  0.92234  0.4833  0.87545  0.56099  0.019414  1.8303
11.51  0.53005  0.91714  0.49203  0.87058  0.56105  0.019431  1.8319
11.52  0.53922  0.91184  0.50072  0.86561  0.5611  0.019449  1.8335
11.53  0.54834  0.90644  0.50935  0.86056  0.56116  0.019467  1.8351
11.54  0.5574  0.90096  0.51793  0.85542  0.56121  0.019485  1.8366
11.55  0.56641  0.89539  0.52646  0.8502  0.56127  0.019503  1.8382
11.56  0.57537  0.88972  0.53493  0.8449  0.56133  0.019521  1.8398
11.57  0.58427  0.88397  0.54335  0.8395  0.56138  0.019539  1.8414
11.58  0.5931  0.87813  0.55172  0.83403  0.56144  0.019556  1.843
11.59  0.60189  0.87219  0.56003  0.82847  0.56149  0.019574  1.8446
11.6  0.61061  0.86618  0.56829  0.82283  0.56155  0.019592  1.8462
11.61  0.61927  0.86007  0.57649  0.8171  0.56161  0.01961  1.8478
11.62  0.62787  0.85388  0.58463  0.8113  0.56166  0.019628  1.8494
11.63  0.63641  0.8476  0.59272  0.80541  0.56172  0.019646  1.851
11.64  0.64489  0.84123  0.60074  0.79944  0.56178  0.019664  1.8526
11.65  0.6533  0.83478  0.6087  0.7934  0.56183  0.019682  1.8542
11.66  0.66165  0.82825  0.61661  0.78727  0.56189  0.0197  1.8557
11.67  0.66993  0.82164  0.62445  0.78107  0.56194  0.019717  1.8573
11.68  0.67814  0.81494  0.63223  0.77478  0.562  0.019735  1.8589
11.69  0.68629  0.80815  0.63994  0.76842  0.56206  0.019753  1.8605
11.7  0.69438  0.80129  0.6476  0.76198  0.56211  0.019771  1.8621
11.71  0.70239  0.79435  0.65518  0.75547  0.56217  0.019789  1.8637
11.72  0.71033  0.78732  0.66271  0.74888  0.56223  0.019807  1.8653
11.73  0.7182  0.78022  0.67016  0.74222  0.56228  0.019825  1.8669
11.74  0.72601  0.77304  0.67755  0.73548  0.56234  0.019843  1.8685
11.75  0.73374  0.76578  0.68487  0.72866  0.56239  0.019861  1.8701
11.76  0.7414  0.75844  0.69212  0.72178  0.56245  0.019878  1.8717
11.77  0.74898  0.75103  0.69931  0.71482  0.56251  0.019896  1.8733
11.78  0.75649  0.74354  0.70642  0.70779  0.56256  0.019914  1.8748
11.79  0.76393  0.73597  0.71346  0.70069  0.56262  0.019932  1.8764
11.8  0.77129  0.72833  0.72043  0.69353  0.56267  0.01995  1.878
11.81  0.77857  0.72062  0.72733  0.68629  0.56273  0.019968  1.8796
11.82  0.78577  0.71283  0.73416  0.67898  0.56279  0.019986  1.8812
11.83  0.7929  0.70498  0.74091  0.6716  0.56284  0.020004  1.8828
11.84  0.79995  0.69705  0.74759  0.66416  0.5629  0.020022  1.8844
11.85  0.80692  0.68905  0.75419  0.65665  0.56296  0.02004  1.886
11.86  0.81381  0.68098  0.76072  0.64908  0.56301  0.020058  1.8876
11.87  0.82062  0.67284  0.76718  0.64144  0.56307  0.020075  1.8892
11.88  0.82735  0.66463  0.77355  0.63373  0.56313  0.020093  1.8908
11.89  0.834  0.65636  0.77985  0.62597  0.56318  0.020111  1.8924
11.9  0.84056  0.64802  0.78607  0.61814  0.56324  0.020129  1.8939
11.91  0.84704  0.63962  0.79221  0.61025  0.56329  0.020147  1.8955
11.92  0.85344  0.63115  0.79828  0.60229  0.56335  0.020165  1.8971
11.93  0.85975  0.62261  0.80426  0.59428  0.56341  0.020183  1.8987
11.94  0.86598  0.61401  0.81016  0.58621  0.56346  0.020201  1.9003
11.95  0.87212  0.60535  0.81598  0.57808  0.56352  0.020219  1.9019
11.96  0.87817  0.59663  0.82172  0.56989  0.56358  0.020237  1.9035
11.97  0.88414  0.58785  0.82738  0.56164  0.56363  0.020255  1.9051
11.98  0.89001  0.57901  0.83295  0.55334  0.56369  0.020273  1.9067
11.99  0.8958  0.57011  0.83845  0.54498  0.56375  0.020291  1.9083
12  0.90151  0.56115  0.84385  0.53657  0.5638  0.020309  1.9099
12.01  0.90712  0.55214  0.84918  0.52811  0.56386  0.020327  1.9115
12.02  0.91264  0.54307  0.85442  0.51959  0.56391  0.020345  1.913
12.03  0.91807  0.53394  0.85957  0.51102  0.56397  0.020362  1.9146
12.04  0.92341  0.52476  0.86464  0.5024  0.56403  0.02038  1.9162
12.05  0.92866  0.51552  0.86962  0.49373  0.56408  0.020398  1.9178
12.06  0.93381  0.50624  0.87451  0.48501  0.56414  0.020416  1.9194
12.07  0.93887  0.4969  0.87932  0.47624  0.5642  0.020434  1.921
12.08  0.94384  0.48751  0.88404  0.46742  0.56425  0.020452  1.9226
12.09  0.94872  0.47807  0.88867  0.45856  0.56431  0.02047  1.9242
12.1  0.9535  0.46858  0.89321  0.44965  0.56437  0.020488  1.9258
12.11  0.95818  0.45905  0.89766  0.44069  0.56442  0.020506  1.9274
12.12  0.96277  0.44947  0.90202  0.43169  0.56448  0.020524  1.929
12.13  0.96727  0.43984  0.90629  0.42265  0.56453  0.020542  1.9305
12.14  0.97167  0.43017  0.91047  0.41357  0.56459  0.02056  1.9321
12.15  0.97597  0.42045  0.91456  0.40444  0.56465  0.020578  1.9337
12.16  0.98017  0.41069  0.91856  0.39528  0.5647  0.020596  1.9353
12.17  0.98428  0.40089  0.92247  0.38607  0.56476  0.020614  1.9369
12.18  0.98829  0.39105  0.92628  0.37683  0.56482  0.020632  1.9385
12.19  0.9922  0.38116  0.93  0.36755  0.56487  0.02065  1.9401
12.2  0.99601  0.37124  0.93363  0.35823  0.56493  0.020668  1.9417
12.21  0.99972  0.36128  0.93717  0.34888  0.56499  0.020686  1.9433
12.22  1.0033  0.35128  0.94061  0.33949  0.56504  0.020704  1.9449
12.23  1.0068  0.34125  0.94396  0.33006  0.5651  0.020722  1.9465
12.24  1.0103  0.33118  0.94721  0.32061  0.56516  0.02074  1.9481
12.25  1.0136  0.32108  0.95037  0.31112  0.56521  0.020758  1.9496
12.26  1.0168  0.31094  0.95343  0.3016  0.56527  0.020776  1.9512
12.27  1.0199  0.30078  0.9564  0.29205  0.56533  0.020794  1.9528
12.28  1.0229  0.29058  0.95928  0.28247  0.56538  0.020812  1.9544
12.29  1.0258  0.28035  0.96205  0.27287  0.56544  0.02083  1.956
12.3  1.0286  0.27009  0.96473  0.26323  0.5655  0.020848  1.9576
12.31  1.0313  0.2598  0.96732  0.25357  0.56555  0.020866  1.9592
12.32  1.0339  0.24949  0.9698  0.24389  0.56561  0.020884  1.9608
12.33  1.0364  0.23915  0.97219  0.23418  0.56566  0.020902  1.9624
12.34  1.0388  0.22879  0.97449  0.22444  0.56572  0.02092  1.964
12.35  1.0411  0.2184  0.97668  0.21469  0.56578  0.020938  1.9656
12.36  1.0433  0.20799  0.97878  0.20491  0.56583  0.020956  1.9672
12.37  1.0453  0.19756  0.98078  0.19511  0.56589  0.020974  1.9687
12.38  1.0473  0.1871  0.98268  0.18529  0.56595  0.020992  1.9703
12.39  1.0492  0.17663  0.98449  0.17546  0.566  0.02101  1.9719
12.4  1.051  0.16614  0.98619  0.1656  0.56606  0.021028  1.9735
12.41  1.0526  0.15563  0.9878  0.15573  0.56612  0.021046  1.9751
12.42  1.0542  0.1451  0.98931  0.14585  0.56617  0.021064  1.9767
12.43  1.0556  0.13456  0.99072  0.13595  0.56623  0.021082  1.9783
12.44  1.057  0.124  0.99203  0.12603  0.56629  0.0211  1.9799
12.45  1.0582  0.11343  0.99324  0.11611  0.56634  0.021118  1.9815
12.46  1.0594  0.10285  0.99435  0.10617  0.5664  0.021136  1.9831
12.47  1.0604  0.092258  0.99536  0.096222  0.56646  0.021154  1.9847
12.48  1.0613  0.081655  0.99627  0.086263  0.56651  0.021172  1.9863
12.49  1.0621  0.071042  0.99709  0.076296  0.56657  0.02119  1.9878
12.5  1.0628  0.06042  0.9978  0.066322  0.56663  0.021208  1.9894
12.51  1.0634  0.049792  0.99841  0.056341  0.56668  0.021226  1.991
12.52  1.0639  0.039158  0.99893  0.046354  0.56674  0.021244  1.9926
12.53  1.0643  0.028519  0.99934  0.036363  0.5668  0.021262  1.9942
12.54  1.0646  0.017875  0.99965  0.026368  0.56685  0.02128  1.9958
12.55  1.0648  0.0072292  0.99987  0.01637  0.56691  0.021298  1.9974
12.56  1.0649  -0.0034186  0.99998  0.0063706  0.56697  0.021316  1.999
