# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
22.656  2.8329  -0.59814  -0.78704  -3.0145  19.335  4.9207e-08  11.294
22.657  2.8323  -0.60112  -0.79578  -3.0119  19.335  4.9207e-08  11.294
22.658  2.8317  -0.60411  -0.80451  -3.0092  19.335  4.9208e-08  11.295
22.659  2.8311  -0.60711  -0.81323  -3.0064  19.335  4.9208e-08  11.295
22.66  2.8305  -0.61011  -0.82195  -3.0037  19.335  4.9209e-08  11.296
22.661  2.8298  -0.61311  -0.83065  -3.0009  19.335  4.921e-08  11.296
22.662  2.8292  -0.61612  -0.83935  -2.998  19.335  4.921e-08  11.297
22.663  2.8286  -0.61914  -0.84804  -2.9952  19.335  4.9211e-08  11.297
22.664  2.828  -0.62216  -0.85672  -2.9923  19.335  4.9211e-08  11.298
22.665  2.8274  -0.62519  -0.8654  -2.9894  19.335  4.9212e-08  11.298
22.666  2.8267  -0.62823  -0.87406  -2.9864  19.335  4.9213e-08  11.299
22.667  2.8261  -0.63127  -0.88272  -2.9835  19.335  4.9213e-08  11.299
22.668  2.8255  -0.63432  -0.89137  -2.9805  19.335  4.9214e-08  11.3
22.669  2.8248  -0.63737  -0.90001  -2.9774  19.335  4.9215e-08  11.3
22.67  2.8242  -0.64043  -0.90864  -2.9744  19.335  4.9215e-08  11.301
22.671  2.8236  -0.64349  -0.91726  -2.9713  19.335  4.9216e-08  11.301
22.672  2.8229  -0.64656  -0.92587  -2.9682  19.335  4.9217e-08  11.302
22.673  2.8223  -0.64964  -0.93447  -2.965  19.335  4.9217e-08  11.302
22.674  2.8216  -0.65272  -0.94307  -2.9619  19.335  4.9218e-08  11.303
22.675  2.821  -0.65581  -0.95165  -2.9586  19.335  4.9219e-08  11.303
22.676  2.8203  -0.65891  -0.96023  -2.9554  19.335  4.922e-08  11.304
22.677  2.8196  -0.66201  -0.96879  -2.9522  19.335  4.9221e-08  11.304
22.678  2.819  -0.66511  -0.97735  -2.9489  19.335  4.9221e-08  11.305
22.679  2.8183  -0.66823  -0.9859  -2.9455  19.335  4.9222e-08  11.305
22.68  2.8176  -0.67135  -0.99443  -2.9422  19.335  4.9223e-08  11.306
22.681  2.817  -0.67447  -1.003  -2.9388  19.335  4.9224e-08  11.306
22.682  2.8163  -0.6776  -1.0115  -2.9354  19.335  4.9225e-08  11.307
22.683  2.8156  -0.68074  -1.02  -2.932  19.335  4.9226e-08  11.307
22.684  2.8149  -0.68389  -1.0285  -2.9285  19.335  4.9227e-08  11.308
22.685  2.8143  -0.68704  -1.037  -2.925  19.335  4.9228e-08  11.308
22.686  2.8136  -0.6902  -1.0454  -2.9215  19.335  4.9228e-08  11.309
22.687  2.8129  -0.69336  -1.0539  -2.9179  19.335  4.9229e-08  11.309
22.688  2.8122  -0.69653  -1.0624  -2.9144  19.335  4.923e-08  11.31
22.689  2.8115  -0.69971  -1.0708  -2.9107  19.335  4.9231e-08  11.31
22.69  2.8108  -0.70289  -1.0793  -2.9071  19.335  4.9232e-08  11.311
22.691  2.8101  -0.70608  -1.0877  -2.9034  19.335  4.9234e-08  11.311
22.692  2.8094  -0.70928  -1.0961  -2.8998  19.335  4.9235e-08  11.312
22.693  2.8087  -0.71248  -1.1045  -2.896  19.335  4.9236e-08  11.312
22.694  2.8079  -0.71569  -1.1129  -2.8923  19.335  4.9237e-08  11.313
22.695  2.8072  -0.7189  -1.1213  -2.8885  19.335  4.9238e-08  11.313
22.696  2.8065  -0.72213  -1.1296  -2.8847  19.335  4.9239e-08  11.314
22.697  2.8058  -0.72536  -1.138  -2.8809  19.335  4.924e-08  11.314
22.698  2.805  -0.72859  -1.1464  -2.877  19.335  4.9241e-08  11.315
22.699  2.8043  -0.73183  -1.1547  -2.8731  19.335  4.9243e-08  11.315
22.7  2.8036  -0.73508  -1.163  -2.8692  19.335  4.9244e-08  11.316
22.701  2.8028  -0.73834  -1.1713  -2.8652  19.335  4.9245e-08  11.316
22.702  2.8021  -0.7416  -1.1796  -2.8613  19.335  4.9246e-08  11.317
22.703  2.8014  -0.74487  -1.1879  -2.8573  19.335  4.9248e-08  11.317
22.704  2.8006  -0.74815  -1.1962  -2.8532  19.335  4.9249e-08  11.318
22.705  2.7999  -0.75144  -1.2045  -2.8492  19.335  4.925e-08  11.318
22.706  2.7991  -0.75473  -1.2127  -2.8451  19.335  4.9252e-08  11.319
22.707  2.7984  -0.75802  -1.221  -2.841  19.335  4.9253e-08  11.319
22.708  2.7976  -0.76133  -1.2292  -2.8368  19.335  4.9254e-08  11.32
22.709  2.7968  -0.76464  -1.2374  -2.8326  19.335  4.9256e-08  11.32
22.71  2.7961  -0.76796  -1.2456  -2.8284  19.335  4.9257e-08  11.321
22.711  2.7953  -0.77129  -1.2538  -2.8242  19.335  4.9259e-08  11.321
22.712  2.7945  -0.77462  -1.262  -2.82  19.335  4.926e-08  11.322
22.713  2.7938  -0.77796  -1.2702  -2.8157  19.335  4.9262e-08  11.322
22.714  2.793  -0.78131  -1.2784  -2.8114  19.335  4.9263e-08  11.323
22.715  2.7922  -0.78466  -1.2865  -2.807  19.335  4.9265e-08  11.323
22.716  2.7914  -0.78802  -1.2946  -2.8027  19.335  4.9266e-08  11.324
22.717  2.7906  -0.79139  -1.3028  -2.7983  19.335  4.9268e-08  11.324
22.718  2.7898  -0.79477  -1.3109  -2.7938  19.335  4.927e-08  11.325
22.719  2.789  -0.79815  -1.319  -2.7894  19.335  4.9271e-08  11.325
22.72  2.7882  -0.80154  -1.327  -2.7849  19.335  4.9273e-08  11.326
22.721  2.7874  -0.80494  -1.3351  -2.7804  19.335  4.9275e-08  11.326
22.722  2.7866  -0.80835  -1.3432  -2.7759  19.335  4.9277e-08  11.327
22.723  2.7858  -0.81176  -1.3512  -2.7713  19.335  4.9278e-08  11.327
22.724  2.785  -0.81518  -1.3592  -2.7668  19.335  4.928e-08  11.328
22.725  2.7842  -0.81861  -1.3673  -2.7621  19.335  4.9282e-08  11.328
22.726  2.7834  -0.82205  -1.3753  -2.7575  19.335  4.9284e-08  11.329
22.727  2.7825  -0.82549  -1.3833  -2.7528  19.335  4.9286e-08  11.329
22.728  2.7817  -0.82894  -1.3912  -2.7481  19.335  4.9288e-08  11.33
22.729  2.7809  -0.8324  -1.3992  -2.7434  19.335  4.929e-08  11.33
22.73  2.78  -0.83587  -1.4071  -2.7387  19.335  4.9292e-08  11.331
22.731  2.7792  -0.83934  -1.4151  -2.7339  19.335  4.9294e-08  11.331
22.732  2.7784  -0.84282  -1.423  -2.7291  19.335  4.9296e-08  11.332
22.733  2.7775  -0.84631  -1.4309  -2.7243  19.335  4.9298e-08  11.332
22.734  2.7767  -0.84981  -1.4388  -2.7194  19.335  4.93e-08  11.333
22.735  2.7758  -0.85331  -1.4467  -2.7145  19.335  4.9302e-08  11.333
22.736  2.775  -0.85683  -1.4545  -2.7096  19.335  4.9305e-08  11.334
22.737  2.7741  -0.86035  -1.4624  -2.7047  19.335  4.9307e-08  11.334
22.738  2.7732  -0.86387  -1.4702  -2.6997  19.335  4.9309e-08  11.335
22.739  2.7724  -0.86741  -1.4781  -2.6948  19.335  4.9311e-08  11.335
22.74  2.7715  -0.87096  -1.4859  -2.6897  19.335  4.9314e-08  11.336
22.741  2.7706  -0.87451  -1.4937  -2.6847  19.335  4.9316e-08  11.336
22.742  2.7698  -0.87807  -1.5014  -2.6796  19.335  4.9319e-08  11.337
22.743  2.7689  -0.88164  -1.5092  -2.6745  19.335  4.9321e-08  11.337
22.744  2.768  -0.88521  -1.5169  -2.6694  19.335  4.9323e-08  11.338
22.745  2.7671  -0.8888  -1.5247  -2.6643  19.335  4.9326e-08  11.338
22.746  2.7662  -0.89239  -1.5324  -2.6591  19.335  4.9329e-08  11.339
22.747  2.7653  -0.89599  -1.5401  -2.6539  19.335  4.9331e-08  11.339
22.748  2.7644  -0.8996  -1.5478  -2.6487  19.335  4.9334e-08  11.34
22.749  2.7635  -0.90322  -1.5555  -2.6434  19.335  4.9337e-08  11.34
22.75  2.7626  -0.90684  -1.5631  -2.6382  19.335  4.9339e-08  11.341
22.751  2.7617  -0.91047  -1.5708  -2.6329  19.335  4.9342e-08  11.341
22.752  2.7608  -0.91412  -1.5784  -2.6275  19.335  4.9345e-08  11.342
22.753  2.7599  -0.91777  -1.586  -2.6222  19.335  4.9348e-08  11.342
22.754  2.759  -0.92143  -1.5936  -2.6168  19.335  4.9351e-08  11.343
22.755  2.758  -0.92509  -1.6012  -2.6114  19.335  4.9354e-08  11.343
22.756  2.7571  -0.92877  -1.6087  -2.606  19.335  4.9357e-08  11.344
22.757  2.7562  -0.93245  -1.6163  -2.6005  19.335  4.936e-08  11.344
22.758  2.7552  -0.93614  -1.6238  -2.595  19.335  4.9363e-08  11.345
22.759  2.7543  -0.93984  -1.6313  -2.5895  19.335  4.9366e-08  11.345
22.76  2.7534  -0.94355  -1.6388  -2.584  19.335  4.9369e-08  11.346
22.761  2.7524  -0.94727  -1.6463  -2.5784  19.335  4.9372e-08  11.346
22.762  2.7515  -0.951  -1.6538  -2.5729  19.335  4.9376e-08  11.347
22.763  2.7505  -0.95473  -1.6613  -2.5673  19.335  4.9379e-08  11.347
22.764  2.7496  -0.95848  -1.6687  -2.5616  19.335  4.9382e-08  11.348
22.765  2.7486  -0.96223  -1.6761  -2.556  19.335  4.9386e-08  11.348
22.766  2.7476  -0.96599  -1.6835  -2.5503  19.335  4.9389e-08  11.349
22.767  2.7467  -0.96976  -1.6909  -2.5446  19.335  4.9393e-08  11.349
22.768  2.7457  -0.97354  -1.6983  -2.5388  19.335  4.9396e-08  11.35
22.769  2.7447  -0.97733  -1.7056  -2.5331  19.335  4.94e-08  11.35
22.77  2.7437  -0.98112  -1.713  -2.5273  19.335  4.9404e-08  11.351
22.771  2.7428  -0.98493  -1.7203  -2.5215  19.335  4.9407e-08  11.351
22.772  2.7418  -0.98874  -1.7276  -2.5157  19.335  4.9411e-08  11.352
22.773  2.7408  -0.99256  -1.7349  -2.5098  19.335  4.9415e-08  11.352
22.774  2.7398  -0.9964  -1.7421  -2.5039  19.335  4.9419e-08  11.353
22.775  2.7388  -1.0002  -1.7494  -2.498  19.335  4.9423e-08  11.353
22.776  2.7378  -1.0041  -1.7566  -2.4921  19.335  4.9427e-08  11.354
22.777  2.7368  -1.0079  -1.7639  -2.4861  19.335  4.9431e-08  11.354
22.778  2.7358  -1.0118  -1.7711  -2.4802  19.335  4.9435e-08  11.355
22.779  2.7348  -1.0157  -1.7782  -2.4742  19.335  4.9439e-08  11.355
22.78  2.7337  -1.0196  -1.7854  -2.4681  19.335  4.9443e-08  11.356
22.781  2.7327  -1.0235  -1.7926  -2.4621  19.335  4.9448e-08  11.356
22.782  2.7317  -1.0274  -1.7997  -2.456  19.335  4.9452e-08  11.357
22.783  2.7307  -1.0313  -1.8068  -2.4499  19.335  4.9457e-08  11.357
22.784  2.7296  -1.0352  -1.8139  -2.4438  19.335  4.9461e-08  11.358
22.785  2.7286  -1.0391  -1.821  -2.4376  19.335  4.9466e-08  11.358
22.786  2.7276  -1.0431  -1.828  -2.4315  19.335  4.947e-08  11.359
22.787  2.7265  -1.047  -1.8351  -2.4253  19.335  4.9475e-08  11.359
22.788  2.7255  -1.051  -1.8421  -2.419  19.335  4.948e-08  11.36
22.789  2.7244  -1.055  -1.8491  -2.4128  19.335  4.9485e-08  11.36
22.79  2.7233  -1.059  -1.8561  -2.4065  19.335  4.949e-08  11.361
22.791  2.7223  -1.0629  -1.8631  -2.4002  19.335  4.9495e-08  11.361
22.792  2.7212  -1.0669  -1.87  -2.3939  19.335  4.95e-08  11.362
22.793  2.7202  -1.0709  -1.8769  -2.3876  19.335  4.9505e-08  11.362
22.794  2.7191  -1.075  -1.8839  -2.3812  19.335  4.951e-08  11.363
22.795  2.718  -1.079  -1.8908  -2.3748  19.335  4.9515e-08  11.363
22.796  2.7169  -1.083  -1.8976  -2.3684  19.335  4.9521e-08  11.364
22.797  2.7158  -1.0871  -1.9045  -2.362  19.335  4.9526e-08  11.364
22.798  2.7147  -1.0911  -1.9113  -2.3556  19.335  4.9531e-08  11.365
22.799  2.7137  -1.0952  -1.9182  -2.3491  19.335  4.9537e-08  11.365
22.8  2.7126  -1.0993  -1.925  -2.3426  19.335  4.9543e-08  11.366
22.801  2.7115  -1.1034  -1.9317  -2.3361  19.335  4.9548e-08  11.366
22.802  2.7104  -1.1075  -1.9385  -2.3295  19.335  4.9554e-08  11.367
22.803  2.7092  -1.1116  -1.9453  -2.3229  19.335  4.956e-08  11.367
22.804  2.7081  -1.1157  -1.952  -2.3163  19.335  4.9566e-08  11.368
22.805  2.707  -1.1198  -1.9587  -2.3097  19.335  4.9572e-08  11.368
22.806  2.7059  -1.1239  -1.9654  -2.3031  19.335  4.9578e-08  11.369
22.807  2.7048  -1.1281  -1.9721  -2.2964  19.335  4.9584e-08  11.369
22.808  2.7036  -1.1322  -1.9787  -2.2898  19.335  4.9591e-08  11.37
22.809  2.7025  -1.1364  -1.9853  -2.2831  19.335  4.9597e-08  11.37
22.81  2.7014  -1.1406  -1.9919  -2.2763  19.335  4.9604e-08  11.371
22.811  2.7002  -1.1448  -1.9985  -2.2696  19.335  4.961e-08  11.371
22.812  2.6991  -1.149  -2.0051  -2.2628  19.335  4.9617e-08  11.372
22.813  2.6979  -1.1532  -2.0117  -2.256  19.335  4.9624e-08  11.372
22.814  2.6968  -1.1574  -2.0182  -2.2492  19.335  4.9631e-08  11.373
22.815  2.6956  -1.1616  -2.0247  -2.2424  19.335  4.9637e-08  11.373
22.816  2.6944  -1.1658  -2.0312  -2.2355  19.335  4.9644e-08  11.374
22.817  2.6933  -1.1701  -2.0377  -2.2286  19.335  4.9652e-08  11.374
22.818  2.6921  -1.1744  -2.0441  -2.2217  19.335  4.9659e-08  11.374
22.819  2.6909  -1.1786  -2.0506  -2.2148  19.335  4.9666e-08  11.375
22.82  2.6897  -1.1829  -2.057  -2.2078  19.335  4.9674e-08  11.375
22.821  2.6886  -1.1872  -2.0634  -2.2009  19.335  4.9681e-08  11.376
22.822  2.6874  -1.1915  -2.0697  -2.1939  19.335  4.9689e-08  11.376
22.823  2.6862  -1.1958  -2.0761  -2.1869  19.335  4.9697e-08  11.377
22.824  2.685  -1.2001  -2.0824  -2.1798  19.335  4.9704e-08  11.377
22.825  2.6838  -1.2044  -2.0887  -2.1728  19.335  4.9712e-08  11.378
22.826  2.6826  -1.2088  -2.095  -2.1657  19.335  4.972e-08  11.378
22.827  2.6814  -1.2131  -2.1013  -2.1586  19.335  4.9729e-08  11.379
22.828  2.6801  -1.2175  -2.1075  -2.1515  19.335  4.9737e-08  11.379
22.829  2.6789  -1.2219  -2.1138  -2.1443  19.335  4.9745e-08  11.38
22.83  2.6777  -1.2263  -2.12  -2.1372  19.335  4.9754e-08  11.38
22.831  2.6765  -1.2307  -2.1262  -2.13  19.335  4.9762e-08  11.381
22.832  2.6752  -1.2351  -2.1323  -2.1228  19.335  4.9771e-08  11.381
22.833  2.674  -1.2395  -2.1385  -2.1156  19.335  4.978e-08  11.382
22.834  2.6728  -1.2439  -2.1446  -2.1083  19.335  4.9789e-08  11.382
22.835  2.6715  -1.2483  -2.1507  -2.1011  19.335  4.9798e-08  11.383
22.836  2.6703  -1.2528  -2.1568  -2.0938  19.335  4.9807e-08  11.383
22.837  2.669  -1.2572  -2.1628  -2.0865  19.335  4.9817e-08  11.384
22.838  2.6677  -1.2617  -2.1689  -2.0791  19.335  4.9826e-08  11.384
22.839  2.6665  -1.2662  -2.1749  -2.0718  19.335  4.9836e-08  11.385
22.84  2.6652  -1.2707  -2.1809  -2.0644  19.335  4.9845e-08  11.385
22.841  2.6639  -1.2752  -2.1869  -2.057  19.335  4.9855e-08  11.386
22.842  2.6627  -1.2797  -2.1928  -2.0496  19.335  4.9865e-08  11.386
22.843  2.6614  -1.2842  -2.1988  -2.0422  19.335  4.9875e-08  11.387
22.844  2.6601  -1.2888  -2.2047  -2.0348  19.335  4.9886e-08  11.387
22.845  2.6588  -1.2933  -2.2106  -2.0273  19.335  4.9896e-08  11.388
22.846  2.6575  -1.2979  -2.2164  -2.0198  19.335  4.9907e-08  11.388
22.847  2.6562  -1.3025  -2.2223  -2.0123  19.335  4.9917e-08  11.389
22.848  2.6549  -1.307  -2.2281  -2.0048  19.335  4.9928e-08  11.389
22.849  2.6536  -1.3116  -2.2339  -1.9972  19.335  4.9939e-08  11.39
22.85  2.6523  -1.3162  -2.2397  -1.9897  19.335  4.995e-08  11.39
22.851  2.651  -1.3209  -2.2455  -1.9821  19.335  4.9961e-08  11.391
22.852  2.6496  -1.3255  -2.2512  -1.9745  19.335  4.9973e-08  11.391
22.853  2.6483  -1.3301  -2.2569  -1.9668  19.335  4.9984e-08  11.392
22.854  2.647  -1.3348  -2.2626  -1.9592  19.335  4.9996e-08  11.392
22.855  2.6456  -1.3394  -2.2683  -1.9515  19.335  5.0008e-08  11.393
22.856  2.6443  -1.3441  -2.2739  -1.9438  19.335  5.002e-08  11.393
22.857  2.643  -1.3488  -2.2795  -1.9361  19.335  5.0032e-08  11.394
22.858  2.6416  -1.3535  -2.2851  -1.9284  19.335  5.0045e-08  11.394
22.859  2.6402  -1.3582  -2.2907  -1.9207  19.335  5.0057e-08  11.395
22.86  2.6389  -1.3629  -2.2963  -1.9129  19.335  5.007e-08  11.395
22.861  2.6375  -1.3677  -2.3018  -1.9052  19.335  5.0083e-08  11.396
22.862  2.6362  -1.3724  -2.3073  -1.8974  19.335  5.0096e-08  11.396
22.863  2.6348  -1.3772  -2.3128  -1.8895  19.335  5.0109e-08  11.397
22.864  2.6334  -1.3819  -2.3183  -1.8817  19.335  5.0122e-08  11.397
22.865  2.632  -1.3867  -2.3237  -1.8739  19.335  5.0136e-08  11.398
22.866  2.6306  -1.3915  -2.3292  -1.866  19.335  5.0149e-08  11.398
22.867  2.6292  -1.3963  -2.3346  -1.8581  19.335  5.0163e-08  11.399
22.868  2.6278  -1.4011  -2.3399  -1.8502  19.335  5.0177e-08  11.399
22.869  2.6264  -1.4059  -2.3453  -1.8423  19.335  5.0191e-08  11.4
22.87  2.625  -1.4108  -2.3506  -1.8343  19.335  5.0206e-08  11.4
22.871  2.6236  -1.4156  -2.3559  -1.8264  19.335  5.022e-08  11.401
22.872  2.6222  -1.4205  -2.3612  -1.8184  19.335  5.0235e-08  11.401
22.873  2.6208  -1.4254  -2.3665  -1.8104  19.335  5.025e-08  11.402
22.874  2.6193  -1.4303  -2.3717  -1.8024  19.335  5.0265e-08  11.402
22.875  2.6179  -1.4352  -2.3769  -1.7943  19.335  5.0281e-08  11.403
22.876  2.6165  -1.4401  -2.3821  -1.7863  19.335  5.0296e-08  11.403
22.877  2.615  -1.445  -2.3873  -1.7782  19.335  5.0312e-08  11.404
22.878  2.6136  -1.4499  -2.3924  -1.7701  19.335  5.0328e-08  11.404
22.879  2.6121  -1.4549  -2.3976  -1.762  19.335  5.0344e-08  11.405
22.88  2.6107  -1.4598  -2.4027  -1.7539  19.335  5.0361e-08  11.405
22.881  2.6092  -1.4648  -2.4077  -1.7458  19.335  5.0377e-08  11.406
22.882  2.6077  -1.4698  -2.4128  -1.7376  19.335  5.0394e-08  11.406
22.883  2.6063  -1.4748  -2.4178  -1.7295  19.335  5.0411e-08  11.407
22.884  2.6048  -1.4798  -2.4228  -1.7213  19.335  5.0428e-08  11.407
22.885  2.6033  -1.4848  -2.4278  -1.7131  19.335  5.0446e-08  11.408
22.886  2.6018  -1.4899  -2.4328  -1.7049  19.335  5.0464e-08  11.408
22.887  2.6003  -1.4949  -2.4377  -1.6966  19.335  5.0482e-08  11.409
22.888  2.5988  -1.5  -2.4426  -1.6884  19.335  5.05e-08  11.409
22.889  2.5973  -1.505  -2.4475  -1.6801  19.335  5.0518e-08  11.41
22.89  2.5958  -1.5101  -2.4523  -1.6718  19.335  5.0537e-08  11.41
22.891  2.5943  -1.5152  -2.4572  -1.6635  19.335  5.0556e-08  11.411
22.892  2.5928  -1.5203  -2.462  -1.6552  19.335  5.0575e-08  11.411
22.893  2.5913  -1.5255  -2.4668  -1.6468  19.335  5.0594e-08  11.412
22.894  2.5897  -1.5306  -2.4715  -1.6385  19.335  5.0614e-08  11.412
22.895  2.5882  -1.5358  -2.4763  -1.6301  19.335  5.0633e-08  11.413
22.896  2.5867  -1.5409  -2.481  -1.6217  19.335  5.0654e-08  11.413
22.897  2.5851  -1.5461  -2.4857  -1.6133  19.335  5.0674e-08  11.414
22.898  2.5836  -1.5513  -2.4903  -1.6049  19.335  5.0695e-08  11.414
22.899  2.582  -1.5565  -2.495  -1.5965  19.335  5.0715e-08  11.415
22.9  2.5805  -1.5617  -2.4996  -1.588  19.335  5.0737e-08  11.415
22.901  2.5789  -1.5669  -2.5042  -1.5796  19.335  5.0758e-08  11.416
22.902  2.5773  -1.5722  -2.5088  -1.5711  19.335  5.078e-08  11.416
22.903  2.5758  -1.5774  -2.5133  -1.5626  19.335  5.0802e-08  11.417
22.904  2.5742  -1.5827  -2.5178  -1.5541  19.335  5.0824e-08  11.417
22.905  2.5726  -1.588  -2.5223  -1.5456  19.335  5.0846e-08  11.418
22.906  2.571  -1.5932  -2.5268  -1.537  19.335  5.0869e-08  11.418
22.907  2.5694  -1.5986  -2.5312  -1.5285  19.335  5.0892e-08  11.419
22.908  2.5678  -1.6039  -2.5357  -1.5199  19.335  5.0916e-08  11.419
22.909  2.5662  -1.6092  -2.5401  -1.5113  19.335  5.0939e-08  11.42
22.91  2.5646  -1.6145  -2.5444  -1.5027  19.335  5.0963e-08  11.42
22.911  2.563  -1.6199  -2.5488  -1.4941  19.335  5.0988e-08  11.421
22.912  2.5613  -1.6253  -2.5531  -1.4855  19.335  5.1012e-08  11.421
22.913  2.5597  -1.6307  -2.5574  -1.4768  19.335  5.1037e-08  11.422
22.914  2.5581  -1.6361  -2.5617  -1.4682  19.335  5.1062e-08  11.422
22.915  2.5564  -1.6415  -2.5659  -1.4595  19.335  5.1088e-08  11.423
22.916  2.5548  -1.6469  -2.5701  -1.4508  19.335  5.1114e-08  11.423
22.917  2.5531  -1.6523  -2.5743  -1.4421  19.335  5.114e-08  11.424
22.918  2.5515  -1.6578  -2.5785  -1.4334  19.335  5.1166e-08  11.424
22.919  2.5498  -1.6633  -2.5826  -1.4247  19.335  5.1193e-08  11.425
22.92  2.5482  -1.6687  -2.5868  -1.4159  19.335  5.122e-08  11.425
22.921  2.5465  -1.6742  -2.5908  -1.4072  19.335  5.1248e-08  11.426
22.922  2.5448  -1.6797  -2.5949  -1.3984  19.335  5.1276e-08  11.426
22.923  2.5431  -1.6853  -2.599  -1.3896  19.335  5.1304e-08  11.427
22.924  2.5414  -1.6908  -2.603  -1.3808  19.335  5.1332e-08  11.427
22.925  2.5398  -1.6963  -2.607  -1.372  19.335  5.1361e-08  11.428
22.926  2.5381  -1.7019  -2.6109  -1.3632  19.335  5.139e-08  11.428
22.927  2.5363  -1.7075  -2.6149  -1.3543  19.335  5.142e-08  11.429
22.928  2.5346  -1.7131  -2.6188  -1.3455  19.335  5.145e-08  11.429
22.929  2.5329  -1.7187  -2.6227  -1.3366  19.335  5.148e-08  11.43
22.93  2.5312  -1.7243  -2.6265  -1.3277  19.335  5.1511e-08  11.43
22.931  2.5295  -1.7299  -2.6304  -1.3188  19.335  5.1542e-08  11.431
22.932  2.5277  -1.7355  -2.6342  -1.3099  19.335  5.1574e-08  11.431
22.933  2.526  -1.7412  -2.638  -1.301  19.335  5.1606e-08  11.432
22.934  2.5243  -1.7469  -2.6417  -1.2921  19.335  5.1638e-08  11.432
22.935  2.5225  -1.7526  -2.6455  -1.2832  19.335  5.1671e-08  11.433
22.936  2.5208  -1.7583  -2.6492  -1.2742  19.335  5.1704e-08  11.433
22.937  2.519  -1.764  -2.6529  -1.2652  19.335  5.1737e-08  11.434
22.938  2.5172  -1.7697  -2.6565  -1.2562  19.335  5.1771e-08  11.434
22.939  2.5155  -1.7754  -2.6601  -1.2473  19.335  5.1805e-08  11.435
22.94  2.5137  -1.7812  -2.6637  -1.2383  19.335  5.184e-08  11.435
22.941  2.5119  -1.787  -2.6673  -1.2292  19.335  5.1875e-08  11.436
22.942  2.5101  -1.7928  -2.6709  -1.2202  19.335  5.1911e-08  11.436
22.943  2.5083  -1.7986  -2.6744  -1.2112  19.335  5.1947e-08  11.437
22.944  2.5065  -1.8044  -2.6779  -1.2021  19.335  5.1983e-08  11.437
22.945  2.5047  -1.8102  -2.6814  -1.193  19.335  5.202e-08  11.438
22.946  2.5029  -1.816  -2.6848  -1.184  19.335  5.2058e-08  11.438
22.947  2.5011  -1.8219  -2.6882  -1.1749  19.335  5.2095e-08  11.439
22.948  2.4992  -1.8278  -2.6916  -1.1658  19.335  5.2134e-08  11.439
22.949  2.4974  -1.8336  -2.695  -1.1567  19.335  5.2173e-08  11.44
22.95  2.4956  -1.8395  -2.6983  -1.1476  19.335  5.2212e-08  11.44
22.951  2.4937  -1.8455  -2.7017  -1.1384  19.335  5.2251e-08  11.441
22.952  2.4919  -1.8514  -2.7049  -1.1293  19.335  5.2292e-08  11.441
22.953  2.49  -1.8573  -2.7082  -1.1201  19.335  5.2332e-08  11.442
22.954  2.4882  -1.8633  -2.7114  -1.111  19.335  5.2373e-08  11.442
22.955  2.4863  -1.8693  -2.7147  -1.1018  19.335  5.2415e-08  11.443
22.956  2.4844  -1.8752  -2.7178  -1.0926  19.335  5.2457e-08  11.443
22.957  2.4825  -1.8812  -2.721  -1.0834  19.335  5.25e-08  11.444
22.958  2.4807  -1.8873  -2.7241  -1.0742  19.335  5.2543e-08  11.444
22.959  2.4788  -1.8933  -2.7272  -1.065  19.335  5.2587e-08  11.445
22.96  2.4769  -1.8993  -2.7303  -1.0557  19.335  5.2631e-08  11.445
22.961  2.475  -1.9054  -2.7333  -1.0465  19.335  5.2676e-08  11.446
22.962  2.4731  -1.9115  -2.7364  -1.0372  19.335  5.2721e-08  11.446
22.963  2.4712  -1.9175  -2.7394  -1.028  19.335  5.2767e-08  11.447
22.964  2.4692  -1.9236  -2.7423  -1.0187  19.335  5.2814e-08  11.447
22.965  2.4673  -1.9298  -2.7453  -1.0094  19.335  5.2861e-08  11.448
22.966  2.4654  -1.9359  -2.7482  -1.0001  19.335  5.2908e-08  11.448
22.967  2.4634  -1.942  -2.7511  -0.99082  19.335  5.2956e-08  11.449
22.968  2.4615  -1.9482  -2.7539  -0.98151  19.335  5.3005e-08  11.449
22.969  2.4595  -1.9544  -2.7568  -0.97219  19.335  5.3054e-08  11.45
22.97  2.4576  -1.9606  -2.7596  -0.96286  19.335  5.3104e-08  11.45
22.971  2.4556  -1.9668  -2.7623  -0.95352  19.335  5.3155e-08  11.451
22.972  2.4536  -1.973  -2.7651  -0.94417  19.335  5.3206e-08  11.451
22.973  2.4517  -1.9792  -2.7678  -0.93482  19.335  5.3258e-08  11.452
22.974  2.4497  -1.9855  -2.7705  -0.92545  19.335  5.331e-08  11.452
22.975  2.4477  -1.9918  -2.7732  -0.91607  19.335  5.3363e-08  11.453
22.976  2.4457  -1.998  -2.7758  -0.90669  19.335  5.3417e-08  11.453
22.977  2.4437  -2.0043  -2.7784  -0.89729  19.335  5.3471e-08  11.454
22.978  2.4417  -2.0106  -2.781  -0.88789  19.335  5.3526e-08  11.454
22.979  2.4397  -2.017  -2.7836  -0.87848  19.335  5.3581e-08  11.455
22.98  2.4377  -2.0233  -2.7861  -0.86906  19.335  5.3637e-08  11.455
22.981  2.4356  -2.0297  -2.7886  -0.85963  19.335  5.3694e-08  11.456
22.982  2.4336  -2.036  -2.7911  -0.85019  19.335  5.3752e-08  11.456
22.983  2.4316  -2.0424  -2.7936  -0.84074  19.335  5.381e-08  11.457
