# time  xtii  vtii  xtrue  vtrue  Etii  dE/T  t/T
3.157  -1.7185  4.0425  -2.5944  1.3996  19.425  0.0023159  1.5737
3.158  -1.7145  4.0522  -2.5903  1.4083  19.425  0.0023168  1.5742
3.159  -1.7104  4.0619  -2.5862  1.4171  19.425  0.0023177  1.5747
3.16  -1.7064  4.0717  -2.5821  1.4258  19.425  0.0023186  1.5752
3.161  -1.7023  4.0814  -2.5779  1.4346  19.425  0.0023196  1.5757
3.162  -1.6982  4.0911  -2.5738  1.4433  19.425  0.0023205  1.5762
3.163  -1.6941  4.1008  -2.5696  1.452  19.425  0.0023215  1.5767
3.164  -1.69  4.1106  -2.5653  1.4607  19.425  0.0023224  1.5772
3.165  -1.6859  4.1203  -2.5611  1.4693  19.425  0.0023234  1.5777
3.166  -1.6818  4.13  -2.5568  1.478  19.425  0.0023244  1.5782
3.167  -1.6777  4.1398  -2.5525  1.4866  19.425  0.0023254  1.5787
3.168  -1.6735  4.1496  -2.5482  1.4952  19.425  0.0023264  1.5792
3.169  -1.6694  4.1593  -2.5438  1.5039  19.425  0.0023274  1.5797
3.17  -1.6652  4.1691  -2.5395  1.5125  19.425  0.0023284  1.5802
3.171  -1.661  4.1788  -2.5351  1.521  19.425  0.0023294  1.5807
3.172  -1.6569  4.1886  -2.5307  1.5296  19.425  0.0023305  1.5812
3.173  -1.6527  4.1984  -2.5262  1.5382  19.426  0.0023315  1.5817
3.174  -1.6485  4.2082  -2.5217  1.5467  19.426  0.0023326  1.5822
3.175  -1.6443  4.2179  -2.5172  1.5552  19.426  0.0023336  1.5827
3.176  -1.6401  4.2277  -2.5127  1.5637  19.426  0.0023347  1.5832
3.177  -1.6358  4.2375  -2.5082  1.5722  19.426  0.0023358  1.5837
3.178  -1.6316  4.2473  -2.5036  1.5807  19.426  0.0023369  1.5842
3.179  -1.6273  4.2571  -2.499  1.5892  19.426  0.002338  1.5847
3.18  -1.6231  4.2669  -2.4944  1.5976  19.426  0.0023391  1.5852
3.181  -1.6188  4.2767  -2.4897  1.606  19.426  0.0023402  1.5857
3.182  -1.6145  4.2865  -2.4851  1.6145  19.426  0.0023413  1.5862
3.183  -1.6103  4.2963  -2.4804  1.6229  19.426  0.0023425  1.5867
3.184  -1.606  4.3061  -2.4756  1.6312  19.426  0.0023436  1.5872
3.185  -1.6016  4.3159  -2.4709  1.6396  19.426  0.0023448  1.5877
3.186  -1.5973  4.3257  -2.4661  1.648  19.426  0.002346  1.5882
3.187  -1.593  4.3355  -2.4613  1.6563  19.426  0.0023471  1.5887
3.188  -1.5887  4.3453  -2.4565  1.6646  19.426  0.0023483  1.5892
3.189  -1.5843  4.3551  -2.4517  1.6729  19.426  0.0023495  1.5897
3.19  -1.58  4.3649  -2.4468  1.6812  19.426  0.0023507  1.5902
3.191  -1.5756  4.3747  -2.4419  1.6895  19.426  0.002352  1.5907
3.192  -1.5712  4.3845  -2.437  1.6977  19.426  0.0023532  1.5912
3.193  -1.5668  4.3944  -2.4321  1.7059  19.426  0.0023544  1.5917
3.194  -1.5625  4.4042  -2.4271  1.7142  19.426  0.0023557  1.5922
3.195  -1.558  4.414  -2.4222  1.7224  19.427  0.002357  1.5927
3.196  -1.5536  4.4238  -2.4171  1.7306  19.427  0.0023582  1.5932
3.197  -1.5492  4.4336  -2.4121  1.7387  19.427  0.0023595  1.5937
3.198  -1.5448  4.4434  -2.4071  1.7469  19.427  0.0023608  1.5942
3.199  -1.5403  4.4532  -2.402  1.755  19.427  0.0023621  1.5947
3.2  -1.5359  4.463  -2.3969  1.7631  19.427  0.0023634  1.5952
3.201  -1.5314  4.4728  -2.3918  1.7712  19.427  0.0023648  1.5957
3.202  -1.5269  4.4826  -2.3866  1.7793  19.427  0.0023661  1.5962
3.203  -1.5225  4.4924  -2.3814  1.7874  19.427  0.0023675  1.5967
3.204  -1.518  4.5022  -2.3762  1.7954  19.427  0.0023688  1.5972
3.205  -1.5135  4.512  -2.371  1.8034  19.427  0.0023702  1.5977
3.206  -1.509  4.5218  -2.3658  1.8115  19.427  0.0023716  1.5982
3.207  -1.5044  4.5316  -2.3605  1.8195  19.427  0.002373  1.5987
3.208  -1.4999  4.5414  -2.3552  1.8274  19.427  0.0023744  1.5991
3.209  -1.4954  4.5512  -2.3499  1.8354  19.427  0.0023758  1.5996
3.21  -1.4908  4.561  -2.3446  1.8433  19.427  0.0023773  1.6001
3.211  -1.4862  4.5707  -2.3392  1.8512  19.427  0.0023787  1.6006
3.212  -1.4817  4.5805  -2.3338  1.8592  19.427  0.0023802  1.6011
3.213  -1.4771  4.5903  -2.3284  1.867  19.427  0.0023816  1.6016
3.214  -1.4725  4.6  -2.323  1.8749  19.428  0.0023831  1.6021
3.215  -1.4679  4.6098  -2.3176  1.8828  19.428  0.0023846  1.6026
3.216  -1.4633  4.6196  -2.3121  1.8906  19.428  0.0023861  1.6031
3.217  -1.4587  4.6293  -2.3066  1.8984  19.428  0.0023876  1.6036
3.218  -1.454  4.6391  -2.3011  1.9062  19.428  0.0023892  1.6041
3.219  -1.4494  4.6488  -2.2955  1.914  19.428  0.0023907  1.6046
3.22  -1.4448  4.6585  -2.29  1.9217  19.428  0.0023923  1.6051
3.221  -1.4401  4.6683  -2.2844  1.9295  19.428  0.0023939  1.6056
3.222  -1.4354  4.678  -2.2788  1.9372  19.428  0.0023954  1.6061
3.223  -1.4308  4.6877  -2.2732  1.9449  19.428  0.002397  1.6066
3.224  -1.4261  4.6974  -2.2675  1.9526  19.428  0.0023986  1.6071
3.225  -1.4214  4.7071  -2.2618  1.9602  19.428  0.0024003  1.6076
3.226  -1.4167  4.7168  -2.2561  1.9679  19.428  0.0024019  1.6081
3.227  -1.4119  4.7265  -2.2504  1.9755  19.428  0.0024035  1.6086
3.228  -1.4072  4.7362  -2.2447  1.9831  19.428  0.0024052  1.6091
3.229  -1.4025  4.7459  -2.2389  1.9907  19.428  0.0024069  1.6096
3.23  -1.3977  4.7556  -2.2331  1.9982  19.429  0.0024086  1.6101
3.231  -1.393  4.7652  -2.2273  2.0058  19.429  0.0024103  1.6106
3.232  -1.3882  4.7749  -2.2215  2.0133  19.429  0.002412  1.6111
3.233  -1.3834  4.7845  -2.2157  2.0208  19.429  0.0024137  1.6116
3.234  -1.3787  4.7942  -2.2098  2.0283  19.429  0.0024154  1.6121
3.235  -1.3739  4.8038  -2.2039  2.0358  19.429  0.0024172  1.6126
3.236  -1.3691  4.8134  -2.198  2.0432  19.429  0.002419  1.6131
3.237  -1.3642  4.823  -2.192  2.0506  19.429  0.0024208  1.6136
3.238  -1.3594  4.8326  -2.1861  2.058  19.429  0.0024226  1.6141
3.239  -1.3546  4.8422  -2.1801  2.0654  19.429  0.0024244  1.6146
3.24  -1.3497  4.8518  -2.1741  2.0728  19.429  0.0024262  1.6151
3.241  -1.3449  4.8614  -2.1681  2.0801  19.429  0.002428  1.6156
3.242  -1.34  4.871  -2.162  2.0874  19.429  0.0024299  1.6161
3.243  -1.3352  4.8805  -2.156  2.0947  19.429  0.0024317  1.6166
3.244  -1.3303  4.89  -2.1499  2.102  19.429  0.0024336  1.6171
3.245  -1.3254  4.8996  -2.1438  2.1093  19.43  0.0024355  1.6176
3.246  -1.3205  4.9091  -2.1377  2.1165  19.43  0.0024374  1.6181
3.247  -1.3156  4.9186  -2.1315  2.1238  19.43  0.0024394  1.6186
3.248  -1.3107  4.9281  -2.1253  2.131  19.43  0.0024413  1.6191
3.249  -1.3057  4.9376  -2.1192  2.1381  19.43  0.0024432  1.6196
3.25  -1.3008  4.947  -2.1129  2.1453  19.43  0.0024452  1.6201
3.251  -1.2959  4.9565  -2.1067  2.1524  19.43  0.0024472  1.6206
3.252  -1.2909  4.9659  -2.1005  2.1595  19.43  0.0024492  1.6211
3.253  -1.2859  4.9754  -2.0942  2.1666  19.43  0.0024512  1.6216
3.254  -1.281  4.9848  -2.0879  2.1737  19.43  0.0024532  1.6221
3.255  -1.276  4.9942  -2.0816  2.1808  19.43  0.0024553  1.6226
3.256  -1.271  5.0036  -2.0752  2.1878  19.43  0.0024573  1.6231
3.257  -1.266  5.0129  -2.0689  2.1948  19.43  0.0024594  1.6236
3.258  -1.261  5.0223  -2.0625  2.2018  19.431  0.0024615  1.6241
3.259  -1.2559  5.0316  -2.0561  2.2088  19.431  0.0024636  1.6246
3.26  -1.2509  5.041  -2.0497  2.2157  19.431  0.0024657  1.6251
3.261  -1.2459  5.0503  -2.0433  2.2226  19.431  0.0024678  1.6256
3.262  -1.2408  5.0596  -2.0368  2.2295  19.431  0.00247  1.6261
3.263  -1.2358  5.0688  -2.0303  2.2364  19.431  0.0024722  1.6266
3.264  -1.2307  5.0781  -2.0238  2.2433  19.431  0.0024743  1.6271
3.265  -1.2256  5.0874  -2.0173  2.2501  19.431  0.0024765  1.6276
3.266  -1.2205  5.0966  -2.0108  2.2569  19.431  0.0024787  1.6281
3.267  -1.2154  5.1058  -2.0042  2.2637  19.431  0.002481  1.6286
3.268  -1.2103  5.115  -1.9977  2.2705  19.431  0.0024832  1.6291
3.269  -1.2052  5.1242  -1.9911  2.2772  19.432  0.0024855  1.6296
3.27  -1.2001  5.1333  -1.9844  2.2839  19.432  0.0024878  1.6301
3.271  -1.1949  5.1425  -1.9778  2.2906  19.432  0.00249  1.6306
3.272  -1.1898  5.1516  -1.9712  2.2973  19.432  0.0024923  1.6311
3.273  -1.1847  5.1607  -1.9645  2.304  19.432  0.0024947  1.6316
3.274  -1.1795  5.1698  -1.9578  2.3106  19.432  0.002497  1.632
3.275  -1.1743  5.1789  -1.9511  2.3172  19.432  0.0024994  1.6325
3.276  -1.1691  5.1879  -1.9444  2.3238  19.432  0.0025017  1.633
3.277  -1.164  5.197  -1.9376  2.3304  19.432  0.0025041  1.6335
3.278  -1.1588  5.206  -1.9308  2.3369  19.432  0.0025065  1.634
3.279  -1.1536  5.2149  -1.9241  2.3434  19.432  0.0025089  1.6345
3.28  -1.1483  5.2239  -1.9173  2.3499  19.433  0.0025114  1.635
3.281  -1.1431  5.2329  -1.9104  2.3564  19.433  0.0025138  1.6355
3.282  -1.1379  5.2418  -1.9036  2.3629  19.433  0.0025163  1.636
3.283  -1.1326  5.2507  -1.8967  2.3693  19.433  0.0025188  1.6365
3.284  -1.1274  5.2596  -1.8898  2.3757  19.433  0.0025213  1.637
3.285  -1.1221  5.2684  -1.8829  2.3821  19.433  0.0025238  1.6375
3.286  -1.1169  5.2773  -1.876  2.3884  19.433  0.0025263  1.638
3.287  -1.1116  5.2861  -1.8691  2.3948  19.433  0.0025289  1.6385
3.288  -1.1063  5.2949  -1.8621  2.4011  19.433  0.0025315  1.639
3.289  -1.101  5.3037  -1.8552  2.4074  19.433  0.002534  1.6395
3.29  -1.0957  5.3124  -1.8482  2.4136  19.433  0.0025366  1.64
3.291  -1.0904  5.3211  -1.8412  2.4199  19.434  0.0025393  1.6405
3.292  -1.0851  5.3298  -1.8341  2.4261  19.434  0.0025419  1.641
3.293  -1.0797  5.3385  -1.8271  2.4323  19.434  0.0025446  1.6415
3.294  -1.0744  5.3472  -1.82  2.4385  19.434  0.0025472  1.642
3.295  -1.069  5.3558  -1.813  2.4446  19.434  0.0025499  1.6425
3.296  -1.0637  5.3644  -1.8059  2.4507  19.434  0.0025526  1.643
3.297  -1.0583  5.373  -1.7987  2.4568  19.434  0.0025553  1.6435
3.298  -1.053  5.3815  -1.7916  2.4629  19.434  0.0025581  1.644
3.299  -1.0476  5.39  -1.7845  2.4689  19.434  0.0025608  1.6445
3.3  -1.0422  5.3985  -1.7773  2.475  19.435  0.0025636  1.645
3.301  -1.0368  5.407  -1.7701  2.481  19.435  0.0025664  1.6455
3.302  -1.0314  5.4154  -1.7629  2.4869  19.435  0.0025692  1.646
3.303  -1.026  5.4239  -1.7557  2.4929  19.435  0.002572  1.6465
3.304  -1.0205  5.4323  -1.7484  2.4988  19.435  0.0025749  1.647
3.305  -1.0151  5.4406  -1.7412  2.5047  19.435  0.0025777  1.6475
3.306  -1.0097  5.4489  -1.7339  2.5106  19.435  0.0025806  1.648
3.307  -1.0042  5.4573  -1.7266  2.5164  19.435  0.0025835  1.6485
3.308  -0.99876  5.4655  -1.7193  2.5223  19.435  0.0025864  1.649
3.309  -0.99329  5.4738  -1.712  2.5281  19.436  0.0025893  1.6495
3.31  -0.98782  5.482  -1.7047  2.5339  19.436  0.0025923  1.65
3.311  -0.98234  5.4902  -1.6973  2.5396  19.436  0.0025952  1.6505
3.312  -0.97685  5.4983  -1.6899  2.5453  19.436  0.0025982  1.651
3.313  -0.97135  5.5065  -1.6825  2.551  19.436  0.0026012  1.6515
3.314  -0.96584  5.5146  -1.6751  2.5567  19.436  0.0026042  1.652
3.315  -0.96033  5.5226  -1.6677  2.5624  19.436  0.0026073  1.6525
3.316  -0.95481  5.5307  -1.6603  2.568  19.436  0.0026103  1.653
3.317  -0.94928  5.5387  -1.6528  2.5736  19.436  0.0026134  1.6535
3.318  -0.94374  5.5467  -1.6453  2.5792  19.437  0.0026165  1.654
3.319  -0.93819  5.5546  -1.6378  2.5847  19.437  0.0026196  1.6545
3.32  -0.93264  5.5625  -1.6303  2.5903  19.437  0.0026227  1.655
3.321  -0.92707  5.5704  -1.6228  2.5958  19.437  0.0026258  1.6555
3.322  -0.9215  5.5782  -1.6153  2.6012  19.437  0.002629  1.656
3.323  -0.91592  5.5861  -1.6077  2.6067  19.437  0.0026321  1.6565
3.324  -0.91034  5.5938  -1.6002  2.6121  19.437  0.0026353  1.657
3.325  -0.90474  5.6016  -1.5926  2.6175  19.437  0.0026385  1.6575
3.326  -0.89914  5.6093  -1.585  2.6229  19.438  0.0026418  1.658
3.327  -0.89353  5.617  -1.5774  2.6282  19.438  0.002645  1.6585
3.328  -0.88792  5.6246  -1.5697  2.6336  19.438  0.0026483  1.659
3.329  -0.88229  5.6322  -1.5621  2.6389  19.438  0.0026515  1.6595
3.33  -0.87666  5.6398  -1.5544  2.6441  19.438  0.0026548  1.66
3.331  -0.87102  5.6474  -1.5468  2.6494  19.438  0.0026582  1.6605
3.332  -0.86537  5.6549  -1.5391  2.6546  19.438  0.0026615  1.661
3.333  -0.85972  5.6623  -1.5314  2.6598  19.438  0.0026648  1.6615
3.334  -0.85406  5.6698  -1.5236  2.665  19.439  0.0026682  1.662
3.335  -0.84839  5.6772  -1.5159  2.6701  19.439  0.0026716  1.6625
3.336  -0.84271  5.6845  -1.5082  2.6752  19.439  0.002675  1.663
3.337  -0.83702  5.6918  -1.5004  2.6803  19.439  0.0026784  1.6635
3.338  -0.83133  5.6991  -1.4926  2.6854  19.439  0.0026818  1.664
3.339  -0.82563  5.7064  -1.4848  2.6904  19.439  0.0026853  1.6645
3.34  -0.81993  5.7136  -1.477  2.6954  19.439  0.0026887  1.6649
3.341  -0.81421  5.7208  -1.4692  2.7004  19.44  0.0026922  1.6654
3.342  -0.80849  5.7279  -1.4613  2.7054  19.44  0.0026957  1.6659
3.343  -0.80276  5.735  -1.4535  2.7103  19.44  0.0026993  1.6664
3.344  -0.79703  5.742  -1.4456  2.7152  19.44  0.0027028  1.6669
3.345  -0.79129  5.7491  -1.4377  2.7201  19.44  0.0027063  1.6674
3.346  -0.78554  5.756  -1.4299  2.7249  19.44  0.0027099  1.6679
3.347  -0.77978  5.763  -1.4219  2.7297  19.44  0.0027135  1.6684
3.348  -0.77402  5.7699  -1.414  2.7345  19.44  0.0027171  1.6689
3.349  -0.76825  5.7767  -1.4061  2.7393  19.441  0.0027207  1.6694
3.35  -0.76247  5.7835  -1.3981  2.7441  19.441  0.0027244  1.6699
3.351  -0.75669  5.7903  -1.3902  2.7488  19.441  0.002728  1.6704
3.352  -0.7509  5.7971  -1.3822  2.7535  19.441  0.0027317  1.6709
3.353  -0.7451  5.8037  -1.3742  2.7581  19.441  0.0027354  1.6714
3.354  -0.7393  5.8104  -1.3662  2.7628  19.441  0.0027391  1.6719
3.355  -0.73349  5.817  -1.3582  2.7674  19.441  0.0027428  1.6724
3.356  -0.72767  5.8236  -1.3501  2.7719  19.442  0.0027466  1.6729
3.357  -0.72185  5.8301  -1.3421  2.7765  19.442  0.0027503  1.6734
3.358  -0.71602  5.8366  -1.334  2.781  19.442  0.0027541  1.6739
3.359  -0.71018  5.843  -1.326  2.7855  19.442  0.0027579  1.6744
3.36  -0.70434  5.8494  -1.3179  2.79  19.442  0.0027617  1.6749
3.361  -0.69849  5.8558  -1.3098  2.7944  19.442  0.0027655  1.6754
3.362  -0.69263  5.8621  -1.3017  2.7989  19.443  0.0027693  1.6759
3.363  -0.68677  5.8683  -1.2936  2.8032  19.443  0.0027732  1.6764
3.364  -0.6809  5.8746  -1.2854  2.8076  19.443  0.0027771  1.6769
3.365  -0.67503  5.8807  -1.2773  2.8119  19.443  0.002781  1.6774
3.366  -0.66915  5.8869  -1.2691  2.8162  19.443  0.0027849  1.6779
3.367  -0.66326  5.893  -1.2609  2.8205  19.443  0.0027888  1.6784
3.368  -0.65737  5.899  -1.2527  2.8248  19.443  0.0027927  1.6789
3.369  -0.65147  5.905  -1.2445  2.829  19.444  0.0027967  1.6794
3.37  -0.64556  5.9109  -1.2363  2.8332  19.444  0.0028006  1.6799
3.371  -0.63965  5.9168  -1.2281  2.8374  19.444  0.0028046  1.6804
3.372  -0.63374  5.9227  -1.2199  2.8415  19.444  0.0028086  1.6809
3.373  -0.62781  5.9285  -1.2116  2.8456  19.444  0.0028126  1.6814
3.374  -0.62188  5.9343  -1.2034  2.8497  19.444  0.0028167  1.6819
3.375  -0.61595  5.94  -1.1951  2.8538  19.445  0.0028207  1.6824
3.376  -0.61001  5.9456  -1.1868  2.8578  19.445  0.0028248  1.6829
3.377  -0.60406  5.9513  -1.1785  2.8618  19.445  0.0028289  1.6834
3.378  -0.59811  5.9568  -1.1702  2.8658  19.445  0.0028329  1.6839
3.379  -0.59216  5.9624  -1.1619  2.8697  19.445  0.0028371  1.6844
3.38  -0.58619  5.9678  -1.1536  2.8736  19.445  0.0028412  1.6849
3.381  -0.58023  5.9733  -1.1452  2.8775  19.445  0.0028453  1.6854
3.382  -0.57425  5.9786  -1.1369  2.8814  19.446  0.0028495  1.6859
3.383  -0.56827  5.984  -1.1285  2.8852  19.446  0.0028536  1.6864
3.384  -0.56229  5.9893  -1.1202  2.889  19.446  0.0028578  1.6869
3.385  -0.5563  5.9945  -1.1118  2.8928  19.446  0.002862  1.6874
3.386  -0.55031  5.9997  -1.1034  2.8965  19.446  0.0028662  1.6879
3.387  -0.54431  6.0048  -1.095  2.9002  19.446  0.0028704  1.6884
3.388  -0.5383  6.0099  -1.0866  2.9039  19.447  0.0028747  1.6889
3.389  -0.53229  6.0149  -1.0781  2.9076  19.447  0.0028789  1.6894
3.39  -0.52628  6.0199  -1.0697  2.9112  19.447  0.0028832  1.6899
3.391  -0.52026  6.0248  -1.0612  2.9148  19.447  0.0028875  1.6904
3.392  -0.51423  6.0297  -1.0528  2.9184  19.447  0.0028918  1.6909
3.393  -0.5082  6.0345  -1.0443  2.922  19.447  0.0028961  1.6914
3.394  -0.50217  6.0393  -1.0358  2.9255  19.448  0.0029004  1.6919
3.395  -0.49613  6.044  -1.0274  2.929  19.448  0.0029047  1.6924
3.396  -0.49008  6.0487  -1.0189  2.9324  19.448  0.0029091  1.6929
3.397  -0.48404  6.0533  -1.0103  2.9359  19.448  0.0029134  1.6934
3.398  -0.47798  6.0579  -1.0018  2.9393  19.448  0.0029178  1.6939
3.399  -0.47192  6.0624  -0.9933  2.9426  19.448  0.0029222  1.6944
3.4  -0.46586  6.0668  -0.98476  2.946  19.449  0.0029266  1.6949
3.401  -0.4598  6.0712  -0.97621  2.9493  19.449  0.002931  1.6954
3.402  -0.45372  6.0756  -0.96765  2.9526  19.449  0.0029354  1.6959
3.403  -0.44765  6.0799  -0.95909  2.9558  19.449  0.0029399  1.6964
3.404  -0.44157  6.0841  -0.95051  2.9591  19.449  0.0029443  1.6969
3.405  -0.43548  6.0883  -0.94192  2.9623  19.449  0.0029488  1.6974
3.406  -0.4294  6.0925  -0.93333  2.9654  19.45  0.0029533  1.6978
3.407  -0.4233  6.0965  -0.92472  2.9686  19.45  0.0029578  1.6983
3.408  -0.41721  6.1006  -0.91611  2.9717  19.45  0.0029623  1.6988
3.409  -0.41111  6.1046  -0.90749  2.9748  19.45  0.0029668  1.6993
3.41  -0.405  6.1085  -0.89886  2.9778  19.45  0.0029713  1.6998
3.411  -0.39889  6.1123  -0.89022  2.9809  19.451  0.0029758  1.7003
3.412  -0.39278  6.1162  -0.88157  2.9839  19.451  0.0029804  1.7008
3.413  -0.38667  6.1199  -0.87291  2.9868  19.451  0.0029849  1.7013
3.414  -0.38055  6.1236  -0.86424  2.9898  19.451  0.0029895  1.7018
3.415  -0.37442  6.1272  -0.85557  2.9927  19.451  0.0029941  1.7023
3.416  -0.36829  6.1308  -0.84689  2.9956  19.451  0.0029987  1.7028
3.417  -0.36216  6.1344  -0.83819  2.9984  19.452  0.0030033  1.7033
3.418  -0.35603  6.1378  -0.82949  3.0012  19.452  0.0030079  1.7038
3.419  -0.34989  6.1413  -0.82079  3.004  19.452  0.0030125  1.7043
3.42  -0.34375  6.1446  -0.81207  3.0068  19.452  0.0030171  1.7048
3.421  -0.33761  6.1479  -0.80335  3.0095  19.452  0.0030217  1.7053
3.422  -0.33146  6.1512  -0.79462  3.0122  19.452  0.0030264  1.7058
3.423  -0.32531  6.1544  -0.78588  3.0149  19.453  0.0030311  1.7063
3.424  -0.31915  6.1575  -0.77713  3.0175  19.453  0.0030357  1.7068
3.425  -0.31299  6.1606  -0.76838  3.0202  19.453  0.0030404  1.7073
3.426  -0.30683  6.1636  -0.75961  3.0227  19.453  0.0030451  1.7078
3.427  -0.30067  6.1666  -0.75084  3.0253  19.453  0.0030498  1.7083
3.428  -0.2945  6.1695  -0.74207  3.0278  19.454  0.0030545  1.7088
3.429  -0.28833  6.1723  -0.73328  3.0303  19.454  0.0030592  1.7093
3.43  -0.28216  6.1751  -0.72449  3.0328  19.454  0.0030639  1.7098
3.431  -0.27599  6.1778  -0.71569  3.0352  19.454  0.0030687  1.7103
3.432  -0.26981  6.1805  -0.70689  3.0376  19.454  0.0030734  1.7108
3.433  -0.26363  6.1831  -0.69807  3.04  19.454  0.0030781  1.7113
3.434  -0.25745  6.1857  -0.68925  3.0423  19.455  0.0030829  1.7118
3.435  -0.25126  6.1882  -0.68043  3.0447  19.455  0.0030877  1.7123
3.436  -0.24507  6.1906  -0.6716  3.0469  19.455  0.0030924  1.7128
3.437  -0.23888  6.193  -0.66276  3.0492  19.455  0.0030972  1.7133
3.438  -0.23269  6.1953  -0.65391  3.0514  19.455  0.003102  1.7138
3.439  -0.22649  6.1976  -0.64506  3.0536  19.456  0.0031068  1.7143
3.44  -0.2203  6.1998  -0.6362  3.0558  19.456  0.0031116  1.7148
3.441  -0.2141  6.2019  -0.62733  3.0579  19.456  0.0031164  1.7153
3.442  -0.20789  6.204  -0.61846  3.06  19.456  0.0031212  1.7158
3.443  -0.20169  6.206  -0.60959  3.0621  19.456  0.003126  1.7163
3.444  -0.19548  6.208  -0.6007  3.0642  19.457  0.0031308  1.7168
3.445  -0.18928  6.2099  -0.59181  3.0662  19.457  0.0031357  1.7173
3.446  -0.18307  6.2118  -0.58292  3.0682  19.457  0.0031405  1.7178
3.447  -0.17685  6.2135  -0.57402  3.0701  19.457  0.0031453  1.7183
3.448  -0.17064  6.2153  -0.56511  3.072  19.457  0.0031502  1.7188
3.449  -0.16442  6.2169  -0.5562  3.0739  19.457  0.003155  1.7193
3.45  -0.15821  6.2185  -0.54728  3.0758  19.458  0.0031599  1.7198
3.451  -0.15199  6.2201  -0.53836  3.0776  19.458  0.0031648  1.7203
3.452  -0.14577  6.2216  -0.52943  3.0795  19.458  0.0031696  1.7208
3.453  -0.13955  6.223  -0.5205  3.0812  19.458  0.0031745  1.7213
3.454  -0.13332  6.2244  -0.51156  3.083  19.458  0.0031794  1.7218
3.455  -0.1271  6.2257  -0.50262  3.0847  19.459  0.0031842  1.7223
3.456  -0.12087  6.2269  -0.49367  3.0864  19.459  0.0031891  1.7228
3.457  -0.11465  6.2281  -0.48472  3.088  19.459  0.003194  1.7233
3.458  -0.10842  6.2292  -0.47576  3.0897  19.459  0.0031989  1.7238
3.459  -0.10219  6.2303  -0.4668  3.0912  19.459  0.0032038  1.7243
3.46  -0.09596  6.2313  -0.45783  3.0928  19.46  0.0032087  1.7248
3.461  -0.089729  6.2322  -0.44886  3.0943  19.46  0.0032136  1.7253
3.462  -0.083497  6.2331  -0.43988  3.0959  19.46  0.0032185  1.7258
3.463  -0.077263  6.2339  -0.4309  3.0973  19.46  0.0032234  1.7263
3.464  -0.07103  6.2347  -0.42192  3.0988  19.46  0.0032283  1.7268
3.465  -0.064795  6.2354  -0.41293  3.1002  19.461  0.0032332  1.7273
3.466  -0.058559  6.236  -0.40394  3.1016  19.461  0.0032381  1.7278
3.467  -0.052323  6.2366  -0.39494  3.1029  19.461  0.0032431  1.7283
3.468  -0.046087  6.2371  -0.38594  3.1042  19.461  0.003248  1.7288
3.469  -0.03985  6.2375  -0.37694  3.1055  19.461  0.0032529  1.7293
3.47  -0.033612  6.2379  -0.36793  3.1068  19.461  0.0032578  1.7298
3.471  -0.027374  6.2383  -0.35892  3.108  19.462  0.0032627  1.7303
3.472  -0.021136  6.2385  -0.3499  3.1092  19.462  0.0032676  1.7308
3.473  -0.014898  6.2387  -0.34088  3.1104  19.462  0.0032726  1.7312
3.474  -0.0086588  6.2389  -0.33186  3.1115  19.462  0.0032775  1.7317
3.475  -0.0024199  6.239  -0.32284  3.1126  19.462  0.0032824  1.7322
3.476  0.0038191  6.239  -0.31381  3.1137  19.463  0.0032873  1.7327
3.477  0.010058  6.239  -0.30478  3.1147  19.463  0.0032923  1.7332
3.478  0.016297  6.2389  -0.29574  3.1158  19.463  0.0032972  1.7337
3.479  0.022536  6.2387  -0.28671  3.1167  19.463  0.0033021  1.7342
3.48  0.028775  6.2385  -0.27767  3.1177  19.463  0.003307  1.7347
3.481  0.035013  6.2382  -0.26862  3.1186  19.464  0.0033119  1.7352
3.482  0.041251  6.2379  -0.25958  3.1195  19.464  0.0033169  1.7357
3.483  0.047489  6.2374  -0.25053  3.1204  19.464  0.0033218  1.7362
3.484  0.053727  6.237  -0.24148  3.1212  19.464  0.0033267  1.7367
3.485  0.059964  6.2365  -0.23243  3.122  19.464  0.0033316  1.7372
3.486  0.0662  6.2359  -0.22337  3.1228  19.465  0.0033365  1.7377
3.487  0.072436  6.2352  -0.21432  3.1235  19.465  0.0033414  1.7382
3.488  0.078671  6.2345  -0.20526  3.1242  19.465  0.0033463  1.7387
3.489  0.084906  6.2337  -0.1962  3.1249  19.465  0.0033512  1.7392
3.49  0.091139  6.2329  -0.18713  3.1256  19.465  0.0033562  1.7397
3.491  0.097372  6.232  -0.17807  3.1262  19.465  0.0033611  1.7402
3.492  0.1036  6.2311  -0.169  3.1268  19.466  0.003366  1.7407
3.493  0.10984  6.23  -0.15993  3.1273  19.466  0.0033708  1.7412
3.494  0.11607  6.229  -0.15086  3.1279  19.466  0.0033757  1.7417
3.495  0.12229  6.2278  -0.14179  3.1283  19.466  0.0033806  1.7422
3.496  0.12852  6.2266  -0.13272  3.1288  19.466  0.0033855  1.7427
3.497  0.13475  6.2254  -0.12364  3.1292  19.467  0.0033904  1.7432
3.498  0.14097  6.2241  -0.11457  3.1296  19.467  0.0033953  1.7437
3.499  0.1472  6.2227  -0.10549  3.13  19.467  0.0034001  1.7442
3.5  0.15342  6.2212  -0.096414  3.1304  19.467  0.003405  1.7447
3.501  0.15964  6.2197  -0.087336  3.1307  19.467  0.0034099  1.7452
