# time  xtii  vtii  xtrue  vtrue  Etii  dE/T  t/T
7.884  -0.040198  -1.0354  -0.030014  -0.99955  0.53681  0.011717  1.2548
7.893  -0.049517  -1.035  -0.039008  -0.99924  0.53685  0.01173  1.2562
7.902  -0.058832  -1.0346  -0.048  -0.99885  0.5369  0.011744  1.2576
7.911  -0.068143  -1.034  -0.056987  -0.99837  0.53694  0.011758  1.2591
7.92  -0.077449  -1.0334  -0.06597  -0.99782  0.53698  0.011772  1.2605
7.929  -0.08675  -1.0327  -0.074948  -0.99719  0.53703  0.011786  1.2619
7.938  -0.096045  -1.0319  -0.08392  -0.99647  0.53707  0.0118  1.2634
7.947  -0.10533  -1.0311  -0.092884  -0.99568  0.53711  0.011814  1.2648
7.956  -0.11461  -1.0301  -0.10184  -0.9948  0.53716  0.011827  1.2662
7.965  -0.12388  -1.0291  -0.11079  -0.99384  0.5372  0.011841  1.2677
7.974  -0.13314  -1.028  -0.11973  -0.99281  0.53724  0.011855  1.2691
7.983  -0.1424  -1.0268  -0.12866  -0.99169  0.53729  0.011869  1.2705
7.992  -0.15164  -1.0255  -0.13758  -0.99049  0.53733  0.011883  1.272
8.001  -0.16087  -1.0241  -0.14649  -0.98921  0.53737  0.011897  1.2734
8.01  -0.17008  -1.0227  -0.15539  -0.98785  0.53742  0.011911  1.2748
8.019  -0.17929  -1.0212  -0.16427  -0.98642  0.53746  0.011924  1.2763
8.028  -0.18848  -1.0196  -0.17314  -0.9849  0.53751  0.011938  1.2777
8.037  -0.19766  -1.0179  -0.182  -0.9833  0.53755  0.011952  1.2791
8.046  -0.20682  -1.0161  -0.19084  -0.98162  0.53759  0.011966  1.2806
8.055  -0.21596  -1.0142  -0.19967  -0.97986  0.53764  0.01198  1.282
8.064  -0.22509  -1.0123  -0.20848  -0.97803  0.53768  0.011994  1.2834
8.073  -0.2342  -1.0102  -0.21727  -0.97611  0.53772  0.012008  1.2849
8.082  -0.24329  -1.0081  -0.22605  -0.97412  0.53777  0.012021  1.2863
8.091  -0.25236  -1.0059  -0.23481  -0.97204  0.53781  0.012035  1.2877
8.1  -0.26142  -1.0037  -0.24354  -0.96989  0.53785  0.012049  1.2892
8.109  -0.27045  -1.0013  -0.25226  -0.96766  0.5379  0.012063  1.2906
8.118  -0.27946  -0.99889  -0.26096  -0.96535  0.53794  0.012077  1.292
8.127  -0.28845  -0.99637  -0.26964  -0.96296  0.53798  0.012091  1.2935
8.136  -0.29742  -0.99378  -0.27829  -0.9605  0.53803  0.012105  1.2949
8.145  -0.30636  -0.9911  -0.28693  -0.95795  0.53807  0.012118  1.2963
8.154  -0.31528  -0.98834  -0.29554  -0.95533  0.53811  0.012132  1.2977
8.163  -0.32418  -0.98551  -0.30412  -0.95263  0.53816  0.012146  1.2992
8.172  -0.33305  -0.98259  -0.31268  -0.94986  0.5382  0.01216  1.3006
8.181  -0.34189  -0.97959  -0.32122  -0.947  0.53825  0.012174  1.302
8.19  -0.35071  -0.97652  -0.32973  -0.94408  0.53829  0.012188  1.3035
8.199  -0.3595  -0.97336  -0.33821  -0.94107  0.53833  0.012202  1.3049
8.208  -0.36826  -0.97012  -0.34667  -0.93799  0.53838  0.012216  1.3063
8.217  -0.37699  -0.96681  -0.3551  -0.93483  0.53842  0.012229  1.3078
8.226  -0.38569  -0.96342  -0.3635  -0.9316  0.53846  0.012243  1.3092
8.235  -0.39436  -0.95994  -0.37187  -0.92829  0.53851  0.012257  1.3106
8.244  -0.403  -0.9564  -0.38021  -0.9249  0.53855  0.012271  1.3121
8.253  -0.41161  -0.95277  -0.38851  -0.92144  0.53859  0.012285  1.3135
8.262  -0.42018  -0.94906  -0.39679  -0.91791  0.53864  0.012299  1.3149
8.271  -0.42872  -0.94528  -0.40504  -0.9143  0.53868  0.012313  1.3164
8.28  -0.43723  -0.94142  -0.41325  -0.91062  0.53873  0.012327  1.3178
8.289  -0.4457  -0.93749  -0.42143  -0.90686  0.53877  0.012341  1.3192
8.298  -0.45414  -0.93348  -0.42957  -0.90303  0.53881  0.012354  1.3207
8.307  -0.46254  -0.92939  -0.43768  -0.89913  0.53886  0.012368  1.3221
8.316  -0.47091  -0.92523  -0.44576  -0.89515  0.5389  0.012382  1.3235
8.325  -0.47924  -0.92099  -0.45379  -0.89111  0.53894  0.012396  1.325
8.334  -0.48752  -0.91668  -0.4618  -0.88699  0.53899  0.01241  1.3264
8.343  -0.49577  -0.91229  -0.46976  -0.88279  0.53903  0.012424  1.3278
8.352  -0.50398  -0.90783  -0.47769  -0.87853  0.53907  0.012438  1.3293
8.361  -0.51216  -0.90329  -0.48557  -0.8742  0.53912  0.012452  1.3307
8.37  -0.52028  -0.89868  -0.49342  -0.86979  0.53916  0.012466  1.3321
8.379  -0.52837  -0.894  -0.50123  -0.86531  0.53921  0.01248  1.3336
8.388  -0.53642  -0.88924  -0.509  -0.86077  0.53925  0.012493  1.335
8.397  -0.54442  -0.88442  -0.51672  -0.85615  0.53929  0.012507  1.3364
8.406  -0.55238  -0.87952  -0.52441  -0.85147  0.53934  0.012521  1.3379
8.415  -0.5603  -0.87454  -0.53205  -0.84671  0.53938  0.012535  1.3393
8.424  -0.56817  -0.8695  -0.53965  -0.84189  0.53942  0.012549  1.3407
8.433  -0.57599  -0.86439  -0.5472  -0.837  0.53947  0.012563  1.3422
8.442  -0.58377  -0.8592  -0.55471  -0.83204  0.53951  0.012577  1.3436
8.451  -0.59151  -0.85395  -0.56218  -0.82702  0.53956  0.012591  1.345
8.46  -0.59919  -0.84863  -0.5696  -0.82192  0.5396  0.012605  1.3465
8.469  -0.60683  -0.84323  -0.57697  -0.81676  0.53964  0.012619  1.3479
8.478  -0.61442  -0.83777  -0.5843  -0.81154  0.53969  0.012633  1.3493
8.487  -0.62196  -0.83224  -0.59158  -0.80625  0.53973  0.012646  1.3507
8.496  -0.62945  -0.82664  -0.59881  -0.80089  0.53977  0.01266  1.3522
8.505  -0.63689  -0.82098  -0.606  -0.79547  0.53982  0.012674  1.3536
8.514  -0.64428  -0.81525  -0.61313  -0.78998  0.53986  0.012688  1.355
8.523  -0.65161  -0.80945  -0.62022  -0.78443  0.5399  0.012702  1.3565
8.532  -0.6589  -0.80358  -0.62725  -0.77882  0.53995  0.012716  1.3579
8.541  -0.66613  -0.79765  -0.63423  -0.77314  0.53999  0.01273  1.3593
8.55  -0.67331  -0.79166  -0.64117  -0.7674  0.54004  0.012744  1.3608
8.559  -0.68044  -0.7856  -0.64805  -0.7616  0.54008  0.012758  1.3622
8.568  -0.68751  -0.77948  -0.65488  -0.75574  0.54012  0.012772  1.3636
8.577  -0.69452  -0.77329  -0.66165  -0.74981  0.54017  0.012786  1.3651
8.586  -0.70148  -0.76704  -0.66837  -0.74383  0.54021  0.0128  1.3665
8.595  -0.70838  -0.76072  -0.67504  -0.73778  0.54025  0.012814  1.3679
8.604  -0.71523  -0.75435  -0.68165  -0.73168  0.5403  0.012827  1.3694
8.613  -0.72202  -0.74791  -0.68821  -0.72551  0.54034  0.012841  1.3708
8.622  -0.72875  -0.74141  -0.69471  -0.71929  0.54039  0.012855  1.3722
8.631  -0.73542  -0.73485  -0.70116  -0.71301  0.54043  0.012869  1.3737
8.64  -0.74204  -0.72824  -0.70755  -0.70667  0.54047  0.012883  1.3751
8.649  -0.74859  -0.72156  -0.71388  -0.70027  0.54052  0.012897  1.3765
8.658  -0.75509  -0.71482  -0.72015  -0.69382  0.54056  0.012911  1.378
8.667  -0.76152  -0.70802  -0.72637  -0.68731  0.54061  0.012925  1.3794
8.676  -0.76789  -0.70117  -0.73252  -0.68074  0.54065  0.012939  1.3808
8.685  -0.7742  -0.69426  -0.73862  -0.67412  0.54069  0.012953  1.3823
8.694  -0.78045  -0.68729  -0.74466  -0.66745  0.54074  0.012967  1.3837
8.703  -0.78664  -0.68027  -0.75063  -0.66072  0.54078  0.012981  1.3851
8.712  -0.79276  -0.67319  -0.75655  -0.65394  0.54082  0.012995  1.3866
8.721  -0.79882  -0.66605  -0.7624  -0.6471  0.54087  0.013009  1.388
8.73  -0.80481  -0.65886  -0.7682  -0.64021  0.54091  0.013023  1.3894
8.739  -0.81074  -0.65162  -0.77393  -0.63328  0.54096  0.013037  1.3909
8.748  -0.81661  -0.64432  -0.77959  -0.62628  0.541  0.01305  1.3923
8.757  -0.8224  -0.63697  -0.7852  -0.61924  0.54104  0.013064  1.3937
8.766  -0.82814  -0.62957  -0.79074  -0.61215  0.54109  0.013078  1.3952
8.775  -0.8338  -0.62212  -0.79622  -0.60501  0.54113  0.013092  1.3966
8.784  -0.8394  -0.61462  -0.80163  -0.59782  0.54117  0.013106  1.398
8.793  -0.84493  -0.60706  -0.80698  -0.59058  0.54122  0.01312  1.3994
8.802  -0.8504  -0.59946  -0.81226  -0.58329  0.54126  0.013134  1.4009
8.811  -0.85579  -0.5918  -0.81748  -0.57596  0.54131  0.013148  1.4023
8.82  -0.86112  -0.5841  -0.82263  -0.56858  0.54135  0.013162  1.4037
8.829  -0.86638  -0.57635  -0.82771  -0.56115  0.54139  0.013176  1.4052
8.838  -0.87156  -0.56855  -0.83273  -0.55368  0.54144  0.01319  1.4066
8.847  -0.87668  -0.56071  -0.83768  -0.54616  0.54148  0.013204  1.408
8.856  -0.88173  -0.55282  -0.84256  -0.5386  0.54153  0.013218  1.4095
8.865  -0.8867  -0.54488  -0.84737  -0.531  0.54157  0.013232  1.4109
8.874  -0.89161  -0.5369  -0.85212  -0.52335  0.54161  0.013246  1.4123
8.883  -0.89644  -0.52888  -0.85679  -0.51566  0.54166  0.01326  1.4138
8.892  -0.9012  -0.52081  -0.8614  -0.50793  0.5417  0.013274  1.4152
8.901  -0.90589  -0.5127  -0.86594  -0.50016  0.54174  0.013288  1.4166
8.91  -0.9105  -0.50455  -0.8704  -0.49234  0.54179  0.013302  1.4181
8.919  -0.91504  -0.49635  -0.8748  -0.48449  0.54183  0.013316  1.4195
8.928  -0.91951  -0.48812  -0.87912  -0.4766  0.54188  0.01333  1.4209
8.937  -0.9239  -0.47984  -0.88338  -0.46866  0.54192  0.013344  1.4224
8.946  -0.92822  -0.47153  -0.88756  -0.46069  0.54196  0.013358  1.4238
8.955  -0.93246  -0.46317  -0.89167  -0.45269  0.54201  0.013372  1.4252
8.964  -0.93663  -0.45478  -0.89571  -0.44465  0.54205  0.013386  1.4267
8.973  -0.94072  -0.44635  -0.89967  -0.43657  0.5421  0.0134  1.4281
8.982  -0.94474  -0.43788  -0.90356  -0.42845  0.54214  0.013414  1.4295
8.991  -0.94868  -0.42938  -0.90738  -0.4203  0.54218  0.013427  1.431
9  -0.95255  -0.42084  -0.91113  -0.41212  0.54223  0.013441  1.4324
9.009  -0.95633  -0.41227  -0.9148  -0.4039  0.54227  0.013455  1.4338
9.018  -0.96005  -0.40366  -0.9184  -0.39565  0.54232  0.013469  1.4353
9.027  -0.96368  -0.39502  -0.92192  -0.38737  0.54236  0.013483  1.4367
9.036  -0.96723  -0.38635  -0.92537  -0.37906  0.5424  0.013497  1.4381
9.045  -0.97071  -0.37765  -0.92875  -0.37071  0.54245  0.013511  1.4396
9.054  -0.97411  -0.36891  -0.93205  -0.36234  0.54249  0.013525  1.441
9.063  -0.97743  -0.36014  -0.93527  -0.35394  0.54254  0.013539  1.4424
9.072  -0.98067  -0.35134  -0.93842  -0.34551  0.54258  0.013553  1.4439
9.081  -0.98383  -0.34252  -0.94149  -0.33705  0.54262  0.013567  1.4453
9.09  -0.98692  -0.33366  -0.94448  -0.32856  0.54267  0.013581  1.4467
9.099  -0.98992  -0.32478  -0.9474  -0.32005  0.54271  0.013595  1.4482
9.108  -0.99284  -0.31587  -0.95024  -0.31151  0.54275  0.013609  1.4496
9.117  -0.99568  -0.30694  -0.95301  -0.30294  0.5428  0.013623  1.451
9.126  -0.99845  -0.29798  -0.9557  -0.29435  0.54284  0.013637  1.4524
9.135  -1.0011  -0.28899  -0.95831  -0.28574  0.54289  0.013651  1.4539
9.144  -1.0037  -0.27998  -0.96084  -0.2771  0.54293  0.013665  1.4553
9.153  -1.0062  -0.27095  -0.9633  -0.26844  0.54297  0.013679  1.4567
9.162  -1.0087  -0.26189  -0.96567  -0.25976  0.54302  0.013693  1.4582
9.171  -1.011  -0.25281  -0.96797  -0.25106  0.54306  0.013707  1.4596
9.18  -1.0133  -0.24371  -0.97019  -0.24234  0.54311  0.013721  1.461
9.189  -1.0155  -0.23459  -0.97233  -0.2336  0.54315  0.013735  1.4625
9.198  -1.0176  -0.22545  -0.9744  -0.22484  0.54319  0.013749  1.4639
9.207  -1.0197  -0.21629  -0.97638  -0.21606  0.54324  0.013763  1.4653
9.216  -1.0216  -0.20712  -0.97828  -0.20726  0.54328  0.013777  1.4668
9.225  -1.0235  -0.19792  -0.98011  -0.19845  0.54333  0.013791  1.4682
9.234  -1.0252  -0.18871  -0.98186  -0.18962  0.54337  0.013805  1.4696
9.243  -1.0269  -0.17948  -0.98352  -0.18078  0.54341  0.013819  1.4711
9.252  -1.0286  -0.17024  -0.98511  -0.17192  0.54346  0.013833  1.4725
9.261  -1.0301  -0.16099  -0.98662  -0.16305  0.5435  0.013847  1.4739
9.27  -1.0315  -0.15171  -0.98805  -0.15416  0.54355  0.013861  1.4754
9.279  -1.0329  -0.14243  -0.98939  -0.14526  0.54359  0.013875  1.4768
9.288  -1.0342  -0.13313  -0.99066  -0.13635  0.54363  0.013889  1.4782
9.297  -1.0354  -0.12383  -0.99185  -0.12743  0.54368  0.013903  1.4797
9.306  -1.0365  -0.11451  -0.99295  -0.1185  0.54372  0.013917  1.4811
9.315  -1.0375  -0.10518  -0.99398  -0.10956  0.54377  0.013931  1.4825
9.324  -1.0385  -0.095842  -0.99493  -0.10061  0.54381  0.013945  1.484
9.333  -1.0393  -0.086495  -0.99579  -0.091649  0.54386  0.013959  1.4854
9.342  -1.0401  -0.077141  -0.99658  -0.082683  0.5439  0.013974  1.4868
9.351  -1.0408  -0.06778  -0.99728  -0.073711  0.54394  0.013988  1.4883
9.36  -1.0414  -0.058413  -0.9979  -0.064733  0.54399  0.014002  1.4897
9.369  -1.0419  -0.04904  -0.99844  -0.055749  0.54403  0.014016  1.4911
9.378  -1.0424  -0.039663  -0.99891  -0.046761  0.54408  0.01403  1.4926
9.387  -1.0427  -0.030281  -0.99929  -0.037769  0.54412  0.014044  1.494
9.396  -1.043  -0.020896  -0.99959  -0.028774  0.54416  0.014058  1.4954
9.405  -1.0432  -0.011509  -0.9998  -0.019777  0.54421  0.014072  1.4969
9.414  -1.0433  -0.0021204  -0.99994  -0.010778  0.54425  0.014086  1.4983
9.423  -1.0433  0.0072694  -1  -0.001778  0.5443  0.0141  1.4997
9.432  -1.0433  0.016659  -0.99997  0.007222  0.54434  0.014114  1.5011
9.441  -1.0431  0.026049  -0.99987  0.016221  0.54438  0.014128  1.5026
9.45  -1.0429  0.035437  -0.99968  0.025219  0.54443  0.014142  1.504
9.459  -1.0426  0.044823  -0.99941  0.034215  0.54447  0.014156  1.5054
9.468  -1.0422  0.054206  -0.99907  0.043209  0.54452  0.01417  1.5069
9.477  -1.0417  0.063585  -0.99864  0.052198  0.54456  0.014184  1.5083
9.486  -1.0411  0.07296  -0.99813  0.061184  0.5446  0.014198  1.5097
9.495  -1.0404  0.08233  -0.99754  0.070164  0.54465  0.014212  1.5112
9.504  -1.0397  0.091694  -0.99686  0.079139  0.54469  0.014226  1.5126
9.513  -1.0389  0.10105  -0.99611  0.088108  0.54474  0.01424  1.514
9.522  -1.038  0.1104  -0.99528  0.097069  0.54478  0.014254  1.5155
9.531  -1.037  0.11974  -0.99436  0.10602  0.54482  0.014268  1.5169
9.54  -1.0359  0.12908  -0.99337  0.11497  0.54487  0.014282  1.5183
9.549  -1.0347  0.1384  -0.99229  0.1239  0.54491  0.014296  1.5198
9.558  -1.0335  0.14771  -0.99114  0.13283  0.54496  0.01431  1.5212
9.567  -1.0322  0.15701  -0.9899  0.14174  0.545  0.014324  1.5226
9.576  -1.0307  0.1663  -0.98859  0.15065  0.54505  0.014338  1.5241
9.585  -1.0292  0.17558  -0.98719  0.15954  0.54509  0.014353  1.5255
9.594  -1.0277  0.18484  -0.98572  0.16842  0.54513  0.014367  1.5269
9.603  -1.026  0.19409  -0.98416  0.17728  0.54518  0.014381  1.5284
9.612  -1.0243  0.20333  -0.98253  0.18613  0.54522  0.014395  1.5298
9.621  -1.0224  0.21254  -0.98081  0.19497  0.54527  0.014409  1.5312
9.63  -1.0205  0.22175  -0.97902  0.20378  0.54531  0.014423  1.5327
9.639  -1.0185  0.23093  -0.97714  0.21259  0.54535  0.014437  1.5341
9.648  -1.0164  0.2401  -0.97519  0.22137  0.5454  0.014451  1.5355
9.657  -1.0143  0.24924  -0.97316  0.23014  0.54544  0.014465  1.537
9.666  -1.012  0.25837  -0.97105  0.23889  0.54549  0.014479  1.5384
9.675  -1.0097  0.26748  -0.96886  0.24762  0.54553  0.014493  1.5398
9.684  -1.0073  0.27657  -0.96659  0.25633  0.54558  0.014507  1.5413
9.693  -1.0048  0.28563  -0.96424  0.26502  0.54562  0.014521  1.5427
9.702  -1.0022  0.29468  -0.96182  0.27368  0.54566  0.014535  1.5441
9.711  -0.99959  0.3037  -0.95932  0.28233  0.54571  0.014549  1.5456
9.72  -0.99686  0.31269  -0.95674  0.29095  0.54575  0.014563  1.547
9.729  -0.99404  0.32167  -0.95408  0.29955  0.5458  0.014578  1.5484
9.738  -0.99115  0.33061  -0.95135  0.30813  0.54584  0.014592  1.5499
9.747  -0.98817  0.33953  -0.94853  0.31668  0.54589  0.014606  1.5513
9.756  -0.98512  0.34843  -0.94565  0.3252  0.54593  0.01462  1.5527
9.765  -0.98198  0.35729  -0.94268  0.3337  0.54597  0.014634  1.5541
9.774  -0.97877  0.36613  -0.93964  0.34217  0.54602  0.014648  1.5556
9.783  -0.97547  0.37494  -0.93652  0.35061  0.54606  0.014662  1.557
9.792  -0.9721  0.38372  -0.93333  0.35902  0.54611  0.014676  1.5584
9.801  -0.96864  0.39247  -0.93006  0.36741  0.54615  0.01469  1.5599
9.81  -0.96511  0.40119  -0.92672  0.37576  0.54619  0.014704  1.5613
9.819  -0.9615  0.40987  -0.9233  0.38409  0.54624  0.014718  1.5627
9.828  -0.95781  0.41852  -0.9198  0.39238  0.54628  0.014732  1.5642
9.837  -0.95405  0.42715  -0.91623  0.40065  0.54633  0.014746  1.5656
9.846  -0.9502  0.43573  -0.91259  0.40888  0.54637  0.014761  1.567
9.855  -0.94628  0.44428  -0.90887  0.41707  0.54642  0.014775  1.5685
9.864  -0.94228  0.4528  -0.90508  0.42524  0.54646  0.014789  1.5699
9.873  -0.93821  0.46128  -0.90122  0.43336  0.5465  0.014803  1.5713
9.882  -0.93405  0.46972  -0.89728  0.44146  0.54655  0.014817  1.5728
9.891  -0.92983  0.47813  -0.89327  0.44951  0.54659  0.014831  1.5742
9.9  -0.92552  0.4865  -0.88919  0.45754  0.54664  0.014845  1.5756
9.909  -0.92114  0.49483  -0.88504  0.46552  0.54668  0.014859  1.5771
9.918  -0.91669  0.50312  -0.88081  0.47347  0.54673  0.014873  1.5785
9.927  -0.91216  0.51137  -0.87652  0.48137  0.54677  0.014887  1.5799
9.936  -0.90756  0.51958  -0.87215  0.48924  0.54681  0.014901  1.5814
9.945  -0.90288  0.52775  -0.86771  0.49707  0.54686  0.014916  1.5828
9.954  -0.89813  0.53587  -0.8632  0.50486  0.5469  0.01493  1.5842
9.963  -0.89331  0.54396  -0.85862  0.51261  0.54695  0.014944  1.5857
9.972  -0.88842  0.552  -0.85397  0.52032  0.54699  0.014958  1.5871
9.981  -0.88345  0.55999  -0.84926  0.52798  0.54704  0.014972  1.5885
9.99  -0.87841  0.56794  -0.84447  0.5356  0.54708  0.014986  1.59
9.999  -0.8733  0.57585  -0.83962  0.54318  0.54712  0.015  1.5914
10.008  -0.86811  0.58371  -0.83469  0.55072  0.54717  0.015014  1.5928
10.017  -0.86286  0.59152  -0.8297  0.55821  0.54721  0.015028  1.5943
10.026  -0.85754  0.59929  -0.82464  0.56565  0.54726  0.015043  1.5957
10.035  -0.85214  0.607  -0.81952  0.57305  0.5473  0.015057  1.5971
10.044  -0.84668  0.61467  -0.81433  0.5804  0.54735  0.015071  1.5986
10.053  -0.84115  0.62229  -0.80907  0.58771  0.54739  0.015085  1.6
10.062  -0.83555  0.62986  -0.80375  0.59496  0.54743  0.015099  1.6014
10.071  -0.82988  0.63738  -0.79836  0.60217  0.54748  0.015113  1.6028
10.08  -0.82414  0.64485  -0.79291  0.60934  0.54752  0.015127  1.6043
10.089  -0.81834  0.65227  -0.7874  0.61645  0.54757  0.015141  1.6057
10.098  -0.81247  0.65964  -0.78182  0.62351  0.54761  0.015155  1.6071
10.107  -0.80653  0.66695  -0.77617  0.63052  0.54766  0.01517  1.6086
10.116  -0.80053  0.67421  -0.77047  0.63748  0.5477  0.015184  1.61
10.125  -0.79446  0.68141  -0.7647  0.64439  0.54775  0.015198  1.6114
10.134  -0.78833  0.68856  -0.75887  0.65124  0.54779  0.015212  1.6129
10.143  -0.78213  0.69566  -0.75298  0.65805  0.54783  0.015226  1.6143
10.152  -0.77587  0.7027  -0.74702  0.6648  0.54788  0.01524  1.6157
10.161  -0.76955  0.70968  -0.74101  0.67149  0.54792  0.015254  1.6172
10.17  -0.76316  0.7166  -0.73494  0.67814  0.54797  0.015268  1.6186
10.179  -0.75671  0.72347  -0.7288  0.68472  0.54801  0.015283  1.62
10.188  -0.7502  0.73028  -0.72261  0.69125  0.54806  0.015297  1.6215
10.197  -0.74363  0.73703  -0.71636  0.69773  0.5481  0.015311  1.6229
10.206  -0.73699  0.74373  -0.71005  0.70415  0.54814  0.015325  1.6243
10.215  -0.7303  0.75036  -0.70369  0.71051  0.54819  0.015339  1.6258
10.224  -0.72355  0.75693  -0.69726  0.71681  0.54823  0.015353  1.6272
10.233  -0.71673  0.76345  -0.69079  0.72306  0.54828  0.015367  1.6286
10.242  -0.70986  0.7699  -0.68425  0.72925  0.54832  0.015381  1.6301
10.251  -0.70293  0.77628  -0.67766  0.73538  0.54837  0.015396  1.6315
10.26  -0.69595  0.78261  -0.67101  0.74145  0.54841  0.01541  1.6329
10.269  -0.6889  0.78887  -0.66431  0.74745  0.54846  0.015424  1.6344
10.278  -0.6818  0.79507  -0.65756  0.7534  0.5485  0.015438  1.6358
10.287  -0.67465  0.80121  -0.65075  0.75929  0.54854  0.015452  1.6372
10.296  -0.66744  0.80728  -0.64389  0.76512  0.54859  0.015466  1.6387
10.305  -0.66017  0.81329  -0.63698  0.77088  0.54863  0.01548  1.6401
10.314  -0.65285  0.81923  -0.63002  0.77658  0.54868  0.015495  1.6415
10.323  -0.64548  0.82511  -0.623  0.78222  0.54872  0.015509  1.643
10.332  -0.63805  0.83092  -0.61594  0.7878  0.54877  0.015523  1.6444
10.341  -0.63057  0.83666  -0.60882  0.79331  0.54881  0.015537  1.6458
10.35  -0.62304  0.84233  -0.60166  0.79875  0.54886  0.015551  1.6473
10.359  -0.61546  0.84794  -0.59444  0.80414  0.5489  0.015565  1.6487
10.368  -0.60783  0.85348  -0.58718  0.80945  0.54894  0.01558  1.6501
10.377  -0.60015  0.85895  -0.57987  0.81471  0.54899  0.015594  1.6516
10.386  -0.59242  0.86435  -0.57252  0.81989  0.54903  0.015608  1.653
10.395  -0.58464  0.86968  -0.56512  0.82501  0.54908  0.015622  1.6544
10.404  -0.57681  0.87495  -0.55767  0.83006  0.54912  0.015636  1.6558
10.413  -0.56894  0.88014  -0.55018  0.83505  0.54917  0.01565  1.6573
10.422  -0.56102  0.88526  -0.54264  0.83997  0.54921  0.015664  1.6587
10.431  -0.55305  0.89031  -0.53506  0.84482  0.54926  0.015679  1.6601
10.44  -0.54504  0.89528  -0.52743  0.8496  0.5493  0.015693  1.6616
10.449  -0.53698  0.90019  -0.51976  0.85431  0.54934  0.015707  1.663
10.458  -0.52888  0.90502  -0.51205  0.85895  0.54939  0.015721  1.6644
10.467  -0.52073  0.90978  -0.5043  0.86353  0.54943  0.015735  1.6659
10.476  -0.51255  0.91447  -0.49651  0.86803  0.54948  0.015749  1.6673
10.485  -0.50432  0.91908  -0.48868  0.87246  0.54952  0.015764  1.6687
10.494  -0.49604  0.92362  -0.48081  0.87683  0.54957  0.015778  1.6702
10.503  -0.48773  0.92808  -0.4729  0.88112  0.54961  0.015792  1.6716
10.512  -0.47938  0.93247  -0.46495  0.88534  0.54966  0.015806  1.673
10.521  -0.47099  0.93679  -0.45696  0.88949  0.5497  0.01582  1.6745
10.53  -0.46256  0.94103  -0.44894  0.89356  0.54975  0.015834  1.6759
10.539  -0.45409  0.94519  -0.44088  0.89757  0.54979  0.015849  1.6773
10.548  -0.44558  0.94928  -0.43278  0.9015  0.54983  0.015863  1.6788
10.557  -0.43704  0.95329  -0.42465  0.90536  0.54988  0.015877  1.6802
10.566  -0.42846  0.95722  -0.41648  0.90914  0.54992  0.015891  1.6816
10.575  -0.41984  0.96108  -0.40828  0.91285  0.54997  0.015905  1.6831
10.584  -0.41119  0.96486  -0.40005  0.91649  0.55001  0.01592  1.6845
10.593  -0.40251  0.96856  -0.39179  0.92006  0.55006  0.015934  1.6859
10.602  -0.39379  0.97218  -0.38349  0.92354  0.5501  0.015948  1.6874
10.611  -0.38504  0.97572  -0.37516  0.92696  0.55015  0.015962  1.6888
10.62  -0.37626  0.97919  -0.36681  0.9303  0.55019  0.015976  1.6902
10.629  -0.36745  0.98257  -0.35842  0.93356  0.55024  0.01599  1.6917
10.638  -0.3586  0.98588  -0.35  0.93675  0.55028  0.016005  1.6931
10.647  -0.34973  0.98911  -0.34156  0.93986  0.55032  0.016019  1.6945
10.656  -0.34083  0.99226  -0.33309  0.9429  0.55037  0.016033  1.696
10.665  -0.3319  0.99532  -0.32459  0.94586  0.55041  0.016047  1.6974
10.674  -0.32294  0.99831  -0.31606  0.94874  0.55046  0.016061  1.6988
10.683  -0.31396  1.0012  -0.30751  0.95155  0.5505  0.016076  1.7003
10.692  -0.30494  1.004  -0.29893  0.95427  0.55055  0.01609  1.7017
10.701  -0.29591  1.0068  -0.29033  0.95693  0.55059  0.016104  1.7031
10.71  -0.28685  1.0095  -0.28171  0.9595  0.55064  0.016118  1.7045
10.719  -0.27776  1.012  -0.27306  0.962  0.55068  0.016132  1.706
10.728  -0.26865  1.0145  -0.26439  0.96442  0.55073  0.016147  1.7074
10.737  -0.25952  1.017  -0.2557  0.96676  0.55077  0.016161  1.7088
10.746  -0.25037  1.0193  -0.24699  0.96902  0.55082  0.016175  1.7103
10.755  -0.2412  1.0215  -0.23826  0.9712  0.55086  0.016189  1.7117
10.764  -0.232  1.0237  -0.22951  0.97331  0.5509  0.016203  1.7131
10.773  -0.22279  1.0258  -0.22074  0.97533  0.55095  0.016218  1.7146
10.782  -0.21356  1.0278  -0.21195  0.97728  0.55099  0.016232  1.716
10.791  -0.20431  1.0297  -0.20315  0.97915  0.55104  0.016246  1.7174
10.8  -0.19504  1.0316  -0.19433  0.98094  0.55108  0.01626  1.7189
10.809  -0.18576  1.0333  -0.18549  0.98265  0.55113  0.016274  1.7203
10.818  -0.17646  1.035  -0.17664  0.98428  0.55117  0.016289  1.7217
10.827  -0.16714  1.0366  -0.16778  0.98582  0.55122  0.016303  1.7232
10.836  -0.15781  1.0381  -0.1589  0.9873  0.55126  0.016317  1.7246
10.845  -0.14847  1.0395  -0.15001  0.98869  0.55131  0.016331  1.726
10.854  -0.13911  1.0408  -0.1411  0.99  0.55135  0.016345  1.7275
10.863  -0.12975  1.0421  -0.13219  0.99122  0.5514  0.01636  1.7289
10.872  -0.12037  1.0433  -0.12326  0.99237  0.55144  0.016374  1.7303
10.881  -0.11098  1.0443  -0.11432  0.99344  0.55148  0.016388  1.7318
