# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
32.7  0.18567  -0.98261  0.28281  -0.95918  0.5  7.2413e-07  5.2044
32.8  0.086641  -0.99624  0.18564  -0.98262  0.5  7.2634e-07  5.2203
32.9  -0.013249  -0.99991  0.086614  -0.99624  0.5  7.2855e-07  5.2362
33  -0.11301  -0.99359  -0.013277  -0.99991  0.5  7.3075e-07  5.2521
33.1  -0.21164  -0.97735  -0.11304  -0.99359  0.5  7.3296e-07  5.268
33.2  -0.30815  -0.95134  -0.21166  -0.97734  0.5  7.3517e-07  5.2839
33.3  -0.40159  -0.91582  -0.30818  -0.95133  0.5  7.3738e-07  5.2999
33.4  -0.49101  -0.87115  -0.40161  -0.91581  0.5  7.3959e-07  5.3158
33.5  -0.57553  -0.81778  -0.49103  -0.87114  0.5  7.4179e-07  5.3317
33.6  -0.65429  -0.75624  -0.57555  -0.81777  0.5  7.44e-07  5.3476
33.7  -0.72652  -0.68714  -0.65432  -0.75622  0.5  7.4621e-07  5.3635
33.8  -0.79149  -0.61118  -0.72654  -0.68712  0.5  7.4842e-07  5.3794
33.9  -0.84855  -0.52911  -0.79151  -0.61116  0.5  7.5062e-07  5.3954
34  -0.89714  -0.44175  -0.84857  -0.52908  0.5  7.5283e-07  5.4113
34.1  -0.93676  -0.34998  -0.89715  -0.44172  0.5  7.5504e-07  5.4272
34.2  -0.96702  -0.25471  -0.93677  -0.34995  0.5  7.5725e-07  5.4431
34.3  -0.98761  -0.1569  -0.96702  -0.25468  0.5  7.5945e-07  5.459
34.4  -0.99834  -0.057516  -0.98762  -0.15687  0.5  7.6166e-07  5.4749
34.5  -0.9991  0.042439  -0.99835  -0.057487  0.5  7.6387e-07  5.4908
34.6  -0.98987  0.14197  -0.9991  0.042468  0.5  7.6608e-07  5.5068
34.7  -0.97075  0.24008  -0.98987  0.142  0.5  7.6829e-07  5.5227
34.8  -0.94193  0.3358  -0.97075  0.24011  0.5  7.7049e-07  5.5386
34.9  -0.9037  0.42816  -0.94192  0.33582  0.5  7.727e-07  5.5545
35  -0.85644  0.51624  -0.90369  0.42818  0.5  7.7491e-07  5.5704
35.1  -0.80063  0.59916  -0.85643  0.51626  0.5  7.7712e-07  5.5863
35.2  -0.73681  0.67609  -0.80061  0.59918  0.5  7.7932e-07  5.6023
35.3  -0.66563  0.74628  -0.73679  0.67612  0.5  7.8153e-07  5.6182
35.4  -0.58781  0.809  -0.66561  0.7463  0.5  7.8374e-07  5.6341
35.5  -0.5041  0.86364  -0.58778  0.80902  0.5  7.8595e-07  5.65
35.6  -0.41537  0.90965  -0.50408  0.86366  0.5  7.8815e-07  5.6659
35.7  -0.32248  0.94657  -0.41534  0.90967  0.5  7.9036e-07  5.6818
35.8  -0.22637  0.97404  -0.32245  0.94659  0.5  7.9257e-07  5.6977
35.9  -0.12799  0.99177  -0.22634  0.97405  0.5  7.9478e-07  5.7137
36  -0.028342  0.9996  -0.12796  0.99178  0.5  7.9699e-07  5.7296
36.1  0.071593  0.99743  -0.028312  0.9996  0.5  7.9919e-07  5.7455
36.2  0.17081  0.9853  0.071623  0.99743  0.5  8.014e-07  5.7614
36.3  0.26832  0.96333  0.17084  0.9853  0.5  8.0361e-07  5.7773
36.4  0.36316  0.93173  0.26835  0.96332  0.5  8.0582e-07  5.7932
36.5  0.45436  0.89082  0.36319  0.93172  0.5  8.0802e-07  5.8092
36.6  0.54102  0.84101  0.45439  0.8908  0.5  8.1023e-07  5.8251
36.7  0.62228  0.78279  0.54105  0.84099  0.5  8.1244e-07  5.841
36.8  0.69732  0.71676  0.62231  0.78277  0.5  8.1465e-07  5.8569
36.9  0.76539  0.64356  0.69734  0.71674  0.5  8.1686e-07  5.8728
37  0.82582  0.56393  0.76541  0.64354  0.5  8.1906e-07  5.8887
37.1  0.87799  0.47867  0.82584  0.56391  0.5  8.2127e-07  5.9046
37.2  0.92139  0.38863  0.87801  0.47865  0.5  8.2348e-07  5.9206
37.3  0.95559  0.2947  0.92141  0.3886  0.5  8.2569e-07  5.9365
37.4  0.98023  0.19783  0.9556  0.29467  0.5  8.2789e-07  5.9524
37.5  0.99509  0.09898  0.98024  0.1978  0.5  8.301e-07  5.9683
37.6  1  -0.00085685  0.99509  0.09895  0.5  8.3231e-07  5.9842
37.7  0.99492  -0.10069  1  -0.00088816  0.5  8.3452e-07  6.0001
37.8  0.97989  -0.19951  0.99492  -0.10072  0.5  8.3672e-07  6.0161
37.9  0.95508  -0.29634  0.97989  -0.19954  0.5  8.3893e-07  6.032
38  0.92072  -0.39021  0.95507  -0.29637  0.5  8.4114e-07  6.0479
38.1  0.87717  -0.48018  0.92071  -0.39024  0.5  8.4335e-07  6.0638
38.2  0.82485  -0.56535  0.87716  -0.4802  0.5  8.4556e-07  6.0797
38.3  0.76429  -0.64487  0.82483  -0.56538  0.5  8.4776e-07  6.0956
38.4  0.69609  -0.71795  0.76427  -0.6449  0.5  8.4997e-07  6.1115
38.5  0.62094  -0.78386  0.69607  -0.71797  0.5  8.5218e-07  6.1275
38.6  0.53958  -0.84193  0.62091  -0.78388  0.5  8.5439e-07  6.1434
38.7  0.45283  -0.89159  0.53955  -0.84195  0.5  8.5659e-07  6.1593
38.8  0.36156  -0.93235  0.4528  -0.89161  0.5  8.588e-07  6.1752
38.9  0.26667  -0.96378  0.36153  -0.93236  0.5  8.6101e-07  6.1911
39  0.16912  -0.98559  0.26664  -0.9638  0.5  8.6322e-07  6.207
39.1  0.069884  -0.99755  0.16909  -0.9856  0.5  8.6542e-07  6.223
39.2  -0.030055  -0.99955  0.069851  -0.99756  0.5  8.6763e-07  6.2389
39.3  -0.12969  -0.99155  -0.030087  -0.99955  0.5  8.6984e-07  6.2548
39.4  -0.22803  -0.97365  -0.12973  -0.99155  0.5  8.7205e-07  6.2707
39.5  -0.3241  -0.94602  -0.22807  -0.97365  0.5  8.7426e-07  6.2866
39.6  -0.41692  -0.90894  -0.32413  -0.94601  0.5  8.7646e-07  6.3025
39.7  -0.50558  -0.86277  -0.41695  -0.90893  0.5  8.7867e-07  6.3185
39.8  -0.58919  -0.80799  -0.50561  -0.86276  0.5  8.8088e-07  6.3344
39.9  -0.66691  -0.74513  -0.58922  -0.80797  0.5  8.8309e-07  6.3503
40  -0.73797  -0.67483  -0.66694  -0.74511  0.5  8.8529e-07  6.3662
40.1  -0.80165  -0.59779  -0.73799  -0.67481  0.5  8.875e-07  6.3821
40.2  -0.85733  -0.51477  -0.80167  -0.59776  0.5  8.8971e-07  6.398
40.3  -0.90443  -0.42661  -0.85735  -0.51474  0.5  8.9192e-07  6.4139
40.4  -0.94251  -0.33418  -0.90445  -0.42658  0.5  8.9412e-07  6.4299
40.5  -0.97116  -0.23842  -0.94252  -0.33415  0.5  8.9633e-07  6.4458
40.6  -0.99011  -0.14027  -0.97117  -0.23839  0.5  8.9854e-07  6.4617
40.7  -0.99917  -0.040727  -0.99012  -0.14024  0.5  9.0075e-07  6.4776
40.8  -0.99824  0.059227  -0.99917  -0.040693  0.5  9.0296e-07  6.4935
40.9  -0.98734  0.15859  -0.99824  0.059261  0.5  9.0516e-07  6.5094
41  -0.96658  0.25637  -0.98734  0.15862  0.5  9.0737e-07  6.5254
41.1  -0.93615  0.35158  -0.96657  0.2564  0.5  9.0958e-07  6.5413
41.2  -0.89638  0.44328  -0.93614  0.35161  0.5  9.1179e-07  6.5572
41.3  -0.84764  0.53056  -0.89637  0.44332  0.5  9.1399e-07  6.5731
41.4  -0.79044  0.61253  -0.84763  0.53059  0.5  9.162e-07  6.589
41.5  -0.72534  0.68838  -0.79042  0.61256  0.5  9.1841e-07  6.6049
41.6  -0.653  0.75736  -0.72532  0.68841  0.5  9.2062e-07  6.6208
41.7  -0.57412  0.81877  -0.65297  0.75738  0.5  9.2283e-07  6.6368
41.8  -0.48952  0.87199  -0.5741  0.81879  0.5  9.2503e-07  6.6527
41.9  -0.40002  0.9165  -0.48949  0.87201  0.5  9.2724e-07  6.6686
42  -0.30652  0.95186  -0.39999  0.91652  0.5  9.2945e-07  6.6845
42.1  -0.20996  0.97771  -0.30649  0.95187  0.5  9.3166e-07  6.7004
42.2  -0.1113  0.99378  -0.20993  0.97772  0.5  9.3386e-07  6.7163
42.3  -0.011536  0.99993  -0.11127  0.99379  0.5  9.3607e-07  6.7323
42.4  0.088348  0.99609  -0.011501  0.99993  0.5  9.3828e-07  6.7482
42.5  0.18735  0.98229  0.088384  0.99609  0.5  9.4049e-07  6.7641
42.6  0.28448  0.95868  0.18738  0.98229  0.5  9.4269e-07  6.78
42.7  0.37877  0.92549  0.28451  0.95867  0.5  9.449e-07  6.7959
42.8  0.46927  0.88305  0.3788  0.92548  0.5  9.4711e-07  6.8118
42.9  0.55508  0.83179  0.4693  0.88304  0.5  9.4932e-07  6.8277
43  0.63535  0.77222  0.55511  0.83177  0.5  9.5153e-07  6.8437
43.1  0.70927  0.70493  0.63538  0.7722  0.5  9.5373e-07  6.8596
43.2  0.7761  0.6306  0.7093  0.70491  0.5  9.5594e-07  6.8755
43.3  0.83518  0.54997  0.77613  0.63058  0.5  9.5815e-07  6.8914
43.4  0.88591  0.46385  0.8352  0.54994  0.5  9.6036e-07  6.9073
43.5  0.92779  0.37309  0.88593  0.46382  0.5  9.6256e-07  6.9232
43.6  0.96041  0.2786  0.92781  0.37305  0.5  9.6477e-07  6.9392
43.7  0.98342  0.18132  0.96042  0.27856  0.5  9.6698e-07  6.9551
43.8  0.99661  0.08224  0.98343  0.18129  0.5  9.6919e-07  6.971
43.9  0.99984  -0.017665  0.99662  0.082204  0.5  9.7139e-07  6.9869
44  0.99308  -0.11739  0.99984  -0.017702  0.5  9.736e-07  7.0028
44.1  0.9764  -0.21595  0.99308  -0.11743  0.5  9.7581e-07  7.0187
44.2  0.94996  -0.31235  0.9764  -0.21599  0.5  9.7802e-07  7.0346
44.3  0.91404  -0.40563  0.94996  -0.31239  0.5  9.8023e-07  7.0506
44.4  0.86897  -0.49485  0.91402  -0.40566  0.5  9.8243e-07  7.0665
44.5  0.81523  -0.57913  0.86896  -0.49489  0.5  9.8464e-07  7.0824
44.6  0.75334  -0.65763  0.81521  -0.57916  0.5  9.8685e-07  7.0983
44.7  0.68392  -0.72955  0.75332  -0.65766  0.5  9.8906e-07  7.1142
44.8  0.60767  -0.79418  0.6839  -0.72958  0.5  9.9126e-07  7.1301
44.9  0.52535  -0.85088  0.60765  -0.79421  0.5  9.9347e-07  7.1461
45  0.43778  -0.89908  0.52532  -0.8509  0.5  9.9568e-07  7.162
45.1  0.34584  -0.93829  0.43775  -0.8991  0.5  9.9789e-07  7.1779
45.2  0.25044  -0.96813  0.3458  -0.93831  0.5  1.0001e-06  7.1938
45.3  0.15253  -0.9883  0.2504  -0.96814  0.5  1.0023e-06  7.2097
45.4  0.053106  -0.99859  0.1525  -0.9883  0.5  1.0045e-06  7.2256
45.5  -0.046851  -0.9989  0.053069  -0.99859  0.5  1.0067e-06  7.2415
45.6  -0.14634  -0.98923  -0.046889  -0.9989  0.5  1.0089e-06  7.2575
45.7  -0.24437  -0.96968  -0.14638  -0.98923  0.5  1.0111e-06  7.2734
45.8  -0.33995  -0.94044  -0.24441  -0.96967  0.5  1.0133e-06  7.2893
45.9  -0.43214  -0.9018  -0.33999  -0.94043  0.5  1.0155e-06  7.3052
46  -0.52001  -0.85415  -0.43218  -0.90179  0.5  1.0178e-06  7.3211
46.1  -0.60269  -0.79797  -0.52005  -0.85414  0.5  1.02e-06  7.337
46.2  -0.67934  -0.73382  -0.60272  -0.79795  0.5  1.0222e-06  7.353
46.3  -0.74921  -0.66233  -0.67937  -0.73379  0.5  1.0244e-06  7.3689
46.4  -0.81159  -0.58423  -0.74924  -0.6623  0.5  1.0266e-06  7.3848
46.5  -0.86586  -0.50028  -0.81161  -0.5842  0.5  1.0288e-06  7.4007
46.6  -0.91148  -0.41134  -0.86588  -0.50025  0.5  1.031e-06  7.4166
46.7  -0.94799  -0.31829  -0.9115  -0.41131  0.5  1.0332e-06  7.4325
46.8  -0.97503  -0.22206  -0.948  -0.31826  0.5  1.0354e-06  7.4485
46.9  -0.99233  -0.12361  -0.97504  -0.22202  0.5  1.0376e-06  7.4644
47  -0.99971  -0.023927  -0.99234  -0.12357  0.5  1.0398e-06  7.4803
47.1  -0.9971  0.075997  -0.99971  -0.023888  0.5  1.042e-06  7.4962
47.2  -0.98454  0.17516  -0.99711  0.076037  0.5  1.0442e-06  7.5121
47.3  -0.96213  0.27258  -0.98453  0.1752  0.5  1.0465e-06  7.528
47.4  -0.93011  0.36727  -0.96212  0.27262  0.5  1.0487e-06  7.5439
47.5  -0.8888  0.45829  -0.9301  0.36731  0.5  1.0509e-06  7.5599
47.6  -0.83861  0.54473  -0.88878  0.45833  0.5  1.0531e-06  7.5758
47.7  -0.78003  0.62573  -0.83859  0.54477  0.5  1.0553e-06  7.5917
47.8  -0.71367  0.70048  -0.78001  0.62576  0.5  1.0575e-06  7.6076
47.9  -0.64017  0.76823  -0.71364  0.70051  0.5  1.0597e-06  7.6235
48  -0.56028  0.8283  -0.64014  0.76825  0.5  1.0619e-06  7.6394
48.1  -0.47479  0.8801  -0.56025  0.82832  0.5  1.0641e-06  7.6554
48.2  -0.38455  0.9231  -0.47476  0.88012  0.5  1.0663e-06  7.6713
48.3  -0.29048  0.95688  -0.38452  0.92312  0.5  1.0685e-06  7.6872
48.4  -0.1935  0.9811  -0.29044  0.95689  0.5  1.0707e-06  7.7031
48.5  -0.094585  0.99551  -0.19346  0.98111  0.5  1.0729e-06  7.719
48.6  0.0052734  0.99998  -0.094545  0.99552  0.5  1.0752e-06  7.7349
48.7  0.10508  0.99446  0.0053138  0.99999  0.5  1.0774e-06  7.7508
48.8  0.20383  0.979  0.10512  0.99446  0.5  1.0796e-06  7.7668
48.9  0.30055  0.95376  0.20387  0.979  0.5  1.0818e-06  7.7827
49  0.39427  0.91899  0.30059  0.95375  0.5  1.084e-06  7.7986
49.1  0.48404  0.87504  0.39431  0.91898  0.5  1.0862e-06  7.8145
49.2  0.56898  0.82234  0.48408  0.87502  0.5  1.0884e-06  7.8304
49.3  0.64824  0.76143  0.56902  0.82232  0.5  1.0906e-06  7.8463
49.4  0.72102  0.69291  0.64827  0.76141  0.5  1.0928e-06  7.8623
49.5  0.78659  0.61747  0.72105  0.69288  0.5  1.095e-06  7.8782
49.6  0.84431  0.53586  0.78662  0.61744  0.5  1.0972e-06  7.8941
49.7  0.89358  0.44889  0.84433  0.53582  0.5  1.0994e-06  7.91
49.8  0.93393  0.35744  0.89361  0.44885  0.5  1.1016e-06  7.9259
49.9  0.96495  0.26241  0.93395  0.3574  0.5  1.1039e-06  7.9418
