# time  thetat  wt  thetasmall  wsmall  Et  dE/T  t/T
2.858  2.1314  2.0368  -2.1438  -3.4384  17.1  5.4061e-14  1.4247
2.859  2.1334  2.0285  -2.1473  -3.4173  17.1  5.3543e-14  1.4252
2.86  2.1355  2.0202  -2.1507  -3.3963  17.1  5.3129e-14  1.4257
2.861  2.1375  2.0119  -2.154  -3.3751  17.1  5.2611e-14  1.4262
2.862  2.1395  2.0036  -2.1574  -3.354  17.1  5.2197e-14  1.4267
2.863  2.1415  1.9954  -2.1608  -3.3328  17.1  5.1679e-14  1.4272
2.864  2.1435  1.9871  -2.1641  -3.3116  17.1  5.1057e-14  1.4277
2.865  2.1455  1.9789  -2.1674  -3.2904  17.1  5.0643e-14  1.4282
2.866  2.1474  1.9707  -2.1707  -3.2691  17.1  5.0229e-14  1.4287
2.867  2.1494  1.9624  -2.1739  -3.2478  17.1  4.9711e-14  1.4292
2.868  2.1514  1.9542  -2.1772  -3.2264  17.1  4.9297e-14  1.4297
2.869  2.1533  1.946  -2.1804  -3.2051  17.1  4.8883e-14  1.4302
2.87  2.1553  1.9378  -2.1836  -3.1837  17.1  4.8365e-14  1.4307
2.871  2.1572  1.9297  -2.1867  -3.1622  17.1  4.7951e-14  1.4312
2.872  2.1591  1.9215  -2.1899  -3.1407  17.1  4.7536e-14  1.4317
2.873  2.161  1.9133  -2.193  -3.1193  17.1  4.7122e-14  1.4322
2.874  2.1629  1.9052  -2.1961  -3.0977  17.1  4.6604e-14  1.4327
2.875  2.1648  1.8971  -2.1992  -3.0762  17.1  4.619e-14  1.4332
2.876  2.1667  1.8889  -2.2023  -3.0546  17.1  4.5776e-14  1.4337
2.877  2.1686  1.8808  -2.2053  -3.033  17.1  4.5361e-14  1.4341
2.878  2.1705  1.8727  -2.2083  -3.0113  17.1  4.4947e-14  1.4346
2.879  2.1724  1.8646  -2.2113  -2.9896  17.1  4.4429e-14  1.4351
2.88  2.1742  1.8565  -2.2143  -2.9679  17.1  4.4119e-14  1.4356
2.881  2.1761  1.8485  -2.2173  -2.9462  17.1  4.3704e-14  1.4361
2.882  2.1779  1.8404  -2.2202  -2.9244  17.1  4.3187e-14  1.4366
2.883  2.1798  1.8324  -2.2231  -2.9026  17.1  4.2772e-14  1.4371
2.884  2.1816  1.8243  -2.226  -2.8808  17.1  4.2358e-14  1.4376
2.885  2.1834  1.8163  -2.2289  -2.8589  17.1  4.2047e-14  1.4381
2.886  2.1852  1.8083  -2.2317  -2.8371  17.1  4.1633e-14  1.4386
2.887  2.187  1.8003  -2.2346  -2.8152  17.1  4.1219e-14  1.4391
2.888  2.1888  1.7923  -2.2374  -2.7932  17.1  4.0805e-14  1.4396
2.889  2.1906  1.7843  -2.2401  -2.7713  17.1  4.039e-14  1.4401
2.89  2.1924  1.7763  -2.2429  -2.7493  17.1  4.008e-14  1.4406
2.891  2.1942  1.7683  -2.2456  -2.7273  17.1  3.9665e-14  1.4411
2.892  2.1959  1.7604  -2.2484  -2.7052  17.1  3.9251e-14  1.4416
2.893  2.1977  1.7524  -2.2511  -2.6831  17.1  3.894e-14  1.4421
2.894  2.1994  1.7445  -2.2537  -2.661  17.1  3.863e-14  1.4426
2.895  2.2012  1.7365  -2.2564  -2.6389  17.1  3.8215e-14  1.4431
2.896  2.2029  1.7286  -2.259  -2.6168  17.1  3.7905e-14  1.4436
2.897  2.2046  1.7207  -2.2616  -2.5946  17.1  3.749e-14  1.4441
2.898  2.2063  1.7128  -2.2642  -2.5724  17.1  3.718e-14  1.4446
2.899  2.2081  1.7049  -2.2668  -2.5502  17.1  3.6869e-14  1.4451
2.9  2.2098  1.697  -2.2693  -2.5279  17.1  3.6558e-14  1.4456
2.901  2.2114  1.6892  -2.2718  -2.5057  17.1  3.6248e-14  1.4461
2.902  2.2131  1.6813  -2.2743  -2.4834  17.1  3.5833e-14  1.4466
2.903  2.2148  1.6735  -2.2768  -2.461  17.1  3.5523e-14  1.4471
2.904  2.2165  1.6656  -2.2792  -2.4387  17.1  3.5212e-14  1.4476
2.905  2.2181  1.6578  -2.2817  -2.4163  17.1  3.5005e-14  1.4481
2.906  2.2198  1.65  -2.2841  -2.3939  17.1  3.4591e-14  1.4486
2.907  2.2214  1.6422  -2.2864  -2.3715  17.1  3.4176e-14  1.4491
2.908  2.2231  1.6344  -2.2888  -2.3491  17.1  3.3866e-14  1.4496
2.909  2.2247  1.6266  -2.2911  -2.3266  17.1  3.3555e-14  1.4501
2.91  2.2263  1.6188  -2.2935  -2.3041  17.1  3.3244e-14  1.4506
2.911  2.2279  1.611  -2.2958  -2.2816  17.1  3.2934e-14  1.4511
2.912  2.2296  1.6033  -2.298  -2.2591  17.1  3.2519e-14  1.4516
2.913  2.2312  1.5955  -2.3003  -2.2365  17.1  3.2312e-14  1.4521
2.914  2.2327  1.5878  -2.3025  -2.2139  17.1  3.1898e-14  1.4526
2.915  2.2343  1.58  -2.3047  -2.1913  17.1  3.1691e-14  1.4531
2.916  2.2359  1.5723  -2.3069  -2.1687  17.1  3.138e-14  1.4536
2.917  2.2375  1.5646  -2.309  -2.1461  17.1  3.1069e-14  1.4541
2.918  2.239  1.5569  -2.3112  -2.1234  17.1  3.0862e-14  1.4546
2.919  2.2406  1.5492  -2.3133  -2.1007  17.1  3.0552e-14  1.4551
2.92  2.2421  1.5415  -2.3154  -2.078  17.1  3.0241e-14  1.4556
2.921  2.2437  1.5338  -2.3174  -2.0553  17.1  2.993e-14  1.4561
2.922  2.2452  1.5262  -2.3195  -2.0326  17.1  2.962e-14  1.4566
2.923  2.2467  1.5185  -2.3215  -2.0098  17.1  2.9205e-14  1.4571
2.924  2.2482  1.5109  -2.3235  -1.987  17.1  2.8998e-14  1.4576
2.925  2.2497  1.5032  -2.3255  -1.9642  17.1  2.8687e-14  1.4581
2.926  2.2512  1.4956  -2.3274  -1.9414  17.1  2.8377e-14  1.4586
2.927  2.2527  1.488  -2.3294  -1.9185  17.1  2.817e-14  1.4591
2.928  2.2542  1.4804  -2.3313  -1.8957  17.1  2.7859e-14  1.4596
2.929  2.2557  1.4727  -2.3332  -1.8728  17.1  2.7652e-14  1.4601
2.93  2.2572  1.4652  -2.335  -1.8499  17.1  2.7341e-14  1.4606
2.931  2.2586  1.4576  -2.3369  -1.827  17.1  2.7134e-14  1.4611
2.932  2.2601  1.45  -2.3387  -1.8041  17.1  2.6927e-14  1.4616
2.933  2.2615  1.4424  -2.3405  -1.7811  17.1  2.6616e-14  1.4621
2.934  2.263  1.4349  -2.3422  -1.7581  17.1  2.6305e-14  1.4626
2.935  2.2644  1.4273  -2.344  -1.7352  17.1  2.6098e-14  1.4631
2.936  2.2658  1.4198  -2.3457  -1.7122  17.1  2.5891e-14  1.4636
2.937  2.2672  1.4123  -2.3474  -1.6891  17.1  2.5684e-14  1.4641
2.938  2.2686  1.4047  -2.3491  -1.6661  17.1  2.5477e-14  1.4646
2.939  2.27  1.3972  -2.3507  -1.643  17.1  2.527e-14  1.4651
2.94  2.2714  1.3897  -2.3524  -1.62  17.1  2.4959e-14  1.4656
2.941  2.2728  1.3822  -2.354  -1.5969  17.1  2.4752e-14  1.4661
2.942  2.2742  1.3747  -2.3556  -1.5738  17.1  2.4441e-14  1.4666
2.943  2.2756  1.3673  -2.3571  -1.5507  17.1  2.4234e-14  1.467
2.944  2.2769  1.3598  -2.3587  -1.5275  17.1  2.4027e-14  1.4675
2.945  2.2783  1.3523  -2.3602  -1.5044  17.1  2.382e-14  1.468
2.946  2.2796  1.3449  -2.3617  -1.4812  17.1  2.3613e-14  1.4685
2.947  2.281  1.3374  -2.3631  -1.4581  17.1  2.3406e-14  1.469
2.948  2.2823  1.33  -2.3646  -1.4349  17.1  2.3199e-14  1.4695
2.949  2.2836  1.3226  -2.366  -1.4117  17.1  2.3095e-14  1.47
2.95  2.285  1.3152  -2.3674  -1.3884  17.1  2.2784e-14  1.4705
2.951  2.2863  1.3078  -2.3688  -1.3652  17.1  2.2577e-14  1.471
2.952  2.2876  1.3004  -2.3701  -1.342  17.1  2.237e-14  1.4715
2.953  2.2889  1.293  -2.3715  -1.3187  17.1  2.2266e-14  1.472
2.954  2.2902  1.2856  -2.3728  -1.2954  17.1  2.2059e-14  1.4725
2.955  2.2914  1.2782  -2.3741  -1.2722  17.1  2.1852e-14  1.473
2.956  2.2927  1.2708  -2.3753  -1.2489  17.1  2.1645e-14  1.4735
2.957  2.294  1.2635  -2.3766  -1.2256  17.1  2.1438e-14  1.474
2.958  2.2952  1.2561  -2.3778  -1.2022  17.1  2.1231e-14  1.4745
2.959  2.2965  1.2488  -2.379  -1.1789  17.1  2.1127e-14  1.475
2.96  2.2977  1.2415  -2.3801  -1.1556  17.1  2.092e-14  1.4755
2.961  2.299  1.2341  -2.3813  -1.1322  17.1  2.0609e-14  1.476
2.962  2.3002  1.2268  -2.3824  -1.1088  17.1  2.0402e-14  1.4765
2.963  2.3014  1.2195  -2.3835  -1.0855  17.1  2.0299e-14  1.477
2.964  2.3027  1.2122  -2.3846  -1.0621  17.1  2.0195e-14  1.4775
2.965  2.3039  1.2049  -2.3856  -1.0387  17.1  2.0092e-14  1.478
2.966  2.3051  1.1976  -2.3866  -1.0153  17.1  1.9884e-14  1.4785
2.967  2.3063  1.1903  -2.3876  -0.99186  17.1  1.9677e-14  1.479
2.968  2.3074  1.1831  -2.3886  -0.96843  17.1  1.947e-14  1.4795
2.969  2.3086  1.1758  -2.3896  -0.94499  17.1  1.9367e-14  1.48
2.97  2.3098  1.1685  -2.3905  -0.92154  17.1  1.9159e-14  1.4805
2.971  2.311  1.1613  -2.3914  -0.89809  17.1  1.9056e-14  1.481
2.972  2.3121  1.1541  -2.3923  -0.87462  17.1  1.8952e-14  1.4815
2.973  2.3133  1.1468  -2.3932  -0.85115  17.1  1.8745e-14  1.482
2.974  2.3144  1.1396  -2.394  -0.82767  17.1  1.8538e-14  1.4825
2.975  2.3155  1.1324  -2.3948  -0.80418  17.1  1.8435e-14  1.483
2.976  2.3167  1.1252  -2.3956  -0.78068  17.1  1.8331e-14  1.4835
2.977  2.3178  1.118  -2.3964  -0.75718  17.1  1.8227e-14  1.484
2.978  2.3189  1.1108  -2.3971  -0.73367  17.1  1.802e-14  1.4845
2.979  2.32  1.1036  -2.3979  -0.71015  17.1  1.7917e-14  1.485
2.98  2.3211  1.0964  -2.3986  -0.68662  17.1  1.771e-14  1.4855
2.981  2.3222  1.0892  -2.3992  -0.66309  17.1  1.7606e-14  1.486
2.982  2.3233  1.0821  -2.3999  -0.63955  17.1  1.7399e-14  1.4865
2.983  2.3244  1.0749  -2.4005  -0.616  17.1  1.7192e-14  1.487
2.984  2.3254  1.0678  -2.4011  -0.59245  17.1  1.7192e-14  1.4875
2.985  2.3265  1.0606  -2.4017  -0.56889  17.1  1.6985e-14  1.488
2.986  2.3276  1.0535  -2.4023  -0.54533  17.1  1.6778e-14  1.4885
2.987  2.3286  1.0464  -2.4028  -0.52176  17.1  1.6674e-14  1.489
2.988  2.3297  1.0392  -2.4033  -0.49819  17.1  1.6467e-14  1.4895
2.989  2.3307  1.0321  -2.4038  -0.47461  17.1  1.6467e-14  1.49
2.99  2.3317  1.025  -2.4042  -0.45102  17.1  1.626e-14  1.4905
2.991  2.3327  1.0179  -2.4047  -0.42744  17.1  1.6156e-14  1.491
2.992  2.3338  1.0108  -2.4051  -0.40384  17.1  1.6053e-14  1.4915
2.993  2.3348  1.0037  -2.4055  -0.38025  17.1  1.5845e-14  1.492
2.994  2.3358  0.99666  -2.4059  -0.35665  17.1  1.5845e-14  1.4925
2.995  2.3368  0.98959  -2.4062  -0.33305  17.1  1.5638e-14  1.493
2.996  2.3377  0.98252  -2.4065  -0.30944  17.1  1.5535e-14  1.4935
2.997  2.3387  0.97546  -2.4068  -0.28583  17.1  1.5431e-14  1.494
2.998  2.3397  0.96841  -2.4071  -0.26222  17.1  1.5224e-14  1.4945
2.999  2.3407  0.96136  -2.4073  -0.2386  17.1  1.5224e-14  1.495
3  2.3416  0.95432  -2.4076  -0.21499  17.1  1.5017e-14  1.4955
3.001  2.3426  0.94728  -2.4078  -0.19137  17.1  1.4913e-14  1.496
3.002  2.3435  0.94026  -2.408  -0.16774  17.1  1.481e-14  1.4965
3.003  2.3445  0.93324  -2.4081  -0.14412  17.1  1.4706e-14  1.497
3.004  2.3454  0.92622  -2.4082  -0.1205  17.1  1.4603e-14  1.4975
3.005  2.3463  0.91921  -2.4084  -0.096872  17.1  1.4499e-14  1.498
3.006  2.3472  0.91221  -2.4084  -0.073246  17.1  1.4396e-14  1.4985
3.007  2.3481  0.90522  -2.4085  -0.049619  17.1  1.4292e-14  1.499
3.008  2.349  0.89823  -2.4085  -0.025991  17.1  1.4085e-14  1.4995
3.009  2.3499  0.89124  -2.4086  -0.0023633  17.1  1.3981e-14  1.5
3.01  2.3508  0.88427  -2.4085  0.021265  17.1  1.3981e-14  1.5004
3.011  2.3517  0.8773  -2.4085  0.044892  17.1  1.3878e-14  1.5009
3.012  2.3526  0.87033  -2.4085  0.06852  17.1  1.3774e-14  1.5014
3.013  2.3534  0.86337  -2.4084  0.092146  17.1  1.3671e-14  1.5019
3.014  2.3543  0.85642  -2.4083  0.11577  17.1  1.3463e-14  1.5024
3.015  2.3551  0.84947  -2.4081  0.1394  17.1  1.3463e-14  1.5029
3.016  2.356  0.84253  -2.408  0.16302  17.1  1.3256e-14  1.5034
3.017  2.3568  0.8356  -2.4078  0.18664  17.1  1.3153e-14  1.5039
3.018  2.3577  0.82867  -2.4076  0.21026  17.1  1.3049e-14  1.5044
3.019  2.3585  0.82174  -2.4074  0.23388  17.1  1.3049e-14  1.5049
3.02  2.3593  0.81482  -2.4072  0.25749  17.1  1.2946e-14  1.5054
3.021  2.3601  0.80791  -2.4069  0.28111  17.1  1.2842e-14  1.5059
3.022  2.3609  0.80101  -2.4066  0.30472  17.1  1.2738e-14  1.5064
3.023  2.3617  0.7941  -2.4063  0.32832  17.1  1.2738e-14  1.5069
3.024  2.3625  0.78721  -2.4059  0.35193  17.1  1.2635e-14  1.5074
3.025  2.3633  0.78032  -2.4056  0.37553  17.1  1.2635e-14  1.5079
3.026  2.3641  0.77343  -2.4052  0.39912  17.1  1.2531e-14  1.5084
3.027  2.3648  0.76656  -2.4048  0.42272  17.1  1.2428e-14  1.5089
3.028  2.3656  0.75968  -2.4043  0.44631  17.1  1.2428e-14  1.5094
3.029  2.3664  0.75281  -2.4039  0.46989  17.1  1.2324e-14  1.5099
3.03  2.3671  0.74595  -2.4034  0.49347  17.1  1.2221e-14  1.5104
3.031  2.3679  0.73909  -2.4029  0.51705  17.1  1.2117e-14  1.5109
3.032  2.3686  0.73224  -2.4024  0.54062  17.1  1.2117e-14  1.5114
3.033  2.3693  0.72539  -2.4018  0.56418  17.1  1.191e-14  1.5119
3.034  2.37  0.71855  -2.4012  0.58774  17.1  1.191e-14  1.5124
3.035  2.3708  0.71171  -2.4006  0.61129  17.1  1.191e-14  1.5129
3.036  2.3715  0.70488  -2.4  0.63484  17.1  1.1703e-14  1.5134
3.037  2.3722  0.69805  -2.3994  0.65838  17.1  1.1599e-14  1.5139
3.038  2.3729  0.69123  -2.3987  0.68191  17.1  1.1496e-14  1.5144
3.039  2.3735  0.68441  -2.398  0.70544  17.1  1.1496e-14  1.5149
3.04  2.3742  0.6776  -2.3973  0.72896  17.1  1.1392e-14  1.5154
3.041  2.3749  0.67079  -2.3965  0.75248  17.1  1.1289e-14  1.5159
3.042  2.3756  0.66399  -2.3958  0.77598  17.1  1.1289e-14  1.5164
3.043  2.3762  0.65719  -2.395  0.79948  17.1  1.1185e-14  1.5169
3.044  2.3769  0.65039  -2.3942  0.82297  17.1  1.1081e-14  1.5174
3.045  2.3775  0.6436  -2.3933  0.84646  17.1  1.1081e-14  1.5179
3.046  2.3782  0.63682  -2.3925  0.86993  17.1  1.0978e-14  1.5184
3.047  2.3788  0.63004  -2.3916  0.8934  17.1  1.0978e-14  1.5189
3.048  2.3794  0.62326  -2.3907  0.91685  17.1  1.0874e-14  1.5194
3.049  2.3801  0.61649  -2.3898  0.9403  17.1  1.0874e-14  1.5199
3.05  2.3807  0.60973  -2.3888  0.96374  17.1  1.0771e-14  1.5204
3.051  2.3813  0.60296  -2.3878  0.98717  17.1  1.0771e-14  1.5209
3.052  2.3819  0.5962  -2.3868  1.0106  17.1  1.0667e-14  1.5214
3.053  2.3825  0.58945  -2.3858  1.034  17.1  1.0667e-14  1.5219
3.054  2.383  0.5827  -2.3848  1.0574  17.1  1.0564e-14  1.5224
3.055  2.3836  0.57595  -2.3837  1.0808  17.1  1.046e-14  1.5229
3.056  2.3842  0.56921  -2.3826  1.1042  17.1  1.046e-14  1.5234
3.057  2.3848  0.56247  -2.3815  1.1275  17.1  1.046e-14  1.5239
3.058  2.3853  0.55574  -2.3804  1.1509  17.1  1.0356e-14  1.5244
3.059  2.3859  0.54901  -2.3792  1.1742  17.1  1.0356e-14  1.5249
3.06  2.3864  0.54228  -2.378  1.1976  17.1  1.0253e-14  1.5254
3.061  2.387  0.53556  -2.3768  1.2209  17.1  1.0253e-14  1.5259
3.062  2.3875  0.52884  -2.3756  1.2442  17.1  1.0149e-14  1.5264
3.063  2.388  0.52213  -2.3743  1.2675  17.1  1.0149e-14  1.5269
3.064  2.3885  0.51542  -2.373  1.2908  17.1  1.0149e-14  1.5274
3.065  2.3891  0.50871  -2.3717  1.3141  17.1  1.0046e-14  1.5279
3.066  2.3896  0.50201  -2.3704  1.3373  17.1  9.9422e-15  1.5284
3.067  2.3901  0.49531  -2.3691  1.3606  17.1  9.8387e-15  1.5289
3.068  2.3905  0.48861  -2.3677  1.3838  17.1  9.9422e-15  1.5294
3.069  2.391  0.48192  -2.3663  1.407  17.1  9.8387e-15  1.5299
3.07  2.3915  0.47523  -2.3649  1.4302  17.1  9.7351e-15  1.5304
3.071  2.392  0.46855  -2.3634  1.4534  17.1  9.7351e-15  1.5309
3.072  2.3924  0.46186  -2.362  1.4766  17.1  9.6315e-15  1.5314
3.073  2.3929  0.45518  -2.3605  1.4998  17.1  9.6315e-15  1.5319
3.074  2.3934  0.44851  -2.359  1.5229  17.1  9.6315e-15  1.5324
3.075  2.3938  0.44184  -2.3574  1.546  17.1  9.528e-15  1.5329
3.076  2.3942  0.43517  -2.3559  1.5692  17.1  9.6315e-15  1.5333
3.077  2.3947  0.4285  -2.3543  1.5923  17.1  9.528e-15  1.5338
3.078  2.3951  0.42184  -2.3527  1.6154  17.1  9.4244e-15  1.5343
3.079  2.3955  0.41518  -2.3511  1.6384  17.1  9.4244e-15  1.5348
3.08  2.3959  0.40852  -2.3494  1.6615  17.1  9.3208e-15  1.5353
3.081  2.3963  0.40187  -2.3477  1.6845  17.1  9.3208e-15  1.5358
3.082  2.3967  0.39521  -2.346  1.7075  17.1  9.3208e-15  1.5363
3.083  2.3971  0.38857  -2.3443  1.7306  17.1  9.1137e-15  1.5368
3.084  2.3975  0.38192  -2.3426  1.7535  17.1  9.1137e-15  1.5373
3.085  2.3979  0.37528  -2.3408  1.7765  17.1  9.1137e-15  1.5378
3.086  2.3983  0.36864  -2.339  1.7995  17.1  9.1137e-15  1.5383
3.087  2.3986  0.362  -2.3372  1.8224  17.1  9.0101e-15  1.5388
3.088  2.399  0.35537  -2.3354  1.8453  17.1  9.1137e-15  1.5393
3.089  2.3993  0.34873  -2.3335  1.8682  17.1  8.9066e-15  1.5398
3.09  2.3997  0.3421  -2.3316  1.8911  17.1  9.0101e-15  1.5403
3.091  2.4  0.33548  -2.3297  1.914  17.1  9.0101e-15  1.5408
3.092  2.4004  0.32885  -2.3278  1.9368  17.1  8.9066e-15  1.5413
3.093  2.4007  0.32223  -2.3259  1.9596  17.1  8.9066e-15  1.5418
3.094  2.401  0.31561  -2.3239  1.9825  17.1  8.803e-15  1.5423
3.095  2.4013  0.30899  -2.3219  2.0052  17.1  8.803e-15  1.5428
3.096  2.4016  0.30237  -2.3199  2.028  17.1  8.803e-15  1.5433
3.097  2.4019  0.29576  -2.3179  2.0508  17.1  8.6994e-15  1.5438
3.098  2.4022  0.28915  -2.3158  2.0735  17.1  8.6994e-15  1.5443
3.099  2.4025  0.28254  -2.3137  2.0962  17.1  8.6994e-15  1.5448
3.1  2.4028  0.27593  -2.3116  2.1189  17.1  8.5959e-15  1.5453
3.101  2.403  0.26933  -2.3095  2.1415  17.1  8.6994e-15  1.5458
3.102  2.4033  0.26272  -2.3073  2.1642  17.1  8.5959e-15  1.5463
3.103  2.4036  0.25612  -2.3051  2.1868  17.1  8.5959e-15  1.5468
3.104  2.4038  0.24952  -2.3029  2.2094  17.1  8.5959e-15  1.5473
3.105  2.4041  0.24293  -2.3007  2.232  17.1  8.5959e-15  1.5478
3.106  2.4043  0.23633  -2.2985  2.2546  17.1  8.4923e-15  1.5483
3.107  2.4045  0.22974  -2.2962  2.2771  17.1  8.5959e-15  1.5488
3.108  2.4048  0.22314  -2.2939  2.2996  17.1  8.4923e-15  1.5493
3.109  2.405  0.21655  -2.2916  2.3221  17.1  8.4923e-15  1.5498
3.11  2.4052  0.20996  -2.2893  2.3446  17.1  8.4923e-15  1.5503
3.111  2.4054  0.20338  -2.2869  2.367  17.1  8.3888e-15  1.5508
3.112  2.4056  0.19679  -2.2845  2.3894  17.1  8.4923e-15  1.5513
3.113  2.4058  0.1902  -2.2821  2.4118  17.1  8.3888e-15  1.5518
3.114  2.406  0.18362  -2.2797  2.4342  17.1  8.3888e-15  1.5523
3.115  2.4062  0.17704  -2.2773  2.4566  17.1  8.3888e-15  1.5528
3.116  2.4063  0.17046  -2.2748  2.4789  17.1  8.2852e-15  1.5533
3.117  2.4065  0.16388  -2.2723  2.5012  17.1  8.2852e-15  1.5538
3.118  2.4067  0.1573  -2.2698  2.5235  17.1  8.2852e-15  1.5543
3.119  2.4068  0.15072  -2.2673  2.5457  17.1  8.2852e-15  1.5548
3.12  2.407  0.14415  -2.2647  2.568  17.1  8.2852e-15  1.5553
3.121  2.4071  0.13757  -2.2621  2.5902  17.1  8.2852e-15  1.5558
3.122  2.4072  0.131  -2.2595  2.6123  17.1  8.1816e-15  1.5563
3.123  2.4074  0.12442  -2.2569  2.6345  17.1  8.1816e-15  1.5568
3.124  2.4075  0.11785  -2.2543  2.6566  17.1  8.2852e-15  1.5573
3.125  2.4076  0.11128  -2.2516  2.6787  17.1  8.2852e-15  1.5578
3.126  2.4077  0.10471  -2.2489  2.7008  17.1  8.1816e-15  1.5583
3.127  2.4078  0.098139  -2.2462  2.7228  17.1  8.1816e-15  1.5588
3.128  2.4079  0.09157  -2.2435  2.7449  17.1  8.1816e-15  1.5593
3.129  2.408  0.085001  -2.2407  2.7669  17.1  8.1816e-15  1.5598
3.13  2.4081  0.078433  -2.2379  2.7888  17.1  8.1816e-15  1.5603
3.131  2.4082  0.071866  -2.2351  2.8108  17.1  8.1816e-15  1.5608
3.132  2.4082  0.065299  -2.2323  2.8327  17.1  8.1816e-15  1.5613
3.133  2.4083  0.058733  -2.2295  2.8546  17.1  8.1816e-15  1.5618
3.134  2.4083  0.052167  -2.2266  2.8764  17.1  8.0781e-15  1.5623
3.135  2.4084  0.045602  -2.2237  2.8983  17.1  8.0781e-15  1.5628
3.136  2.4084  0.039036  -2.2208  2.9201  17.1  8.1816e-15  1.5633
3.137  2.4085  0.032471  -2.2179  2.9418  17.1  8.1816e-15  1.5638
3.138  2.4085  0.025907  -2.2149  2.9636  17.1  8.1816e-15  1.5643
3.139  2.4085  0.019342  -2.2119  2.9853  17.1  8.1816e-15  1.5648
3.14  2.4085  0.012778  -2.2089  3.007  17.1  8.0781e-15  1.5653
3.141  2.4086  0.0062138  -2.2059  3.0286  17.1  8.1816e-15  1.5658
3.142  2.4086  -0.00035036  -2.2029  3.0503  17.1  8.1816e-15  1.5662
3.143  2.4086  -0.0069145  -2.1998  3.0718  17.1  8.1816e-15  1.5667
3.144  2.4085  -0.013479  -2.1967  3.0934  17.1  8.1816e-15  1.5672
3.145  2.4085  -0.020043  -2.1936  3.1149  17.1  8.0781e-15  1.5677
3.146  2.4085  -0.026608  -2.1905  3.1365  17.1  8.1816e-15  1.5682
3.147  2.4085  -0.033172  -2.1874  3.1579  17.1  8.0781e-15  1.5687
3.148  2.4084  -0.039737  -2.1842  3.1794  17.1  8.1816e-15  1.5692
3.149  2.4084  -0.046302  -2.181  3.2008  17.1  8.0781e-15  1.5697
3.15  2.4083  -0.052868  -2.1778  3.2222  17.1  8.1816e-15  1.5702
3.151  2.4083  -0.059434  -2.1746  3.2435  17.1  8.1816e-15  1.5707
3.152  2.4082  -0.066  -2.1713  3.2648  17.1  8.1816e-15  1.5712
3.153  2.4082  -0.072567  -2.168  3.2861  17.1  8.1816e-15  1.5717
3.154  2.4081  -0.079134  -2.1647  3.3074  17.1  8.2852e-15  1.5722
3.155  2.408  -0.085702  -2.1614  3.3286  17.1  8.2852e-15  1.5727
3.156  2.4079  -0.092271  -2.1581  3.3498  17.1  8.2852e-15  1.5732
3.157  2.4078  -0.09884  -2.1547  3.3709  17.1  8.3888e-15  1.5737
3.158  2.4077  -0.10541  -2.1513  3.392  17.1  8.2852e-15  1.5742
3.159  2.4076  -0.11198  -2.1479  3.4131  17.1  8.3888e-15  1.5747
3.16  2.4075  -0.11855  -2.1445  3.4342  17.1  8.2852e-15  1.5752
3.161  2.4074  -0.12512  -2.1411  3.4552  17.1  8.2852e-15  1.5757
3.162  2.4072  -0.1317  -2.1376  3.4762  17.1  8.2852e-15  1.5762
3.163  2.4071  -0.13827  -2.1341  3.4971  17.1  8.3888e-15  1.5767
3.164  2.407  -0.14485  -2.1306  3.5181  17.1  8.2852e-15  1.5772
3.165  2.4068  -0.15142  -2.1271  3.5389  17.1  8.3888e-15  1.5777
3.166  2.4067  -0.158  -2.1235  3.5598  17.1  8.3888e-15  1.5782
3.167  2.4065  -0.16458  -2.12  3.5806  17.1  8.2852e-15  1.5787
3.168  2.4063  -0.17116  -2.1164  3.6014  17.1  8.3888e-15  1.5792
3.169  2.4062  -0.17774  -2.1128  3.6221  17.1  8.3888e-15  1.5797
3.17  2.406  -0.18432  -2.1091  3.6428  17.1  8.4923e-15  1.5802
3.171  2.4058  -0.19091  -2.1055  3.6635  17.1  8.4923e-15  1.5807
3.172  2.4056  -0.19749  -2.1018  3.6842  17.1  8.5959e-15  1.5812
3.173  2.4054  -0.20408  -2.0981  3.7048  17.1  8.4923e-15  1.5817
3.174  2.4052  -0.21067  -2.0944  3.7253  17.1  8.5959e-15  1.5822
3.175  2.405  -0.21726  -2.0907  3.7458  17.1  8.5959e-15  1.5827
3.176  2.4047  -0.22385  -2.0869  3.7663  17.1  8.5959e-15  1.5832
3.177  2.4045  -0.23044  -2.0831  3.7868  17.1  8.5959e-15  1.5837
3.178  2.4043  -0.23703  -2.0793  3.8072  17.1  8.5959e-15  1.5842
3.179  2.404  -0.24363  -2.0755  3.8276  17.1  8.6994e-15  1.5847
3.18  2.4038  -0.25023  -2.0717  3.8479  17.1  8.6994e-15  1.5852
3.181  2.4035  -0.25683  -2.0678  3.8682  17.1  8.5959e-15  1.5857
3.182  2.4033  -0.26343  -2.0639  3.8885  17.1  8.6994e-15  1.5862
3.183  2.403  -0.27003  -2.06  3.9087  17.1  8.5959e-15  1.5867
3.184  2.4027  -0.27664  -2.0561  3.9289  17.1  8.6994e-15  1.5872
3.185  2.4025  -0.28325  -2.0522  3.9491  17.1  8.803e-15  1.5877
3.186  2.4022  -0.28986  -2.0482  3.9692  17.1  8.6994e-15  1.5882
3.187  2.4019  -0.29647  -2.0442  3.9893  17.1  8.803e-15  1.5887
3.188  2.4016  -0.30308  -2.0402  4.0093  17.1  8.9066e-15  1.5892
