8401 -16.0348 0.569272 -0.00011928 2.37283e-05 0.89737 -14.8771 -10.7439 0.000139821 8.44702e-06 4.05306 -17.7329 -12.0797 0.000144158 -2.34471e-05 4.33587 -13.297 3.67802 -4.46536e-05 3.58141e-05 3.46593 -18.553 -12.9111 0.000175755 5.74493e-06 1.90313 -5.45846 3.26337 6.77359e-05 8.90369e-05 0.907732 -16.1135 -3.08026 0.000166291 3.1317e-06 9.71318 -15.5404 -9.24421 0.000151865 -2.03213e-05 2.04974 -18.4691 -2.37123 0.000149777 -6.60941e-05 1.22811 -14.3073 1.73126 -3.49246e-05 -2.59282e-05 3.43289 -14.2981 -1.07273 0.000317889 0.000184131 4.15412 -4.60327 3.59961 2.64576e-05 7.10712e-05 2.79396 -12.3013 6.54695 -6.05378e-06 1.74483e-05 8.62608 -9.9517 5.57388 -1.87783e-05 6.00833e-05 1.46833 -15.8051 0.550848 -0.000192079 7.80721e-05 3.19003 -23.1684 10.4471 1.0062e-05 -5.52577e-05 8.6233 -14.3859 -0.320577 0.000200557 3.39866e-05 2.4898 -14.7497 -0.963603 4.21326e-05 -2.17331e-06 5.68325 -14.7289 -1.16734 0.000231665 -0.000231303 5.94448 -14.2562 -0.74084 0.00015031 0.00036318 5.89235 -10.7687 8.25342 -2.20555e-05 9.24495e-06 5.6982 -9.88253 -3.35575 0.000104282 7.34664e-05 1.41315 -18.0481 2.61045 2.60238e-05 -8.86024e-05 3.09704 -2.14057 -0.190114 6.67828e-05 8.40776e-05 3.67708 -18.4669 -7.05377 0.000148856 -3.31836e-05 3.1412 -19.6595 1.40482 7.20224e-05 -8.20733e-05 6.0497 -14.7073 -0.430193 5.33096e-05 -8.79848e-05 7.58871 -14.3208 -1.38277 -8.90748e-06 -0.00043881 6.38017 -14.3202 4.26586 1.22976e-05 -2.29852e-05 5.02208 -24.6004 -3.98009 0.000106551 -7.42651e-05 4.14188 
8501 -16.0462 0.571567 -0.000108499 2.2221e-05 0.89737 -14.8631 -10.743 0.000139682 8.65905e-06 4.05306 -17.7185 -12.0821 0.000144093 -2.34442e-05 4.33587 -13.3015 3.68161 -4.52666e-05 3.58319e-05 3.46593 -18.5354 -12.9105 0.000176165 6.22419e-06 1.90313 -5.45167 3.27229 6.80838e-05 8.91944e-05 0.907732 -16.0968 -3.07991 0.000166751 3.89781e-06 9.71318 -15.5252 -9.24624 0.000151895 -2.03935e-05 2.04974 -18.4541 -2.37783 0.000150371 -6.59395e-05 1.22811 -14.3108 1.72863 -3.51432e-05 -2.67038e-05 3.43289 -14.2668 -1.05426 0.00030793 0.000185601 4.15412 -4.60064 3.60671 2.61818e-05 7.09688e-05 2.79396 -12.3019 6.54868 -6.05106e-06 1.72771e-05 8.62608 -9.95359 5.57989 -1.9157e-05 6.01143e-05 1.46833 -15.8244 0.558611 -0.000193578 7.71786e-05 3.19003 -23.1674 10.4416 1.01238e-05 -5.53287e-05 8.6233 -14.3663 -0.317792 0.000191552 2.16411e-05 2.4898 -14.745 -0.964659 5.26622e-05 -1.81356e-05 5.68325 -14.7054 -1.18937 0.000237835 -0.00020995 5.94448 -14.2416 -0.704834 0.000140989 0.00035715 5.89235 -10.7709 8.25433 -2.22945e-05 8.88394e-06 5.6982 -9.87211 -3.34839 0.000103996 7.36255e-05 1.41315 -18.0455 2.60157 2.62004e-05 -8.89798e-05 3.09704 -2.1339 -0.181705 6.66736e-05 8.41061e-05 3.67708 -18.452 -7.05708 0.000148997 -3.3024e-05 3.1412 -19.6522 1.39661 7.24304e-05 -8.21194e-05 6.0497 -14.7017 -0.439343 5.94089e-05 -9.50011e-05 7.58871 -14.322 -1.42599 -1.43266e-05 -0.000425998 6.38017 -14.319 4.26354 1.26819e-05 -2.34525e-05 5.02208 -24.5897 -3.98752 0.000106688 -7.42213e-05 4.14188 
8601 -16.0565 0.573723 -9.69298e-05 2.09268e-05 0.89737 -14.8492 -10.7421 0.000139542 8.87154e-06 4.05306 -17.7041 -12.0844 0.000144026 -2.34423e-05 4.33587 -13.3061 3.68519 -4.58854e-05 3.5853e-05 3.46593 -18.5178 -12.9099 0.000176576 6.70634e-06 1.90313 -5.44485 3.28121 6.84366e-05 8.93536e-05 0.907732 -16.0801 -3.07948 0.000167218 4.67357e-06 9.71318 -15.51 -9.24829 0.000151926 -2.04666e-05 2.04974 -18.439 -2.38442 0.000150966 -6.57839e-05 1.22811 -14.3143 1.72592 -3.5351e-05 -2.74774e-05 3.43289 -14.2365 -1.03556 0.00029804 0.000188515 4.15412 -4.59804 3.6138 2.59044e-05 7.08657e-05 2.79396 -12.3025 6.5504 -6.04781e-06 1.71061e-05 8.62608 -9.95553 5.5859 -1.95362e-05 6.01453e-05 1.46833 -15.8438 0.566285 -0.000195345 7.62923e-05 3.19003 -23.1664 10.4361 1.01857e-05 -5.53996e-05 8.6233 -14.3475 -0.31627 0.000183822 8.67339e-06 2.4898 -14.7392 -0.967097 6.30491e-05 -3.00719e-05 5.68325 -14.6814 -1.20946 0.000242831 -0.000192495 5.94448 -14.228 -0.669373 0.000132005 0.000352229 5.89235 -10.7731 8.2552 -2.25335e-05 8.52243e-06 5.6982 -9.86173 -3.34102 0.000103709 7.37843e-05 1.41315 -18.0428 2.59265 2.63776e-05 -8.93581e-05 3.09704 -2.12724 -0.173293 6.65644e-05 8.41345e-05 3.67708 -18.4371 -7.06038 0.000149137 -3.28645e-05 3.1412 -19.645 1.3884 7.28394e-05 -8.21647e-05 6.0497 -14.6955 -0.449191 6.55795e-05 -0.000101928 7.58871 -14.3236 -1.46803 -1.94566e-05 -0.00041497 6.38017 -14.3177 4.26117 1.30712e-05 -2.39216e-05 5.02208 -24.579 -3.99494 0.000106826 -7.41773e-05 4.14188 
8701 -16.0656 0.575761 -8.43313e-05 1.98814e-05 0.89737 -14.8352 -10.7412 0.000139403 9.08451e-06 4.05306 -17.6897 -12.0868 0.000143958 -2.34417e-05 4.33587 -13.3107 3.68878 -4.65099e-05 3.58777e-05 3.46593 -18.5001 -12.9092 0.000176991 7.19147e-06 1.90313 -5.43799 3.29016 6.87947e-05 8.95144e-05 0.907732 -16.0634 -3.07898 0.000167689 5.45327e-06 9.71318 -15.4948 -9.25034 0.000151957 -2.05404e-05 2.04974 -18.4239 -2.39099 0.000151562 -6.56271e-05 1.22811 -14.3179 1.72314 -3.5554e-05 -2.82534e-05 3.43289 -14.2072 -1.01654 0.000288415 0.000192059 4.15412 -4.59546 3.62089 2.56255e-05 7.07618e-05 2.79396 -12.3031 6.5521 -6.04404e-06 1.69354e-05 8.62608 -9.9575 5.59192 -1.99157e-05 6.01765e-05 1.46833 -15.8635 0.573868 -0.000197443 7.53749e-05 3.19003 -23.1654 10.4305 1.02476e-05 -5.54704e-05 8.6233 -14.3295 -0.316089 0.000177379 -5.25383e-06 2.4898 -14.7324 -0.970578 7.30668e-05 -3.91389e-05 5.68325 -14.6569 -1.22796 0.000246957 -0.000177941 5.94448 -14.2152 -0.634354 0.000123163 0.000348326 5.89235 -10.7754 8.25603 -2.27725e-05 8.16042e-06 5.6982 -9.85137 -3.33364 0.000103421 7.39428e-05 1.41315 -18.0402 2.5837 2.65553e-05 -8.97374e-05 3.09704 -2.12059 -0.164878 6.64552e-05 8.41627e-05 3.67708 -18.4221 -7.06366 0.000149277 -3.2705e-05 3.1412 -19.6377 1.38018 7.32494e-05 -8.22092e-05 6.0497 -14.6886 -0.459724 7.18691e-05 -0.000108713 7.58871 -14.3258 -1.50902 -2.43728e-05 -0.000404981 6.38017 -14.3164 4.25875 1.34656e-05 -2.43926e-05 5.02208 -24.5684 -4.00235 0.000106963 -7.41333e-05 4.14188 
8801 -16.0733 0.57771 -7.03687e-05 1.91769e-05 0.89737 -14.8213 -10.7403 0.000139263 9.29797e-06 4.05306 -17.6753 -12.0891 0.000143888 -2.34422e-05 4.33587 -13.3154 3.69237 -4.71406e-05 3.59059e-05 3.46593 -18.4824 -12.9085 0.000177408 7.67963e-06 1.90313 -5.43109 3.29912 6.91581e-05 8.96769e-05 0.907732 -16.0466 -3.07839 0.000168166 6.237e-06 9.71318 -15.4796 -9.25239 0.000151988 -2.06151e-05 2.04974 -18.4087 -2.39754 0.000152157 -6.54691e-05 1.22811 -14.3215 1.72027 -3.57521e-05 -2.90319e-05 3.43289 -14.1788 -0.997142 0.0002791 0.000195834 4.15412 -4.59291 3.62796 2.53449e-05 7.06572e-05 2.79396 -12.3037 6.55379 -6.03974e-06 1.6765e-05 8.62608 -9.95951 5.59794 -2.02958e-05 6.02078e-05 1.46833 -15.8833 0.581358 -0.000199958 7.44098e-05 3.19003 -23.1644 10.425 1.03095e-05 -5.55412e-05 8.6233 -14.312 -0.317367 0.000172335 -2.05796e-05 2.4898 -14.7246 -0.974853 8.26385e-05 -4.60519e-05 5.68325 -14.632 -1.24512 0.000250335 -0.00016566 5.94448 -14.2034 -0.599674 0.000114278 0.000345441 5.89235 -10.7777 8.25683 -2.30116e-05 7.7979e-06 5.6982 -9.84104 -3.32624 0.000103132 7.41012e-05 1.41315 -18.0375 2.5747 2.67336e-05 -9.01177e-05 3.09704 -2.11395 -0.15646 6.6346e-05 8.41909e-05 3.67708 -18.4072 -7.06692 0.000149418 -3.25454e-05 3.1412 -19.6303 1.37195 7.36604e-05 -8.2253e-05 6.0497 -14.6811 -0.470927 7.82975e-05 -0.000115306 7.58871 -14.3285 -1.54905 -2.90449e-05 -0.000395601 6.38017 -14.315 4.25629 1.38653e-05 -2.48655e-05 5.02208 -24.5576 -4.00976 0.0001071 -7.40893e-05 4.14188 
8901 -16.0796 0.579612 -5.45533e-05 1.8954e-05 0.89737 -14.8074 -10.7394 0.000139123 9.5119e-06 4.05306 -17.6609 -12.0915 0.000143817 -2.3444e-05 4.33587 -13.3201 3.69596 -4.77776e-05 3.59378e-05 3.46593 -18.4646 -12.9077 0.000177828 8.17092e-06 1.90313 -5.42415 3.30809 6.9527e-05 8.98413e-05 0.907732 -16.0297 -3.07773 0.000168648 7.02484e-06 9.71318 -15.4644 -9.25446 0.000152019 -2.06906e-05 2.04974 -18.3934 -2.40408 0.000152753 -6.53099e-05 1.22811 -14.325 1.71733 -3.59452e-05 -2.98128e-05 3.43289 -14.1514 -0.977368 0.000270085 0.000199638 4.15412 -4.59039 3.63502 2.50626e-05 7.05519e-05 2.79396 -12.3043 6.55546 -6.0349e-06 1.65949e-05 8.62608 -9.96156 5.60396 -2.06763e-05 6.02393e-05 1.46833 -15.9035 0.588747 -0.000203025 7.33552e-05 3.19003 -23.1633 10.4194 1.03716e-05 -5.56119e-05 8.6233 -14.295 -0.320273 0.000168928 -3.79717e-05 2.4898 -14.7158 -0.979732 9.17491e-05 -5.12792e-05 5.68325 -14.6069 -1.26115 0.000253005 -0.000155208 5.94448 -14.1924 -0.565228 0.000105141 0.000343698 5.89235 -10.78 8.25759 -2.32507e-05 7.43486e-06 5.6982 -9.83075 -3.31882 0.000102843 7.42593e-05 1.41315 -18.0348 2.56567 2.69124e-05 -9.0499e-05 3.09704 -2.10732 -0.148039 6.62367e-05 8.42189e-05 3.67708 -18.3923 -7.07017 0.000149558 -3.23859e-05 3.1412 -19.6229 1.36373 7.40725e-05 -8.2296e-05 6.0497 -14.6729 -0.482777 8.48581e-05 -0.000121657 7.58871 -14.3316 -1.58816 -3.34068e-05 -0.000386596 6.38017 -14.3136 4.25378 1.42706e-05 -2.53406e-05 5.02208 -24.5469 -4.01717 0.000107237 -7.40451e-05 4.14188 
9001 -16.0841 0.581525 -3.61218e-05 1.94633e-05 0.89737 -14.7935 -10.7384 0.000138982 9.72634e-06 4.05306 -17.6465 -12.0938 0.000143745 -2.3447e-05 4.33587 -13.3249 3.69955 -4.84213e-05 3.59736e-05 3.46593 -18.4468 -12.9068 0.000178251 8.66543e-06 1.90313 -5.41718 3.31708 6.99016e-05 9.00075e-05 0.907732 -16.0129 -3.07699 0.000169135 7.81689e-06 9.71318 -15.4492 -9.25653 0.000152051 -2.0767e-05 2.04974 -18.3781 -2.4106 0.000153349 -6.51494e-05 1.22811 -14.3286 1.71431 -3.61332e-05 -3.05962e-05 3.43289 -14.1248 -0.957217 0.000261342 0.00020337 4.15412 -4.5879 3.64207 2.47785e-05 7.04457e-05 2.79396 -12.3049 6.55711 -6.02953e-06 1.64251e-05 8.62608 -9.96365 5.60999 -2.10573e-05 6.02708e-05 1.46833 -15.924 0.596024 -0.000206859 7.21387e-05 3.19003 -23.1623 10.4138 1.04336e-05 -5.56827e-05 8.6233 -14.2782 -0.325068 0.000167776 -5.86068e-05 2.4898 -14.7062 -0.985064 0.000100409 -5.51406e-05 5.68325 -14.5814 -1.27622 0.000254971 -0.00014624 5.94448 -14.1824 -0.530886 9.54286e-05 0.000343447 5.89235 -10.7823 8.25832 -2.34899e-05 7.07128e-06 5.6982 -9.82048 -3.31138 0.000102552 7.44171e-05 1.41315 -18.0321 2.5566 2.70917e-05 -9.08814e-05 3.09704 -2.1007 -0.139616 6.61274e-05 8.42468e-05 3.67708 -18.3773 -7.0734 0.000149698 -3.22263e-05 3.1412 -19.6155 1.35549 7.44857e-05 -8.23382e-05 6.0497 -14.6641 -0.495249 9.1521e-05 -0.00012773 7.58871 -14.3352 -1.62638 -3.73871e-05 -0.000377852 6.38017 -14.3121 4.25122 1.46815e-05 -2.58177e-05 5.02208 -24.5362 -4.02457 0.000107374 -7.40008e-05 4.14188 
9101 -16.0867 0.583545 -1.37869e-05 2.11906e-05 0.89737 -14.7796 -10.7374 0.000138841 9.94127e-06 4.05306 -17.6322 -12.0961 0.000143672 -2.34514e-05 4.33587 -13.3298 3.70315 -4.9072e-05 3.60132e-05 3.46593 -18.429 -12.9059 0.000178676 9.16322e-06 1.90313 -5.41017 3.32609 7.0282e-05 9.01756e-05 0.907732 -15.9959 -3.07617 0.000169628 8.61325e-06 9.71318 -15.434 -9.25861 0.000152083 -2.08442e-05 2.04974 -18.3628 -2.41711 0.000153945 -6.49877e-05 1.22811 -14.3323 1.71121 -3.63159e-05 -3.13819e-05 3.43289 -14.0991 -0.936698 0.000252835 0.000206979 4.15412 -4.58544 3.64911 2.44926e-05 7.03387e-05 2.79396 -12.3055 6.55874 -6.02361e-06 1.62556e-05 8.62608 -9.96577 5.61602 -2.14388e-05 6.03026e-05 1.46833 -15.9449 0.603165 -0.000211816 7.06242e-05 3.19003 -23.1612 10.4083 1.04957e-05 -5.57533e-05 8.6233 -14.2613 -0.332173 0.000170521 -8.4654e-05 2.4898 -14.6958 -0.990723 0.000108641 -5.78614e-05 5.68325 -14.5559 -1.29044 0.000256231 -0.000138465 5.94448 -14.1733 -0.496463 8.44833e-05 0.000345495 5.89235 -10.7847 8.259 -2.37292e-05 6.70718e-06 5.6982 -9.81024 -3.30393 0.000102261 7.45748e-05 1.41315 -18.0294 2.5475 2.72716e-05 -9.1265e-05 3.09704 -2.09409 -0.13119 6.60181e-05 8.42746e-05 3.67708 -18.3623 -7.07661 0.000149838 -3.20668e-05 3.1412 -19.608 1.34726 7.49e-05 -8.23796e-05 6.0497 -14.6546 -0.508313 9.82368e-05 -0.0001335 7.58871 -14.3391 -1.66373 -4.09266e-05 -0.000369333 6.38017 -14.3107 4.24861 1.50984e-05 -2.6297e-05 5.02208 -24.5255 -4.03197 0.000107511 -7.39565e-05 4.14188 
9201 -16.0867 0.585838 1.48482e-05 2.51889e-05 0.89737 -14.7657 -10.7364 0.000138701 1.01567e-05 4.05306 -17.6178 -12.0985 0.000143597 -2.34571e-05 4.33587 -13.3348 3.70676 -4.97299e-05 3.60569e-05 3.46593 -18.4111 -12.905 0.000179105 9.6644e-06 1.90313 -5.40313 3.33512 7.06685e-05 9.03457e-05 0.907732 -15.9789 -3.07527 0.000170127 9.41404e-06 9.71318 -15.4188 -9.2607 0.000152116 -2.09223e-05 2.04974 -18.3473 -2.4236 0.000154541 -6.48247e-05 1.22811 -14.3359 1.70803 -3.64932e-05 -3.21701e-05 3.43289 -14.0742 -0.915826 0.000244529 0.000210444 4.15412 -4.583 3.65613 2.42049e-05 7.02309e-05 2.79396 -12.3061 6.56036 -6.01715e-06 1.60865e-05 8.62608 -9.96793 5.62205 -2.18209e-05 6.03345e-05 1.46833 -15.9664 0.610129 -0.000218574 6.85115e-05 3.19003 -23.1602 10.4027 1.05579e-05 -5.58239e-05 8.6233 -14.2438 -0.342329 0.000181404 -0.000120827 2.4898 -14.6845 -0.996603 0.000116471 -5.96037e-05 5.68325 -14.5302 -1.30394 0.000256792 -0.000131624 5.94448 -14.1656 -0.461649 7.05459e-05 0.000351755 5.89235 -10.7871 8.25966 -2.39686e-05 6.34252e-06 5.6982 -9.80002 -3.29647 0.000101969 7.47322e-05 1.41315 -18.0267 2.53835 2.74521e-05 -9.16498e-05 3.09704 -2.0875 -0.122761 6.59088e-05 8.43022e-05 3.67708 -18.3473 -7.07981 0.000149978 -3.19072e-05 3.1412 -19.6005 1.33902 7.53155e-05 -8.24202e-05 6.0497 -14.6445 -0.521939 0.000104942 -0.000138965 7.58871 -14.3433 -1.70025 -4.39885e-05 -0.000361052 6.38017 -14.3091 4.24596 1.55213e-05 -2.67786e-05 5.02208 -24.5147 -4.03936 0.000107647 -7.3912e-05 4.14188 
9301 -16.0833 0.588745 5.50083e-05 3.42339e-05 0.89737 -14.7518 -10.7354 0.000138559 1.03727e-05 4.05306 -17.6034 -12.1008 0.00014352 -2.34642e-05 4.33587 -13.3398 3.71036 -5.03955e-05 3.61048e-05 3.46593 -18.3931 -12.904 0.000179537 1.01691e-05 1.90313 -5.39604 3.34416 7.10612e-05 9.05179e-05 0.907732 -15.9619 -3.07428 0.000170632 1.02194e-05 9.71318 -15.4036 -9.2628 0.000152149 -2.10014e-05 2.04974 -18.3319 -2.43008 0.000155137 -6.46605e-05 1.22811 -14.3396 1.70478 -3.66652e-05 -3.29606e-05 3.43289 -14.0502 -0.894614 0.000236385 0.00021376 4.15412 -4.58059 3.66315 2.39152e-05 7.01222e-05 2.79396 -12.3067 6.56196 -6.01013e-06 1.59177e-05 8.62608 -9.97014 5.62808 -2.22034e-05 6.03665e-05 1.46833 -15.9887 0.616823 -0.000228615 6.50089e-05 3.19003 -23.1591 10.3971 1.062e-05 -5.58945e-05 8.6233 -14.2243 -0.357077 0.000216387 -0.000180042 2.4898 -14.6725 -1.00261 0.000123929 -6.04761e-05 5.68325 -14.5045 -1.31679 0.000256677 -0.000125492 5.94448 -14.1595 -0.425803 4.69238e-05 0.000367645 5.89235 -10.7895 8.26027 -2.4208e-05 5.97731e-06 5.6982 -9.78984 -3.28899 0.000101676 7.48893e-05 1.41315 -18.0239 2.52917 2.76332e-05 -9.20357e-05 3.09704 -2.08091 -0.11433 6.57995e-05 8.43298e-05 3.67708 -18.3323 -7.08299 0.000150118 -3.17477e-05 3.1412 -19.593 1.33077 7.57321e-05 -8.24599e-05 6.0497 -14.6336 -0.536096 0.000111568 -0.000144146 7.58871 -14.3479 -1.73595 -4.65756e-05 -0.000353065 6.38017 -14.3076 4.24326 1.59507e-05 -2.72625e-05 5.02208 -24.5039 -4.04675 0.000107784 -7.38675e-05 4.14188 
9401 -16.0748 0.593162 0.000121523 5.86759e-05 0.89737 -14.738 -10.7343 0.000138418 1.05892e-05 4.05306 -17.5891 -12.1032 0.000143442 -2.34727e-05 4.33587 -13.3448 3.71398 -5.1069e-05 3.6157e-05 3.46593 -18.3752 -12.903 0.000179972 1.06773e-05 1.90313 -5.38891 3.35322 7.14603e-05 9.06922e-05 0.907732 -15.9448 -3.07322 0.000171143 1.10293e-05 9.71318 -15.3883 -9.2649 0.000152182 -2.10813e-05 2.04974 -18.3163 -2.43653 0.000155734 -6.4495e-05 1.22811 -14.3432 1.70144 -3.68316e-05 -3.37535e-05 3.43289 -14.027 -0.873078 0.000228357 0.00021694 4.15412 -4.57822 3.67016 2.36235e-05 7.00127e-05 2.79396 -12.3073 6.56354 -6.00256e-06 1.57492e-05 8.62608 -9.97237 5.63412 -2.25864e-05 6.03987e-05 1.46833 -16.0123 0.622998 -0.000246103 5.72077e-05 3.19003 -23.1581 10.3915 1.06823e-05 -5.5965e-05 8.6233 -14.1963 -0.380403 0.000410519 -0.000297513 2.4898 -14.6597 -1.00867 0.000131042 -6.05803e-05 5.68325 -14.4789 -1.32906 0.000255937 -0.000119873 5.94448 -14.158 -0.387251 -4.33829e-05 0.000408038 5.89235 -10.7919 8.26085 -2.44475e-05 5.61154e-06 5.6982 -9.77969 -3.28149 0.000101382 7.50463e-05 1.41315 -18.0212 2.51994 2.78148e-05 -9.24229e-05 3.09704 -2.07434 -0.105895 6.56901e-05 8.43572e-05 3.67708 -18.3173 -7.08616 0.000150258 -3.15881e-05 3.1412 -19.5854 1.32253 7.61498e-05 -8.24989e-05 6.0497 -14.6221 -0.55076 0.000118039 -0.000149099 7.58871 -14.3526 -1.77088 -4.86181e-05 -0.000345495 6.38017 -14.3059 4.24051 1.63867e-05 -2.77489e-05 5.02208 -24.4931 -4.05414 0.000107921 -7.38229e-05 4.14188 
9501 -16.0561 0.603284 0.000283178 0.000189971 0.89737 -14.7242 -10.7333 0.000138276 1.08062e-05 4.05306 -17.5747 -12.1055 0.000143363 -2.34826e-05 4.33587 -13.35 3.7176 -5.17509e-05 3.62136e-05 3.46593 -18.3571 -12.9019 0.000180411 1.11892e-05 1.90313 -5.38175 3.3623 7.18661e-05 9.08687e-05 0.907732 -15.9277 -3.07208 0.000171661 1.18441e-05 9.71318 -15.3731 -9.26701 0.000152215 -2.11621e-05 2.04974 -18.3007 -2.44298 0.000156331 -6.43282e-05 1.22811 -14.3469 1.69803 -3.69924e-05 -3.45486e-05 3.43289 -14.0045 -0.851229 0.000220405 0.000220036 4.15412 -4.57587 3.67716 2.33298e-05 6.99022e-05 2.79396 -12.3079 6.56511 -5.99443e-06 1.5581e-05 8.62608 -9.97465 5.64016 -2.297e-05 6.04311e-05 1.46833 -16.0387 0.627477 -0.000290379 1.93842e-05 3.19003 -23.157 10.3859 1.07446e-05 -5.60355e-05 8.6233 -14.1305 -0.384122 0.000620976 0.000266433 2.4898 -14.6463 -1.01471 0.000137834 -5.99807e-05 5.68325 -14.4534 -1.34078 0.000254636 -0.00011461 5.94448 -14.1731 -0.357914 -0.00013992 0.000160384 5.89235 -10.7944 8.26139 -2.46871e-05 5.24519e-06 5.6982 -9.76957 -3.27398 0.000101087 7.52029e-05 1.41315 -18.0184 2.51068 2.79971e-05 -9.28115e-05 3.09704 -2.06777 -0.0974582 6.55807e-05 8.43846e-05 3.67708 -18.3023 -7.08931 0.000150398 -3.14286e-05 3.1412 -19.5777 1.31427 7.65688e-05 -8.25371e-05 6.0497 -14.61 -0.565911 0.000124258 -0.000153888 7.58871 -14.3576 -1.80507 -5.01523e-05 -0.000338387 6.38017 -14.3043 4.23771 1.68295e-05 -2.82377e-05 5.02208 -24.4823 -4.06152 0.000108058 -7.37782e-05 4.14188 
9601 -16.0418 0.650579 -0.00013933 0.000489463 0.89737 -14.7103 -10.7322 0.000138135 1.10238e-05 4.05306 -17.5604 -12.1079 0.000143282 -2.34941e-05 4.33587 -13.3552 3.72122 -5.24414e-05 3.62749e-05 3.46593 -18.3391 -12.9007 0.000180853 1.17049e-05 1.90313 -5.37454 3.3714 7.22787e-05 9.10474e-05 0.907732 -15.9105 -3.07085 0.000172185 1.26637e-05 9.71318 -15.3579 -9.26913 0.000152249 -2.1244e-05 2.04974 -18.285 -2.4494 0.000156928 -6.41601e-05 1.22811 -14.3506 1.69453 -3.71474e-05 -3.53459e-05 3.43289 -13.9829 -0.829073 0.000212542 0.000223062 4.15412 -4.57355 3.68414 2.30339e-05 6.97909e-05 2.79396 -12.3085 6.56666 -5.98574e-06 1.54132e-05 8.62608 -9.97697 5.64621 -2.33542e-05 6.04636e-05 1.46833 -16.0638 0.621412 -0.000170344 -6.57157e-05 3.19003 -23.1559 10.3803 1.08069e-05 -5.6106e-05 8.6233 -14.0783 -0.353929 0.000458803 0.000313242 2.4898 -14.6322 -1.02065 0.000144326 -5.8716e-05 5.68325 -14.428 -1.35198 0.000252845 -0.000109574 5.94448 -14.1833 -0.343851 -7.83497e-05 0.000131071 5.89235 -10.7969 8.2619 -2.49268e-05 4.87826e-06 5.6982 -9.75947 -3.26645 0.000100791 7.53594e-05 1.41315 -18.0156 2.50138 2.81801e-05 -9.32013e-05 3.09704 -2.06122 -0.0890184 6.54712e-05 8.44118e-05 3.67708 -18.2872 -7.09245 0.000150538 -3.1269e-05 3.1412 -19.5701 1.30602 7.6989e-05 -8.25745e-05 6.0497 -14.5973 -0.581533 0.000130201 -0.00015852 7.58871 -14.3627 -1.83857 -5.13246e-05 -0.000331661 6.38017 -14.3026 4.23486 1.72794e-05 -2.87292e-05 5.02208 -24.4715 -4.06889 0.000108195 -7.37334e-05 4.14188 
9701 -16.0606 0.690634 -0.000209557 0.000340845 0.89737 -14.6965 -10.7311 0.000137992 1.12419e-05 4.05306 -17.5461 -12.1102 0.000143199 -2.35072e-05 4.33587 -13.3605 3.72485 -5.31412e-05 3.63408e-05 3.46593 -18.321 -12.8995 0.000181299 1.22244e-05 1.90313 -5.36729 3.38051 7.26983e-05 9.12285e-05 0.907732 -15.8932 -3.06955 0.000172723 1.34829e-05 9.71318 -15.3427 -9.27126 0.000152283 -2.13267e-05 2.04974 -18.2693 -2.45581 0.000157525 -6.39907e-05 1.22811 -14.3544 1.69096 -3.72966e-05 -3.61454e-05 3.43289 -13.962 -0.806621 0.000204777 0.000225957 4.15412 -4.57126 3.69111 2.27359e-05 6.96785e-05 2.79396 -12.3091 6.56819 -5.97648e-06 1.52457e-05 8.62608 -9.97932 5.65226 -2.37389e-05 6.04963e-05 1.46833 -16.0794 0.617301 -0.000149421 -2.47243e-05 3.19003 -23.1548 10.3747 1.08693e-05 -5.61764e-05 8.6233 -14.0357 -0.322771 0.000398999 0.000308429 2.4898 -14.6174 -1.02643 0.000150541 -5.68084e-05 5.68325 -14.4028 -1.3627 0.000250636 -0.00010467 5.94448 -14.19 -0.331157 -5.94417e-05 0.000123428 5.89235 -10.7994 8.26237 -2.51665e-05 4.51071e-06 5.6982 -9.74941 -3.25891 0.000100495 7.55156e-05 1.41315 -18.0127 2.49204 2.83637e-05 -9.35925e-05 3.09704 -2.05468 -0.0805759 6.53618e-05 8.44389e-05 3.67708 -18.2722 -7.09557 0.000150677 -3.11095e-05 3.1412 -19.5623 1.29776 7.74105e-05 -8.2611e-05 6.0497 -14.584 -0.59761 0.000135892 -0.000163014 7.58871 -14.3678 -1.87141 -5.21895e-05 -0.000325334 6.38017 -14.3008 4.23196 1.77367e-05 -2.92233e-05 5.02208 -24.4607 -4.07626 0.000108332 -7.36885e-05 4.14188 
