8035 0 29 1.86603 0.016463
8045 0 29 1.86603 0.016463
8055 0 29 1.86603 0.016463
8065 0 29 1.86603 0.016463
8075 0 29 1.86603 0.016463
8085 1 28 2.32288 0.0158953
8095 0 28 1.86603 0.0158953
8105 0 28 1.86603 0.0158953
8115 0 28 1.86603 0.0158953
8125 0 28 1.86603 0.0158953
8135 0 28 1.86603 0.0158953
8145 0 28 1.86603 0.0158953
8155 0 28 1.86603 0.0158953
8165 0 28 1.86603 0.0158953
8175 0 28 1.86603 0.0158953
8185 1 27 2.32288 0.0153276
8195 0 27 1.86603 0.0153276
8205 0 27 1.86603 0.0153276
8215 0 27 1.86603 0.0153276
8225 1 26 2.32288 0.0147599
8235 0 26 1.86603 0.0147599
8245 0 26 1.86603 0.0147599
8255 0 26 1.86603 0.0147599
8265 0 26 1.86603 0.0147599
8275 0 26 1.86603 0.0147599
8285 0 26 1.86603 0.0147599
8295 0 26 1.86603 0.0147599
8305 0 26 1.86603 0.0147599
8315 0 26 1.86603 0.0147599
8325 0 26 1.86603 0.0147599
8335 0 26 1.86603 0.0147599
8345 0 26 1.86603 0.0147599
8355 0 26 1.86603 0.0147599
8365 0 26 1.86603 0.0147599
8375 0 26 1.86603 0.0147599
8385 0 26 1.86603 0.0147599
8395 0 26 1.86603 0.0147599
8405 0 26 1.86603 0.0147599
8415 1 25 2.32288 0.0141922
8425 0 25 1.86603 0.0141922
8435 0 25 1.86603 0.0141922
8445 0 25 1.86603 0.0141922
8455 0 25 1.86603 0.0141922
8465 0 25 1.86603 0.0141922
8475 0 25 1.86603 0.0141922
8485 1 24 2.32288 0.0136245
8495 0 24 1.86603 0.0136245
8505 0 24 1.86603 0.0136245
8515 0 24 1.86603 0.0136245
8525 1 23 2.32288 0.0130568
8535 1 22 2.32288 0.0124891
8545 0 22 1.86603 0.0124891
8555 0 22 1.86603 0.0124891
8565 0 22 1.86603 0.0124891
8575 0 22 1.86603 0.0124891
8585 0 22 1.86603 0.0124891
8595 1 21 2.32288 0.0119215
8605 0 21 1.86603 0.0119215
8615 1 20 2.32288 0.0113538
8625 0 20 1.86603 0.0113538
8635 0 20 1.86603 0.0113538
8645 0 20 1.86603 0.0113538
8655 0 20 1.86603 0.0113538
8665 1 19 2.32288 0.0107861
8675 0 19 1.86603 0.0107861
8685 0 19 1.86603 0.0107861
8695 0 19 1.86603 0.0107861
8705 0 19 1.86603 0.0107861
8715 0 19 1.86603 0.0107861
8725 0 19 1.86603 0.0107861
8735 0 19 1.86603 0.0107861
8745 0 19 1.86603 0.0107861
8755 0 19 1.86603 0.0107861
8765 0 19 1.86603 0.0107861
8775 0 19 1.86603 0.0107861
8785 0 19 1.86603 0.0107861
8795 0 19 1.86603 0.0107861
8805 0 19 1.86603 0.0107861
8815 1 18 2.32288 0.0102184
8825 0 18 1.86603 0.0102184
8835 0 18 1.86603 0.0102184
8845 0 18 1.86603 0.0102184
8855 0 18 1.86603 0.0102184
8865 0 18 1.86603 0.0102184
8875 0 18 1.86603 0.0102184
8885 0 18 1.86603 0.0102184
8895 0 18 1.86603 0.0102184
8905 0 18 1.86603 0.0102184
8915 1 17 2.32288 0.0096507
8925 0 17 1.86603 0.0096507
8935 1 16 2.32288 0.00908301
8945 0 16 1.86603 0.00908301
8955 0 16 1.86603 0.00908301
8965 0 16 1.86603 0.00908301
8975 0 16 1.86603 0.00908301
8985 0 16 1.86603 0.00908301
8995 0 16 1.86603 0.00908301
9005 0 16 1.86603 0.00908301
9015 0 16 1.86603 0.00908301
9025 0 16 1.86603 0.00908301
9035 0 16 1.86603 0.00908301
9045 0 16 1.86603 0.00908301
9055 0 16 1.86603 0.00908301
9065 0 16 1.86603 0.00908301
9075 0 16 1.86603 0.00908301
9085 0 16 1.86603 0.00908301
9095 0 16 1.86603 0.00908301
9105 0 16 1.86603 0.00908301
9115 0 16 1.86603 0.00908301
9125 0 16 1.86603 0.00908301
9135 0 16 1.86603 0.00908301
9145 0 16 1.86603 0.00908301
9155 0 16 1.86603 0.00908301
9165 0 16 1.86603 0.00908301
9175 0 16 1.86603 0.00908301
9185 1 15 2.32288 0.00851532
9195 0 15 1.86603 0.00851532
9205 0 15 1.86603 0.00851532
9215 0 15 1.86603 0.00851532
9225 1 14 2.32288 0.00794763
9235 0 14 1.86603 0.00794763
9245 0 14 1.86603 0.00794763
9255 0 14 1.86603 0.00794763
9265 0 14 1.86603 0.00794763
9275 0 14 1.86603 0.00794763
9285 0 14 1.86603 0.00794763
9295 0 14 1.86603 0.00794763
9305 1 13 2.32288 0.00737995
9315 0 13 1.86603 0.00737995
9325 0 13 1.86603 0.00737995
9335 0 13 1.86603 0.00737995
9345 0 13 1.86603 0.00737995
9355 0 13 1.86603 0.00737995
9365 1 12 2.32288 0.00681226
9375 1 11 2.32288 0.00624457
9385 0 11 1.86603 0.00624457
9395 0 11 1.86603 0.00624457
9405 0 11 1.86603 0.00624457
9415 0 11 1.86603 0.00624457
9425 0 11 1.86603 0.00624457
9435 0 11 1.86603 0.00624457
9445 0 11 1.86603 0.00624457
9455 0 11 1.86603 0.00624457
9465 0 11 1.86603 0.00624457
9475 0 11 1.86603 0.00624457
9485 0 11 1.86603 0.00624457
9495 0 11 1.86603 0.00624457
9505 0 11 1.86603 0.00624457
9515 0 11 1.86603 0.00624457
9525 0 11 1.86603 0.00624457
9535 0 11 1.86603 0.00624457
9545 0 11 1.86603 0.00624457
9555 0 11 1.86603 0.00624457
9565 0 11 1.86603 0.00624457
9575 0 11 1.86603 0.00624457
9585 0 11 1.86603 0.00624457
9595 0 11 1.86603 0.00624457
9605 0 11 1.86603 0.00624457
9615 0 11 1.86603 0.00624457
9625 0 11 1.86603 0.00624457
9635 0 11 1.86603 0.00624457
9645 0 11 1.86603 0.00624457
9655 0 11 1.86603 0.00624457
9665 1 10 2.32288 0.00567688
9675 0 10 1.86603 0.00567688
9685 0 10 1.86603 0.00567688
9695 0 10 1.86603 0.00567688
9705 0 10 1.86603 0.00567688
9715 0 10 1.86603 0.00567688
9725 0 10 1.86603 0.00567688
9735 0 10 1.86603 0.00567688
9745 0 10 1.86603 0.00567688
9755 0 10 1.86603 0.00567688
9765 0 10 1.86603 0.00567688
9775 0 10 1.86603 0.00567688
9785 0 10 1.86603 0.00567688
9795 0 10 1.86603 0.00567688
9805 0 10 1.86603 0.00567688
9815 0 10 1.86603 0.00567688
9825 0 10 1.86603 0.00567688
9835 0 10 1.86603 0.00567688
9845 0 10 1.86603 0.00567688
9855 0 10 1.86603 0.00567688
9865 0 10 1.86603 0.00567688
9875 0 10 1.86603 0.00567688
9885 1 9 2.32288 0.00510919
9895 0 9 1.86603 0.00510919
9905 0 9 1.86603 0.00510919
9915 0 9 1.86603 0.00510919
9925 0 9 1.86603 0.00510919
9935 0 9 1.86603 0.00510919
9945 0 9 1.86603 0.00510919
9955 0 9 1.86603 0.00510919
9965 0 9 1.86603 0.00510919
9975 0 9 1.86603 0.00510919
9985 0 9 1.86603 0.00510919
9995 0 9 1.86603 0.00510919
