i	t	sum
71782	2.61384	0.00765289
71783	2.61396	0.00765299
71784	2.61408	0.00765301
71785	2.6142	0.00765312
71786	2.61432	0.00765334
71787	2.61444	0.00765358
71788	2.61456	0.00765369
71789	2.61468	0.00765371
71790	2.6148	0.0076538
71791	2.61492	0.00765402
71792	2.61504	0.00765426
71793	2.61516	0.00765439
71794	2.61528	0.00765442
71795	2.6154	0.00765449
71796	2.61552	0.00765469
71797	2.61564	0.00765493
71798	2.61576	0.00765508
71799	2.61588	0.00765512
71800	2.616	0.00765518
71801	2.61612	0.00765536
71802	2.61624	0.00765561
71803	2.61636	0.00765578
71804	2.61648	0.00765583
71805	2.6166	0.00765587
71806	2.61672	0.00765603
71807	2.61684	0.00765628
71808	2.61696	0.00765647
71809	2.61708	0.00765653
71810	2.6172	0.00765656
71811	2.61732	0.00765671
71812	2.61744	0.00765696
71813	2.61756	0.00765716
71814	2.61768	0.00765723
71815	2.6178	0.00765726
71816	2.61792	0.00765739
71817	2.61804	0.00765763
71818	2.61816	0.00765784
71819	2.61828	0.00765793
71820	2.6184	0.00765796
71821	2.61852	0.00765807
71822	2.61864	0.0076583
71823	2.61876	0.00765853
71824	2.61888	0.00765863
71825	2.619	0.00765866
71826	2.61912	0.00765875
71827	2.61924	0.00765897
71828	2.61936	0.00765921
71829	2.61948	0.00765933
71830	2.6196	0.00765936
71831	2.61972	0.00765944
71832	2.61984	0.00765964
71833	2.61996	0.00765989
71834	2.62008	0.00766003
71835	2.6202	0.00766006
71836	2.62032	0.00766013
71837	2.62044	0.00766032
71838	2.62056	0.00766057
71839	2.62068	0.00766072
71840	2.6208	0.00766076
71841	2.62092	0.00766081
71842	2.62104	0.00766099
71843	2.62116	0.00766124
71844	2.62128	0.00766142
71845	2.6214	0.00766146
71846	2.62152	0.00766151
71847	2.62164	0.00766167
71848	2.62176	0.00766192
71849	2.62188	0.0076621
71850	2.622	0.00766217
71851	2.62212	0.0076622
71852	2.62224	0.00766234
71853	2.62236	0.00766259
71854	2.62248	0.00766279
71855	2.6226	0.00766287
71856	2.62272	0.00766289
71857	2.62284	0.00766302
71858	2.62296	0.00766326
71859	2.62308	0.00766348
71860	2.6232	0.00766356
71861	2.62332	0.00766359
71862	2.62344	0.0076637
71863	2.62356	0.00766394
71864	2.62368	0.00766416
71865	2.6238	0.00766426
71866	2.62392	0.00766429
71867	2.62404	0.00766439
71868	2.62416	0.00766461
71869	2.62428	0.00766484
71870	2.6244	0.00766496
71871	2.62452	0.00766499
71872	2.62464	0.00766507
71873	2.62476	0.00766528
71874	2.62488	0.00766552
71875	2.625	0.00766565
71876	2.62512	0.00766568
71877	2.62524	0.00766576
71878	2.62536	0.00766596
71879	2.62548	0.0076662
71880	2.6256	0.00766635
71881	2.62572	0.00766638
71882	2.62584	0.00766644
71883	2.62596	0.00766663
71884	2.62608	0.00766688
71885	2.6262	0.00766704
71886	2.62632	0.00766708
71887	2.62644	0.00766713
71888	2.62656	0.00766731
71889	2.62668	0.00766756
71890	2.6268	0.00766773
71891	2.62692	0.00766778
71892	2.62704	0.00766782
71893	2.62716	0.00766799
71894	2.62728	0.00766823
71895	2.6274	0.00766842
71896	2.62752	0.00766848
71897	2.62764	0.00766851
71898	2.62776	0.00766866
71899	2.62788	0.00766891
71900	2.628	0.00766911
71901	2.62812	0.00766917
71902	2.62824	0.0076692
71903	2.62836	0.00766934
71904	2.62848	0.00766959
71905	2.6286	0.00766979
71906	2.62872	0.00766987
71907	2.62884	0.0076699
71908	2.62896	0.00767002
71909	2.62908	0.00767026
71910	2.6292	0.00767048
71911	2.62932	0.00767056
71912	2.62944	0.00767059
71913	2.62956	0.0076707
71914	2.62968	0.00767094
71915	2.6298	0.00767116
71916	2.62992	0.00767126
71917	2.63004	0.00767128
71918	2.63016	0.00767139
71919	2.63028	0.00767161
71920	2.6304	0.00767184
71921	2.63052	0.00767195
71922	2.63064	0.00767198
71923	2.63076	0.00767207
71924	2.63088	0.00767229
71925	2.631	0.00767252
71926	2.63112	0.00767264
71927	2.63124	0.00767267
71928	2.63136	0.00767275
71929	2.63148	0.00767296
71930	2.6316	0.0076732
71931	2.63172	0.00767334
71932	2.63184	0.00767337
71933	2.63196	0.00767344
71934	2.63208	0.00767364
71935	2.6322	0.00767388
71936	2.63232	0.00767403
71937	2.63244	0.00767406
71938	2.63256	0.00767412
71939	2.63268	0.00767432
71940	2.6328	0.00767456
71941	2.63292	0.00767472
71942	2.63304	0.00767475
71943	2.63316	0.00767481
71944	2.63328	0.00767499
71945	2.6334	0.00767524
71946	2.63352	0.00767541
71947	2.63364	0.00767545
71948	2.63376	0.0076755
71949	2.63388	0.00767567
71950	2.634	0.00767592
71951	2.63412	0.00767609
71952	2.63424	0.00767614
71953	2.63436	0.00767619
71954	2.63448	0.00767635
71955	2.6346	0.0076766
71956	2.63472	0.00767678
71957	2.63484	0.00767684
71958	2.63496	0.00767687
71959	2.63508	0.00767703
71960	2.6352	0.00767728
71961	2.63532	0.00767747
71962	2.63544	0.00767753
71963	2.63556	0.00767756
71964	2.63568	0.00767771
71965	2.6358	0.00767796
71966	2.63592	0.00767815
71967	2.63604	0.00767822
71968	2.63616	0.00767825
71969	2.63628	0.00767839
71970	2.6364	0.00767863
71971	2.63652	0.00767884
71972	2.63664	0.00767891
71973	2.63676	0.00767894
71974	2.63688	0.00767907
71975	2.637	0.00767931
71976	2.63712	0.00767952
71977	2.63724	0.0076796
71978	2.63736	0.00767963
71979	2.63748	0.00767975
71980	2.6376	0.00767999
71981	2.63772	0.0076802
71982	2.63784	0.00768029
71983	2.63796	0.00768032
71984	2.63808	0.00768043
71985	2.6382	0.00768067
71986	2.63832	0.00768089
71987	2.63844	0.00768098
71988	2.63856	0.00768101
71989	2.63868	0.00768112
71990	2.6388	0.00768134
71991	2.63892	0.00768157
71992	2.63904	0.00768167
71993	2.63916	0.0076817
71994	2.63928	0.0076818
71995	2.6394	0.00768202
71996	2.63952	0.00768225
71997	2.63964	0.00768236
71998	2.63976	0.00768239
71999	2.63988	0.00768248
72000	2.64	0.0076827
72001	2.64012	0.00768293
72002	2.64024	0.00768305
72003	2.64036	0.00768308
72004	2.64048	0.00768316
72005	2.6406	0.00768338
72006	2.64072	0.00768362
72007	2.64084	0.00768374
72008	2.64096	0.00768377
72009	2.64108	0.00768385
72010	2.6412	0.00768406
72011	2.64132	0.0076843
72012	2.64144	0.00768443
72013	2.64156	0.00768445
72014	2.64168	0.00768453
72015	2.6418	0.00768474
72016	2.64192	0.00768498
72017	2.64204	0.00768511
72018	2.64216	0.00768514
72019	2.64228	0.00768522
72020	2.6424	0.00768542
72021	2.64252	0.00768566
72022	2.64264	0.0076858
72023	2.64276	0.00768583
72024	2.64288	0.0076859
72025	2.643	0.0076861
72026	2.64312	0.00768634
72027	2.64324	0.00768648
72028	2.64336	0.00768652
72029	2.64348	0.00768658
72030	2.6436	0.00768678
72031	2.64372	0.00768702
72032	2.64384	0.00768717
72033	2.64396	0.00768721
72034	2.64408	0.00768727
72035	2.6442	0.00768746
72036	2.64432	0.0076877
72037	2.64444	0.00768786
72038	2.64456	0.00768789
72039	2.64468	0.00768795
72040	2.6448	0.00768814
72041	2.64492	0.00768838
72042	2.64504	0.00768854
72043	2.64516	0.00768858
72044	2.64528	0.00768864
72045	2.6454	0.00768882
72046	2.64552	0.00768907
72047	2.64564	0.00768923
72048	2.64576	0.00768927
72049	2.64588	0.00768932
72050	2.646	0.0076895
72051	2.64612	0.00768975
72052	2.64624	0.00768991
72053	2.64636	0.00768995
72054	2.64648	0.00769
72055	2.6466	0.00769018
72056	2.64672	0.00769043
72057	2.64684	0.00769059
72058	2.64696	0.00769064
72059	2.64708	0.00769069
72060	2.6472	0.00769086
72061	2.64732	0.00769111
72062	2.64744	0.00769128
72063	2.64756	0.00769132
72064	2.64768	0.00769137
72065	2.6478	0.00769154
72066	2.64792	0.00769179
72067	2.64804	0.00769196
72068	2.64816	0.00769201
72069	2.64828	0.00769206
72070	2.6484	0.00769222
72071	2.64852	0.00769247
72072	2.64864	0.00769264
72073	2.64876	0.00769269
72074	2.64888	0.00769274
72075	2.649	0.00769291
72076	2.64912	0.00769315
72077	2.64924	0.00769333
72078	2.64936	0.00769338
72079	2.64948	0.00769342
72080	2.6496	0.00769359
72081	2.64972	0.00769383
72082	2.64984	0.00769401
72083	2.64996	0.00769406
72084	2.65008	0.00769411
72085	2.6502	0.00769427
72086	2.65032	0.00769452
72087	2.65044	0.00769469
72088	2.65056	0.00769475
72089	2.65068	0.00769479
72090	2.6508	0.00769495
72091	2.65092	0.0076952
72092	2.65104	0.00769538
72093	2.65116	0.00769543
72094	2.65128	0.00769547
72095	2.6514	0.00769563
72096	2.65152	0.00769588
72097	2.65164	0.00769606
72098	2.65176	0.00769611
72099	2.65188	0.00769615
72100	2.652	0.00769632
72101	2.65212	0.00769656
72102	2.65224	0.00769674
72103	2.65236	0.00769679
72104	2.65248	0.00769684
72105	2.6526	0.007697
72106	2.65272	0.00769724
72107	2.65284	0.00769742
72108	2.65296	0.00769748
72109	2.65308	0.00769752
72110	2.6532	0.00769768
72111	2.65332	0.00769793
72112	2.65344	0.00769811
72113	2.65356	0.00769816
72114	2.65368	0.0076982
72115	2.6538	0.00769836
72116	2.65392	0.00769861
72117	2.65404	0.00769879
72118	2.65416	0.00769884
72119	2.65428	0.00769888
72120	2.6544	0.00769905
72121	2.65452	0.00769929
72122	2.65464	0.00769947
72123	2.65476	0.00769952
72124	2.65488	0.00769956
72125	2.655	0.00769973
72126	2.65512	0.00769997
72127	2.65524	0.00770015
72128	2.65536	0.0077002
72129	2.65548	0.00770025
72130	2.6556	0.00770041
72131	2.65572	0.00770066
72132	2.65584	0.00770083
72133	2.65596	0.00770088
72134	2.65608	0.00770093
72135	2.6562	0.00770109
72136	2.65632	0.00770134
72137	2.65644	0.00770151
72138	2.65656	0.00770156
72139	2.65668	0.00770161
72140	2.6568	0.00770178
72141	2.65692	0.00770202
72142	2.65704	0.00770219
72143	2.65716	0.00770224
72144	2.65728	0.00770229
72145	2.6574	0.00770246
72146	2.65752	0.00770271
72147	2.65764	0.00770288
72148	2.65776	0.00770292
72149	2.65788	0.00770297
72150	2.658	0.00770314
72151	2.65812	0.00770339
72152	2.65824	0.00770356
72153	2.65836	0.0077036
72154	2.65848	0.00770365
72155	2.6586	0.00770383
72156	2.65872	0.00770407
72157	2.65884	0.00770424
72158	2.65896	0.00770428
72159	2.65908	0.00770433
72160	2.6592	0.00770451
72161	2.65932	0.00770476
72162	2.65944	0.00770492
72163	2.65956	0.00770496
72164	2.65968	0.00770501
72165	2.6598	0.0077052
72166	2.65992	0.00770544
72167	2.66004	0.0077056
72168	2.66016	0.00770563
72169	2.66028	0.00770569
72170	2.6604	0.00770588
72171	2.66052	0.00770612
72172	2.66064	0.00770628
72173	2.66076	0.00770631
72174	2.66088	0.00770637
72175	2.661	0.00770656
72176	2.66112	0.00770681
72177	2.66124	0.00770695
72178	2.66136	0.00770699
72179	2.66148	0.00770705
72180	2.6616	0.00770725
72181	2.66172	0.00770749
72182	2.66184	0.00770763
72183	2.66196	0.00770767
72184	2.66208	0.00770773
72185	2.6622	0.00770793
72186	2.66232	0.00770817
72187	2.66244	0.00770831
72188	2.66256	0.00770834
72189	2.66268	0.00770842
72190	2.6628	0.00770862
72191	2.66292	0.00770886
72192	2.66304	0.00770899
72193	2.66316	0.00770902
72194	2.66328	0.0077091
72195	2.6634	0.0077093
72196	2.66352	0.00770954
72197	2.66364	0.00770967
72198	2.66376	0.0077097
72199	2.66388	0.00770978
72200	2.664	0.00770999
72201	2.66412	0.00771022
72202	2.66424	0.00771034
72203	2.66436	0.00771037
72204	2.66448	0.00771046
72205	2.6646	0.00771067
72206	2.66472	0.00771091
72207	2.66484	0.00771102
72208	2.66496	0.00771105
72209	2.66508	0.00771114
72210	2.6652	0.00771136
72211	2.66532	0.00771159
72212	2.66544	0.0077117
72213	2.66556	0.00771172
72214	2.66568	0.00771182
72215	2.6658	0.00771205
72216	2.66592	0.00771227
72217	2.66604	0.00771237
72218	2.66616	0.0077124
72219	2.66628	0.0077125
72220	2.6664	0.00771273
72221	2.66652	0.00771295
72222	2.66664	0.00771305
72223	2.66676	0.00771307
72224	2.66688	0.00771319
72225	2.667	0.00771342
72226	2.66712	0.00771363
72227	2.66724	0.00771372
72228	2.66736	0.00771375
72229	2.66748	0.00771387
72230	2.6676	0.0077141
72231	2.66772	0.00771431
72232	2.66784	0.0077144
72233	2.66796	0.00771442
72234	2.66808	0.00771455
72235	2.6682	0.00771479
72236	2.66832	0.00771499
72237	2.66844	0.00771507
72238	2.66856	0.0077151
72239	2.66868	0.00771524
72240	2.6688	0.00771548
72241	2.66892	0.00771567
72242	2.66904	0.00771574
72243	2.66916	0.00771578
72244	2.66928	0.00771592
72245	2.6694	0.00771616
72246	2.66952	0.00771635
72247	2.66964	0.00771641
72248	2.66976	0.00771645
72249	2.66988	0.00771661
72250	2.67	0.00771685
72251	2.67012	0.00771703
72252	2.67024	0.00771709
72253	2.67036	0.00771713
72254	2.67048	0.00771729
72255	2.6706	0.00771754
72256	2.67072	0.00771771
72257	2.67084	0.00771776
72258	2.67096	0.00771781
72259	2.67108	0.00771798
72260	2.6712	0.00771822
72261	2.67132	0.00771839
72262	2.67144	0.00771843
72263	2.67156	0.00771848
72264	2.67168	0.00771866
72265	2.6718	0.00771891
72266	2.67192	0.00771906
72267	2.67204	0.0077191
72268	2.67216	0.00771916
72269	2.67228	0.00771935
72270	2.6724	0.00771959
72271	2.67252	0.00771974
72272	2.67264	0.00771977
72273	2.67276	0.00771984
72274	2.67288	0.00772004
72275	2.673	0.00772028
72276	2.67312	0.00772041
72277	2.67324	0.00772044
72278	2.67336	0.00772052
72279	2.67348	0.00772073
72280	2.6736	0.00772096
72281	2.67372	0.00772108
72282	2.67384	0.00772111
72283	2.67396	0.0077212
72284	2.67408	0.00772141
72285	2.6742	0.00772164
72286	2.67432	0.00772176
72287	2.67444	0.00772178
72288	2.67456	0.00772188
72289	2.67468	0.0077221
72290	2.6748	0.00772233
72291	2.67492	0.00772243
72292	2.67504	0.00772245
72293	2.67516	0.00772256
72294	2.67528	0.00772279
72295	2.6754	0.00772301
72296	2.67552	0.0077231
72297	2.67564	0.00772312
72298	2.67576	0.00772324
72299	2.67588	0.00772348
72300	2.676	0.00772369
72301	2.67612	0.00772377
72302	2.67624	0.0077238
72303	2.67636	0.00772393
72304	2.67648	0.00772417
72305	2.6766	0.00772437
72306	2.67672	0.00772444
72307	2.67684	0.00772447
72308	2.67696	0.00772461
72309	2.67708	0.00772486
72310	2.6772	0.00772504
72311	2.67732	0.0077251
72312	2.67744	0.00772514
72313	2.67756	0.0077253
72314	2.67768	0.00772554
72315	2.6778	0.00772572
72316	2.67792	0.00772577
72317	2.67804	0.00772582
72318	2.67816	0.00772599
72319	2.67828	0.00772623
72320	2.6784	0.00772639
72321	2.67852	0.00772644
72322	2.67864	0.00772649
72323	2.67876	0.00772667
72324	2.67888	0.00772692
72325	2.679	0.00772707
72326	2.67912	0.0077271
72327	2.67924	0.00772717
72328	2.67936	0.00772736
72329	2.67948	0.0077276
72330	2.6796	0.00772774
72331	2.67972	0.00772777
72332	2.67984	0.00772785
72333	2.67996	0.00772805
72334	2.68008	0.00772829
72335	2.6802	0.00772841
72336	2.68032	0.00772844
72337	2.68044	0.00772853
72338	2.68056	0.00772874
72339	2.68068	0.00772897
72340	2.6808	0.00772908
72341	2.68092	0.00772911
72342	2.68104	0.00772921
72343	2.68116	0.00772943
72344	2.68128	0.00772965
72345	2.6814	0.00772975
72346	2.68152	0.00772977
72347	2.68164	0.00772989
72348	2.68176	0.00773012
72349	2.68188	0.00773033
72350	2.682	0.00773041
72351	2.68212	0.00773044
72352	2.68224	0.00773057
72353	2.68236	0.00773081
72354	2.68248	0.00773101
72355	2.6826	0.00773108
72356	2.68272	0.00773111
72357	2.68284	0.00773126
72358	2.68296	0.0077315
72359	2.68308	0.00773169
72360	2.6832	0.00773174
72361	2.68332	0.00773178
72362	2.68344	0.00773195
72363	2.68356	0.00773219
72364	2.68368	0.00773236
72365	2.6838	0.00773241
72366	2.68392	0.00773246
72367	2.68404	0.00773263
72368	2.68416	0.00773288
72369	2.68428	0.00773303
72370	2.6844	0.00773307
72371	2.68452	0.00773313
72372	2.68464	0.00773332
72373	2.68476	0.00773356
72374	2.68488	0.0077337
72375	2.685	0.00773373
72376	2.68512	0.00773381
72377	2.68524	0.00773401
72378	2.68536	0.00773425
72379	2.68548	0.00773437
72380	2.6856	0.0077344
72381	2.68572	0.00773449
72382	2.68584	0.00773471
72383	2.68596	0.00773493
72384	2.68608	0.00773504
72385	2.6862	0.00773506
72386	2.68632	0.00773517
72387	2.68644	0.0077354
72388	2.68656	0.00773561
72389	2.68668	0.0077357
72390	2.6868	0.00773573
72391	2.68692	0.00773585
72392	2.68704	0.00773609
72393	2.68716	0.00773629
72394	2.68728	0.00773636
72395	2.6874	0.0077364
72396	2.68752	0.00773654
72397	2.68764	0.00773678
72398	2.68776	0.00773697
72399	2.68788	0.00773703
72400	2.688	0.00773707
72401	2.68812	0.00773723
72402	2.68824	0.00773747
72403	2.68836	0.00773764
72404	2.68848	0.00773769
72405	2.6886	0.00773774
72406	2.68872	0.00773791
72407	2.68884	0.00773816
72408	2.68896	0.00773831
72409	2.68908	0.00773835
72410	2.6892	0.00773841
72411	2.68932	0.00773861
72412	2.68944	0.00773884
72413	2.68956	0.00773898
72414	2.68968	0.00773901
72415	2.6898	0.00773909
72416	2.68992	0.0077393
72417	2.69004	0.00773953
72418	2.69016	0.00773964
72419	2.69028	0.00773967
72420	2.6904	0.00773977
72421	2.69052	0.00773999
72422	2.69064	0.00774021
72423	2.69076	0.00774031
72424	2.69088	0.00774033
72425	2.691	0.00774045
72426	2.69112	0.00774068
72427	2.69124	0.00774089
72428	2.69136	0.00774097
72429	2.69148	0.007741
72430	2.6916	0.00774113
72431	2.69172	0.00774137
72432	2.69184	0.00774157
72433	2.69196	0.00774163
72434	2.69208	0.00774167
72435	2.6922	0.00774182
72436	2.69232	0.00774206
72437	2.69244	0.00774224
72438	2.69256	0.00774229
72439	2.69268	0.00774234
72440	2.6928	0.00774251
72441	2.69292	0.00774275
72442	2.69304	0.00774291
72443	2.69316	0.00774295
72444	2.69328	0.00774301
72445	2.6934	0.0077432
72446	2.69352	0.00774344
72447	2.69364	0.00774357
72448	2.69376	0.0077436
72449	2.69388	0.00774369
72450	2.694	0.0077439
72451	2.69412	0.00774413
72452	2.69424	0.00774424
72453	2.69436	0.00774426
72454	2.69448	0.00774437
72455	2.6946	0.00774459
72456	2.69472	0.00774481
72457	2.69484	0.0077449
72458	2.69496	0.00774493
72459	2.69508	0.00774505
72460	2.6952	0.00774528
72461	2.69532	0.00774548
72462	2.69544	0.00774556
72463	2.69556	0.00774559
72464	2.69568	0.00774573
72465	2.6958	0.00774597
72466	2.69592	0.00774616
72467	2.69604	0.00774621
72468	2.69616	0.00774626
72469	2.69628	0.00774642
72470	2.6964	0.00774667
72471	2.69652	0.00774683
72472	2.69664	0.00774687
72473	2.69676	0.00774693
72474	2.69688	0.00774711
72475	2.697	0.00774735
72476	2.69712	0.00774749
72477	2.69724	0.00774753
72478	2.69736	0.0077476
72479	2.69748	0.00774781
72480	2.6976	0.00774804
72481	2.69772	0.00774816
72482	2.69784	0.00774818
72483	2.69796	0.00774828
72484	2.69808	0.0077485
72485	2.6982	0.00774872
72486	2.69832	0.00774882
72487	2.69844	0.00774884
72488	2.69856	0.00774896
72489	2.69868	0.0077492
72490	2.6988	0.0077494
72491	2.69892	0.00774947
72492	2.69904	0.00774951
72493	2.69916	0.00774965
72494	2.69928	0.00774989
72495	2.6994	0.00775007
72496	2.69952	0.00775013
72497	2.69964	0.00775017
72498	2.69976	0.00775034
72499	2.69988	0.00775058
72500	2.7	0.00775074
72501	2.70012	0.00775078
72502	2.70024	0.00775084
72503	2.70036	0.00775103
72504	2.70048	0.00775127
72505	2.7006	0.00775141
72506	2.70072	0.00775144
72507	2.70084	0.00775152
72508	2.70096	0.00775172
72509	2.70108	0.00775195
72510	2.7012	0.00775207
72511	2.70132	0.00775209
72512	2.70144	0.00775219
72513	2.70156	0.00775242
72514	2.70168	0.00775263
72515	2.7018	0.00775272
72516	2.70192	0.00775275
72517	2.70204	0.00775288
72518	2.70216	0.00775311
72519	2.70228	0.00775331
72520	2.7024	0.00775338
72521	2.70252	0.00775341
72522	2.70264	0.00775357
72523	2.70276	0.00775381
72524	2.70288	0.00775398
72525	2.703	0.00775403
72526	2.70312	0.00775408
72527	2.70324	0.00775426
72528	2.70336	0.0077545
72529	2.70348	0.00775465
72530	2.7036	0.00775468
72531	2.70372	0.00775475
72532	2.70384	0.00775495
72533	2.70396	0.00775518
72534	2.70408	0.00775531
72535	2.7042	0.00775534
72536	2.70432	0.00775543
72537	2.70444	0.00775565
72538	2.70456	0.00775587
72539	2.70468	0.00775597
72540	2.7048	0.00775599
72541	2.70492	0.00775611
72542	2.70504	0.00775634
72543	2.70516	0.00775655
72544	2.70528	0.00775662
72545	2.7054	0.00775665
72546	2.70552	0.0077568
72547	2.70564	0.00775704
72548	2.70576	0.00775722
72549	2.70588	0.00775727
72550	2.706	0.00775732
72551	2.70612	0.00775749
72552	2.70624	0.00775773
72553	2.70636	0.00775788
72554	2.70648	0.00775792
72555	2.7066	0.00775799
72556	2.70672	0.00775818
72557	2.70684	0.00775842
72558	2.70696	0.00775854
72559	2.70708	0.00775857
72560	2.7072	0.00775866
72561	2.70732	0.00775888
72562	2.70744	0.0077591
72563	2.70756	0.0077592
72564	2.70768	0.00775923
72565	2.7078	0.00775934
72566	2.70792	0.00775957
72567	2.70804	0.00775978
72568	2.70816	0.00775985
72569	2.70828	0.00775989
72570	2.7084	0.00776003
72571	2.70852	0.00776027
72572	2.70864	0.00776045
72573	2.70876	0.0077605
72574	2.70888	0.00776055
72575	2.709	0.00776072
72576	2.70912	0.00776096
72577	2.70924	0.00776111
72578	2.70936	0.00776115
72579	2.70948	0.00776122
72580	2.7096	0.00776141
72581	2.70972	0.00776165
72582	2.70984	0.00776177
72583	2.70996	0.0077618
72584	2.71008	0.00776189
72585	2.7102	0.00776211
72586	2.71032	0.00776233
72587	2.71044	0.00776243
72588	2.71056	0.00776245
72589	2.71068	0.00776257
72590	2.7108	0.00776281
72591	2.71092	0.00776301
72592	2.71104	0.00776308
72593	2.71116	0.00776311
72594	2.71128	0.00776326
72595	2.7114	0.0077635
72596	2.71152	0.00776368
72597	2.71164	0.00776372
72598	2.71176	0.00776378
72599	2.71188	0.00776395
72600	2.712	0.00776419
72601	2.71212	0.00776434
72602	2.71224	0.00776437
72603	2.71236	0.00776445
72604	2.71248	0.00776465
72605	2.7126	0.00776488
72606	2.71272	0.00776499
72607	2.71284	0.00776502
72608	2.71296	0.00776512
72609	2.71308	0.00776535
72610	2.7132	0.00776556
72611	2.71332	0.00776565
72612	2.71344	0.00776568
72613	2.71356	0.00776581
72614	2.71368	0.00776604
72615	2.7138	0.00776623
72616	2.71392	0.00776629
72617	2.71404	0.00776634
72618	2.71416	0.0077665
72619	2.71428	0.00776674
72620	2.7144	0.0077669
72621	2.71452	0.00776694
72622	2.71464	0.007767
72623	2.71476	0.00776719
72624	2.71488	0.00776743
72625	2.715	0.00776756
72626	2.71512	0.00776759
72627	2.71524	0.00776767
72628	2.71536	0.00776789
72629	2.71548	0.00776811
72630	2.7156	0.00776821
72631	2.71572	0.00776824
72632	2.71584	0.00776836
72633	2.71596	0.00776859
72634	2.71608	0.00776879
72635	2.7162	0.00776886
72636	2.71632	0.00776889
72637	2.71644	0.00776904
72638	2.71656	0.00776928
72639	2.71668	0.00776945
72640	2.7168	0.0077695
72641	2.71692	0.00776956
72642	2.71704	0.00776974
72643	2.71716	0.00776998
72644	2.71728	0.00777011
72645	2.7174	0.00777015
72646	2.71752	0.00777023
72647	2.71764	0.00777043
72648	2.71776	0.00777066
72649	2.71788	0.00777077
72650	2.718	0.0077708
72651	2.71812	0.0077709
72652	2.71824	0.00777113
72653	2.71836	0.00777134
72654	2.71848	0.00777141
72655	2.7186	0.00777145
72656	2.71872	0.00777159
72657	2.71884	0.00777183
72658	2.71896	0.00777201
72659	2.71908	0.00777206
72660	2.7192	0.00777211
72661	2.71932	0.00777228
72662	2.71944	0.00777252
72663	2.71956	0.00777267
72664	2.71968	0.0077727
72665	2.7198	0.00777278
72666	2.71992	0.00777298
72667	2.72004	0.00777321
72668	2.72016	0.00777332
72669	2.72028	0.00777335
72670	2.7204	0.00777345
72671	2.72052	0.00777368
72672	2.72064	0.00777389
72673	2.72076	0.00777397
72674	2.72088	0.007774
72675	2.721	0.00777414
72676	2.72112	0.00777438
72677	2.72124	0.00777456
72678	2.72136	0.00777461
72679	2.72148	0.00777466
72680	2.7216	0.00777483
72681	2.72172	0.00777507
72682	2.72184	0.00777522
72683	2.72196	0.00777525
72684	2.72208	0.00777533
72685	2.7222	0.00777553
72686	2.72232	0.00777576
72687	2.72244	0.00777587
72688	2.72256	0.0077759
72689	2.72268	0.007776
72690	2.7228	0.00777623
72691	2.72292	0.00777644
72692	2.72304	0.00777651
72693	2.72316	0.00777655
72694	2.72328	0.00777669
72695	2.7234	0.00777693
72696	2.72352	0.0077771
72697	2.72364	0.00777716
72698	2.72376	0.00777721
72699	2.72388	0.00777738
72700	2.724	0.00777762
72701	2.72412	0.00777776
72702	2.72424	0.0077778
72703	2.72436	0.00777787
72704	2.72448	0.00777808
72705	2.7246	0.00777831
72706	2.72472	0.00777841
72707	2.72484	0.00777844
72708	2.72496	0.00777855
72709	2.72508	0.00777878
72710	2.7252	0.00777898
72711	2.72532	0.00777906
72712	2.72544	0.00777909
72713	2.72556	0.00777924
72714	2.72568	0.00777948
72715	2.7258	0.00777965
72716	2.72592	0.0077797
72717	2.72604	0.00777975
72718	2.72616	0.00777993
72719	2.72628	0.00778017
72720	2.7264	0.00778031
72721	2.72652	0.00778034
72722	2.72664	0.00778042
72723	2.72676	0.00778063
72724	2.72688	0.00778085
72725	2.727	0.00778095
72726	2.72712	0.00778098
72727	2.72724	0.0077811
72728	2.72736	0.00778133
72729	2.72748	0.00778153
72730	2.7276	0.0077816
72731	2.72772	0.00778163
72732	2.72784	0.00778179
72733	2.72796	0.00778203
72734	2.72808	0.00778219
72735	2.7282	0.00778223
72736	2.72832	0.0077823
72737	2.72844	0.00778249
72738	2.72856	0.00778272
72739	2.72868	0.00778284
72740	2.7288	0.00778287
72741	2.72892	0.00778297
72742	2.72904	0.00778319
72743	2.72916	0.0077834
72744	2.72928	0.00778349
72745	2.7294	0.00778352
72746	2.72952	0.00778365
72747	2.72964	0.00778389
72748	2.72976	0.00778407
72749	2.72988	0.00778413
72750	2.73	0.00778417
72751	2.73012	0.00778434
72752	2.73024	0.00778458
72753	2.73036	0.00778473
72754	2.73048	0.00778477
72755	2.7306	0.00778484
72756	2.73072	0.00778504
72757	2.73084	0.00778527
72758	2.73096	0.00778538
72759	2.73108	0.00778541
72760	2.7312	0.00778552
72761	2.73132	0.00778574
72762	2.73144	0.00778595
72763	2.73156	0.00778602
72764	2.73168	0.00778605
72765	2.7318	0.0077862
72766	2.73192	0.00778644
72767	2.73204	0.00778661
72768	2.73216	0.00778665
72769	2.73228	0.00778671
72770	2.7324	0.0077869
72771	2.73252	0.00778713
72772	2.73264	0.00778726
72773	2.73276	0.00778729
72774	2.73288	0.00778738
72775	2.733	0.0077876
72776	2.73312	0.00778782
72777	2.73324	0.0077879
72778	2.73336	0.00778794
72779	2.73348	0.00778807
72780	2.7336	0.0077883
72781	2.73372	0.00778849
72782	2.73384	0.00778854
72783	2.73396	0.00778859
