# i	Trapez_int	Trapez_sum	Simpson
2307	0.00436287362	4.98770807	0.00871711697
2309	0.004230148	4.99193822	0.0084117398
2311	0.00427536137	4.99621358	0.00855616565
2313	0.00429442515	5.00050801	0.00860505606
2315	0.00432274135	5.00483075	0.00872440251
2317	0.00442273606	5.00925349	0.00885397522
2319	0.00446359923	5.01371709	0.00895396961
2321	0.00431824479	5.01803533	0.00866128114
2323	0.00419807311	5.0222334	0.00849656478
2325	0.00439857921	5.02663198	0.00883479715
2327	0.00446416597	5.03109615	0.00896380101
2329	0.00451026832	5.03560642	0.00911136252
2331	0.0043467334	5.03995315	0.00867624958
2333	0.00441939125	5.04437254	0.00888757845
2335	0.00424028037	5.04861282	0.00837156234
2337	0.00431792664	5.05293075	0.00865804175
2339	0.00435280218	5.05728355	0.00865824494
2341	0.00420726944	5.06149082	0.00850756688
2343	0.0042946548	5.06578547	0.00860855313
2345	0.0044171146	5.07020259	0.00889797193
2347	0.0044883198	5.07469091	0.00904269431
2349	0.00429766629	5.07898858	0.0086415977
2351	0.00423392119	5.0832225	0.00867519121
2353	0.00441804854	5.08764055	0.00880764431
2355	0.00444756787	5.09208811	0.00897462582
2357	0.00452013616	5.09660825	0.00895452359
2359	0.00430675095	5.100915	0.00871196406
2361	0.00417718778	5.10509219	0.00830755512
2363	0.00424570146	5.10933789	0.00850955478
2365	0.0044290658	5.11376696	0.00870619209
2367	0.00451993347	5.11828689	0.00908841901
2369	0.00431949875	5.12260639	0.00873412369
2371	0.00444244903	5.12704884	0.00879072219
2373	0.00433706553	5.1313859	0.00866443506
2375	0.00429683538	5.13568274	0.00847743627
2377	0.00430056408	5.1399833	0.00866243473
2379	0.00434743336	5.14433073	0.00863154126
2381	0.00435764381	5.14868838	0.00864009002
2383	0.0043272309	5.15301561	0.00860381028
2385	0.00444201594	5.15745763	0.00891132225
2387	0.00426984492	5.16172747	0.00863722472
2389	0.00432590345	5.16605337	0.00864951397
2391	0.00441988788	5.17047326	0.0088983345
2393	0.00428303012	5.17475629	0.00849329497
2395	0.00438463215	5.17914092	0.00889120318
2397	0.00434040097	5.18348132	0.00859402131
2399	0.00439231978	5.18787364	0.00884742887
2401	0.00424928562	5.19212293	0.00843374496
2403	0.00432663581	5.19644957	0.00870880143
2405	0.0044507554	5.20090032	0.0089559526
2407	0.00434569686	5.20524602	0.00878007601
2409	0.00439249353	5.20963851	0.00881698635
2411	0.00426366831	5.21390218	0.00857803739
2413	0.00450871842	5.2184109	0.00904283375
2415	0.00426462118	5.22267552	0.00854668394
2417	0.00441439637	5.22708992	0.0088242929
2419	0.00441753815	5.23150745	0.00874982042
2421	0.00435200154	5.23585946	0.00862403849
2423	0.00428687709	5.24014633	0.00871045965
2425	0.00433191758	5.24447825	0.00860908731
2427	0.00446186503	5.24894012	0.00893778179
2429	0.00427029334	5.25321041	0.00850305036
2431	0.00418972779	5.25740014	0.00844085304
2433	0.00432405869	5.2617242	0.00848679497
2435	0.00454546859	5.26626966	0.00911072902
2437	0.00439635873	5.27066602	0.00868524848
2439	0.00420014053	5.27486616	0.00837047924
2441	0.00433714612	5.27920331	0.00873851652
2443	0.00438413123	5.28358744	0.00884799066
2445	0.00443632623	5.28802377	0.00888855049
2447	0.00432057787	5.29234434	0.0086677875
2449	0.00434493779	5.29668928	0.0087756126
2451	0.00442091512	5.3011102	0.00884831994
2453	0.0043482586	5.30545846	0.00882560145
2455	0.00437030694	5.30982876	0.00877007636
2457	0.00437712704	5.31420589	0.00870440193
2459	0.00435009768	5.31855599	0.00879382861
2461	0.00426072114	5.32281671	0.00862545776
2463	0.00442299546	5.3272397	0.0088856071
2465	0.00438856444	5.33162827	0.00875934596
2467	0.00433755014	5.33596582	0.0086638071
2469	0.00437287558	5.34033869	0.00865535004
2471	0.00435509144	5.34469379	0.0087546994
2473	0.00444879588	5.34914258	0.00891437844
2475	0.00433505638	5.35347764	0.00860541878
2477	0.00441746172	5.3578951	0.00892205856
2479	0.00425985704	5.36215496	0.00859325823
2481	0.00421546274	5.36637042	0.00856958547
2483	0.00414185237	5.37051227	0.00826617904
2485	0.00447651028	5.37498878	0.00895699978
2487	0.00459507705	5.37958386	0.0091366813
2489	0.00428899646	5.38387286	0.00858816635
2491	0.00422795968	5.38810082	0.008444946
2493	0.0043493166	5.39245013	0.00871185272
2495	0.00442540806	5.39687554	0.00885999907
2497	0.00424586786	5.40112141	0.00851735223
2499	0.0044663004	5.40558771	0.00907444999
2501	0.00451019772	5.41009791	0.00898130849
2503	0.00437813057	5.41447604	0.00875087599
2505	0.004286612	5.41876265	0.00848667093
2507	0.00432969985	5.42309235	0.00875463488
2509	0.00438887117	5.42748122	0.00864355534
2511	0.00442394888	5.43190517	0.00889905426
2513	0.00432653218	5.4362317	0.0086072752
2515	0.00418118868	5.44041289	0.00845039882
2517	0.00421379718	5.44462669	0.00842105968
2519	0.0044255671	5.44905225	0.00878972477
2521	0.00428470602	5.45333696	0.00856844537
2523	0.00435645483	5.45769341	0.00861746081
2525	0.00432071145	5.46201413	0.00866318722
2527	0.0044875379	5.46650166	0.00902824835
2529	0.00431056941	5.47081223	0.0086042268
2531	0.00429556597	5.4751078	0.00852820498
2533	0.00429943184	5.47940723	0.00854084838
2535	0.00432094191	5.48372817	0.0087109932
2537	0.00438832901	5.4881165	0.00875637951
2539	0.00438595873	5.49250246	0.00873716646
2541	0.00440196773	5.49690443	0.00877364675
2543	0.00428855053	5.50119298	0.00861964027
2545	0.00444118245	5.50563416	0.00893857355
2547	0.00426713347	5.5099013	0.00850671577
2549	0.0044307961	5.51433209	0.00888212974
2551	0.00454913658	5.51888123	0.00903270888
2553	0.00449519366	5.52337642	0.00903388478
2555	0.00430758664	5.52768401	0.00860962535
2557	0.00421315601	5.53189716	0.00848966968
2559	0.00437212418	5.53626929	0.00867933065
2561	0.00441143069	5.54068072	0.0088713337
2563	0.0044826357	5.54516335	0.00895122334
2565	0.00431849245	5.54948185	0.00870039294
2567	0.00426169179	5.55374354	0.00854270185
2569	0.0043140714	5.55805761	0.008519377
2571	0.00438858662	5.5624462	0.00883343844
2573	0.00435534711	5.56680154	0.00869798752
2575	0.00450687128	5.57130842	0.00920045034
2577	0.00447970569	5.57578812	0.00886639981
2579	0.00439819571	5.58018632	0.00888741511
2581	0.00432659511	5.58451291	0.00861683024
2583	0.00422621204	5.58873912	0.00853101735
2585	0.00440682345	5.59314595	0.00878445912
2587	0.00449427983	5.59764023	0.00895200996
2589	0.0044869958	5.60212722	0.00898603449
2591	0.00416322517	5.60629045	0.00833716603
2593	0.00426249082	5.61055294	0.00875282117
2595	0.0043064302	5.61485937	0.00859585225
2597	0.00424245575	5.61910182	0.00854614442
2599	0.00443114423	5.62353297	0.00877758156
2601	0.00434099335	5.62787396	0.00872517938
2603	0.00427889914	5.63215286	0.0085319955
2605	0.00425591274	5.63640877	0.00848993222
2607	0.00428498046	5.64069375	0.00865061005
2609	0.00435316643	5.64504692	0.00867607507
2611	0.00442404721	5.64947097	0.00890162574
2613	0.00437590666	5.65384688	0.0086810088
2615	0.00448921037	5.65833609	0.00899866718
2617	0.00432542307	5.66266151	0.0085841749
2619	0.00420831531	5.66686982	0.00845221772
2621	0.00455785179	5.67142768	0.00915049469
2623	0.00443768721	5.67586536	0.00887292601
2625	0.00448460774	5.68034997	0.00895225971
2627	0.00431703028	5.684667	0.0085838494
2629	0.00435163279	5.68901863	0.00872377689
2631	0.00426711984	5.69328575	0.00852671379
2633	0.00442213287	5.69770789	0.00879834106
2635	0.00434353737	5.70205142	0.0086017787
2637	0.00434587406	5.7063973	0.0086484965
2639	0.00432491028	5.71072221	0.00866329355
2641	0.00427397792	5.71499619	0.00855657439
2643	0.0043259857	5.71932217	0.00865786225
2645	0.00435633014	5.7236785	0.00862469972
2647	0.00431631411	5.72799482	0.00862380607
2649	0.00428122134	5.73227604	0.00854767157
2651	0.00453529493	5.73681133	0.00904726006
2653	0.00427583104	5.74108716	0.00858528421
2655	0.00430228259	5.74538945	0.00860974711
2657	0.00427358831	5.74966303	0.00864572957
2659	0.00425703673	5.75392007	0.00851154338
2661	0.00425573521	5.75817581	0.00850706748
2663	0.00439434692	5.76257015	0.00873795947
2665	0.00439103475	5.76696119	0.00876521593
2667	0.00425529937	5.77121649	0.00858747497
2669	0.00434231321	5.7755588	0.00878000577
2671	0.004345462	5.77990426	0.00867466878
2673	0.00446094267	5.78436521	0.00890632634
2675	0.00417891112	5.78854412	0.00824947217
2677	0.00437636078	5.79292048	0.00875006687
2679	0.00423716317	5.79715764	0.00847302976
2681	0.00423579606	5.80139344	0.00848482917
2683	0.00440301333	5.80579645	0.00879824004
2685	0.00440896907	5.81020542	0.00874723775
2687	0.0043878528	5.81459327	0.0087502296
2689	0.00429668961	5.81888996	0.00853991707
2691	0.00432772757	5.82321769	0.00870602655
2693	0.00432737406	5.82754506	0.00862416462
2695	0.00433366707	5.83187873	0.0085887746
2697	0.00422855133	5.83610728	0.00847883244
2699	0.0043807464	5.84048803	0.00877709911
2701	0.00428685597	5.84477488	0.00870410535
2703	0.00430019784	5.84907508	0.00856565362
2705	0.00437846184	5.85345354	0.00867063565
2707	0.00429070144	5.85774424	0.00854498897
2709	0.00430850169	5.86205275	0.00866070201
2711	0.00432612775	5.86637887	0.00875204394
2713	0.00440796873	5.87078684	0.00878294172
2715	0.00427325545	5.8750601	0.00854429926
2717	0.00438540386	5.8794455	0.00867560666
2719	0.00436452248	5.88381002	0.00870450477
2721	0.00426556484	5.88807559	0.00851326758
2723	0.0042372504	5.89231284	0.00852488835
2725	0.00448997815	5.89680282	0.0089138253
2727	0.00427419962	5.90107702	0.00855438155
2729	0.00429209144	5.90536911	0.00863699811
2731	0.00431593921	5.90968505	0.00867124706
2733	0.00422922834	5.91391428	0.00844440103
2735	0.00436490527	5.91827918	0.00860581527
2737	0.00437912348	5.92265831	0.00886892492
2739	0.00448403715	5.92714234	0.00899194506
2741	0.00419987063	5.93134221	0.00853686467
2743	0.0042904117	5.93563262	0.00857876684
2745	0.00434727436	5.9399799	0.0086096512
2747	0.00438635739	5.94436626	0.00872034897
2749	0.00446684346	5.9488331	0.00884112595
2751	0.00450356887	5.95333667	0.00915113348
2753	0.0043081008	5.95764477	0.00852163779
2755	0.00429458982	5.96193936	0.00861015388
2757	0.00423880978	5.96617817	0.00844427407
2759	0.00451681772	5.97069499	0.0090989483
2761	0.00442309894	5.97511809	0.00885490156
2763	0.00450591701	5.979624	0.00894995051
2765	0.00435343239	5.98397744	0.00872306672
2767	0.00416403622	5.98814147	0.00825724373
2769	0.00433344941	5.99247492	0.00879460995
2771	0.00423439605	5.99670932	0.00839984178
2773	0.0045657746	6.00127509	0.00917979949
2775	0.00436001167	6.0056351	0.00869138774
2777	0.00438897179	6.01002408	0.00882116967
2779	0.00413169101	6.01415577	0.00837279335
2781	0.00433463243	6.0184904	0.00856098904
2783	0.00433827051	6.02282867	0.00875226047
2785	0.00431877595	6.02714744	0.00849896376
2787	0.00449412461	6.03164157	0.00893181863
2789	0.00443391328	6.03607548	0.00886515239
2791	0.00435769165	6.04043317	0.00873688947
2793	0.00419844242	6.04463162	0.00849883438
2795	0.00438805797	6.04901967	0.00879663189
2797	0.00436148562	6.05338116	0.0087029886
2799	0.00441775026	6.05779891	0.00876890418
2801	0.0044049186	6.06220383	0.00885720077
2803	0.00438063012	6.06658446	0.00871952018
2805	0.00417866196	6.07076312	0.00835383967
2807	0.00432383248	6.07508695	0.00862416059
2809	0.00421717466	6.07930413	0.00842794165
2811	0.00438400426	6.08368813	0.00883853316
2813	0.00432902605	6.08801716	0.00864655915
2815	0.00440127186	6.09241843	0.00874543504
2817	0.00431467725	6.09673311	0.00867507226
2819	0.00445043361	6.10118354	0.0089699771
2821	0.00440181236	6.10558535	0.00878789794
2823	0.00429006748	6.10987542	0.00865260822
2825	0.00443802196	6.11431344	0.00879404284
2827	0.0042836809	6.11859712	0.00859550261
2829	0.00443644029	6.12303356	0.00888503408
2831	0.00433703861	6.1273706	0.00866252369
2833	0.0045158818	6.13188648	0.00914840317
2835	0.00422572878	6.13611221	0.00840436812
2837	0.00436985918	6.14048207	0.00868633028
2839	0.00413146247	6.14461354	0.00821166967
2841	0.00431500091	6.14892854	0.00872001248
2843	0.00437709201	6.15330563	0.00878602912
2845	0.00451354653	6.15781917	0.0090825235
2847	0.004403579	6.16222275	0.00873874776
2849	0.00439866377	6.16662142	0.00875307983
2851	0.0042509693	6.17087239	0.0085963444
2853	0.00425787876	6.17513027	0.00836239587
2855	0.0044039233	6.17953419	0.00889813637
2857	0.00436171385	6.1838959	0.00871850417
2859	0.00432813114	6.18822403	0.00863458085
2861	0.00442165009	6.19264568	0.00894051404
2863	0.0043520202	6.1969977	0.0087269082
2865	0.00424505423	6.20124276	0.00855598287
2867	0.00436822166	6.20561098	0.008712741
2869	0.00441818871	6.21002917	0.00886031646
2871	0.00440492103	6.21443409	0.00883136325
2873	0.00444886008	6.21888295	0.00892007318
2875	0.0043970285	6.22327998	0.00868334873
2877	0.00426350269	6.22754348	0.00843668585
2879	0.00433334057	6.23187682	0.00869661675
2881	0.00431424552	6.23619107	0.00866928949
2883	0.00437846025	6.24056953	0.00878344713
2885	0.00429322255	6.24486275	0.00864638206
2887	0.00431762894	6.24918038	0.00862239486
2889	0.0043296878	6.25351007	0.00854944179
2891	0.00453274155	6.25804281	0.0091603884
2893	0.00439155558	6.26243436	0.00876403097
2895	0.00439817623	6.26683254	0.00882419085
2897	0.00420736347	6.2710399	0.00838664418
2899	0.00415953019	6.27519943	0.00824167457
2901	0.00427368057	6.27947311	0.00858004926
2903	0.00442408755	6.2838972	0.00884806972
2905	0.00442811216	6.28832531	0.00900400425
2907	0.00446352373	6.29278884	0.00896226399
2909	0.00441608835	6.29720493	0.00885914888
2911	0.00419294503	6.30139787	0.00828115668
2913	0.00434680682	6.30574468	0.00862544001
2915	0.00426196095	6.31000664	0.00859228319
2917	0.00432499748	6.31433164	0.0086339925
2919	0.0043776798	6.31870932	0.00873363934
2921	0.00438450954	6.32309383	0.00874586777
2923	0.0043092288	6.32740305	0.00860083632
2925	0.00445625621	6.33185931	0.00885494188
2927	0.00438255748	6.33624187	0.00884996285
2929	0.00432994388	6.34057181	0.00859870623
2931	0.00438032477	6.34495214	0.00869619304
2933	0.00421598521	6.34916812	0.00841819067
2935	0.00428109362	6.35344922	0.00853913437
2937	0.00443724624	6.35788646	0.00886825928
2939	0.00439574752	6.36228221	0.00877230709
2941	0.00451193164	6.36679414	0.00914406076
2943	0.00443831456	6.37123246	0.00878416208
2945	0.0042893152	6.37552177	0.00854848649
2947	0.00434772392	6.37986949	0.00877299249
2949	0.00431714785	6.38418664	0.00853776055
2951	0.00432782275	6.38851447	0.00862415293
2953	0.00433676615	6.39285123	0.00869860549
2955	0.00431876575	6.39717	0.00870775996
2957	0.00421032218	6.40138032	0.00839855541
2959	0.00444043965	6.40582076	0.00889412714
2961	0.00433805497	6.41015881	0.00871289405
2963	0.00446306774	6.41462188	0.00885880226
2965	0.00441389348	6.41903578	0.0088439155
2967	0.00426135046	6.42329713	0.00857748855
2969	0.00426753399	6.42756466	0.00858933485
2971	0.00428182491	6.43184648	0.00847396624
2973	0.00427022402	6.43611671	0.00862781177
2975	0.00452665796	6.44064337	0.00903228706
2977	0.0044130821	6.44505645	0.00893108283
2979	0.00442458364	6.44948103	0.00886050762
2981	0.0042680602	6.45374909	0.00851704267
2983	0.00417469771	6.45792379	0.00835913185
2985	0.00429485847	6.46221865	0.00851122121
2987	0.00441246495	6.46663111	0.00892011572
2989	0.00444513321	6.47107625	0.00898105352
2991	0.00439579048	6.47547204	0.00881012587
2993	0.00428541015	6.47975745	0.00852545865
2995	0.00425429881	6.48401175	0.00843057416
2997	0.00430746099	6.48831921	0.00859216763
2999	0.00434822805	6.49266744	0.00870231277
3001	0.00436400142	6.49703144	0.0088333198
3003	0.0043929127	6.50142435	0.00872048024
3005	0.00432629145	6.50575064	0.00864447318
3007	0.004328378	6.51007902	0.00858751364
3009	0.00442850917	6.51450753	0.00889824849
3011	0.00443322126	6.51894075	0.00879805663
3013	0.0044883672	6.52342912	0.00903891543
3015	0.00426437594	6.52769349	0.00853365129
3017	0.00422903765	6.53192253	0.00830735084
3019	0.00426075812	6.53618329	0.00858504361
3021	0.00433650882	6.5405198	0.00869559612
3023	0.00444510719	6.5449649	0.0089077074
3025	0.00443748644	6.54940239	0.00879827754
3027	0.00436107303	6.55376346	0.00858934122
3029	0.0043578811	6.55812134	0.00868474694
3031	0.0042998078	6.56242115	0.00867741223
3033	0.00447237742	6.56689353	0.00896745924
3035	0.00447386341	6.57136739	0.00897205006
3037	0.00437449512	6.57574189	0.00874729226
3039	0.00422690467	6.57996879	0.00829068607
3041	0.00432685118	6.58429564	0.00871760359
3043	0.00417298989	6.58846863	0.00842620507
3045	0.00450890656	6.59297754	0.00905288443
3047	0.00431834627	6.59729589	0.00871049403
3049	0.00441563251	6.60171152	0.0087522263
3051	0.00427793878	6.60598946	0.00858140203
3053	0.00431701492	6.61030647	0.00865438456
3055	0.00435344491	6.61465992	0.00875270741
3057	0.00448011034	6.61914003	0.00902913898
3059	0.00430836576	6.62344839	0.00860183219
3061	0.00439938957	6.62784778	0.00868645039
3063	0.00434298328	6.63219077	0.00868526591
3065	0.00430129056	6.63649206	0.00866425006
3067	0.00447367911	6.64096574	0.00892090129
3069	0.00435662034	6.64532236	0.00870683764
3071	0.00443602905	6.64975839	0.0087363484
3073	0.00423612792	6.65399451	0.00850401824
3075	0.00432705238	6.65832157	0.00870556478
3077	0.00417030333	6.66249187	0.0083498079
3079	0.00429282203	6.66678469	0.00860655209
3081	0.00434308613	6.67112778	0.00860801975
3083	0.00444503966	6.67557282	0.00886436417
3085	0.0042986367	6.67987145	0.00865514176
3087	0.00448033126	6.68435179	0.0090851814
3089	0.00435639355	6.68870818	0.00871532073
3091	0.00448544879	6.69319363	0.00896199503
3093	0.00450576261	6.69769939	0.00887983047
3095	0.00437431608	6.70207371	0.00876668481
3097	0.00427044779	6.70634415	0.0086436809
3099	0.00425867616	6.71060283	0.00846534102
3101	0.00424165205	6.71484448	0.00852046657
3103	0.00443192986	6.71927641	0.00873920593
3105	0.00421044939	6.72348686	0.0083967352
3107	0.00442475532	6.72791162	0.00887465426
3109	0.00421585035	6.73212747	0.00847921268
3111	0.00439754761	6.73652502	0.00889740027
3113	0.00432684597	6.74085186	0.00861570256
3115	0.00447333234	6.74532519	0.0088658026
3117	0.00427395249	6.74959915	0.00852709757
3119	0.00437459201	6.75397374	0.00887598293
3121	0.00428093795	6.75825468	0.00856253121
3123	0.00439158279	6.76264626	0.00877079315
3125	0.00430914514	6.7669554	0.008534797
3127	0.00453113664	6.77148654	0.00898926333
3129	0.00445441445	6.77594096	0.00896653063
3131	0.00440969467	6.78035065	0.00883858255
3133	0.00429009339	6.78464074	0.00863619634
3135	0.00442626771	6.78906701	0.0088342633
3137	0.00441175995	6.79347877	0.0088391949
3139	0.00440224223	6.79788101	0.00872878432
3141	0.00418797454	6.80206899	0.00843554824
3143	0.00435066684	6.80641965	0.0087427401
3145	0.00418166117	6.81060132	0.00832191702
3147	0.00431412177	6.81491544	0.00865610455
3149	0.0043025407	6.81921798	0.00844345388
3151	0.00440319103	6.82362117	0.00888872637
3153	0.00438552237	6.82800669	0.00878933305
3155	0.00420959297	6.83221628	0.00845434829
3157	0.00430364882	6.83651993	0.00864747905
3159	0.00439461767	6.84091455	0.00876642977
3161	0.00431579572	6.84523035	0.00862416019
3163	0.00440703142	6.84963738	0.00876575833
3165	0.00413624926	6.85377363	0.00824631207
3167	0.00441046599	6.85818409	0.00879699462
3169	0.00423200502	6.8624161	0.00858977881
3171	0.00445338074	6.86686948	0.00889970771
3173	0.00440922436	6.8712787	0.00875997336
3175	0.00444466802	6.87572337	0.00886920051
3177	0.00446997166	6.88019334	0.00894443559
3179	0.00432017122	6.88451351	0.00870274998
3181	0.00440666295	6.88892018	0.00883629786
3183	0.00453739423	6.89345757	0.00900774505
3185	0.00439407129	6.89785164	0.00871562585
3187	0.00440444672	6.90225609	0.00887923018
3189	0.00421888728	6.90647498	0.00845390245
3191	0.0044649721	6.91093995	0.00898028967
3193	0.0043513	6.91529125	0.00870559816
3195	0.00442807642	6.91971933	0.00873326812
3197	0.00444707767	6.9241664	0.00890779082
3199	0.00443228661	6.92859869	0.00888990538
3201	0.00440010355	6.93299879	0.00885459476
3203	0.00436031003	6.9373591	0.00874837942
3205	0.00438815896	6.94174726	0.00877881491
3207	0.00456532393	6.94631259	0.00900526723
3209	0.00424044387	6.95055303	0.00848339672
3211	0.00439287721	6.95494591	0.0088701941
3213	0.00419816728	6.95914407	0.00838738145
3215	0.00434503106	6.96348911	0.00871654127
3217	0.00435236115	6.96784147	0.00861054568
3219	0.00440279146	6.97224426	0.00882037866
3221	0.00436929446	6.97661355	0.0087868164
3223	0.00425538367	6.98086894	0.00863025295
3225	0.00432580423	6.98519474	0.00857716571
3227	0.00447523969	6.98966998	0.00884977863
3229	0.00436882303	6.9940388	0.00867864142
3231	0.00439654986	6.99843535	0.0088065898
3233	0.00423569899	7.00267105	0.00863186183
3235	0.00430675961	7.00697781	0.00859404026
3237	0.00423263223	7.01121044	0.00844708303
3239	0.00434196094	7.0155524	0.00863540901
3241	0.00429476895	7.01984717	0.00859711736
3243	0.00429383215	7.02414101	0.0086165592
3245	0.00418588251	7.02832689	0.00840731098
3247	0.00432287426	7.03264976	0.00860504279
3249	0.00435233563	7.0370021	0.00863619852
3251	0.00431828793	7.04132039	0.00869671037
3253	0.00439405484	7.04571444	0.00876201107
3255	0.00432719813	7.05004164	0.00861917869
3257	0.00423361409	7.05427525	0.00847863992
3259	0.00437361688	7.05864887	0.0088040374
3261	0.00424360908	7.06289248	0.0085381775
3263	0.00442299782	7.06731548	0.00884899363
3265	0.00418444452	7.07149992	0.00833004185
3267	0.00432227606	7.0758222	0.00856812663
3269	0.00427384362	7.08009604	0.00859343659
3271	0.00427878862	7.08437483	0.00864084921
3273	0.00440292879	7.08877776	0.00877232362
3275	0.00441844253	7.0931962	0.00880669996
3277	0.00430264847	7.09749885	0.00845541387
3279	0.00438373502	7.10188258	0.0088039293
3281	0.0043878568	7.10627044	0.00886578553
3283	0.00438426448	7.11065471	0.00884809347
3285	0.00437791103	7.11503262	0.00867343223
3287	0.00444816341	7.11948078	0.00882434771
3289	0.00412495072	7.12360573	0.00832514834
3291	0.00436481692	7.12797055	0.00871090338
3293	0.00418403851	7.13215459	0.00851755852
3295	0.00437568678	7.13653027	0.00868211345
3297	0.00424086577	7.14077114	0.00849059301
3299	0.00432267897	7.14509382	0.00858669753
3301	0.00418957626	7.14928339	0.00840362016
3303	0.00426636645	7.15354976	0.00851560353
3305	0.00438685275	7.15793661	0.00879500685
3307	0.00444451355	7.16238113	0.00892564866
3309	0.00439074608	7.16677187	0.00870086569
3311	0.00438917217	7.17116105	0.0087297143
3313	0.00431129606	7.17547234	0.00859968951
3315	0.00427270218	7.17974504	0.00855261036
3317	0.00438641365	7.18413146	0.00883062101
3319	0.00442833816	7.1885598	0.00887930571
3321	0.00420032189	7.19276012	0.00834405977
3323	0.00433921093	7.19709933	0.00856470237
3325	0.00415978068	7.20125911	0.00840858951
3327	0.00422659941	7.20548571	0.0084833489
3329	0.0043267652	7.20981247	0.00873209406
3331	0.00435178556	7.21416426	0.0086970127
3333	0.00429206656	7.21845633	0.00849160627
3335	0.00433864735	7.22279497	0.00870033108
3337	0.00441278306	7.22720776	0.00886062867
3339	0.00434226596	7.23155002	0.0087994277
3341	0.00454616803	7.23609619	0.00902274178
3343	0.0042868584	7.24038305	0.00864324776
3345	0.00436073342	7.24474378	0.0086747356
3347	0.00430639506	7.24905018	0.00862970317
3349	0.00431407211	7.25336425	0.00861066222
3351	0.00440708163	7.25777133	0.00886046158
3353	0.00447421426	7.26224555	0.00901931738
3355	0.00428991779	7.26653546	0.00857599843
3357	0.0043212669	7.27085673	0.00863886124
3359	0.0043689434	7.27522567	0.00861594269
3361	0.00432283972	7.27954851	0.00867671286
3363	0.00439708374	7.2839456	0.00892657305
3365	0.00439740385	7.288343	0.00882551739
3367	0.00429942529	7.29264243	0.0085494292
3369	0.00436523843	7.29700766	0.00862426157
3371	0.00437255591	7.30138022	0.00880768546
3373	0.00451593097	7.30589615	0.00900618735
3375	0.00444271579	7.31033887	0.00899287708
3377	0.0045004579	7.31483932	0.00896869479
3379	0.00425087864	7.3190902	0.00847358481
3381	0.00443535166	7.32352555	0.00888871467
3383	0.00430651651	7.32783207	0.00858854428
3385	0.00442881208	7.33226088	0.00884685919
3387	0.00422106213	7.33648195	0.0084213069
3389	0.00435948607	7.34084143	0.00885973144
3391	0.00422458733	7.34506602	0.00841198196
3393	0.00430675531	7.34937277	0.00858043993
3395	0.00437464886	7.35374742	0.00873277778
3397	0.004361246	7.35810867	0.00872463498
3399	0.00427073129	7.3623794	0.00856441397
3401	0.0042437995	7.3666232	0.0085317037
3403	0.00424672415	7.37086992	0.00855809021
3405	0.0042652137	7.37513514	0.00848343814
3407	0.00448897435	7.37962411	0.00897702999
3409	0.00435165684	7.38397577	0.00869791534
3411	0.00436584407	7.38834161	0.00874072309
3413	0.00437999151	7.3927216	0.00884337747
3415	0.00442570344	7.39714731	0.00885147283
3417	0.00445963116	7.40160694	0.00894561601
3419	0.00444503517	7.40605197	0.00881102377
3421	0.00438094204	7.41043292	0.00888900693
3423	0.00439113879	7.41482406	0.00873834908
3425	0.004346593	7.41917065	0.00866416752
3427	0.00445879352	7.42362944	0.00893723612
3429	0.00436849647	7.42799794	0.00877314358
3431	0.0042656586	7.4322636	0.0085462944
3433	0.0042967489	7.43656035	0.00849302128
3435	0.00421694076	7.44077729	0.0085026683
3437	0.00425142974	7.44502872	0.00848029966
3439	0.0043853823	7.4494141	0.00879918278
3441	0.00429534267	7.45370944	0.00848386722
3443	0.004339922	7.45804936	0.00862902393
3445	0.00419046382	7.46223983	0.0084180957
3447	0.00436967868	7.46660951	0.00879343396
3449	0.00431491963	7.47092443	0.00866397485
3451	0.00446083937	7.47538526	0.00882594947
3453	0.00446000456	7.47984527	0.00892479224
3455	0.00443215967	7.48427743	0.0088719581
3457	0.00430138074	7.48857881	0.00858525477
3459	0.00448729491	7.4930661	0.0089636482
3461	0.00440565518	7.49747176	0.00890262634
3463	0.00451050062	7.50198226	0.00911127457
3465	0.004370415	7.50635268	0.00869114161
3467	0.00441277809	7.51076545	0.00879433784
3469	0.0042907906	7.51505624	0.00853198533
3471	0.00430722158	7.51936347	0.00863250196
3473	0.00439780526	7.52376127	0.00884816559
3475	0.00426700845	7.52802828	0.00852380228
3477	0.00429893372	7.53232721	0.00857731452
3479	0.00421866311	7.53654588	0.00837865909
3481	0.00431976115	7.54086564	0.00866187505
3483	0.004254134	7.54511977	0.00846689287
3485	0.00435426832	7.54947404	0.00871040996
3487	0.00429712874	7.55377117	0.0086552804
3489	0.00437699452	7.55814816	0.00877228518
3491	0.00429606097	7.56244422	0.00859955821
3493	0.00448833057	7.56693255	0.00894688202
3495	0.00432312788	7.57125568	0.00868998258
3497	0.00445934473	7.57571503	0.00887592479
3499	0.00427448221	7.57998951	0.00858711239
3501	0.00449614206	7.58448565	0.00900374421
3503	0.00431038482	7.58879604	0.00851598922
3505	0.0044027937	7.59319883	0.00875217731
3507	0.00432560511	7.59752444	0.00869858326
3509	0.0043292401	7.60185368	0.00878604008
3511	0.00425429257	7.60610797	0.00846610122
3513	0.00431597823	7.61042395	0.00864717694
3515	0.00443842054	7.61486237	0.00890894282
3517	0.00433890318	7.61920127	0.00865842716
3519	0.00429396818	7.62349524	0.008509109
3521	0.0043033569	7.62779859	0.0085450203
