i	t	sum
53915	0.4698	2.02082
53916	0.46992	2.02089
53917	0.47004	2.02097
53918	0.47016	2.02104
53919	0.47028	2.02112
53920	0.4704	2.02118
53921	0.47052	2.02125
53922	0.47064	2.02132
53923	0.47076	2.02138
53924	0.47088	2.02144
53925	0.471	2.0215
53926	0.47112	2.02155
53927	0.47124	2.0216
53928	0.47136	2.02165
53929	0.47148	2.0217
53930	0.4716	2.02175
53931	0.47172	2.02179
53932	0.47184	2.02183
53933	0.47196	2.02187
53934	0.47208	2.02191
53935	0.4722	2.02195
53936	0.47232	2.02198
53937	0.47244	2.02201
53938	0.47256	2.02204
53939	0.47268	2.02207
53940	0.4728	2.02209
53941	0.47292	2.02211
53942	0.47304	2.02213
53943	0.47316	2.02215
53944	0.47328	2.02217
53945	0.4734	2.02219
53946	0.47352	2.0222
53947	0.47364	2.02221
53948	0.47376	2.02223
53949	0.47388	2.02224
53950	0.474	2.02225
53951	0.47412	2.02225
53952	0.47424	2.02226
53953	0.47436	2.02226
53954	0.47448	2.02227
53955	0.4746	2.02227
53956	0.47472	2.02228
53957	0.47484	2.02228
53958	0.47496	2.02228
53959	0.47508	2.02228
53960	0.4752	2.02228
53961	0.47532	2.02228
53962	0.47544	2.02228
53963	0.47556	2.02228
53964	0.47568	2.02228
53965	0.4758	2.02228
53966	0.47592	2.02228
53967	0.47604	2.02228
53968	0.47616	2.02228
53969	0.47628	2.02228
53970	0.4764	2.02229
53971	0.47652	2.02229
53972	0.47664	2.02229
53973	0.47676	2.0223
53974	0.47688	2.0223
53975	0.477	2.02231
53976	0.47712	2.02231
53977	0.47724	2.02232
53978	0.47736	2.02233
53979	0.47748	2.02234
53980	0.4776	2.02236
53981	0.47772	2.02237
53982	0.47784	2.02239
53983	0.47796	2.0224
53984	0.47808	2.02242
53985	0.4782	2.02244
53986	0.47832	2.02246
53987	0.47844	2.02249
53988	0.47856	2.02251
53989	0.47868	2.02254
53990	0.4788	2.02257
53991	0.47892	2.02261
53992	0.47904	2.02264
53993	0.47916	2.02268
53994	0.47928	2.02272
53995	0.4794	2.02276
53996	0.47952	2.0228
53997	0.47964	2.02285
53998	0.47976	2.0229
53999	0.47988	2.02295
54000	0.48	2.023
54001	0.48012	2.02306
54002	0.48024	2.02312
54003	0.48036	2.02318
54004	0.48048	2.02324
54005	0.4806	2.02331
54006	0.48072	2.02337
54007	0.48084	2.02344
54008	0.48096	2.02352
54009	0.48108	2.02359
54010	0.4812	2.02367
54011	0.48132	2.02375
54012	0.48144	2.02383
54013	0.48156	2.02391
54014	0.48168	2.024
54015	0.4818	2.02409
54016	0.48192	2.02418
54017	0.48204	2.02427
54018	0.48216	2.02437
54019	0.48228	2.02446
54020	0.4824	2.02456
54021	0.48252	2.02466
54022	0.48264	2.02476
54023	0.48276	2.02487
54024	0.48288	2.02497
54025	0.483	2.02508
54026	0.48312	2.02518
54027	0.48324	2.02529
54028	0.48336	2.0254
54029	0.48348	2.02552
54030	0.4836	2.02563
54031	0.48372	2.02574
54032	0.48384	2.02586
54033	0.48396	2.02597
54034	0.48408	2.02609
54035	0.4842	2.0262
54036	0.48432	2.02632
54037	0.48444	2.02644
54038	0.48456	2.02655
54039	0.48468	2.02667
54040	0.4848	2.02679
54041	0.48492	2.02691
54042	0.48504	2.02703
54043	0.48516	2.02714
54044	0.48528	2.02726
54045	0.4854	2.02738
54046	0.48552	2.02749
54047	0.48564	2.02761
54048	0.48576	2.02772
54049	0.48588	2.02783
54050	0.486	2.02795
54051	0.48612	2.02806
54052	0.48624	2.02817
54053	0.48636	2.02828
54054	0.48648	2.02839
54055	0.4866	2.02849
54056	0.48672	2.0286
54057	0.48684	2.0287
54058	0.48696	2.0288
54059	0.48708	2.0289
54060	0.4872	2.029
54061	0.48732	2.02909
54062	0.48744	2.02919
54063	0.48756	2.02928
54064	0.48768	2.02937
54065	0.4878	2.02946
54066	0.48792	2.02954
54067	0.48804	2.02963
54068	0.48816	2.02971
54069	0.48828	2.02979
54070	0.4884	2.02986
54071	0.48852	2.02994
54072	0.48864	2.03001
54073	0.48876	2.03008
54074	0.48888	2.03014
54075	0.489	2.03021
54076	0.48912	2.03027
54077	0.48924	2.03033
54078	0.48936	2.03039
54079	0.48948	2.03044
54080	0.4896	2.03049
54081	0.48972	2.03054
54082	0.48984	2.03059
54083	0.48996	2.03063
54084	0.49008	2.03067
54085	0.4902	2.03071
54086	0.49032	2.03075
54087	0.49044	2.03078
54088	0.49056	2.03082
54089	0.49068	2.03085
54090	0.4908	2.03087
54091	0.49092	2.0309
54092	0.49104	2.03092
54093	0.49116	2.03094
54094	0.49128	2.03096
54095	0.4914	2.03098
54096	0.49152	2.031
54097	0.49164	2.03101
54098	0.49176	2.03103
54099	0.49188	2.03104
54100	0.492	2.03105
54101	0.49212	2.03106
54102	0.49224	2.03106
54103	0.49236	2.03107
54104	0.49248	2.03107
54105	0.4926	2.03108
54106	0.49272	2.03108
54107	0.49284	2.03108
54108	0.49296	2.03108
54109	0.49308	2.03109
54110	0.4932	2.03109
54111	0.49332	2.03109
54112	0.49344	2.03109
54113	0.49356	2.03109
54114	0.49368	2.03109
54115	0.4938	2.03109
54116	0.49392	2.03109
54117	0.49404	2.03109
54118	0.49416	2.03109
54119	0.49428	2.03109
54120	0.4944	2.03109
54121	0.49452	2.0311
54122	0.49464	2.0311
54123	0.49476	2.03111
54124	0.49488	2.03111
54125	0.495	2.03112
54126	0.49512	2.03113
54127	0.49524	2.03114
54128	0.49536	2.03115
54129	0.49548	2.03116
54130	0.4956	2.03118
54131	0.49572	2.03119
54132	0.49584	2.03121
54133	0.49596	2.03123
54134	0.49608	2.03125
54135	0.4962	2.03128
54136	0.49632	2.0313
54137	0.49644	2.03133
54138	0.49656	2.03136
54139	0.49668	2.0314
54140	0.4968	2.03143
54141	0.49692	2.03147
54142	0.49704	2.03151
54143	0.49716	2.03155
54144	0.49728	2.0316
54145	0.4974	2.03165
54146	0.49752	2.0317
54147	0.49764	2.03175
54148	0.49776	2.0318
54149	0.49788	2.03186
54150	0.498	2.03192
54151	0.49812	2.03199
54152	0.49824	2.03205
54153	0.49836	2.03212
54154	0.49848	2.03219
54155	0.4986	2.03227
54156	0.49872	2.03234
54157	0.49884	2.03242
54158	0.49896	2.0325
54159	0.49908	2.03258
54160	0.4992	2.03267
54161	0.49932	2.03276
54162	0.49944	2.03285
54163	0.49956	2.03294
54164	0.49968	2.03304
54165	0.4998	2.03313
54166	0.49992	2.03323
54167	0.50004	2.03333
54168	0.50016	2.03343
54169	0.50028	2.03354
54170	0.5004	2.03364
54171	0.50052	2.03375
54172	0.50064	2.03386
54173	0.50076	2.03397
54174	0.50088	2.03408
54175	0.501	2.03419
54176	0.50112	2.03431
54177	0.50124	2.03442
54178	0.50136	2.03454
54179	0.50148	2.03465
54180	0.5016	2.03477
54181	0.50172	2.03489
54182	0.50184	2.035
54183	0.50196	2.03512
54184	0.50208	2.03524
54185	0.5022	2.03536
54186	0.50232	2.03547
54187	0.50244	2.03559
54188	0.50256	2.03571
54189	0.50268	2.03582
54190	0.5028	2.03594
54191	0.50292	2.03605
54192	0.50304	2.03617
54193	0.50316	2.03628
54194	0.50328	2.03639
54195	0.5034	2.03651
54196	0.50352	2.03662
54197	0.50364	2.03672
54198	0.50376	2.03683
54199	0.50388	2.03694
54200	0.504	2.03704
54201	0.50412	2.03714
54202	0.50424	2.03724
54203	0.50436	2.03734
54204	0.50448	2.03744
54205	0.5046	2.03753
54206	0.50472	2.03762
54207	0.50484	2.03771
54208	0.50496	2.0378
54209	0.50508	2.03788
54210	0.5052	2.03797
54211	0.50532	2.03805
54212	0.50544	2.03812
54213	0.50556	2.0382
54214	0.50568	2.03827
54215	0.5058	2.03834
54216	0.50592	2.03841
54217	0.50604	2.03847
54218	0.50616	2.03853
54219	0.50628	2.03859
54220	0.5064	2.03865
54221	0.50652	2.0387
54222	0.50664	2.03875
54223	0.50676	2.0388
54224	0.50688	2.03885
54225	0.507	2.03889
54226	0.50712	2.03893
54227	0.50724	2.03897
54228	0.50736	2.039
54229	0.50748	2.03903
54230	0.5076	2.03906
54231	0.50772	2.03909
54232	0.50784	2.03912
54233	0.50796	2.03914
54234	0.50808	2.03916
54235	0.5082	2.03918
54236	0.50832	2.0392
54237	0.50844	2.03922
54238	0.50856	2.03923
54239	0.50868	2.03924
54240	0.5088	2.03925
54241	0.50892	2.03926
54242	0.50904	2.03927
54243	0.50916	2.03928
54244	0.50928	2.03928
54245	0.5094	2.03928
54246	0.50952	2.03929
54247	0.50964	2.03929
54248	0.50976	2.03929
54249	0.50988	2.03929
54250	0.51	2.03929
54251	0.51012	2.03929
54252	0.51024	2.03929
54253	0.51036	2.03929
54254	0.51048	2.03929
54255	0.5106	2.03929
54256	0.51072	2.03929
54257	0.51084	2.0393
54258	0.51096	2.0393
54259	0.51108	2.0393
54260	0.5112	2.0393
54261	0.51132	2.03931
54262	0.51144	2.03931
54263	0.51156	2.03932
54264	0.51168	2.03933
54265	0.5118	2.03933
54266	0.51192	2.03934
54267	0.51204	2.03936
54268	0.51216	2.03937
54269	0.51228	2.03939
54270	0.5124	2.0394
54271	0.51252	2.03942
54272	0.51264	2.03944
54273	0.51276	2.03947
54274	0.51288	2.03949
54275	0.513	2.03952
54276	0.51312	2.03955
54277	0.51324	2.03959
54278	0.51336	2.03962
54279	0.51348	2.03966
54280	0.5136	2.0397
54281	0.51372	2.03975
54282	0.51384	2.03979
54283	0.51396	2.03984
54284	0.51408	2.03989
54285	0.5142	2.03995
54286	0.51432	2.04
54287	0.51444	2.04006
54288	0.51456	2.04013
54289	0.51468	2.04019
54290	0.5148	2.04026
54291	0.51492	2.04033
54292	0.51504	2.04041
54293	0.51516	2.04048
54294	0.51528	2.04056
54295	0.5154	2.04064
54296	0.51552	2.04073
54297	0.51564	2.04081
54298	0.51576	2.0409
54299	0.51588	2.041
54300	0.516	2.04109
54301	0.51612	2.04119
54302	0.51624	2.04128
54303	0.51636	2.04138
54304	0.51648	2.04149
54305	0.5166	2.04159
54306	0.51672	2.0417
54307	0.51684	2.0418
54308	0.51696	2.04191
54309	0.51708	2.04202
54310	0.5172	2.04213
54311	0.51732	2.04225
54312	0.51744	2.04236
54313	0.51756	2.04248
54314	0.51768	2.04259
54315	0.5178	2.04271
54316	0.51792	2.04282
54317	0.51804	2.04294
54318	0.51816	2.04306
54319	0.51828	2.04318
54320	0.5184	2.04329
54321	0.51852	2.04341
54322	0.51864	2.04353
54323	0.51876	2.04365
54324	0.51888	2.04376
54325	0.519	2.04388
54326	0.51912	2.04399
54327	0.51924	2.04411
54328	0.51936	2.04422
54329	0.51948	2.04433
54330	0.5196	2.04444
54331	0.51972	2.04455
54332	0.51984	2.04466
54333	0.51996	2.04476
54334	0.52008	2.04487
54335	0.5202	2.04497
54336	0.52032	2.04507
54337	0.52044	2.04517
54338	0.52056	2.04526
54339	0.52068	2.04536
54340	0.5208	2.04545
54341	0.52092	2.04554
54342	0.52104	2.04562
54343	0.52116	2.04571
54344	0.52128	2.04579
54345	0.5214	2.04587
54346	0.52152	2.04594
54347	0.52164	2.04601
54348	0.52176	2.04608
54349	0.52188	2.04615
54350	0.522	2.04622
54351	0.52212	2.04628
54352	0.52224	2.04634
54353	0.52236	2.04639
54354	0.52248	2.04645
54355	0.5226	2.0465
54356	0.52272	2.04654
54357	0.52284	2.04659
54358	0.52296	2.04663
54359	0.52308	2.04667
54360	0.5232	2.04671
54361	0.52332	2.04674
54362	0.52344	2.04677
54363	0.52356	2.0468
54364	0.52368	2.04683
54365	0.5238	2.04685
54366	0.52392	2.04687
54367	0.52404	2.04689
54368	0.52416	2.04691
54369	0.52428	2.04692
54370	0.5244	2.04694
54371	0.52452	2.04695
54372	0.52464	2.04696
54373	0.52476	2.04697
54374	0.52488	2.04698
54375	0.525	2.04698
54376	0.52512	2.04699
54377	0.52524	2.04699
54378	0.52536	2.04699
54379	0.52548	2.04699
54380	0.5256	2.04699
54381	0.52572	2.047
54382	0.52584	2.047
54383	0.52596	2.047
54384	0.52608	2.047
54385	0.5262	2.047
54386	0.52632	2.047
54387	0.52644	2.047
54388	0.52656	2.047
54389	0.52668	2.047
54390	0.5268	2.047
54391	0.52692	2.04701
54392	0.52704	2.04701
54393	0.52716	2.04702
54394	0.52728	2.04702
54395	0.5274	2.04703
54396	0.52752	2.04704
54397	0.52764	2.04705
54398	0.52776	2.04707
54399	0.52788	2.04708
54400	0.528	2.0471
54401	0.52812	2.04712
54402	0.52824	2.04714
54403	0.52836	2.04717
54404	0.52848	2.04719
54405	0.5286	2.04722
54406	0.52872	2.04725
54407	0.52884	2.04729
54408	0.52896	2.04733
54409	0.52908	2.04737
54410	0.5292	2.04741
54411	0.52932	2.04745
54412	0.52944	2.0475
54413	0.52956	2.04755
54414	0.52968	2.04761
54415	0.5298	2.04766
54416	0.52992	2.04772
54417	0.53004	2.04779
54418	0.53016	2.04785
54419	0.53028	2.04792
54420	0.5304	2.04799
54421	0.53052	2.04807
54422	0.53064	2.04815
54423	0.53076	2.04823
54424	0.53088	2.04831
54425	0.531	2.0484
54426	0.53112	2.04848
54427	0.53124	2.04857
54428	0.53136	2.04867
54429	0.53148	2.04876
54430	0.5316	2.04886
54431	0.53172	2.04896
54432	0.53184	2.04906
54433	0.53196	2.04917
54434	0.53208	2.04927
54435	0.5322	2.04938
54436	0.53232	2.04949
54437	0.53244	2.0496
54438	0.53256	2.04971
54439	0.53268	2.04983
54440	0.5328	2.04994
54441	0.53292	2.05006
54442	0.53304	2.05017
54443	0.53316	2.05029
54444	0.53328	2.05041
54445	0.5334	2.05052
54446	0.53352	2.05064
54447	0.53364	2.05076
54448	0.53376	2.05088
54449	0.53388	2.05099
54450	0.534	2.05111
54451	0.53412	2.05123
54452	0.53424	2.05134
54453	0.53436	2.05146
54454	0.53448	2.05157
54455	0.5346	2.05168
54456	0.53472	2.05179
54457	0.53484	2.0519
54458	0.53496	2.05201
54459	0.53508	2.05212
54460	0.5352	2.05222
54461	0.53532	2.05232
54462	0.53544	2.05242
54463	0.53556	2.05252
54464	0.53568	2.05262
54465	0.5358	2.05271
54466	0.53592	2.0528
54467	0.53604	2.05289
54468	0.53616	2.05298
54469	0.53628	2.05306
54470	0.5364	2.05314
54471	0.53652	2.05322
54472	0.53664	2.05329
54473	0.53676	2.05337
54474	0.53688	2.05344
54475	0.537	2.0535
54476	0.53712	2.05356
54477	0.53724	2.05362
54478	0.53736	2.05368
54479	0.53748	2.05373
54480	0.5376	2.05379
54481	0.53772	2.05383
54482	0.53784	2.05388
54483	0.53796	2.05392
54484	0.53808	2.05396
54485	0.5382	2.05399
54486	0.53832	2.05403
54487	0.53844	2.05406
54488	0.53856	2.05409
54489	0.53868	2.05411
54490	0.5388	2.05414
54491	0.53892	2.05416
54492	0.53904	2.05417
54493	0.53916	2.05419
54494	0.53928	2.0542
54495	0.5394	2.05422
54496	0.53952	2.05423
54497	0.53964	2.05424
54498	0.53976	2.05424
54499	0.53988	2.05425
54500	0.54	2.05425
54501	0.54012	2.05426
54502	0.54024	2.05426
54503	0.54036	2.05426
54504	0.54048	2.05426
54505	0.5406	2.05426
54506	0.54072	2.05426
54507	0.54084	2.05426
54508	0.54096	2.05426
54509	0.54108	2.05426
54510	0.5412	2.05426
54511	0.54132	2.05426
54512	0.54144	2.05427
54513	0.54156	2.05427
54514	0.54168	2.05427
54515	0.5418	2.05428
54516	0.54192	2.05428
54517	0.54204	2.05429
54518	0.54216	2.0543
54519	0.54228	2.05431
54520	0.5424	2.05432
54521	0.54252	2.05433
54522	0.54264	2.05435
54523	0.54276	2.05437
54524	0.54288	2.05439
54525	0.543	2.05441
54526	0.54312	2.05444
54527	0.54324	2.05446
54528	0.54336	2.0545
54529	0.54348	2.05453
54530	0.5436	2.05457
54531	0.54372	2.0546
54532	0.54384	2.05465
54533	0.54396	2.05469
54534	0.54408	2.05474
54535	0.5442	2.05479
54536	0.54432	2.05485
54537	0.54444	2.0549
54538	0.54456	2.05496
54539	0.54468	2.05503
54540	0.5448	2.05509
54541	0.54492	2.05516
54542	0.54504	2.05524
54543	0.54516	2.05531
54544	0.54528	2.05539
54545	0.5454	2.05547
54546	0.54552	2.05556
54547	0.54564	2.05565
54548	0.54576	2.05574
54549	0.54588	2.05583
54550	0.546	2.05592
54551	0.54612	2.05602
54552	0.54624	2.05612
54553	0.54636	2.05622
54554	0.54648	2.05633
54555	0.5466	2.05643
54556	0.54672	2.05654
54557	0.54684	2.05665
54558	0.54696	2.05676
54559	0.54708	2.05687
54560	0.5472	2.05699
54561	0.54732	2.0571
54562	0.54744	2.05722
54563	0.54756	2.05733
54564	0.54768	2.05745
54565	0.5478	2.05757
54566	0.54792	2.05769
54567	0.54804	2.0578
54568	0.54816	2.05792
54569	0.54828	2.05804
54570	0.5484	2.05816
54571	0.54852	2.05827
54572	0.54864	2.05839
54573	0.54876	2.0585
54574	0.54888	2.05861
54575	0.549	2.05873
54576	0.54912	2.05884
54577	0.54924	2.05895
54578	0.54936	2.05905
54579	0.54948	2.05916
54580	0.5496	2.05926
54581	0.54972	2.05937
54582	0.54984	2.05946
54583	0.54996	2.05956
54584	0.55008	2.05966
54585	0.5502	2.05975
54586	0.55032	2.05984
54587	0.55044	2.05992
54588	0.55056	2.06001
54589	0.55068	2.06009
54590	0.5508	2.06017
54591	0.55092	2.06024
54592	0.55104	2.06031
54593	0.55116	2.06038
54594	0.55128	2.06044
54595	0.5514	2.06051
54596	0.55152	2.06057
54597	0.55164	2.06062
54598	0.55176	2.06067
54599	0.55188	2.06072
54600	0.552	2.06077
54601	0.55212	2.06081
54602	0.55224	2.06085
54603	0.55236	2.06089
54604	0.55248	2.06092
54605	0.5526	2.06095
54606	0.55272	2.06098
54607	0.55284	2.06101
54608	0.55296	2.06103
54609	0.55308	2.06105
54610	0.5532	2.06107
54611	0.55332	2.06109
54612	0.55344	2.0611
54613	0.55356	2.06111
54614	0.55368	2.06112
54615	0.5538	2.06113
54616	0.55392	2.06114
54617	0.55404	2.06114
54618	0.55416	2.06115
54619	0.55428	2.06115
54620	0.5544	2.06115
54621	0.55452	2.06115
54622	0.55464	2.06115
54623	0.55476	2.06115
54624	0.55488	2.06115
54625	0.555	2.06115
54626	0.55512	2.06115
54627	0.55524	2.06115
54628	0.55536	2.06115
54629	0.55548	2.06116
54630	0.5556	2.06116
54631	0.55572	2.06116
54632	0.55584	2.06117
54633	0.55596	2.06117
54634	0.55608	2.06118
54635	0.5562	2.06119
54636	0.55632	2.0612
54637	0.55644	2.06121
54638	0.55656	2.06123
54639	0.55668	2.06125
54640	0.5568	2.06127
54641	0.55692	2.06129
54642	0.55704	2.06131
54643	0.55716	2.06134
54644	0.55728	2.06137
54645	0.5574	2.0614
54646	0.55752	2.06144
54647	0.55764	2.06148
54648	0.55776	2.06152
54649	0.55788	2.06157
54650	0.558	2.06162
54651	0.55812	2.06167
54652	0.55824	2.06172
54653	0.55836	2.06178
54654	0.55848	2.06184
54655	0.5586	2.06191
54656	0.55872	2.06198
54657	0.55884	2.06205
54658	0.55896	2.06212
54659	0.55908	2.0622
54660	0.5592	2.06228
54661	0.55932	2.06236
54662	0.55944	2.06245
54663	0.55956	2.06254
54664	0.55968	2.06263
54665	0.5598	2.06273
54666	0.55992	2.06283
54667	0.56004	2.06293
54668	0.56016	2.06303
54669	0.56028	2.06313
54670	0.5604	2.06324
54671	0.56052	2.06335
54672	0.56064	2.06346
54673	0.56076	2.06357
54674	0.56088	2.06368
54675	0.561	2.0638
54676	0.56112	2.06391
54677	0.56124	2.06403
54678	0.56136	2.06414
54679	0.56148	2.06426
54680	0.5616	2.06438
54681	0.56172	2.0645
54682	0.56184	2.06461
54683	0.56196	2.06473
54684	0.56208	2.06485
54685	0.5622	2.06496
54686	0.56232	2.06508
54687	0.56244	2.06519
54688	0.56256	2.06531
54689	0.56268	2.06542
54690	0.5628	2.06553
54691	0.56292	2.06564
54692	0.56304	2.06575
54693	0.56316	2.06585
54694	0.56328	2.06595
54695	0.5634	2.06605
54696	0.56352	2.06615
54697	0.56364	2.06625
54698	0.56376	2.06634
54699	0.56388	2.06643
54700	0.564	2.06652
54701	0.56412	2.0666
54702	0.56424	2.06668
54703	0.56436	2.06676
54704	0.56448	2.06684
54705	0.5646	2.06691
54706	0.56472	2.06698
54707	0.56484	2.06704
54708	0.56496	2.0671
54709	0.56508	2.06716
54710	0.5652	2.06722
54711	0.56532	2.06727
54712	0.56544	2.06732
54713	0.56556	2.06736
54714	0.56568	2.0674
54715	0.5658	2.06744
54716	0.56592	2.06748
54717	0.56604	2.06751
54718	0.56616	2.06754
54719	0.56628	2.06757
54720	0.5664	2.06759
54721	0.56652	2.06761
54722	0.56664	2.06763
54723	0.56676	2.06764
54724	0.56688	2.06766
54725	0.567	2.06767
54726	0.56712	2.06768
54727	0.56724	2.06769
54728	0.56736	2.0677
54729	0.56748	2.0677
54730	0.5676	2.0677
54731	0.56772	2.06771
54732	0.56784	2.06771
54733	0.56796	2.06771
54734	0.56808	2.06771
54735	0.5682	2.06771
54736	0.56832	2.06771
54737	0.56844	2.06771
54738	0.56856	2.06771
54739	0.56868	2.06771
54740	0.5688	2.06771
54741	0.56892	2.06772
54742	0.56904	2.06772
54743	0.56916	2.06772
54744	0.56928	2.06773
54745	0.5694	2.06774
54746	0.56952	2.06775
54747	0.56964	2.06776
54748	0.56976	2.06777
54749	0.56988	2.06779
54750	0.57	2.0678
54751	0.57012	2.06782
54752	0.57024	2.06785
54753	0.57036	2.06787
54754	0.57048	2.0679
54755	0.5706	2.06793
54756	0.57072	2.06797
54757	0.57084	2.068
54758	0.57096	2.06804
54759	0.57108	2.06809
54760	0.5712	2.06814
54761	0.57132	2.06819
54762	0.57144	2.06824
54763	0.57156	2.0683
54764	0.57168	2.06836
54765	0.5718	2.06843
54766	0.57192	2.06849
54767	0.57204	2.06857
54768	0.57216	2.06864
54769	0.57228	2.06872
54770	0.5724	2.0688
54771	0.57252	2.06888
54772	0.57264	2.06897
54773	0.57276	2.06906
54774	0.57288	2.06916
54775	0.573	2.06925
54776	0.57312	2.06935
54777	0.57324	2.06945
54778	0.57336	2.06955
54779	0.57348	2.06966
54780	0.5736	2.06977
54781	0.57372	2.06988
54782	0.57384	2.06999
54783	0.57396	2.0701
54784	0.57408	2.07021
54785	0.5742	2.07033
54786	0.57432	2.07045
54787	0.57444	2.07056
54788	0.57456	2.07068
54789	0.57468	2.0708
54790	0.5748	2.07091
54791	0.57492	2.07103
54792	0.57504	2.07115
54793	0.57516	2.07127
54794	0.57528	2.07138
54795	0.5754	2.0715
54796	0.57552	2.07161
54797	0.57564	2.07172
54798	0.57576	2.07184
54799	0.57588	2.07194
54800	0.576	2.07205
54801	0.57612	2.07216
54802	0.57624	2.07226
54803	0.57636	2.07236
54804	0.57648	2.07246
54805	0.5766	2.07256
54806	0.57672	2.07265
54807	0.57684	2.07274
54808	0.57696	2.07283
54809	0.57708	2.07291
54810	0.5772	2.07299
54811	0.57732	2.07307
54812	0.57744	2.07315
54813	0.57756	2.07322
54814	0.57768	2.07329
54815	0.5778	2.07335
54816	0.57792	2.07341
54817	0.57804	2.07347
54818	0.57816	2.07352
54819	0.57828	2.07357
54820	0.5784	2.07362
54821	0.57852	2.07366
54822	0.57864	2.0737
54823	0.57876	2.07374
54824	0.57888	2.07377
54825	0.579	2.0738
54826	0.57912	2.07383
54827	0.57924	2.07385
54828	0.57936	2.07387
54829	0.57948	2.07389
54830	0.5796	2.07391
54831	0.57972	2.07392
54832	0.57984	2.07394
54833	0.57996	2.07395
54834	0.58008	2.07395
54835	0.5802	2.07396
54836	0.58032	2.07396
54837	0.58044	2.07397
54838	0.58056	2.07397
54839	0.58068	2.07397
54840	0.5808	2.07397
54841	0.58092	2.07397
54842	0.58104	2.07397
54843	0.58116	2.07397
54844	0.58128	2.07397
54845	0.5814	2.07397
54846	0.58152	2.07398
54847	0.58164	2.07398
54848	0.58176	2.07398
54849	0.58188	2.07398
54850	0.582	2.07399
54851	0.58212	2.074
54852	0.58224	2.07401
54853	0.58236	2.07402
54854	0.58248	2.07403
54855	0.5826	2.07405
54856	0.58272	2.07406
54857	0.58284	2.07408
54858	0.58296	2.07411
54859	0.58308	2.07413
54860	0.5832	2.07416
54861	0.58332	2.0742
54862	0.58344	2.07423
54863	0.58356	2.07427
54864	0.58368	2.07431
54865	0.5838	2.07436
54866	0.58392	2.07441
54867	0.58404	2.07446
54868	0.58416	2.07452
54869	0.58428	2.07458
54870	0.5844	2.07464
54871	0.58452	2.07471
54872	0.58464	2.07478
54873	0.58476	2.07486
54874	0.58488	2.07493
54875	0.585	2.07502
54876	0.58512	2.0751
54877	0.58524	2.07519
54878	0.58536	2.07528
54879	0.58548	2.07537
54880	0.5856	2.07547
54881	0.58572	2.07557
54882	0.58584	2.07567
54883	0.58596	2.07577
54884	0.58608	2.07588
54885	0.5862	2.07599
54886	0.58632	2.0761
54887	0.58644	2.07621
54888	0.58656	2.07632
54889	0.58668	2.07644
54890	0.5868	2.07655
54891	0.58692	2.07667
54892	0.58704	2.07679
54893	0.58716	2.07691
54894	0.58728	2.07702
54895	0.5874	2.07714
54896	0.58752	2.07726
54897	0.58764	2.07737
54898	0.58776	2.07749
54899	0.58788	2.07761
54900	0.588	2.07772
54901	0.58812	2.07783
54902	0.58824	2.07794
54903	0.58836	2.07805
54904	0.58848	2.07816
54905	0.5886	2.07826
54906	0.58872	2.07837
54907	0.58884	2.07847
54908	0.58896	2.07857
54909	0.58908	2.07866
54910	0.5892	2.07875
54911	0.58932	2.07884
54912	0.58944	2.07893
54913	0.58956	2.07901
54914	0.58968	2.07909
54915	0.5898	2.07916
54916	0.58992	2.07923
54917	0.59004	2.0793
54918	0.59016	2.07937
54919	0.59028	2.07943
54920	0.5904	2.07949
54921	0.59052	2.07954
54922	0.59064	2.07959
54923	0.59076	2.07964
54924	0.59088	2.07968
54925	0.591	2.07972
54926	0.59112	2.07975
54927	0.59124	2.07979
54928	0.59136	2.07982
54929	0.59148	2.07984
54930	0.5916	2.07987
54931	0.59172	2.07989
54932	0.59184	2.0799
54933	0.59196	2.07992
54934	0.59208	2.07993
54935	0.5922	2.07994
54936	0.59232	2.07995
54937	0.59244	2.07996
54938	0.59256	2.07996
54939	0.59268	2.07997
54940	0.5928	2.07997
54941	0.59292	2.07997
54942	0.59304	2.07997
54943	0.59316	2.07997
54944	0.59328	2.07997
54945	0.5934	2.07997
54946	0.59352	2.07997
54947	0.59364	2.07997
54948	0.59376	2.07997
54949	0.59388	2.07998
54950	0.594	2.07998
54951	0.59412	2.07998
54952	0.59424	2.07999
54953	0.59436	2.08
54954	0.59448	2.08001
54955	0.5946	2.08002
54956	0.59472	2.08003
54957	0.59484	2.08005
54958	0.59496	2.08007
54959	0.59508	2.08009
54960	0.5952	2.08012
54961	0.59532	2.08015
54962	0.59544	2.08018
54963	0.59556	2.08021
54964	0.59568	2.08025
54965	0.5958	2.08029
54966	0.59592	2.08034
54967	0.59604	2.08039
54968	0.59616	2.08044
54969	0.59628	2.0805
54970	0.5964	2.08056
54971	0.59652	2.08062
54972	0.59664	2.08069
54973	0.59676	2.08076
54974	0.59688	2.08084
54975	0.597	2.08092
54976	0.59712	2.081
54977	0.59724	2.08109
54978	0.59736	2.08117
54979	0.59748	2.08127
54980	0.5976	2.08136
54981	0.59772	2.08146
54982	0.59784	2.08156
54983	0.59796	2.08166
54984	0.59808	2.08177
54985	0.5982	2.08188
54986	0.59832	2.08199
54987	0.59844	2.0821
54988	0.59856	2.08221
54989	0.59868	2.08233
54990	0.5988	2.08244
54991	0.59892	2.08256
54992	0.59904	2.08268
54993	0.59916	2.08279
54994	0.59928	2.08291
54995	0.5994	2.08303
