1100.1 -0.104584 0.239539 -79.4646 71.5354 279.692 55.7093 184.619 -23.0899 59.584 -99.6335 -11.3118 147.624 97.0765 -47.8767 -65.0022 -132.881 -1.67755 99.5453 -42.848 -94.8831 -4.84797 5.4999 -259.489 185.869 95.4308 52.7746 2.32517 -277.126 124.102 -97.9804 -11.6879 0.60104 89.2535 74.0863 158.48 -21.3242 14.4962 1.19819 133.391 38.2575 56.5039 12.4144 78.567 118.634 -183.275 -150.902 235.253 -272.197 28.9475 -41.5925 39.6363 -59.3607 -44.8436 -109.199 -275.673 203.794 48.826 43.9773 13.1412 16.6305 
1150.1 -0.114705 0.261996 -79.4634 71.5348 279.692 55.7091 184.616 -23.0893 59.5833 -99.6317 -11.3111 147.623 97.0751 -47.8756 -65 -132.878 -1.67634 99.5439 -42.8495 -94.8945 -4.85039 5.49137 -259.492 185.872 95.4279 52.7794 2.32516 -277.126 124.101 -97.9793 -11.6674 0.612182 89.2528 74.0831 158.481 -21.3235 14.4931 1.20667 133.388 38.2577 56.5014 12.4166 78.567 118.631 -183.274 -150.902 235.252 -272.197 28.9485 -41.5921 39.6345 -59.3568 -44.845 -109.199 -275.671 203.792 48.8266 43.9745 13.1412 16.6197 
1200.1 -0.125352 0.285485 -79.4621 71.5342 279.691 55.7089 184.613 -23.0887 59.5826 -99.6298 -11.3104 147.621 97.0737 -47.8745 -64.9977 -132.876 -1.67507 99.5425 -42.8511 -94.9064 -4.85294 5.48244 -259.495 185.876 95.4249 52.7844 2.32516 -277.125 124.1 -97.9782 -11.6459 0.623845 89.2521 74.0798 158.482 -21.3229 14.4898 1.21553 133.386 38.2579 56.4988 12.4188 78.567 118.628 -183.273 -150.901 235.252 -272.197 28.9496 -41.5918 39.6326 -59.3527 -44.8465 -109.199 -275.669 203.79 48.8273 43.9716 13.1413 16.6085 
1250.1 -0.136535 0.310012 -79.4608 71.5336 279.69 55.7087 184.611 -23.088 59.5818 -99.6279 -11.3097 147.62 97.0723 -47.8733 -64.9954 -132.873 -1.67375 99.541 -42.8527 -94.9188 -4.85565 5.4731 -259.499 185.88 95.4218 52.7896 2.32515 -277.124 124.099 -97.977 -11.6235 0.63603 89.2514 74.0763 158.483 -21.3222 14.4863 1.22477 133.383 38.2581 56.4961 12.4212 78.5669 118.625 -183.272 -150.901 235.252 -272.197 28.9508 -41.5914 39.6307 -59.3484 -44.848 -109.199 -275.667 203.787 48.8281 43.9685 13.1413 16.5969 
1300.1 -0.148265 0.335582 -79.4594 71.5329 279.689 55.7084 184.608 -23.0874 59.5809 -99.6258 -11.3089 147.618 97.0707 -47.8721 -64.9929 -132.87 -1.67238 99.5394 -42.8545 -94.9318 -4.8585 5.46336 -259.502 185.884 95.4185 52.795 2.32514 -277.124 124.098 -97.9757 -11.6001 0.648743 89.2506 74.0727 158.484 -21.3214 14.4827 1.2344 133.38 38.2583 56.4932 12.4236 78.5669 118.622 -183.272 -150.901 235.251 -272.196 28.9519 -41.591 39.6287 -59.3439 -44.8496 -109.199 -275.664 203.785 48.8288 43.9654 13.1414 16.5847 
1350.1 -0.160553 0.3622 -79.4579 71.5322 279.688 55.7082 184.605 -23.0867 59.5801 -99.6237 -11.3081 147.616 97.0692 -47.8708 -64.9903 -132.867 -1.67095 99.5378 -42.8562 -94.9452 -4.86151 5.45321 -259.506 185.888 95.4151 52.8006 2.32513 -277.123 124.097 -97.9745 -11.5757 0.661987 89.2498 74.0689 158.485 -21.3207 14.479 1.24441 133.377 38.2586 56.4903 12.4261 78.5669 118.618 -183.271 -150.901 235.251 -272.196 28.9532 -41.5906 39.6266 -59.3393 -44.8512 -109.198 -275.662 203.782 48.8296 43.9621 13.1414 16.572 
1400.1 -0.173412 0.38987 -79.4565 71.5315 279.688 55.708 184.602 -23.086 59.5792 -99.6215 -11.3073 147.615 97.0675 -47.8695 -64.9877 -132.864 -1.66947 99.5362 -42.8581 -94.9592 -4.86467 5.44265 -259.509 185.892 95.4115 52.8064 2.32513 -277.122 124.096 -97.9731 -11.5504 0.675766 89.249 74.065 158.486 -21.3199 14.4751 1.2548 133.374 38.2588 56.4872 12.4288 78.5668 118.614 -183.27 -150.9 235.251 -272.196 28.9545 -41.5902 39.6245 -59.3345 -44.8529 -109.198 -275.659 203.78 48.8304 43.9587 13.1415 16.5589 
1450.1 -0.186856 0.4186 -79.4549 71.5308 279.687 55.7077 184.599 -23.0852 59.5783 -99.6192 -11.3064 147.613 97.0658 -47.8682 -64.9849 -132.861 -1.66793 99.5344 -42.86 -94.9737 -4.86801 5.43167 -259.513 185.896 95.4079 52.8125 2.32512 -277.122 124.094 -97.9717 -11.524 0.690084 89.2482 74.061 158.487 -21.3191 14.4711 1.26559 133.371 38.2591 56.4841 12.4315 78.5668 118.611 -183.269 -150.9 235.251 -272.195 28.9558 -41.5898 39.6222 -59.3295 -44.8546 -109.198 -275.657 203.777 48.8313 43.9552 13.1416 16.5453 
1500.1 -0.200899 0.448396 -79.4533 71.53 279.686 55.7075 184.595 -23.0844 59.5773 -99.6169 -11.3055 147.611 97.064 -47.8668 -64.9821 -132.858 -1.66634 99.5326 -42.862 -94.9887 -4.87152 5.42027 -259.517 185.901 95.4041 52.8187 2.32511 -277.121 124.093 -97.9703 -11.4967 0.704946 89.2473 74.0568 158.488 -21.3183 14.4669 1.27676 133.367 38.2593 56.4808 12.4343 78.5668 118.607 -183.268 -150.9 235.25 -272.195 28.9572 -41.5893 39.6199 -59.3244 -44.8565 -109.198 -275.654 203.774 48.8321 43.9515 13.1416 16.5311 
1550.1 -0.215555 0.479262 -79.4517 71.5293 279.685 55.7072 184.592 -23.0836 59.5763 -99.6144 -11.3046 147.609 97.0622 -47.8653 -64.9791 -132.854 -1.6647 99.5308 -42.8641 -95.0042 -4.8752 5.40844 -259.521 185.906 95.4001 52.8252 2.3251 -277.12 124.092 -97.9688 -11.4684 0.720357 89.2464 74.0524 158.489 -21.3174 14.4626 1.28833 133.364 38.2596 56.4774 12.4373 78.5667 118.603 -183.267 -150.899 235.25 -272.194 28.9586 -41.5889 39.6175 -59.319 -44.8583 -109.198 -275.652 203.771 48.8331 43.9477 13.1417 16.5165 
