7250.1 0.0901141 -4.66913 12.4278 0.240448 -7.32747 379.662 -1010.55 -19.5481 
7300.1 0.0907355 -4.66912 12.4278 0.242106 -7.378 379.661 -1010.54 -19.6829 
7350.1 0.0913569 -4.6691 12.4278 0.243764 -7.42853 379.66 -1010.54 -19.8177 
7400.1 0.0919783 -4.66909 12.4277 0.245422 -7.47906 379.659 -1010.54 -19.9525 
7450.1 0.0925997 -4.66908 12.4277 0.24708 -7.52958 379.658 -1010.54 -20.0873 
7500.1 0.0932211 -4.66907 12.4277 0.248738 -7.58011 379.657 -1010.53 -20.2221 
7550.1 0.0938424 -4.66905 12.4276 0.250396 -7.63064 379.656 -1010.53 -20.3569 
7600.1 0.0944638 -4.66904 12.4276 0.252054 -7.68116 379.655 -1010.53 -20.4917 
7650.1 0.0950852 -4.66903 12.4276 0.253712 -7.73169 379.654 -1010.53 -20.6265 
7700.1 0.0957066 -4.66902 12.4275 0.25537 -7.78222 379.653 -1010.52 -20.7613 
7750.1 0.096328 -4.669 12.4275 0.257028 -7.83274 379.652 -1010.52 -20.8961 
7800.1 0.0969493 -4.66899 12.4275 0.258686 -7.88327 379.651 -1010.52 -21.0309 
7850.1 0.0975707 -4.66898 12.4274 0.260344 -7.93379 379.65 -1010.51 -21.1657 
7900.1 0.0981921 -4.66897 12.4274 0.262002 -7.98432 379.649 -1010.51 -21.3005 
7950.1 0.0988134 -4.66895 12.4273 0.26366 -8.03484 379.648 -1010.51 -21.4353 
8000.1 0.0994348 -4.66894 12.4273 0.265318 -8.08537 379.647 -1010.51 -21.5701 
8050.1 0.100056 -4.66893 12.4273 0.266976 -8.13589 379.646 -1010.5 -21.7048 
8100.1 0.100678 -4.66891 12.4272 0.268634 -8.18642 379.645 -1010.5 -21.8396 
8150.1 0.101299 -4.6689 12.4272 0.270292 -8.23694 379.643 -1010.5 -21.9744 
8200.1 0.10192 -4.66888 12.4272 0.27195 -8.28747 379.642 -1010.49 -22.1092 
8250.1 0.102542 -4.66887 12.4271 0.273608 -8.33799 379.641 -1010.49 -22.244 
8300.1 0.103163 -4.66886 12.4271 0.275266 -8.38852 379.64 -1010.49 -22.3788 
8350.1 0.103784 -4.66884 12.4271 0.276923 -8.43904 379.639 -1010.48 -22.5136 
8400.1 0.104406 -4.66883 12.427 0.278581 -8.48957 379.638 -1010.48 -22.6484 
8450.1 0.105027 -4.66882 12.427 0.280239 -8.54009 379.637 -1010.48 -22.7832 
8500.1 0.105648 -4.6688 12.4269 0.281897 -8.59061 379.636 -1010.48 -22.9179 
8550.1 0.10627 -4.66879 12.4269 0.283555 -8.64114 379.634 -1010.47 -23.0527 
8600.1 0.106891 -4.66877 12.4269 0.285213 -8.69166 379.633 -1010.47 -23.1875 
8650.1 0.107512 -4.66876 12.4268 0.286871 -8.74219 379.632 -1010.47 -23.3223 
8700.1 0.108134 -4.66874 12.4268 0.288529 -8.79271 379.631 -1010.46 -23.4571 
8750.1 0.108755 -4.66873 12.4268 0.290187 -8.84323 379.63 -1010.46 -23.5919 
