0.284  0.9598  -0.2812  0.95994  -0.2802
0.285  0.95952  -0.28216  0.95966  -0.28116
0.286  0.95924  -0.28312  0.95938  -0.28212
0.287  0.95895  -0.28408  0.9591  -0.28308
0.288  0.95867  -0.28503  0.95881  -0.28404
0.289  0.95838  -0.28599  0.95853  -0.28499
0.29  0.9581  -0.28695  0.95824  -0.28595
0.291  0.95781  -0.28791  0.95796  -0.28691
0.292  0.95752  -0.28887  0.95767  -0.28787
0.293  0.95723  -0.28983  0.95738  -0.28883
0.294  0.95694  -0.29078  0.95709  -0.28978
0.295  0.95665  -0.29174  0.9568  -0.29074
0.296  0.95636  -0.2927  0.95651  -0.2917
0.297  0.95607  -0.29365  0.95622  -0.29265
0.298  0.95577  -0.29461  0.95593  -0.29361
0.299  0.95548  -0.29556  0.95563  -0.29456
0.3  0.95518  -0.29652  0.95534  -0.29552
0.301  0.95489  -0.29748  0.95504  -0.29648
0.302  0.95459  -0.29843  0.95474  -0.29743
0.303  0.95429  -0.29938  0.95445  -0.29838
0.304  0.95399  -0.30034  0.95415  -0.29934
0.305  0.95369  -0.30129  0.95385  -0.30029
0.306  0.95339  -0.30225  0.95355  -0.30125
0.307  0.95309  -0.3032  0.95324  -0.3022
0.308  0.95279  -0.30415  0.95294  -0.30315
0.309  0.95248  -0.30511  0.95264  -0.30411
0.31  0.95218  -0.30606  0.95233  -0.30506
0.311  0.95187  -0.30701  0.95203  -0.30601
0.312  0.95156  -0.30796  0.95172  -0.30696
0.313  0.95126  -0.30891  0.95141  -0.30791
0.314  0.95095  -0.30987  0.95111  -0.30887
0.315  0.95064  -0.31082  0.9508  -0.30982
0.316  0.95033  -0.31177  0.95049  -0.31077
0.317  0.95001  -0.31272  0.95017  -0.31172
0.318  0.9497  -0.31367  0.94986  -0.31267
0.319  0.94939  -0.31462  0.94955  -0.31362
0.32  0.94907  -0.31557  0.94924  -0.31457
0.321  0.94876  -0.31652  0.94892  -0.31552
0.322  0.94844  -0.31746  0.9486  -0.31646
0.323  0.94812  -0.31841  0.94829  -0.31741
0.324  0.9478  -0.31936  0.94797  -0.31836
0.325  0.94749  -0.32031  0.94765  -0.31931
