# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
13.43  0.64188  -0.76681  0.64968  -0.76021  0.5  5.3476e-07  2.1375
13.44  0.63418  -0.77319  0.64205  -0.76666  0.5  5.3516e-07  2.139
13.45  0.62641  -0.77949  0.63435  -0.77305  0.5  5.3556e-07  2.1406
13.46  0.61859  -0.78572  0.62659  -0.77935  0.5  5.3596e-07  2.1422
13.47  0.6107  -0.79186  0.61876  -0.78558  0.5  5.3635e-07  2.1438
13.48  0.60275  -0.79793  0.61088  -0.79173  0.5  5.3675e-07  2.1454
13.49  0.59474  -0.80392  0.60293  -0.7978  0.5  5.3715e-07  2.147
13.5  0.58667  -0.80983  0.59492  -0.80378  0.5  5.3755e-07  2.1486
13.51  0.57854  -0.81565  0.58685  -0.80969  0.5  5.3794e-07  2.1502
13.52  0.57036  -0.8214  0.57873  -0.81552  0.5  5.3834e-07  2.1518
13.53  0.56212  -0.82706  0.57054  -0.82127  0.5  5.3874e-07  2.1534
13.54  0.55382  -0.83264  0.5623  -0.82693  0.5  5.3914e-07  2.155
13.55  0.54546  -0.83814  0.554  -0.83251  0.5  5.3954e-07  2.1565
13.56  0.53705  -0.84355  0.54565  -0.83801  0.5  5.3993e-07  2.1581
13.57  0.52859  -0.84888  0.53724  -0.84343  0.5  5.4033e-07  2.1597
13.58  0.52008  -0.85412  0.52878  -0.84876  0.5  5.4073e-07  2.1613
13.59  0.51151  -0.85928  0.52027  -0.854  0.5  5.4113e-07  2.1629
13.6  0.50289  -0.86435  0.5117  -0.85916  0.5  5.4153e-07  2.1645
13.61  0.49422  -0.86934  0.50309  -0.86424  0.5  5.4192e-07  2.1661
13.62  0.48551  -0.87424  0.49442  -0.86922  0.5  5.4232e-07  2.1677
13.63  0.47674  -0.87905  0.4857  -0.87412  0.5  5.4272e-07  2.1693
13.64  0.46792  -0.88377  0.47694  -0.87894  0.5  5.4312e-07  2.1709
13.65  0.45906  -0.88841  0.46812  -0.88366  0.5  5.4352e-07  2.1725
13.66  0.45016  -0.89295  0.45926  -0.8883  0.5  5.4391e-07  2.1741
13.67  0.4412  -0.89741  0.45036  -0.89285  0.5  5.4431e-07  2.1756
13.68  0.43221  -0.90178  0.44141  -0.89731  0.5  5.4471e-07  2.1772
13.69  0.42317  -0.90605  0.43241  -0.90168  0.5  5.4511e-07  2.1788
13.7  0.41409  -0.91024  0.42337  -0.90595  0.5  5.455e-07  2.1804
13.71  0.40496  -0.91433  0.41429  -0.91014  0.5  5.459e-07  2.182
13.72  0.3958  -0.91834  0.40517  -0.91424  0.5  5.463e-07  2.1836
13.73  0.3866  -0.92225  0.39601  -0.91825  0.5  5.467e-07  2.1852
13.74  0.37736  -0.92607  0.38681  -0.92216  0.5  5.471e-07  2.1868
13.75  0.36808  -0.9298  0.37757  -0.92598  0.5  5.4749e-07  2.1884
13.76  0.35876  -0.93343  0.36829  -0.92971  0.5  5.4789e-07  2.19
13.77  0.34941  -0.93697  0.35897  -0.93335  0.5  5.4829e-07  2.1916
13.78  0.34002  -0.94042  0.34962  -0.93689  0.5  5.4869e-07  2.1932
13.79  0.3306  -0.94377  0.34024  -0.94034  0.5  5.4909e-07  2.1947
13.8  0.32114  -0.94703  0.33081  -0.9437  0.5  5.4948e-07  2.1963
13.81  0.31166  -0.9502  0.32136  -0.94696  0.5  5.4988e-07  2.1979
13.82  0.30214  -0.95327  0.31188  -0.95012  0.5  5.5028e-07  2.1995
13.83  0.29259  -0.95624  0.30236  -0.95319  0.5  5.5068e-07  2.2011
13.84  0.28302  -0.95912  0.29281  -0.95617  0.5  5.5107e-07  2.2027
13.85  0.27341  -0.9619  0.28324  -0.95905  0.5  5.5147e-07  2.2043
13.86  0.26378  -0.96459  0.27363  -0.96183  0.5  5.5187e-07  2.2059
13.87  0.25412  -0.96717  0.264  -0.96452  0.5  5.5227e-07  2.2075
13.88  0.24443  -0.96967  0.25434  -0.96711  0.5  5.5267e-07  2.2091
13.89  0.23473  -0.97206  0.24466  -0.96961  0.5  5.5306e-07  2.2107
13.9  0.22499  -0.97436  0.23495  -0.97201  0.5  5.5346e-07  2.2123
13.91  0.21524  -0.97656  0.22522  -0.97431  0.5  5.5386e-07  2.2138
13.92  0.20546  -0.97867  0.21546  -0.97651  0.5  5.5426e-07  2.2154
13.93  0.19566  -0.98067  0.20569  -0.97862  0.5  5.5466e-07  2.217
13.94  0.18585  -0.98258  0.19589  -0.98063  0.5  5.5505e-07  2.2186
13.95  0.17601  -0.98439  0.18608  -0.98254  0.5  5.5545e-07  2.2202
13.96  0.16616  -0.9861  0.17624  -0.98435  0.5  5.5585e-07  2.2218
13.97  0.15629  -0.98771  0.16639  -0.98606  0.5  5.5625e-07  2.2234
13.98  0.14641  -0.98923  0.15652  -0.98767  0.5  5.5665e-07  2.225
13.99  0.13651  -0.99064  0.14664  -0.98919  0.5  5.5704e-07  2.2266
14  0.12659  -0.99196  0.13674  -0.99061  0.5  5.5744e-07  2.2282
14.01  0.11667  -0.99317  0.12682  -0.99193  0.5  5.5784e-07  2.2298
14.02  0.10673  -0.99429  0.1169  -0.99314  0.5  5.5824e-07  2.2314
14.03  0.096781  -0.99531  0.10696  -0.99426  0.5  5.5863e-07  2.2329
14.04  0.086823  -0.99623  0.097014  -0.99528  0.5  5.5903e-07  2.2345
14.05  0.076857  -0.99704  0.087057  -0.9962  0.5  5.5943e-07  2.2361
14.06  0.066883  -0.99776  0.07709  -0.99702  0.5  5.5983e-07  2.2377
14.07  0.056902  -0.99838  0.067116  -0.99775  0.5  5.6023e-07  2.2393
14.08  0.046915  -0.9989  0.057136  -0.99837  0.5  5.6062e-07  2.2409
14.09  0.036924  -0.99932  0.047149  -0.99889  0.5  5.6102e-07  2.2425
14.1  0.026929  -0.99964  0.037158  -0.99931  0.5  5.6142e-07  2.2441
14.11  0.016931  -0.99986  0.027164  -0.99963  0.5  5.6182e-07  2.2457
14.12  0.0069314  -0.99998  0.017166  -0.99985  0.5  5.6222e-07  2.2473
14.13  -0.0030687  -1  0.0071669  -0.99997  0.5  5.6261e-07  2.2489
14.14  -0.013069  -0.99992  -0.0028331  -1  0.5  5.6301e-07  2.2505
14.15  -0.023067  -0.99974  -0.012833  -0.99992  0.5  5.6341e-07  2.252
14.16  -0.033063  -0.99946  -0.022831  -0.99974  0.5  5.6381e-07  2.2536
14.17  -0.043056  -0.99907  -0.032827  -0.99946  0.5  5.6421e-07  2.2552
14.18  -0.053045  -0.99859  -0.04282  -0.99908  0.5  5.646e-07  2.2568
14.19  -0.063028  -0.99801  -0.052808  -0.9986  0.5  5.65e-07  2.2584
14.2  -0.073005  -0.99733  -0.062792  -0.99803  0.5  5.654e-07  2.26
14.21  -0.082975  -0.99655  -0.072769  -0.99735  0.5  5.658e-07  2.2616
14.22  -0.092936  -0.99567  -0.082738  -0.99657  0.5  5.6619e-07  2.2632
14.23  -0.10289  -0.99469  -0.0927  -0.99569  0.5  5.6659e-07  2.2648
14.24  -0.11283  -0.99362  -0.10265  -0.99472  0.5  5.6699e-07  2.2664
14.25  -0.12276  -0.99244  -0.11259  -0.99364  0.5  5.6739e-07  2.268
14.26  -0.13268  -0.99116  -0.12252  -0.99247  0.5  5.6779e-07  2.2695
14.27  -0.14258  -0.98978  -0.13244  -0.99119  0.5  5.6818e-07  2.2711
14.28  -0.15247  -0.98831  -0.14235  -0.98982  0.5  5.6858e-07  2.2727
14.29  -0.16235  -0.98674  -0.15224  -0.98834  0.5  5.6898e-07  2.2743
14.3  -0.17221  -0.98506  -0.16211  -0.98677  0.5  5.6938e-07  2.2759
14.31  -0.18205  -0.98329  -0.17197  -0.9851  0.5  5.6978e-07  2.2775
14.32  -0.19187  -0.98142  -0.18182  -0.98333  0.5  5.7017e-07  2.2791
14.33  -0.20168  -0.97945  -0.19164  -0.98147  0.5  5.7057e-07  2.2807
14.34  -0.21146  -0.97739  -0.20145  -0.9795  0.5  5.7097e-07  2.2823
14.35  -0.22123  -0.97522  -0.21123  -0.97744  0.5  5.7137e-07  2.2839
14.36  -0.23097  -0.97296  -0.22099  -0.97528  0.5  5.7177e-07  2.2855
14.37  -0.24069  -0.9706  -0.23074  -0.97302  0.5  5.7216e-07  2.2871
14.38  -0.25038  -0.96815  -0.24045  -0.97066  0.5  5.7256e-07  2.2886
14.39  -0.26005  -0.9656  -0.25015  -0.96821  0.5  5.7296e-07  2.2902
14.4  -0.26969  -0.96295  -0.25982  -0.96566  0.5  5.7336e-07  2.2918
14.41  -0.27931  -0.9602  -0.26946  -0.96301  0.5  5.7375e-07  2.2934
14.42  -0.2889  -0.95736  -0.27908  -0.96027  0.5  5.7415e-07  2.295
14.43  -0.29846  -0.95443  -0.28867  -0.95743  0.5  5.7455e-07  2.2966
14.44  -0.30799  -0.95139  -0.29823  -0.9545  0.5  5.7495e-07  2.2982
14.45  -0.31748  -0.94827  -0.30776  -0.95147  0.5  5.7535e-07  2.2998
14.46  -0.32695  -0.94504  -0.31725  -0.94834  0.5  5.7574e-07  2.3014
14.47  -0.33638  -0.94173  -0.32672  -0.94512  0.5  5.7614e-07  2.303
14.48  -0.34578  -0.93832  -0.33616  -0.94181  0.5  5.7654e-07  2.3046
14.49  -0.35515  -0.93481  -0.34556  -0.9384  0.5  5.7694e-07  2.3062
14.5  -0.36448  -0.93121  -0.35492  -0.9349  0.5  5.7734e-07  2.3077
14.51  -0.37378  -0.92752  -0.36426  -0.9313  0.5  5.7773e-07  2.3093
14.52  -0.38303  -0.92374  -0.37355  -0.92761  0.5  5.7813e-07  2.3109
14.53  -0.39225  -0.91986  -0.38281  -0.92383  0.5  5.7853e-07  2.3125
14.54  -0.40143  -0.91589  -0.39203  -0.91995  0.5  5.7893e-07  2.3141
14.55  -0.41057  -0.91183  -0.40121  -0.91599  0.5  5.7933e-07  2.3157
14.56  -0.41967  -0.90768  -0.41035  -0.91193  0.5  5.7972e-07  2.3173
14.57  -0.42872  -0.90344  -0.41944  -0.90778  0.5  5.8012e-07  2.3189
14.58  -0.43773  -0.89911  -0.4285  -0.90354  0.5  5.8052e-07  2.3205
14.59  -0.4467  -0.89468  -0.43751  -0.89921  0.5  5.8092e-07  2.3221
14.6  -0.45563  -0.89017  -0.44648  -0.89479  0.5  5.8131e-07  2.3237
14.61  -0.46451  -0.88557  -0.45541  -0.89028  0.5  5.8171e-07  2.3253
14.62  -0.47334  -0.88088  -0.46429  -0.88568  0.5  5.8211e-07  2.3268
14.63  -0.48212  -0.8761  -0.47312  -0.881  0.5  5.8251e-07  2.3284
14.64  -0.49086  -0.87124  -0.48191  -0.87622  0.5  5.8291e-07  2.33
14.65  -0.49955  -0.86629  -0.49065  -0.87136  0.5  5.833e-07  2.3316
14.66  -0.50819  -0.86125  -0.49934  -0.86641  0.5  5.837e-07  2.3332
14.67  -0.51677  -0.85612  -0.50798  -0.86137  0.5  5.841e-07  2.3348
14.68  -0.52531  -0.85091  -0.51656  -0.85625  0.5  5.845e-07  2.3364
14.69  -0.53379  -0.84562  -0.5251  -0.85104  0.5  5.849e-07  2.338
14.7  -0.54222  -0.84024  -0.53358  -0.84575  0.5  5.8529e-07  2.3396
14.71  -0.5506  -0.83477  -0.54202  -0.84037  0.5  5.8569e-07  2.3412
14.72  -0.55892  -0.82923  -0.55039  -0.83491  0.5  5.8609e-07  2.3428
14.73  -0.56718  -0.82359  -0.55871  -0.82936  0.5  5.8649e-07  2.3444
14.74  -0.57539  -0.81788  -0.56698  -0.82373  0.5  5.8688e-07  2.3459
14.75  -0.58354  -0.81209  -0.57519  -0.81802  0.5  5.8728e-07  2.3475
14.76  -0.59163  -0.80621  -0.58334  -0.81223  0.5  5.8768e-07  2.3491
14.77  -0.59966  -0.80025  -0.59143  -0.80636  0.5  5.8808e-07  2.3507
14.78  -0.60764  -0.79422  -0.59947  -0.8004  0.5  5.8848e-07  2.3523
14.79  -0.61555  -0.7881  -0.60744  -0.79437  0.5  5.8887e-07  2.3539
14.8  -0.6234  -0.78191  -0.61535  -0.78825  0.5  5.8927e-07  2.3555
14.81  -0.63119  -0.77563  -0.6232  -0.78206  0.5  5.8967e-07  2.3571
14.82  -0.63891  -0.76928  -0.63099  -0.77579  0.5  5.9007e-07  2.3587
14.83  -0.64657  -0.76286  -0.63872  -0.76944  0.5  5.9047e-07  2.3603
14.84  -0.65417  -0.75635  -0.64638  -0.76301  0.5  5.9086e-07  2.3619
14.85  -0.6617  -0.74977  -0.65398  -0.75651  0.5  5.9126e-07  2.3635
14.86  -0.66916  -0.74312  -0.66151  -0.74993  0.5  5.9166e-07  2.365
14.87  -0.67656  -0.73639  -0.66898  -0.74328  0.5  5.9206e-07  2.3666
14.88  -0.68389  -0.72959  -0.67638  -0.73656  0.5  5.9246e-07  2.3682
14.89  -0.69115  -0.72271  -0.68371  -0.72975  0.5  5.9285e-07  2.3698
14.9  -0.69835  -0.71576  -0.69097  -0.72288  0.5  5.9325e-07  2.3714
14.91  -0.70547  -0.70874  -0.69817  -0.71594  0.5  5.9365e-07  2.373
14.92  -0.71252  -0.70165  -0.70529  -0.70892  0.5  5.9405e-07  2.3746
14.93  -0.7195  -0.69449  -0.71234  -0.70183  0.5  5.9444e-07  2.3762
14.94  -0.72641  -0.68726  -0.71933  -0.69467  0.5  5.9484e-07  2.3778
14.95  -0.73325  -0.67997  -0.72624  -0.68744  0.5  5.9524e-07  2.3794
14.96  -0.74001  -0.6726  -0.73308  -0.68015  0.5  5.9564e-07  2.381
14.97  -0.7467  -0.66517  -0.73984  -0.67278  0.5  5.9604e-07  2.3825
14.98  -0.75331  -0.65767  -0.74653  -0.66535  0.5  5.9643e-07  2.3841
14.99  -0.75985  -0.6501  -0.75315  -0.65785  0.5  5.9683e-07  2.3857
15  -0.76631  -0.64247  -0.75969  -0.65029  0.5  5.9723e-07  2.3873
15.01  -0.7727  -0.63477  -0.76615  -0.64266  0.5  5.9763e-07  2.3889
15.02  -0.77901  -0.62701  -0.77254  -0.63497  0.5  5.9803e-07  2.3905
15.03  -0.78524  -0.61919  -0.77885  -0.62721  0.5  5.9842e-07  2.3921
15.04  -0.79139  -0.61131  -0.78508  -0.61939  0.5  5.9882e-07  2.3937
15.05  -0.79747  -0.60336  -0.79124  -0.61151  0.5  5.9922e-07  2.3953
15.06  -0.80346  -0.59536  -0.79731  -0.60356  0.5  5.9962e-07  2.3969
15.07  -0.80937  -0.5873  -0.80331  -0.59556  0.5  6.0002e-07  2.3985
15.08  -0.81521  -0.57917  -0.80923  -0.5875  0.5  6.0041e-07  2.4001
15.09  -0.82096  -0.57099  -0.81506  -0.57938  0.5  6.0081e-07  2.4016
15.1  -0.82663  -0.56275  -0.82081  -0.5712  0.5  6.0121e-07  2.4032
15.11  -0.83221  -0.55446  -0.82648  -0.56296  0.5  6.0161e-07  2.4048
15.12  -0.83772  -0.54611  -0.83207  -0.55467  0.5  6.02e-07  2.4064
15.13  -0.84314  -0.5377  -0.83758  -0.54632  0.5  6.024e-07  2.408
15.14  -0.84847  -0.52925  -0.843  -0.53792  0.5  6.028e-07  2.4096
15.15  -0.85372  -0.52074  -0.84834  -0.52946  0.5  6.032e-07  2.4112
15.16  -0.85889  -0.51217  -0.85359  -0.52095  0.5  6.036e-07  2.4128
15.17  -0.86396  -0.50356  -0.85875  -0.51239  0.5  6.0399e-07  2.4144
15.18  -0.86896  -0.49489  -0.86383  -0.50377  0.5  6.0439e-07  2.416
15.19  -0.87386  -0.48618  -0.86883  -0.49511  0.5  6.0479e-07  2.4176
15.2  -0.87868  -0.47742  -0.87374  -0.4864  0.5  6.0519e-07  2.4192
15.21  -0.88341  -0.4686  -0.87856  -0.47764  0.5  6.0559e-07  2.4207
15.22  -0.88805  -0.45975  -0.88329  -0.46883  0.5  6.0598e-07  2.4223
15.23  -0.89261  -0.45084  -0.88793  -0.45997  0.5  6.0638e-07  2.4239
15.24  -0.89707  -0.4419  -0.89249  -0.45107  0.5  6.0678e-07  2.4255
15.25  -0.90144  -0.4329  -0.89695  -0.44212  0.5  6.0718e-07  2.4271
15.26  -0.90573  -0.42387  -0.90133  -0.43313  0.5  6.0758e-07  2.4287
15.27  -0.90992  -0.41479  -0.90562  -0.4241  0.5  6.0797e-07  2.4303
15.28  -0.91402  -0.40567  -0.90981  -0.41502  0.5  6.0837e-07  2.4319
15.29  -0.91803  -0.39651  -0.91392  -0.4059  0.5  6.0877e-07  2.4335
15.3  -0.92195  -0.38731  -0.91793  -0.39674  0.5  6.0917e-07  2.4351
15.31  -0.92578  -0.37807  -0.92185  -0.38754  0.5  6.0956e-07  2.4367
15.32  -0.92951  -0.36879  -0.92568  -0.3783  0.5  6.0996e-07  2.4383
15.33  -0.93316  -0.35948  -0.92942  -0.36903  0.5  6.1036e-07  2.4398
15.34  -0.9367  -0.35013  -0.93306  -0.35972  0.5  6.1076e-07  2.4414
15.35  -0.94016  -0.34074  -0.93661  -0.35037  0.5  6.1116e-07  2.443
15.36  -0.94352  -0.33133  -0.94007  -0.34098  0.5  6.1155e-07  2.4446
15.37  -0.94678  -0.32187  -0.94343  -0.33157  0.5  6.1195e-07  2.4462
15.38  -0.94996  -0.31239  -0.9467  -0.32212  0.5  6.1235e-07  2.4478
15.39  -0.95303  -0.30287  -0.94987  -0.31263  0.5  6.1275e-07  2.4494
15.4  -0.95601  -0.29333  -0.95295  -0.30312  0.5  6.1315e-07  2.451
15.41  -0.9589  -0.28375  -0.95594  -0.29357  0.5  6.1354e-07  2.4526
15.42  -0.96169  -0.27415  -0.95882  -0.284  0.5  6.1394e-07  2.4542
15.43  -0.96438  -0.26452  -0.96162  -0.2744  0.5  6.1434e-07  2.4558
15.44  -0.96698  -0.25486  -0.96431  -0.26477  0.5  6.1474e-07  2.4574
15.45  -0.96948  -0.24518  -0.96691  -0.25511  0.5  6.1514e-07  2.4589
15.46  -0.97188  -0.23547  -0.96941  -0.24543  0.5  6.1553e-07  2.4605
15.47  -0.97419  -0.22574  -0.97182  -0.23572  0.5  6.1593e-07  2.4621
15.48  -0.9764  -0.21599  -0.97413  -0.22599  0.5  6.1633e-07  2.4637
15.49  -0.97851  -0.20622  -0.97634  -0.21624  0.5  6.1673e-07  2.4653
15.5  -0.98052  -0.19642  -0.97845  -0.20647  0.5  6.1712e-07  2.4669
15.51  -0.98244  -0.1866  -0.98047  -0.19667  0.5  6.1752e-07  2.4685
15.52  -0.98425  -0.17677  -0.98239  -0.18686  0.5  6.1792e-07  2.4701
15.53  -0.98597  -0.16692  -0.98421  -0.17703  0.5  6.1832e-07  2.4717
15.54  -0.98759  -0.15705  -0.98593  -0.16717  0.5  6.1872e-07  2.4733
15.55  -0.98911  -0.14717  -0.98755  -0.15731  0.5  6.1911e-07  2.4749
15.56  -0.99054  -0.13727  -0.98907  -0.14742  0.5  6.1951e-07  2.4765
15.57  -0.99186  -0.12736  -0.9905  -0.13753  0.5  6.1991e-07  2.478
15.58  -0.99308  -0.11743  -0.99182  -0.12761  0.5  6.2031e-07  2.4796
15.59  -0.99421  -0.1075  -0.99305  -0.11769  0.5  6.2071e-07  2.4812
15.6  -0.99523  -0.097548  -0.99418  -0.10775  0.5  6.211e-07  2.4828
15.61  -0.99616  -0.087591  -0.99521  -0.097807  0.5  6.215e-07  2.4844
15.62  -0.99698  -0.077625  -0.99613  -0.08785  0.5  6.219e-07  2.486
15.63  -0.99771  -0.067651  -0.99696  -0.077884  0.5  6.223e-07  2.4876
15.64  -0.99834  -0.057671  -0.99769  -0.067911  0.5  6.2269e-07  2.4892
15.65  -0.99886  -0.047684  -0.99832  -0.057931  0.5  6.2309e-07  2.4908
15.66  -0.99929  -0.037693  -0.99885  -0.047945  0.5  6.2349e-07  2.4924
15.67  -0.99962  -0.027698  -0.99928  -0.037954  0.5  6.2389e-07  2.494
15.68  -0.99985  -0.017701  -0.99961  -0.02796  0.5  6.2429e-07  2.4955
15.69  -0.99997  -0.0077015  -0.99984  -0.017962  0.5  6.2468e-07  2.4971
15.7  -1  0.0022986  -0.99997  -0.0079632  0.5  6.2508e-07  2.4987
15.71  -0.99993  0.012298  -1  0.0020367  0.5  6.2548e-07  2.5003
15.72  -0.99975  0.022297  -0.99993  0.012036  0.5  6.2588e-07  2.5019
15.73  -0.99948  0.032294  -0.99976  0.022035  0.5  6.2628e-07  2.5035
15.74  -0.99911  0.042287  -0.99949  0.032031  0.5  6.2667e-07  2.5051
15.75  -0.99863  0.052276  -0.99912  0.042024  0.5  6.2707e-07  2.5067
15.76  -0.99806  0.062259  -0.99865  0.052013  0.5  6.2747e-07  2.5083
15.77  -0.99739  0.072237  -0.99808  0.061997  0.5  6.2787e-07  2.5099
15.78  -0.99662  0.082207  -0.99741  0.071974  0.5  6.2827e-07  2.5115
15.79  -0.99575  0.092169  -0.99664  0.081945  0.5  6.2866e-07  2.5131
15.8  -0.99477  0.10212  -0.99577  0.091907  0.5  6.2906e-07  2.5146
15.81  -0.9937  0.11206  -0.9948  0.10186  0.5  6.2946e-07  2.5162
15.82  -0.99253  0.122  -0.99373  0.1118  0.5  6.2986e-07  2.5178
15.83  -0.99126  0.13192  -0.99256  0.12173  0.5  6.3025e-07  2.5194
15.84  -0.98989  0.14182  -0.9913  0.13165  0.5  6.3065e-07  2.521
15.85  -0.98843  0.15171  -0.98993  0.14156  0.5  6.3105e-07  2.5226
15.86  -0.98686  0.16159  -0.98846  0.15145  0.5  6.3145e-07  2.5242
15.87  -0.98519  0.17145  -0.9869  0.16133  0.5  6.3185e-07  2.5258
15.88  -0.98343  0.18129  -0.98524  0.17119  0.5  6.3224e-07  2.5274
15.89  -0.98157  0.19112  -0.98348  0.18103  0.5  6.3264e-07  2.529
15.9  -0.97961  0.20093  -0.98162  0.19086  0.5  6.3304e-07  2.5306
15.91  -0.97755  0.21071  -0.97966  0.20067  0.5  6.3344e-07  2.5322
15.92  -0.97539  0.22048  -0.9776  0.21045  0.5  6.3384e-07  2.5337
15.93  -0.97314  0.23022  -0.97545  0.22022  0.5  6.3423e-07  2.5353
15.94  -0.97079  0.23994  -0.9732  0.22996  0.5  6.3463e-07  2.5369
15.95  -0.96834  0.24963  -0.97085  0.23968  0.5  6.3503e-07  2.5385
15.96  -0.9658  0.25931  -0.96841  0.24938  0.5  6.3543e-07  2.5401
15.97  -0.96316  0.26895  -0.96586  0.25905  0.5  6.3583e-07  2.5417
15.98  -0.96042  0.27857  -0.96323  0.26869  0.5  6.3622e-07  2.5433
15.99  -0.95758  0.28816  -0.96049  0.27831  0.5  6.3662e-07  2.5449
16  -0.95466  0.29772  -0.95766  0.2879  0.5  6.3702e-07  2.5465
16.01  -0.95163  0.30725  -0.95473  0.29747  0.5  6.3742e-07  2.5481
16.02  -0.94851  0.31675  -0.95171  0.307  0.5  6.3781e-07  2.5497
16.03  -0.9453  0.32622  -0.94859  0.3165  0.5  6.3821e-07  2.5513
16.04  -0.94199  0.33566  -0.94538  0.32597  0.5  6.3861e-07  2.5528
16.05  -0.93858  0.34506  -0.94207  0.33541  0.5  6.3901e-07  2.5544
16.06  -0.93508  0.35443  -0.93867  0.34481  0.5  6.3941e-07  2.556
16.07  -0.93149  0.36376  -0.93518  0.35418  0.5  6.398e-07  2.5576
16.08  -0.92781  0.37306  -0.93159  0.36351  0.5  6.402e-07  2.5592
16.09  -0.92403  0.38232  -0.92791  0.37281  0.5  6.406e-07  2.5608
16.1  -0.92016  0.39154  -0.92413  0.38207  0.5  6.41e-07  2.5624
16.11  -0.9162  0.40072  -0.92027  0.39129  0.5  6.414e-07  2.564
16.12  -0.91215  0.40987  -0.91631  0.40048  0.5  6.4179e-07  2.5656
16.13  -0.908  0.41897  -0.91226  0.40962  0.5  6.4219e-07  2.5672
16.14  -0.90377  0.42803  -0.90811  0.41872  0.5  6.4259e-07  2.5688
16.15  -0.89944  0.43704  -0.90388  0.42778  0.5  6.4299e-07  2.5704
16.16  -0.89503  0.44601  -0.89956  0.4368  0.5  6.4339e-07  2.5719
16.17  -0.89052  0.45494  -0.89515  0.44577  0.5  6.4378e-07  2.5735
16.18  -0.88593  0.46382  -0.89064  0.4547  0.5  6.4418e-07  2.5751
16.19  -0.88125  0.47266  -0.88605  0.46358  0.5  6.4458e-07  2.5767
16.2  -0.87648  0.48145  -0.88137  0.47242  0.5  6.4498e-07  2.5783
16.21  -0.87162  0.49019  -0.8766  0.48121  0.5  6.4537e-07  2.5799
16.22  -0.86667  0.49888  -0.87175  0.48995  0.5  6.4577e-07  2.5815
16.23  -0.86164  0.50752  -0.86681  0.49865  0.5  6.4617e-07  2.5831
16.24  -0.85652  0.51611  -0.86178  0.50729  0.5  6.4657e-07  2.5847
16.25  -0.85132  0.52465  -0.85666  0.51588  0.5  6.4697e-07  2.5863
16.26  -0.84603  0.53314  -0.85146  0.52442  0.5  6.4736e-07  2.5879
16.27  -0.84065  0.54157  -0.84617  0.53291  0.5  6.4776e-07  2.5895
16.28  -0.8352  0.54995  -0.8408  0.54135  0.5  6.4816e-07  2.591
16.29  -0.82966  0.55828  -0.83534  0.54973  0.5  6.4856e-07  2.5926
16.3  -0.82403  0.56655  -0.82981  0.55805  0.5  6.4896e-07  2.5942
16.31  -0.81832  0.57476  -0.82418  0.56632  0.5  6.4935e-07  2.5958
16.32  -0.81254  0.58291  -0.81848  0.57454  0.5  6.4975e-07  2.5974
16.33  -0.80667  0.59101  -0.81269  0.58269  0.5  6.5015e-07  2.599
16.34  -0.80072  0.59905  -0.80683  0.59079  0.5  6.5055e-07  2.6006
16.35  -0.79469  0.60702  -0.80088  0.59883  0.5  6.5095e-07  2.6022
16.36  -0.78858  0.61494  -0.79485  0.60681  0.5  6.5134e-07  2.6038
16.37  -0.78239  0.6228  -0.78874  0.61472  0.5  6.5174e-07  2.6054
16.38  -0.77612  0.63059  -0.78256  0.62258  0.5  6.5214e-07  2.607
16.39  -0.76978  0.63832  -0.77629  0.63038  0.5  6.5254e-07  2.6085
16.4  -0.76335  0.64598  -0.76995  0.63811  0.5  6.5293e-07  2.6101
16.41  -0.75686  0.65359  -0.76353  0.64577  0.5  6.5333e-07  2.6117
16.42  -0.75028  0.66112  -0.75703  0.65338  0.5  6.5373e-07  2.6133
16.43  -0.74363  0.66859  -0.75046  0.66091  0.5  6.5413e-07  2.6149
16.44  -0.73691  0.67599  -0.74381  0.66839  0.5  6.5453e-07  2.6165
16.45  -0.73011  0.68333  -0.73709  0.67579  0.5  6.5492e-07  2.6181
16.46  -0.72324  0.6906  -0.7303  0.68313  0.5  6.5532e-07  2.6197
16.47  -0.7163  0.69779  -0.72343  0.6904  0.5  6.5572e-07  2.6213
16.48  -0.70929  0.70492  -0.71649  0.6976  0.5  6.5612e-07  2.6229
16.49  -0.7022  0.71198  -0.70948  0.70473  0.5  6.5652e-07  2.6245
16.5  -0.69505  0.71897  -0.7024  0.71179  0.5  6.5691e-07  2.6261
16.51  -0.68782  0.72588  -0.69524  0.71877  0.5  6.5731e-07  2.6276
16.52  -0.68053  0.73272  -0.68802  0.72569  0.5  6.5771e-07  2.6292
16.53  -0.67317  0.73949  -0.68073  0.73253  0.5  6.5811e-07  2.6308
16.54  -0.66574  0.74619  -0.67337  0.7393  0.5  6.585e-07  2.6324
16.55  -0.65825  0.75281  -0.66594  0.746  0.5  6.589e-07  2.634
16.56  -0.65068  0.75935  -0.65845  0.75262  0.5  6.593e-07  2.6356
16.57  -0.64306  0.76582  -0.65089  0.75917  0.5  6.597e-07  2.6372
16.58  -0.63537  0.77221  -0.64327  0.76564  0.5  6.601e-07  2.6388
16.59  -0.62761  0.77853  -0.63558  0.77203  0.5  6.6049e-07  2.6404
16.6  -0.6198  0.78476  -0.62783  0.77835  0.5  6.6089e-07  2.642
16.61  -0.61192  0.79092  -0.62001  0.78459  0.5  6.6129e-07  2.6436
