# time  thetat  wt  thetasmall  wsmall  Et  dE/T  t/T
15.562  -1.4257  1.684  0.073689  4.9145  9.81  1.2763e-13  7.7575
15.563  -1.4241  1.6937  0.078603  4.9137  9.81  1.2836e-13  7.758
15.564  -1.4224  1.7034  0.083516  4.9129  9.81  1.2917e-13  7.7585
15.565  -1.4206  1.7131  0.088429  4.9121  9.81  1.2989e-13  7.759
15.566  -1.4189  1.7228  0.09334  4.9112  9.81  1.3052e-13  7.7595
15.567  -1.4172  1.7325  0.098251  4.9102  9.81  1.3142e-13  7.76
15.568  -1.4155  1.7422  0.10316  4.9093  9.81  1.3215e-13  7.7605
15.569  -1.4137  1.7519  0.10807  4.9082  9.81  1.3287e-13  7.761
15.57  -1.412  1.7616  0.11298  4.9071  9.81  1.3359e-13  7.7615
15.571  -1.4102  1.7713  0.11788  4.906  9.81  1.344e-13  7.762
15.572  -1.4084  1.781  0.12279  4.9048  9.81  1.3522e-13  7.7625
15.573  -1.4066  1.7907  0.12769  4.9036  9.81  1.3612e-13  7.763
15.574  -1.4048  1.8003  0.1326  4.9023  9.81  1.3684e-13  7.7635
15.575  -1.403  1.81  0.1375  4.901  9.81  1.3765e-13  7.7639
15.576  -1.4012  1.8197  0.1424  4.8996  9.81  1.3847e-13  7.7644
15.577  -1.3994  1.8294  0.1473  4.8982  9.81  1.3928e-13  7.7649
15.578  -1.3976  1.839  0.15219  4.8967  9.81  1.4009e-13  7.7654
15.579  -1.3957  1.8487  0.15709  4.8952  9.81  1.409e-13  7.7659
15.58  -1.3939  1.8583  0.16198  4.8936  9.81  1.4162e-13  7.7664
15.581  -1.392  1.868  0.16688  4.892  9.81  1.4244e-13  7.7669
15.582  -1.3901  1.8776  0.17177  4.8904  9.81  1.4316e-13  7.7674
15.583  -1.3882  1.8873  0.17666  4.8887  9.81  1.4397e-13  7.7679
15.584  -1.3863  1.8969  0.18155  4.8869  9.81  1.4487e-13  7.7684
15.585  -1.3844  1.9066  0.18643  4.8851  9.81  1.4578e-13  7.7689
15.586  -1.3825  1.9162  0.19132  4.8833  9.81  1.4659e-13  7.7694
15.587  -1.3806  1.9259  0.1962  4.8814  9.81  1.474e-13  7.7699
15.588  -1.3787  1.9355  0.20108  4.8794  9.81  1.483e-13  7.7704
15.589  -1.3767  1.9451  0.20596  4.8774  9.81  1.4912e-13  7.7709
15.59  -1.3748  1.9547  0.21083  4.8754  9.81  1.5002e-13  7.7714
15.591  -1.3728  1.9644  0.21571  4.8733  9.81  1.5074e-13  7.7719
15.592  -1.3709  1.974  0.22058  4.8711  9.81  1.5164e-13  7.7724
15.593  -1.3689  1.9836  0.22545  4.8689  9.81  1.5237e-13  7.7729
15.594  -1.3669  1.9932  0.23032  4.8667  9.81  1.5327e-13  7.7734
15.595  -1.3649  2.0028  0.23518  4.8644  9.81  1.5399e-13  7.7739
15.596  -1.3629  2.0124  0.24005  4.8621  9.81  1.5489e-13  7.7744
15.597  -1.3609  2.022  0.24491  4.8597  9.81  1.5562e-13  7.7749
15.598  -1.3588  2.0316  0.24977  4.8573  9.81  1.5643e-13  7.7754
15.599  -1.3568  2.0412  0.25462  4.8548  9.81  1.5733e-13  7.7759
15.6  -1.3548  2.0508  0.25948  4.8523  9.81  1.5814e-13  7.7764
15.601  -1.3527  2.0603  0.26433  4.8497  9.81  1.5896e-13  7.7769
15.602  -1.3506  2.0699  0.26918  4.8471  9.81  1.5977e-13  7.7774
15.603  -1.3486  2.0795  0.27402  4.8444  9.81  1.6058e-13  7.7779
15.604  -1.3465  2.0891  0.27886  4.8417  9.81  1.6148e-13  7.7784
15.605  -1.3444  2.0986  0.2837  4.839  9.81  1.623e-13  7.7789
15.606  -1.3423  2.1082  0.28854  4.8362  9.81  1.6302e-13  7.7794
15.607  -1.3402  2.1177  0.29338  4.8333  9.81  1.6383e-13  7.7799
15.608  -1.3381  2.1273  0.29821  4.8304  9.81  1.6464e-13  7.7804
15.609  -1.3359  2.1368  0.30304  4.8275  9.81  1.6536e-13  7.7809
15.61  -1.3338  2.1464  0.30786  4.8245  9.81  1.6618e-13  7.7814
15.611  -1.3316  2.1559  0.31269  4.8214  9.81  1.6699e-13  7.7819
15.612  -1.3295  2.1654  0.31751  4.8183  9.81  1.6789e-13  7.7824
15.613  -1.3273  2.1749  0.32232  4.8152  9.81  1.687e-13  7.7829
15.614  -1.3251  2.1845  0.32714  4.812  9.81  1.6952e-13  7.7834
15.615  -1.3229  2.194  0.33195  4.8088  9.81  1.7033e-13  7.7839
15.616  -1.3207  2.2035  0.33675  4.8055  9.81  1.7123e-13  7.7844
15.617  -1.3185  2.213  0.34156  4.8022  9.81  1.7204e-13  7.7849
15.618  -1.3163  2.2225  0.34636  4.7988  9.81  1.7277e-13  7.7854
15.619  -1.3141  2.232  0.35116  4.7954  9.81  1.7358e-13  7.7859
15.62  -1.3118  2.2415  0.35595  4.7919  9.81  1.7448e-13  7.7864
15.621  -1.3096  2.2509  0.36074  4.7884  9.81  1.7529e-13  7.7869
15.622  -1.3073  2.2604  0.36553  4.7848  9.81  1.7611e-13  7.7874
15.623  -1.3051  2.2699  0.37031  4.7812  9.81  1.7683e-13  7.7879
15.624  -1.3028  2.2793  0.37509  4.7776  9.81  1.7764e-13  7.7884
15.625  -1.3005  2.2888  0.37986  4.7739  9.81  1.7836e-13  7.7889
15.626  -1.2982  2.2982  0.38464  4.7701  9.81  1.7908e-13  7.7894
15.627  -1.2959  2.3077  0.3894  4.7663  9.81  1.7999e-13  7.7899
15.628  -1.2936  2.3171  0.39417  4.7625  9.81  1.8071e-13  7.7904
15.629  -1.2913  2.3266  0.39893  4.7586  9.81  1.8152e-13  7.7909
15.63  -1.289  2.336  0.40369  4.7546  9.81  1.8224e-13  7.7914
15.631  -1.2866  2.3454  0.40844  4.7507  9.81  1.8315e-13  7.7919
15.632  -1.2843  2.3548  0.41319  4.7466  9.81  1.8387e-13  7.7924
15.633  -1.2819  2.3642  0.41793  4.7425  9.81  1.8468e-13  7.7929
15.634  -1.2795  2.3736  0.42267  4.7384  9.81  1.8558e-13  7.7934
15.635  -1.2772  2.383  0.42741  4.7343  9.81  1.8631e-13  7.7939
15.636  -1.2748  2.3924  0.43214  4.73  9.81  1.8703e-13  7.7944
15.637  -1.2724  2.4018  0.43687  4.7258  9.81  1.8775e-13  7.7949
15.638  -1.27  2.4112  0.44159  4.7215  9.81  1.8856e-13  7.7954
15.639  -1.2675  2.4205  0.44631  4.7171  9.81  1.8928e-13  7.7959
15.64  -1.2651  2.4299  0.45103  4.7127  9.81  1.901e-13  7.7964
15.641  -1.2627  2.4392  0.45574  4.7083  9.81  1.9091e-13  7.7968
15.642  -1.2602  2.4486  0.46044  4.7038  9.81  1.9163e-13  7.7973
15.643  -1.2578  2.4579  0.46514  4.6992  9.81  1.9244e-13  7.7978
15.644  -1.2553  2.4672  0.46984  4.6946  9.81  1.9317e-13  7.7983
15.645  -1.2529  2.4766  0.47453  4.69  9.81  1.9389e-13  7.7988
15.646  -1.2504  2.4859  0.47922  4.6853  9.81  1.947e-13  7.7993
15.647  -1.2479  2.4952  0.4839  4.6806  9.81  1.9533e-13  7.7998
15.648  -1.2454  2.5045  0.48858  4.6758  9.81  1.9605e-13  7.8003
15.649  -1.2429  2.5138  0.49326  4.671  9.81  1.9678e-13  7.8008
15.65  -1.2404  2.5231  0.49792  4.6662  9.81  1.975e-13  7.8013
15.651  -1.2378  2.5323  0.50259  4.6612  9.81  1.9822e-13  7.8018
15.652  -1.2353  2.5416  0.50725  4.6563  9.81  1.9894e-13  7.8023
15.653  -1.2327  2.5509  0.5119  4.6513  9.81  1.9957e-13  7.8028
15.654  -1.2302  2.5601  0.51655  4.6463  9.81  2.0021e-13  7.8033
15.655  -1.2276  2.5694  0.52119  4.6412  9.81  2.0111e-13  7.8038
15.656  -1.2251  2.5786  0.52583  4.636  9.81  2.0174e-13  7.8043
15.657  -1.2225  2.5878  0.53047  4.6308  9.81  2.0246e-13  7.8048
15.658  -1.2199  2.597  0.53509  4.6256  9.81  2.0318e-13  7.8053
15.659  -1.2173  2.6062  0.53972  4.6203  9.81  2.0382e-13  7.8058
15.66  -1.2147  2.6154  0.54433  4.615  9.81  2.0454e-13  7.8063
15.661  -1.212  2.6246  0.54895  4.6097  9.81  2.0526e-13  7.8068
15.662  -1.2094  2.6338  0.55355  4.6043  9.81  2.0589e-13  7.8073
15.663  -1.2068  2.643  0.55816  4.5988  9.81  2.0652e-13  7.8078
15.664  -1.2041  2.6521  0.56275  4.5933  9.81  2.0725e-13  7.8083
15.665  -1.2015  2.6613  0.56734  4.5878  9.81  2.0779e-13  7.8088
15.666  -1.1988  2.6704  0.57193  4.5822  9.81  2.0842e-13  7.8093
15.667  -1.1961  2.6796  0.57651  4.5765  9.81  2.0905e-13  7.8098
15.668  -1.1934  2.6887  0.58108  4.5709  9.81  2.0959e-13  7.8103
15.669  -1.1908  2.6978  0.58565  4.5651  9.81  2.1023e-13  7.8108
15.67  -1.1881  2.7069  0.59021  4.5594  9.81  2.1077e-13  7.8113
15.671  -1.1853  2.716  0.59477  4.5536  9.81  2.114e-13  7.8118
15.672  -1.1826  2.7251  0.59932  4.5477  9.81  2.1203e-13  7.8123
15.673  -1.1799  2.7342  0.60386  4.5418  9.81  2.1266e-13  7.8128
15.674  -1.1772  2.7432  0.6084  4.5359  9.81  2.132e-13  7.8133
15.675  -1.1744  2.7523  0.61293  4.5299  9.81  2.1375e-13  7.8138
15.676  -1.1716  2.7613  0.61746  4.5238  9.81  2.142e-13  7.8143
15.677  -1.1689  2.7704  0.62198  4.5178  9.81  2.1474e-13  7.8148
15.678  -1.1661  2.7794  0.6265  4.5116  9.81  2.1528e-13  7.8153
15.679  -1.1633  2.7884  0.631  4.5055  9.81  2.1573e-13  7.8158
15.68  -1.1605  2.7974  0.63551  4.4992  9.81  2.1618e-13  7.8163
15.681  -1.1577  2.8064  0.64  4.493  9.81  2.1681e-13  7.8168
15.682  -1.1549  2.8154  0.64449  4.4867  9.81  2.1736e-13  7.8173
15.683  -1.1521  2.8244  0.64898  4.4803  9.81  2.1781e-13  7.8178
15.684  -1.1493  2.8333  0.65345  4.474  9.81  2.1835e-13  7.8183
15.685  -1.1464  2.8423  0.65792  4.4675  9.81  2.188e-13  7.8188
15.686  -1.1436  2.8512  0.66239  4.4611  9.81  2.1934e-13  7.8193
15.687  -1.1407  2.8601  0.66685  4.4545  9.81  2.197e-13  7.8198
15.688  -1.1379  2.869  0.6713  4.448  9.81  2.2015e-13  7.8203
15.689  -1.135  2.8779  0.67574  4.4414  9.81  2.2061e-13  7.8208
15.69  -1.1321  2.8868  0.68018  4.4347  9.81  2.2097e-13  7.8213
15.691  -1.1292  2.8957  0.68461  4.428  9.81  2.2151e-13  7.8218
15.692  -1.1263  2.9045  0.68904  4.4213  9.81  2.2196e-13  7.8223
15.693  -1.1234  2.9134  0.69345  4.4145  9.81  2.2241e-13  7.8228
15.694  -1.1205  2.9222  0.69787  4.4077  9.81  2.2277e-13  7.8233
15.695  -1.1176  2.9311  0.70227  4.4008  9.81  2.2313e-13  7.8238
15.696  -1.1146  2.9399  0.70667  4.3939  9.81  2.234e-13  7.8243
15.697  -1.1117  2.9487  0.71106  4.3869  9.81  2.2386e-13  7.8248
15.698  -1.1087  2.9575  0.71544  4.3799  9.81  2.2413e-13  7.8253
15.699  -1.1058  2.9662  0.71982  4.3729  9.81  2.2449e-13  7.8258
15.7  -1.1028  2.975  0.72419  4.3658  9.81  2.2476e-13  7.8263
15.701  -1.0998  2.9837  0.72855  4.3587  9.81  2.2512e-13  7.8268
15.702  -1.0968  2.9925  0.7329  4.3515  9.81  2.2539e-13  7.8273
15.703  -1.0938  3.0012  0.73725  4.3443  9.81  2.2566e-13  7.8278
15.704  -1.0908  3.0099  0.74159  4.3371  9.81  2.2593e-13  7.8283
15.705  -1.0878  3.0186  0.74593  4.3298  9.81  2.262e-13  7.8288
15.706  -1.0848  3.0273  0.75025  4.3224  9.81  2.2629e-13  7.8293
15.707  -1.0818  3.036  0.75457  4.315  9.81  2.2656e-13  7.8297
15.708  -1.0787  3.0446  0.75888  4.3076  9.81  2.2692e-13  7.8302
15.709  -1.0757  3.0532  0.76319  4.3002  9.81  2.271e-13  7.8307
15.71  -1.0726  3.0619  0.76748  4.2926  9.81  2.2729e-13  7.8312
15.711  -1.0695  3.0705  0.77177  4.2851  9.81  2.2747e-13  7.8317
15.712  -1.0665  3.0791  0.77605  4.2775  9.81  2.2765e-13  7.8322
15.713  -1.0634  3.0877  0.78033  4.2699  9.81  2.2783e-13  7.8327
15.714  -1.0603  3.0962  0.78459  4.2622  9.81  2.2783e-13  7.8332
15.715  -1.0572  3.1048  0.78885  4.2545  9.81  2.2801e-13  7.8337
15.716  -1.0541  3.1133  0.7931  4.2467  9.81  2.281e-13  7.8342
15.717  -1.051  3.1218  0.79734  4.2389  9.81  2.2819e-13  7.8347
15.718  -1.0478  3.1303  0.80158  4.2311  9.81  2.2837e-13  7.8352
15.719  -1.0447  3.1388  0.80581  4.2232  9.81  2.2837e-13  7.8357
15.72  -1.0416  3.1473  0.81003  4.2153  9.81  2.2837e-13  7.8362
15.721  -1.0384  3.1558  0.81424  4.2073  9.81  2.2837e-13  7.8367
15.722  -1.0353  3.1642  0.81844  4.1993  9.81  2.2837e-13  7.8372
15.723  -1.0321  3.1726  0.82264  4.1912  9.81  2.2837e-13  7.8377
15.724  -1.0289  3.1811  0.82682  4.1831  9.81  2.2837e-13  7.8382
15.725  -1.0257  3.1895  0.831  4.175  9.81  2.2837e-13  7.8387
15.726  -1.0225  3.1978  0.83517  4.1668  9.81  2.2837e-13  7.8392
15.727  -1.0193  3.2062  0.83934  4.1586  9.81  2.2828e-13  7.8397
15.728  -1.0161  3.2145  0.84349  4.1504  9.81  2.2819e-13  7.8402
15.729  -1.0129  3.2229  0.84764  4.1421  9.81  2.2819e-13  7.8407
15.73  -1.0097  3.2312  0.85177  4.1337  9.81  2.2801e-13  7.8412
15.731  -1.0064  3.2395  0.8559  4.1254  9.81  2.2801e-13  7.8417
15.732  -1.0032  3.2478  0.86003  4.117  9.81  2.2783e-13  7.8422
15.733  -0.99994  3.256  0.86414  4.1085  9.81  2.2765e-13  7.8427
15.734  -0.99668  3.2643  0.86824  4.1  9.81  2.2747e-13  7.8432
15.735  -0.99341  3.2725  0.87234  4.0915  9.81  2.2729e-13  7.8437
15.736  -0.99013  3.2807  0.87642  4.0829  9.81  2.271e-13  7.8442
15.737  -0.98685  3.2889  0.8805  4.0743  9.81  2.2692e-13  7.8447
15.738  -0.98356  3.2971  0.88457  4.0656  9.81  2.2674e-13  7.8452
15.739  -0.98026  3.3052  0.88863  4.0569  9.81  2.2647e-13  7.8457
15.74  -0.97695  3.3134  0.89269  4.0482  9.81  2.262e-13  7.8462
15.741  -0.97363  3.3215  0.89673  4.0394  9.81  2.2602e-13  7.8467
15.742  -0.9703  3.3296  0.90077  4.0306  9.81  2.2584e-13  7.8472
15.743  -0.96697  3.3377  0.90479  4.0217  9.81  2.2548e-13  7.8477
15.744  -0.96363  3.3458  0.90881  4.0128  9.81  2.2512e-13  7.8482
15.745  -0.96028  3.3538  0.91282  4.0039  9.81  2.2485e-13  7.8487
15.746  -0.95692  3.3618  0.91682  3.9949  9.81  2.2449e-13  7.8492
15.747  -0.95355  3.3698  0.92081  3.9859  9.81  2.2413e-13  7.8497
15.748  -0.95018  3.3778  0.92479  3.9769  9.81  2.2386e-13  7.8502
15.749  -0.9468  3.3858  0.92876  3.9678  9.81  2.234e-13  7.8507
15.75  -0.94341  3.3938  0.93272  3.9586  9.81  2.2295e-13  7.8512
15.751  -0.94001  3.4017  0.93668  3.9495  9.81  2.2259e-13  7.8517
15.752  -0.93661  3.4096  0.94062  3.9403  9.81  2.2205e-13  7.8522
15.753  -0.93319  3.4175  0.94456  3.931  9.81  2.216e-13  7.8527
15.754  -0.92977  3.4254  0.94849  3.9217  9.81  2.2115e-13  7.8532
15.755  -0.92634  3.4332  0.9524  3.9124  9.81  2.207e-13  7.8537
15.756  -0.9229  3.441  0.95631  3.903  9.81  2.2015e-13  7.8542
15.757  -0.91946  3.4489  0.96021  3.8936  9.81  2.1961e-13  7.8547
15.758  -0.91601  3.4566  0.9641  3.8842  9.81  2.1916e-13  7.8552
15.759  -0.91255  3.4644  0.96798  3.8747  9.81  2.1853e-13  7.8557
15.76  -0.90908  3.4722  0.97185  3.8652  9.81  2.179e-13  7.8562
15.761  -0.9056  3.4799  0.97571  3.8557  9.81  2.1736e-13  7.8567
15.762  -0.90212  3.4876  0.97956  3.8461  9.81  2.1681e-13  7.8572
15.763  -0.89863  3.4953  0.9834  3.8364  9.81  2.1618e-13  7.8577
15.764  -0.89513  3.503  0.98723  3.8268  9.81  2.1546e-13  7.8582
15.765  -0.89162  3.5106  0.99105  3.8171  9.81  2.1483e-13  7.8587
15.766  -0.88811  3.5182  0.99487  3.8073  9.81  2.1411e-13  7.8592
15.767  -0.88458  3.5258  0.99867  3.7975  9.81  2.1338e-13  7.8597
15.768  -0.88105  3.5334  1.0025  3.7877  9.81  2.1284e-13  7.8602
15.769  -0.87752  3.541  1.0062  3.7779  9.81  2.1203e-13  7.8607
15.77  -0.87397  3.5485  1.01  3.768  9.81  2.1131e-13  7.8612
15.771  -0.87042  3.556  1.0138  3.7581  9.81  2.105e-13  7.8617
15.772  -0.86686  3.5635  1.0175  3.7481  9.81  2.0968e-13  7.8622
15.773  -0.86329  3.571  1.0213  3.7381  9.81  2.0887e-13  7.8626
15.774  -0.85972  3.5784  1.025  3.7281  9.81  2.0806e-13  7.8631
15.775  -0.85614  3.5858  1.0287  3.718  9.81  2.0716e-13  7.8636
15.776  -0.85255  3.5932  1.0324  3.7079  9.81  2.0634e-13  7.8641
15.777  -0.84895  3.6006  1.0361  3.6977  9.81  2.0544e-13  7.8646
15.778  -0.84535  3.608  1.0398  3.6875  9.81  2.0454e-13  7.8651
15.779  -0.84173  3.6153  1.0435  3.6773  9.81  2.0364e-13  7.8656
15.78  -0.83812  3.6226  1.0472  3.6671  9.81  2.0273e-13  7.8661
15.781  -0.83449  3.6299  1.0509  3.6568  9.81  2.0183e-13  7.8666
15.782  -0.83086  3.6371  1.0545  3.6465  9.81  2.0084e-13  7.8671
15.783  -0.82722  3.6444  1.0581  3.6361  9.81  1.9994e-13  7.8676
15.784  -0.82357  3.6516  1.0618  3.6257  9.81  1.9885e-13  7.8681
15.785  -0.81991  3.6587  1.0654  3.6153  9.81  1.9786e-13  7.8686
15.786  -0.81625  3.6659  1.069  3.6048  9.81  1.9687e-13  7.8691
15.787  -0.81258  3.673  1.0726  3.5943  9.81  1.9587e-13  7.8696
15.788  -0.8089  3.6802  1.0762  3.5837  9.81  1.947e-13  7.8701
15.789  -0.80522  3.6872  1.0798  3.5732  9.81  1.9362e-13  7.8706
15.79  -0.80153  3.6943  1.0833  3.5626  9.81  1.9262e-13  7.8711
15.791  -0.79783  3.7013  1.0869  3.5519  9.81  1.9154e-13  7.8716
15.792  -0.79413  3.7083  1.0904  3.5412  9.81  1.9037e-13  7.8721
15.793  -0.79041  3.7153  1.094  3.5305  9.81  1.8928e-13  7.8726
15.794  -0.7867  3.7223  1.0975  3.5198  9.81  1.8811e-13  7.8731
15.795  -0.78297  3.7292  1.101  3.509  9.81  1.8685e-13  7.8736
15.796  -0.77924  3.7361  1.1045  3.4982  9.81  1.8558e-13  7.8741
15.797  -0.7755  3.743  1.108  3.4873  9.81  1.845e-13  7.8746
15.798  -0.77175  3.7499  1.1115  3.4764  9.81  1.8324e-13  7.8751
15.799  -0.768  3.7567  1.115  3.4655  9.81  1.8197e-13  7.8756
15.8  -0.76424  3.7635  1.1184  3.4546  9.81  1.8071e-13  7.8761
15.801  -0.76047  3.7703  1.1219  3.4436  9.81  1.7945e-13  7.8766
15.802  -0.7567  3.777  1.1253  3.4325  9.81  1.7809e-13  7.8771
15.803  -0.75292  3.7837  1.1287  3.4215  9.81  1.7683e-13  7.8776
15.804  -0.74913  3.7904  1.1322  3.4104  9.81  1.7547e-13  7.8781
15.805  -0.74534  3.7971  1.1356  3.3993  9.81  1.7421e-13  7.8786
15.806  -0.74154  3.8037  1.139  3.3881  9.81  1.7277e-13  7.8791
15.807  -0.73773  3.8103  1.1423  3.3769  9.81  1.7141e-13  7.8796
15.808  -0.73392  3.8169  1.1457  3.3657  9.81  1.7006e-13  7.8801
15.809  -0.73009  3.8235  1.1491  3.3544  9.81  1.6861e-13  7.8806
15.81  -0.72627  3.83  1.1524  3.3432  9.81  1.6717e-13  7.8811
15.811  -0.72243  3.8365  1.1558  3.3318  9.81  1.6573e-13  7.8816
15.812  -0.7186  3.843  1.1591  3.3205  9.81  1.6428e-13  7.8821
15.813  -0.71475  3.8494  1.1624  3.3091  9.81  1.6284e-13  7.8826
15.814  -0.7109  3.8559  1.1657  3.2977  9.81  1.613e-13  7.8831
15.815  -0.70704  3.8622  1.169  3.2862  9.81  1.5977e-13  7.8836
15.816  -0.70317  3.8686  1.1723  3.2747  9.81  1.5841e-13  7.8841
15.817  -0.6993  3.8749  1.1755  3.2632  9.81  1.5688e-13  7.8846
15.818  -0.69542  3.8812  1.1788  3.2517  9.81  1.5525e-13  7.8851
15.819  -0.69154  3.8875  1.1821  3.2401  9.81  1.5381e-13  7.8856
15.82  -0.68765  3.8937  1.1853  3.2285  9.81  1.5219e-13  7.8861
15.821  -0.68375  3.8999  1.1885  3.2168  9.81  1.5065e-13  7.8866
15.822  -0.67985  3.9061  1.1917  3.2052  9.81  1.4894e-13  7.8871
15.823  -0.67594  3.9123  1.1949  3.1935  9.81  1.474e-13  7.8876
15.824  -0.67202  3.9184  1.1981  3.1817  9.81  1.4587e-13  7.8881
15.825  -0.6681  3.9245  1.2013  3.17  9.81  1.4415e-13  7.8886
15.826  -0.66417  3.9306  1.2044  3.1582  9.81  1.4253e-13  7.8891
15.827  -0.66024  3.9366  1.2076  3.1463  9.81  1.4081e-13  7.8896
15.828  -0.6563  3.9426  1.2107  3.1345  9.81  1.3919e-13  7.8901
15.829  -0.65235  3.9486  1.2139  3.1226  9.81  1.3756e-13  7.8906
15.83  -0.6484  3.9545  1.217  3.1106  9.81  1.3585e-13  7.8911
15.831  -0.64445  3.9604  1.2201  3.0987  9.81  1.3422e-13  7.8916
15.832  -0.64048  3.9663  1.2232  3.0867  9.81  1.3251e-13  7.8921
15.833  -0.63651  3.9721  1.2263  3.0747  9.81  1.3079e-13  7.8926
15.834  -0.63254  3.978  1.2293  3.0626  9.81  1.2908e-13  7.8931
15.835  -0.62856  3.9837  1.2324  3.0506  9.81  1.2736e-13  7.8936
15.836  -0.62457  3.9895  1.2354  3.0385  9.81  1.2556e-13  7.8941
15.837  -0.62058  3.9952  1.2385  3.0263  9.81  1.2384e-13  7.8946
15.838  -0.61658  4.0009  1.2415  3.0142  9.81  1.2213e-13  7.8951
15.839  -0.61258  4.0066  1.2445  3.002  9.81  1.2041e-13  7.8956
15.84  -0.60857  4.0122  1.2475  2.9898  9.81  1.187e-13  7.896
15.841  -0.60455  4.0178  1.2505  2.9775  9.81  1.168e-13  7.8965
15.842  -0.60053  4.0233  1.2534  2.9652  9.81  1.1509e-13  7.897
15.843  -0.59651  4.0289  1.2564  2.9529  9.81  1.1337e-13  7.8975
15.844  -0.59247  4.0344  1.2593  2.9406  9.81  1.1157e-13  7.898
15.845  -0.58844  4.0398  1.2623  2.9282  9.81  1.0967e-13  7.8985
15.846  -0.58439  4.0452  1.2652  2.9158  9.81  1.0778e-13  7.899
15.847  -0.58035  4.0506  1.2681  2.9034  9.81  1.0615e-13  7.8995
15.848  -0.57629  4.056  1.271  2.8909  9.81  1.0435e-13  7.9
15.849  -0.57223  4.0613  1.2739  2.8784  9.81  1.0254e-13  7.9005
15.85  -0.56817  4.0666  1.2768  2.8659  9.81  1.0064e-13  7.901
15.851  -0.5641  4.0719  1.2796  2.8534  9.81  9.8839e-14  7.9015
15.852  -0.56003  4.0771  1.2825  2.8408  9.81  9.7034e-14  7.902
15.853  -0.55595  4.0823  1.2853  2.8282  9.81  9.5229e-14  7.9025
15.854  -0.55186  4.0875  1.2881  2.8156  9.81  9.3243e-14  7.903
15.855  -0.54777  4.0926  1.2909  2.803  9.81  9.1347e-14  7.9035
15.856  -0.54368  4.0977  1.2937  2.7903  9.81  8.9452e-14  7.904
15.857  -0.53958  4.1027  1.2965  2.7776  9.81  8.7556e-14  7.9045
15.858  -0.53547  4.1078  1.2993  2.7648  9.81  8.5661e-14  7.905
15.859  -0.53136  4.1128  1.3021  2.7521  9.81  8.3856e-14  7.9055
15.86  -0.52725  4.1177  1.3048  2.7393  9.81  8.187e-14  7.906
15.861  -0.52313  4.1226  1.3075  2.7265  9.81  8.0064e-14  7.9065
15.862  -0.519  4.1275  1.3103  2.7136  9.81  7.8259e-14  7.907
15.863  -0.51487  4.1324  1.313  2.7008  9.81  7.6364e-14  7.9075
15.864  -0.51074  4.1372  1.3157  2.6879  9.81  7.4468e-14  7.908
15.865  -0.5066  4.1419  1.3183  2.675  9.81  7.2572e-14  7.9085
15.866  -0.50245  4.1467  1.321  2.662  9.81  7.0677e-14  7.909
15.867  -0.4983  4.1514  1.3237  2.649  9.81  6.8691e-14  7.9095
15.868  -0.49415  4.1561  1.3263  2.636  9.81  6.6705e-14  7.91
15.869  -0.48999  4.1607  1.3289  2.623  9.81  6.481e-14  7.9105
15.87  -0.48583  4.1653  1.3315  2.61  9.81  6.3004e-14  7.911
15.871  -0.48166  4.1699  1.3341  2.5969  9.81  6.1199e-14  7.9115
15.872  -0.47749  4.1744  1.3367  2.5838  9.81  5.9213e-14  7.912
15.873  -0.47331  4.1789  1.3393  2.5707  9.81  5.7318e-14  7.9125
15.874  -0.46913  4.1833  1.3419  2.5575  9.81  5.5242e-14  7.913
15.875  -0.46494  4.1878  1.3444  2.5443  9.81  5.3436e-14  7.9135
15.876  -0.46075  4.1921  1.347  2.5311  9.81  5.1631e-14  7.914
15.877  -0.45656  4.1965  1.3495  2.5179  9.81  4.9736e-14  7.9145
15.878  -0.45236  4.2008  1.352  2.5047  9.81  4.775e-14  7.915
15.879  -0.44816  4.2051  1.3545  2.4914  9.81  4.5945e-14  7.9155
15.88  -0.44395  4.2093  1.357  2.4781  9.81  4.4049e-14  7.916
15.881  -0.43974  4.2135  1.3595  2.4648  9.81  4.2244e-14  7.9165
15.882  -0.43552  4.2176  1.3619  2.4514  9.81  4.0258e-14  7.917
15.883  -0.43131  4.2218  1.3644  2.438  9.81  3.8453e-14  7.9175
15.884  -0.42708  4.2258  1.3668  2.4246  9.81  3.6647e-14  7.918
15.885  -0.42285  4.2299  1.3692  2.4112  9.81  3.4842e-14  7.9185
15.886  -0.41862  4.2339  1.3716  2.3978  9.81  3.3037e-14  7.919
15.887  -0.41439  4.2379  1.374  2.3843  9.81  3.1141e-14  7.9195
15.888  -0.41015  4.2418  1.3764  2.3708  9.81  2.9246e-14  7.92
15.889  -0.4059  4.2457  1.3787  2.3573  9.81  2.744e-14  7.9205
15.89  -0.40165  4.2495  1.3811  2.3438  9.81  2.5545e-14  7.921
15.891  -0.3974  4.2534  1.3834  2.3302  9.81  2.374e-14  7.9215
15.892  -0.39315  4.2571  1.3858  2.3166  9.81  2.2024e-14  7.922
15.893  -0.38889  4.2609  1.3881  2.303  9.81  2.0219e-14  7.9225
15.894  -0.38463  4.2646  1.3904  2.2894  9.81  1.8504e-14  7.923
15.895  -0.38036  4.2682  1.3926  2.2757  9.81  1.6699e-14  7.9235
15.896  -0.37609  4.2719  1.3949  2.2621  9.81  1.4803e-14  7.924
15.897  -0.37182  4.2754  1.3972  2.2484  9.81  1.2998e-14  7.9245
