# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
33.3  -0.45369  -0.89585  -0.30818  -0.95133  0.50419  0.0013345  5.2999
33.4  -0.541  -0.84601  -0.40161  -0.91581  0.50421  0.0013385  5.3158
33.5  -0.6229  -0.78768  -0.49103  -0.87114  0.50422  0.0013425  5.3317
33.6  -0.69855  -0.72145  -0.57555  -0.81777  0.50423  0.0013465  5.3476
33.7  -0.7672  -0.64799  -0.65432  -0.75622  0.50424  0.0013505  5.3635
33.8  -0.82817  -0.56803  -0.72654  -0.68712  0.50426  0.0013546  5.3794
33.9  -0.88083  -0.48237  -0.79151  -0.61116  0.50427  0.0013586  5.3954
34  -0.92466  -0.39187  -0.84857  -0.52908  0.50428  0.0013626  5.4113
34.1  -0.95922  -0.29745  -0.89715  -0.44172  0.50429  0.0013666  5.4272
34.2  -0.98417  -0.20004  -0.93677  -0.34995  0.50431  0.0013706  5.4431
34.3  -0.99926  -0.10062  -0.96702  -0.25468  0.50432  0.0013746  5.459
34.4  -1.0043  -0.00019313  -0.98762  -0.15687  0.50433  0.0013786  5.4749
34.5  -0.99932  0.10024  -0.99835  -0.057487  0.50434  0.0013826  5.4908
34.6  -0.9843  0.19967  -0.9991  0.042468  0.50436  0.0013867  5.5068
34.7  -0.95941  0.2971  -0.98987  0.142  0.50437  0.0013907  5.5227
34.8  -0.9249  0.39156  -0.97075  0.24011  0.50438  0.0013947  5.5386
34.9  -0.88112  0.48209  -0.94192  0.33582  0.50439  0.0013987  5.5545
35  -0.82851  0.56779  -0.90369  0.42818  0.50441  0.0014027  5.5704
35.1  -0.76759  0.6478  -0.85643  0.51626  0.50442  0.0014067  5.5863
35.2  -0.69897  0.72132  -0.80061  0.59918  0.50443  0.0014107  5.6023
35.3  -0.62334  0.78761  -0.73679  0.67612  0.50444  0.0014148  5.6182
35.4  -0.54146  0.84601  -0.66561  0.7463  0.50446  0.0014188  5.6341
35.5  -0.45415  0.89593  -0.58778  0.80902  0.50447  0.0014228  5.65
35.6  -0.36229  0.93686  -0.50408  0.86366  0.50448  0.0014268  5.6659
35.7  -0.26679  0.96841  -0.41534  0.90967  0.5045  0.0014308  5.6818
35.8  -0.16862  0.99024  -0.32245  0.94659  0.50451  0.0014348  5.6977
35.9  -0.068751  1.0022  -0.22634  0.97405  0.50452  0.0014388  5.7137
36  0.031808  1.004  -0.12796  0.99178  0.50453  0.0014429  5.7296
36.1  0.13205  0.99582  -0.028312  0.9996  0.50455  0.0014469  5.7455
36.2  0.23097  0.97763  0.071623  0.99743  0.50456  0.0014509  5.7614
36.3  0.32758  0.94965  0.17084  0.9853  0.50457  0.0014549  5.7773
36.4  0.42091  0.91214  0.26835  0.96332  0.50458  0.0014589  5.7932
36.5  0.51002  0.86549  0.36319  0.93172  0.5046  0.0014629  5.8092
36.6  0.59402  0.81016  0.45439  0.8908  0.50461  0.0014669  5.8251
36.7  0.67206  0.74671  0.54105  0.84099  0.50462  0.001471  5.841
36.8  0.74337  0.67577  0.62231  0.78277  0.50463  0.001475  5.8569
36.9  0.80723  0.59805  0.69734  0.71674  0.50465  0.001479  5.8728
37  0.863  0.51434  0.76541  0.64354  0.50466  0.001483  5.8887
37.1  0.91012  0.42547  0.82584  0.56391  0.50467  0.001487  5.9046
37.2  0.94812  0.33233  0.87801  0.47865  0.50468  0.001491  5.9206
37.3  0.97661  0.23585  0.92141  0.3886  0.5047  0.0014951  5.9365
37.4  0.99531  0.13701  0.9556  0.29467  0.50471  0.0014991  5.9524
37.5  1.004  0.036798  0.98024  0.1978  0.50472  0.0015031  5.9683
37.6  1.0027  -0.063789  0.99509  0.09895  0.50473  0.0015071  5.9842
37.7  0.9913  -0.16374  1  -0.00088816  0.50475  0.0015111  6.0001
37.8  0.96997  -0.26205  0.99492  -0.10072  0.50476  0.0015151  6.0161
37.9  0.93892  -0.35774  0.97989  -0.19954  0.50477  0.0015192  6.032
38  0.89845  -0.44984  0.95507  -0.29637  0.50479  0.0015232  6.0479
38.1  0.84897  -0.53744  0.92071  -0.39024  0.5048  0.0015272  6.0638
38.2  0.79098  -0.61965  0.87716  -0.4802  0.50481  0.0015312  6.0797
38.3  0.72507  -0.69565  0.82483  -0.56538  0.50482  0.0015352  6.0956
38.4  0.65187  -0.76468  0.76427  -0.6449  0.50484  0.0015392  6.1115
38.5  0.57215  -0.82604  0.69607  -0.71797  0.50485  0.0015433  6.1275
38.6  0.48668  -0.87913  0.62091  -0.78388  0.50486  0.0015473  6.1434
38.7  0.39634  -0.9234  0.53955  -0.84195  0.50487  0.0015513  6.1593
38.8  0.30202  -0.95841  0.4528  -0.89161  0.50489  0.0015553  6.1752
38.9  0.20466  -0.98382  0.36153  -0.93236  0.5049  0.0015593  6.1911
39  0.10526  -0.99937  0.26664  -0.9638  0.50491  0.0015633  6.207
39.1  0.004795  -1.0049  0.16909  -0.9856  0.50492  0.0015674  6.223
39.2  -0.095719  -1.0004  0.069851  -0.99756  0.50494  0.0015714  6.2389
39.3  -0.19528  -0.98578  -0.030087  -0.99955  0.50495  0.0015754  6.2548
39.4  -0.29288  -0.96133  -0.12973  -0.99155  0.50496  0.0015794  6.2707
39.5  -0.38755  -0.92723  -0.22807  -0.97365  0.50497  0.0015834  6.2866
39.6  -0.47833  -0.88384  -0.32413  -0.94601  0.50499  0.0015875  6.3025
39.7  -0.56432  -0.83159  -0.41695  -0.90893  0.505  0.0015915  6.3185
39.8  -0.64466  -0.771  -0.50561  -0.86276  0.50501  0.0015955  6.3344
39.9  -0.71854  -0.70268  -0.58922  -0.80797  0.50503  0.0015995  6.3503
40  -0.78521  -0.62731  -0.66694  -0.74511  0.50504  0.0016035  6.3662
40.1  -0.84402  -0.54565  -0.73799  -0.67481  0.50505  0.0016076  6.3821
40.2  -0.89436  -0.45852  -0.80167  -0.59776  0.50506  0.0016116  6.398
40.3  -0.93574  -0.36679  -0.85735  -0.51474  0.50508  0.0016156  6.4139
40.4  -0.96774  -0.27138  -0.90445  -0.42658  0.50509  0.0016196  6.4299
40.5  -0.99004  -0.17325  -0.94252  -0.33415  0.5051  0.0016236  6.4458
40.6  -1.0024  -0.073383  -0.97117  -0.23839  0.50511  0.0016276  6.4617
40.7  -1.0047  0.027226  -0.99012  -0.14024  0.50513  0.0016317  6.4776
40.8  -0.997  0.12756  -0.99917  -0.040693  0.50514  0.0016357  6.4935
40.9  -0.97926  0.22663  -0.99824  0.059261  0.50515  0.0016397  6.5094
41  -0.9517  0.32342  -0.98734  0.15862  0.50516  0.0016437  6.5254
41.1  -0.9146  0.41697  -0.96657  0.2564  0.50518  0.0016477  6.5413
41.2  -0.86833  0.50635  -0.93614  0.35161  0.50519  0.0016518  6.5572
41.3  -0.81335  0.59065  -0.89637  0.44332  0.5052  0.0016558  6.5731
41.4  -0.75022  0.66903  -0.84763  0.53059  0.50521  0.0016598  6.589
41.5  -0.67957  0.74071  -0.79042  0.61256  0.50523  0.0016638  6.6049
41.6  -0.6021  0.80496  -0.72532  0.68841  0.50524  0.0016678  6.6208
41.7  -0.51859  0.86114  -0.65297  0.75738  0.50525  0.0016719  6.6368
41.8  -0.42988  0.9087  -0.5741  0.81879  0.50526  0.0016759  6.6527
41.9  -0.33686  0.94714  -0.48949  0.87201  0.50528  0.0016799  6.6686
42  -0.24047  0.97609  -0.39999  0.91652  0.50529  0.0016839  6.6845
42.1  -0.14165  0.99526  -0.30649  0.95187  0.5053  0.001688  6.7004
42.2  -0.04142  1.0044  -0.20993  0.97772  0.50532  0.001692  6.7163
42.3  0.059232  1.0036  -0.11127  0.99379  0.50533  0.001696  6.7323
42.4  0.15929  0.99263  -0.011501  0.99993  0.50534  0.0017  6.7482
42.5  0.25776  0.97173  0.088384  0.99609  0.50535  0.001704  6.7641
42.6  0.35364  0.9411  0.18738  0.98229  0.50537  0.0017081  6.78
42.7  0.44599  0.90103  0.28451  0.95867  0.50538  0.0017121  6.7959
42.8  0.53386  0.85193  0.3788  0.92548  0.50539  0.0017161  6.8118
42.9  0.61638  0.79428  0.4693  0.88304  0.5054  0.0017201  6.8277
43  0.69273  0.72867  0.55511  0.83177  0.50542  0.0017241  6.8437
43.1  0.76213  0.65575  0.63538  0.7722  0.50543  0.0017282  6.8596
43.2  0.8239  0.57626  0.7093  0.70491  0.50544  0.0017322  6.8755
43.3  0.8774  0.49099  0.77613  0.63058  0.50545  0.0017362  6.8914
43.4  0.92212  0.4008  0.8352  0.54994  0.50547  0.0017402  6.9073
43.5  0.95758  0.30658  0.88593  0.46382  0.50548  0.0017443  6.9232
43.6  0.98345  0.20929  0.92781  0.37305  0.50549  0.0017483  6.9392
43.7  0.99947  0.1099  0.96042  0.27856  0.50551  0.0017523  6.9551
43.8  1.0055  0.0094021  0.98343  0.18129  0.50552  0.0017563  6.971
43.9  1.0014  -0.091191  0.99662  0.082204  0.50553  0.0017603  6.9869
44  0.98725  -0.19087  0.99984  -0.017702  0.50554  0.0017644  7.0028
44.1  0.96322  -0.28864  0.99308  -0.11743  0.50556  0.0017684  7.0187
44.2  0.92954  -0.38352  0.9764  -0.21599  0.50557  0.0017724  7.0346
44.3  0.88654  -0.47456  0.94996  -0.31239  0.50558  0.0017764  7.0506
44.4  0.83465  -0.56084  0.91402  -0.40566  0.50559  0.0017805  7.0665
44.5  0.7744  -0.6415  0.86896  -0.49489  0.50561  0.0017845  7.0824
44.6  0.70637  -0.71573  0.81521  -0.57916  0.50562  0.0017885  7.0983
44.7  0.63127  -0.78279  0.75332  -0.65766  0.50563  0.0017925  7.1142
44.8  0.54983  -0.842  0.6839  -0.72958  0.50564  0.0017966  7.1301
44.9  0.46288  -0.89278  0.60765  -0.79421  0.50566  0.0018006  7.1461
45  0.37129  -0.9346  0.52532  -0.8509  0.50567  0.0018046  7.162
45.1  0.27598  -0.96706  0.43775  -0.8991  0.50568  0.0018086  7.1779
45.2  0.17789  -0.98982  0.3458  -0.93831  0.50569  0.0018127  7.1938
45.3  0.078018  -1.0027  0.2504  -0.96814  0.50571  0.0018167  7.2097
45.4  -0.022638  -1.0054  0.1525  -0.9883  0.50572  0.0018207  7.2256
45.5  -0.12307  -0.99816  0.053069  -0.99859  0.50573  0.0018247  7.2415
45.6  -0.22227  -0.98086  -0.046889  -0.9989  0.50575  0.0018287  7.2575
45.7  -0.31924  -0.95373  -0.14638  -0.98923  0.50576  0.0018328  7.2734
45.8  -0.41302  -0.91704  -0.24441  -0.96967  0.50577  0.0018368  7.2893
45.9  -0.50266  -0.87115  -0.33999  -0.94043  0.50578  0.0018408  7.3052
46  -0.58726  -0.81653  -0.43218  -0.90179  0.5058  0.0018448  7.3211
46.1  -0.66598  -0.75372  -0.52005  -0.85414  0.50581  0.0018489  7.337
46.2  -0.73802  -0.68335  -0.60272  -0.79795  0.50582  0.0018529  7.353
46.3  -0.80266  -0.60613  -0.67937  -0.73379  0.50583  0.0018569  7.3689
46.4  -0.85926  -0.52284  -0.74924  -0.6623  0.50585  0.0018609  7.3848
46.5  -0.90725  -0.43429  -0.81161  -0.5842  0.50586  0.001865  7.4007
46.6  -0.94615  -0.3414  -0.86588  -0.50025  0.50587  0.001869  7.4166
46.7  -0.97555  -0.24508  -0.9115  -0.41131  0.50588  0.001873  7.4325
46.8  -0.99518  -0.1463  -0.948  -0.31826  0.5059  0.0018771  7.4485
46.9  -1.0048  -0.046046  -0.97504  -0.22202  0.50591  0.0018811  7.4644
47  -1.0044  0.054668  -0.99234  -0.12357  0.50592  0.0018851  7.4803
47.1  -0.99393  0.15484  -0.99971  -0.023888  0.50593  0.0018891  7.4962
47.2  -0.97348  0.25346  -0.99711  0.076037  0.50595  0.0018932  7.5121
47.3  -0.94326  0.34954  -0.98453  0.1752  0.50596  0.0018972  7.528
47.4  -0.90359  0.44211  -0.96212  0.27262  0.50597  0.0019012  7.5439
47.5  -0.85486  0.53026  -0.9301  0.36731  0.50599  0.0019052  7.5599
47.6  -0.79756  0.6131  -0.88878  0.45833  0.506  0.0019093  7.5758
47.7  -0.73227  0.68979  -0.83859  0.54477  0.50601  0.0019133  7.5917
47.8  -0.65963  0.75957  -0.78001  0.62576  0.50602  0.0019173  7.6076
47.9  -0.58037  0.82173  -0.71364  0.70051  0.50604  0.0019213  7.6235
48  -0.4953  0.87566  -0.64014  0.76825  0.50605  0.0019254  7.6394
48.1  -0.40525  0.92081  -0.56025  0.82832  0.50606  0.0019294  7.6554
48.2  -0.31115  0.95673  -0.47476  0.88012  0.50607  0.0019334  7.6713
48.3  -0.21392  0.98306  -0.38452  0.92312  0.50609  0.0019374  7.6872
48.4  -0.11454  0.99954  -0.29044  0.95689  0.5061  0.0019415  7.7031
48.5  -0.014014  1.006  -0.19346  0.98111  0.50611  0.0019455  7.719
48.6  0.086655  1.0024  -0.094545  0.99552  0.50612  0.0019495  7.7349
48.7  0.18646  0.98869  0.0053138  0.99999  0.50614  0.0019536  7.7508
48.8  0.2844  0.9651  0.10512  0.99446  0.50615  0.0019576  7.7668
48.9  0.37948  0.93184  0.20387  0.979  0.50616  0.0019616  7.7827
49  0.47077  0.88923  0.30059  0.95375  0.50618  0.0019656  7.7986
49.1  0.55734  0.8377  0.39431  0.91898  0.50619  0.0019697  7.8145
49.2  0.63832  0.77778  0.48408  0.87502  0.5062  0.0019737  7.8304
49.3  0.71291  0.71006  0.56902  0.82232  0.50621  0.0019777  7.8463
49.4  0.78035  0.63522  0.64827  0.76141  0.50623  0.0019818  7.8623
49.5  0.83997  0.55401  0.72105  0.69288  0.50624  0.0019858  7.8782
49.6  0.89117  0.46724  0.78662  0.61744  0.50625  0.0019898  7.8941
49.7  0.93344  0.37579  0.84433  0.53582  0.50626  0.0019938  7.91
49.8  0.96635  0.28057  0.89361  0.44885  0.50628  0.0019979  7.9259
49.9  0.98958  0.18253  0.93395  0.3574  0.50629  0.0020019  7.9418
