# t  xE  yE  xM  yM  xA  yA
14.43  4.67081e+06  0  -3.79732e+08  0  0  0
14.44  4.67081e+06  0  -3.79732e+08  0  0  0
14.45  4.67081e+06  0  -3.79732e+08  0  0  0
14.46  4.67081e+06  0  -3.79732e+08  0  0  0
14.47  4.67081e+06  0  -3.79732e+08  0  0  0
14.48  4.67081e+06  0  -3.79732e+08  0  0  0
14.49  4.67081e+06  0  -3.79732e+08  0  0  0
14.5  4.67081e+06  0  -3.79732e+08  0  0  0
14.51  4.67081e+06  0  -3.79732e+08  0  0  0
14.52  4.67081e+06  0  -3.79732e+08  0  0  0
14.53  4.67081e+06  0  -3.79732e+08  0  0  0
14.54  4.67081e+06  0  -3.79732e+08  0  0  0
14.55  4.67081e+06  0  -3.79732e+08  0  0  0
14.56  4.67081e+06  0  -3.79732e+08  0  0  0
14.57  4.67081e+06  0  -3.79732e+08  0  0  0
14.58  4.67081e+06  0  -3.79732e+08  0  0  0
14.59  4.67081e+06  0  -3.79732e+08  0  0  0
14.6  4.67081e+06  0  -3.79732e+08  0  0  0
14.61  4.67081e+06  0  -3.79732e+08  0  0  0
14.62  4.67081e+06  0  -3.79732e+08  0  0  0
14.63  4.67081e+06  0  -3.79732e+08  0  0  0
14.64  4.67081e+06  0  -3.79732e+08  0  0  0
14.65  4.67081e+06  0  -3.79732e+08  0  0  0
14.66  4.67081e+06  0  -3.79732e+08  0  0  0
14.67  4.67081e+06  0  -3.79732e+08  0  0  0
14.68  4.67081e+06  0  -3.79732e+08  0  0  0
14.69  4.67081e+06  0  -3.79732e+08  0  0  0
14.7  4.67081e+06  0  -3.79732e+08  0  0  0
14.71  4.67081e+06  0  -3.79732e+08  0  0  0
14.72  4.67081e+06  0  -3.79732e+08  0  0  0
14.73  4.67081e+06  0  -3.79732e+08  0  0  0
14.74  4.67081e+06  0  -3.79732e+08  0  0  0
14.75  4.67081e+06  0  -3.79732e+08  0  0  0
14.76  4.67081e+06  0  -3.79732e+08  0  0  0
14.77  4.67081e+06  0  -3.79732e+08  0  0  0
14.78  4.67081e+06  0  -3.79732e+08  0  0  0
14.79  4.67081e+06  0  -3.79732e+08  0  0  0
14.8  4.67081e+06  0  -3.79732e+08  0  0  0
14.81  4.67081e+06  0  -3.79732e+08  0  0  0
14.82  4.67081e+06  0  -3.79732e+08  0  0  0
14.83  4.67081e+06  0  -3.79732e+08  0  0  0
14.84  4.67081e+06  0  -3.79732e+08  0  0  0
14.85  4.67081e+06  0  -3.79732e+08  0  0  0
14.86  4.67081e+06  0  -3.79732e+08  0  0  0
14.87  4.67081e+06  0  -3.79732e+08  0  0  0
14.88  4.67081e+06  0  -3.79732e+08  0  0  0
14.89  4.67081e+06  0  -3.79732e+08  0  0  0
14.9  4.67081e+06  0  -3.79732e+08  0  0  0
14.91  4.67081e+06  0  -3.79732e+08  0  0  0
14.92  4.67081e+06  0  -3.79732e+08  0  0  0
14.93  4.67081e+06  0  -3.79732e+08  0  0  0
14.94  4.67081e+06  0  -3.79732e+08  0  0  0
14.95  4.67081e+06  0  -3.79732e+08  0  0  0
14.96  4.67081e+06  0  -3.79732e+08  0  0  0
14.97  4.67081e+06  0  -3.79732e+08  0  0  0
14.98  4.67081e+06  0  -3.79732e+08  0  0  0
14.99  4.67081e+06  0  -3.79732e+08  0  0  0
15  4.67081e+06  0  -3.79732e+08  0  0  0
15.01  4.67081e+06  0  -3.79732e+08  0  0  0
15.02  4.67081e+06  0  -3.79732e+08  0  0  0
15.03  4.67081e+06  0  -3.79732e+08  0  0  0
15.04  4.67081e+06  0  -3.79732e+08  0  0  0
15.05  4.67081e+06  0  -3.79732e+08  0  0  0
15.06  4.67081e+06  0  -3.79732e+08  0  0  0
15.07  4.67081e+06  0  -3.79732e+08  0  0  0
15.08  4.67081e+06  0  -3.79732e+08  0  0  0
15.09  4.67081e+06  0  -3.79732e+08  0  0  0
15.1  4.67081e+06  0  -3.79732e+08  0  0  0
15.11  4.67081e+06  0  -3.79732e+08  0  0  0
15.12  4.67081e+06  0  -3.79732e+08  0  0  0
15.13  4.67081e+06  0  -3.79732e+08  0  0  0
15.14  4.67081e+06  0  -3.79732e+08  0  0  0
15.15  4.67081e+06  0  -3.79732e+08  0  0  0
15.16  4.67081e+06  0  -3.79732e+08  0  0  0
15.17  4.67081e+06  0  -3.79732e+08  0  0  0
15.18  4.67081e+06  0  -3.79732e+08  0  0  0
15.19  4.67081e+06  0  -3.79732e+08  0  0  0
15.2  4.67081e+06  0  -3.79732e+08  0  0  0
15.21  4.67081e+06  0  -3.79732e+08  0  0  0
15.22  4.67081e+06  0  -3.79732e+08  0  0  0
15.23  4.67081e+06  0  -3.79732e+08  0  0  0
15.24  4.67081e+06  0  -3.79732e+08  0  0  0
15.25  4.67081e+06  0  -3.79732e+08  0  0  0
15.26  4.67081e+06  0  -3.79732e+08  0  0  0
15.27  4.67081e+06  0  -3.79732e+08  0  0  0
15.28  4.67081e+06  0  -3.79732e+08  0  0  0
15.29  4.67081e+06  0  -3.79732e+08  0  0  0
15.3  4.67081e+06  0  -3.79732e+08  0  0  0
15.31  4.67081e+06  0  -3.79732e+08  0  0  0
15.32  4.67081e+06  0  -3.79732e+08  0  0  0
15.33  4.67081e+06  0  -3.79732e+08  0  0  0
15.34  4.67081e+06  0  -3.79732e+08  0  0  0
15.35  4.67081e+06  0  -3.79732e+08  0  0  0
15.36  4.67081e+06  0  -3.79732e+08  0  0  0
15.37  4.67081e+06  0  -3.79732e+08  0  0  0
15.38  4.67081e+06  0  -3.79732e+08  0  0  0
15.39  4.67081e+06  0  -3.79732e+08  0  0  0
15.4  4.67081e+06  0  -3.79732e+08  0  0  0
15.41  4.67081e+06  0  -3.79732e+08  0  0  0
15.42  4.67081e+06  0  -3.79732e+08  0  0  0
15.43  4.67081e+06  0  -3.79732e+08  0  0  0
15.44  4.67081e+06  0  -3.79732e+08  0  0  0
15.45  4.67081e+06  0  -3.79732e+08  0  0  0
15.46  4.67081e+06  0  -3.79732e+08  0  0  0
15.47  4.67081e+06  0  -3.79732e+08  0  0  0
15.48  4.67081e+06  0  -3.79732e+08  0  0  0
15.49  4.67081e+06  0  -3.79732e+08  0  0  0
15.5  4.67081e+06  0  -3.79732e+08  0  0  0
15.51  4.67081e+06  0  -3.79732e+08  0  0  0
15.52  4.67081e+06  0  -3.79732e+08  0  0  0
15.53  4.67081e+06  0  -3.79732e+08  0  0  0
15.54  4.67081e+06  0  -3.79732e+08  0  0  0
15.55  4.67081e+06  0  -3.79732e+08  0  0  0
15.56  4.67081e+06  0  -3.79732e+08  0  0  0
15.57  4.67081e+06  0  -3.79732e+08  0  0  0
15.58  4.67081e+06  0  -3.79732e+08  0  0  0
15.59  4.67081e+06  0  -3.79732e+08  0  0  0
15.6  4.67081e+06  0  -3.79732e+08  0  0  0
15.61  4.67081e+06  0  -3.79732e+08  0  0  0
15.62  4.67081e+06  0  -3.79732e+08  0  0  0
15.63  4.67081e+06  0  -3.79732e+08  0  0  0
15.64  4.67081e+06  0  -3.79732e+08  0  0  0
15.65  4.67081e+06  0  -3.79732e+08  0  0  0
15.66  4.67081e+06  0  -3.79732e+08  0  0  0
15.67  4.67081e+06  0  -3.79732e+08  0  0  0
15.68  4.67081e+06  0  -3.79732e+08  0  0  0
15.69  4.67081e+06  0  -3.79732e+08  0  0  0
15.7  4.67081e+06  0  -3.79732e+08  0  0  0
15.71  4.67081e+06  0  -3.79732e+08  0  0  0
15.72  4.67081e+06  0  -3.79732e+08  0  0  0
15.73  4.67081e+06  0  -3.79732e+08  0  0  0
15.74  4.67081e+06  0  -3.79732e+08  0  0  0
15.75  4.67081e+06  0  -3.79732e+08  0  0  0
15.76  4.67081e+06  0  -3.79732e+08  0  0  0
15.77  4.67081e+06  0  -3.79732e+08  0  0  0
15.78  4.67081e+06  0  -3.79732e+08  0  0  0
15.79  4.67081e+06  0  -3.79732e+08  0  0  0
15.8  4.67081e+06  0  -3.79732e+08  0  0  0
15.81  4.67081e+06  0  -3.79732e+08  0  0  0
15.82  4.67081e+06  0  -3.79732e+08  0  0  0
15.83  4.67081e+06  0  -3.79732e+08  0  0  0
15.84  4.67081e+06  0  -3.79732e+08  0  0  0
15.85  4.67081e+06  0  -3.79732e+08  0  0  0
15.86  4.67081e+06  0  -3.79732e+08  0  0  0
15.87  4.67081e+06  0  -3.79732e+08  0  0  0
15.88  4.67081e+06  0  -3.79732e+08  0  0  0
15.89  4.67081e+06  0  -3.79732e+08  0  0  0
15.9  4.67081e+06  0  -3.79732e+08  0  0  0
15.91  4.67081e+06  0  -3.79732e+08  0  0  0
15.92  4.67081e+06  0  -3.79732e+08  0  0  0
15.93  4.67081e+06  0  -3.79732e+08  0  0  0
15.94  4.67081e+06  0  -3.79732e+08  0  0  0
15.95  4.67081e+06  0  -3.79732e+08  0  0  0
15.96  4.67081e+06  0  -3.79732e+08  0  0  0
15.97  4.67081e+06  0  -3.79732e+08  0  0  0
15.98  4.67081e+06  0  -3.79732e+08  0  0  0
15.99  4.67081e+06  0  -3.79732e+08  0  0  0
16  4.67081e+06  0  -3.79732e+08  0  0  0
16.01  4.67081e+06  0  -3.79732e+08  0  0  0
16.02  4.67081e+06  0  -3.79732e+08  0  0  0
16.03  4.67081e+06  0  -3.79732e+08  0  0  0
16.04  4.67081e+06  0  -3.79732e+08  0  0  0
16.05  4.67081e+06  0  -3.79732e+08  0  0  0
16.06  4.67081e+06  0  -3.79732e+08  0  0  0
16.07  4.67081e+06  0  -3.79732e+08  0  0  0
16.08  4.67081e+06  0  -3.79732e+08  0  0  0
16.09  4.67081e+06  0  -3.79732e+08  0  0  0
16.1  4.67081e+06  0  -3.79732e+08  0  0  0
16.11  4.67081e+06  0  -3.79732e+08  0  0  0
16.12  4.67081e+06  0  -3.79732e+08  0  0  0
16.13  4.67081e+06  0  -3.79732e+08  0  0  0
16.14  4.67081e+06  0  -3.79732e+08  0  0  0
16.15  4.67081e+06  0  -3.79732e+08  0  0  0
16.16  4.67081e+06  0  -3.79732e+08  0  0  0
16.17  4.67081e+06  0  -3.79732e+08  0  0  0
16.18  4.67081e+06  0  -3.79732e+08  0  0  0
16.19  4.67081e+06  0  -3.79732e+08  0  0  0
16.2  4.67081e+06  0  -3.79732e+08  0  0  0
16.21  4.67081e+06  0  -3.79732e+08  0  0  0
16.22  4.67081e+06  0  -3.79732e+08  0  0  0
16.23  4.67081e+06  0  -3.79732e+08  0  0  0
16.24  4.67081e+06  0  -3.79732e+08  0  0  0
16.25  4.67081e+06  0  -3.79732e+08  0  0  0
16.26  4.67081e+06  0  -3.79732e+08  0  0  0
16.27  4.67081e+06  0  -3.79732e+08  0  0  0
16.28  4.67081e+06  0  -3.79732e+08  0  0  0
16.29  4.67081e+06  0  -3.79732e+08  0  0  0
16.3  4.67081e+06  0  -3.79732e+08  0  0  0
16.31  4.67081e+06  0  -3.79732e+08  0  0  0
16.32  4.67081e+06  0  -3.79732e+08  0  0  0
16.33  4.67081e+06  0  -3.79732e+08  0  0  0
16.34  4.67081e+06  0  -3.79732e+08  0  0  0
16.35  4.67081e+06  0  -3.79732e+08  0  0  0
16.36  4.67081e+06  0  -3.79732e+08  0  0  0
16.37  4.67081e+06  0  -3.79732e+08  0  0  0
16.38  4.67081e+06  0  -3.79732e+08  0  0  0
16.39  4.67081e+06  0  -3.79732e+08  0  0  0
16.4  4.67081e+06  0  -3.79732e+08  0  0  0
16.41  4.67081e+06  0  -3.79732e+08  0  0  0
16.42  4.67081e+06  0  -3.79732e+08  0  0  0
16.43  4.67081e+06  0  -3.79732e+08  0  0  0
16.44  4.67081e+06  0  -3.79732e+08  0  0  0
16.45  4.67081e+06  0  -3.79732e+08  0  0  0
16.46  4.67081e+06  0  -3.79732e+08  0  0  0
16.47  4.67081e+06  0  -3.79732e+08  0  0  0
16.48  4.67081e+06  0  -3.79732e+08  0  0  0
16.49  4.67081e+06  0  -3.79732e+08  0  0  0
16.5  4.67081e+06  0  -3.79732e+08  0  0  0
16.51  4.67081e+06  0  -3.79732e+08  0  0  0
16.52  4.67081e+06  0  -3.79732e+08  0  0  0
16.53  4.67081e+06  0  -3.79732e+08  0  0  0
16.54  4.67081e+06  0  -3.79732e+08  0  0  0
16.55  4.67081e+06  0  -3.79732e+08  0  0  0
16.56  4.67081e+06  0  -3.79732e+08  0  0  0
16.57  4.67081e+06  0  -3.79732e+08  0  0  0
16.58  4.67081e+06  0  -3.79732e+08  0  0  0
16.59  4.67081e+06  0  -3.79732e+08  0  0  0
16.6  4.67081e+06  0  -3.79732e+08  0  0  0
16.61  4.67081e+06  0  -3.79732e+08  0  0  0
16.62  4.67081e+06  0  -3.79732e+08  0  0  0
16.63  4.67081e+06  0  -3.79732e+08  0  0  0
16.64  4.67081e+06  0  -3.79732e+08  0  0  0
16.65  4.67081e+06  0  -3.79732e+08  0  0  0
16.66  4.67081e+06  0  -3.79732e+08  0  0  0
16.67  4.67081e+06  0  -3.79732e+08  0  0  0
16.68  4.67081e+06  0  -3.79732e+08  0  0  0
16.69  4.67081e+06  0  -3.79732e+08  0  0  0
16.7  4.67081e+06  0  -3.79732e+08  0  0  0
16.71  4.67081e+06  0  -3.79732e+08  0  0  0
16.72  4.67081e+06  0  -3.79732e+08  0  0  0
16.73  4.67081e+06  0  -3.79732e+08  0  0  0
16.74  4.67081e+06  0  -3.79732e+08  0  0  0
16.75  4.67081e+06  0  -3.79732e+08  0  0  0
16.76  4.67081e+06  0  -3.79732e+08  0  0  0
16.77  4.67081e+06  0  -3.79732e+08  0  0  0
16.78  4.67081e+06  0  -3.79732e+08  0  0  0
16.79  4.67081e+06  0  -3.79732e+08  0  0  0
16.8  4.67081e+06  0  -3.79732e+08  0  0  0
16.81  4.67081e+06  0  -3.79732e+08  0  0  0
16.82  4.67081e+06  0  -3.79732e+08  0  0  0
16.83  4.67081e+06  0  -3.79732e+08  0  0  0
16.84  4.67081e+06  0  -3.79732e+08  0  0  0
16.85  4.67081e+06  0  -3.79732e+08  0  0  0
16.86  4.67081e+06  0  -3.79732e+08  0  0  0
16.87  4.67081e+06  0  -3.79732e+08  0  0  0
16.88  4.67081e+06  0  -3.79732e+08  0  0  0
16.89  4.67081e+06  0  -3.79732e+08  0  0  0
16.9  4.67081e+06  0  -3.79732e+08  0  0  0
16.91  4.67081e+06  0  -3.79732e+08  0  0  0
16.92  4.67081e+06  0  -3.79732e+08  0  0  0
16.93  4.67081e+06  0  -3.79732e+08  0  0  0
16.94  4.67081e+06  0  -3.79732e+08  0  0  0
16.95  4.67081e+06  0  -3.79732e+08  0  0  0
16.96  4.67081e+06  0  -3.79732e+08  0  0  0
16.97  4.67081e+06  0  -3.79732e+08  0  0  0
16.98  4.67081e+06  0  -3.79732e+08  0  0  0
16.99  4.67081e+06  0  -3.79732e+08  0  0  0
17  4.67081e+06  0  -3.79732e+08  0  0  0
17.01  4.67081e+06  0  -3.79732e+08  0  0  0
17.02  4.67081e+06  0  -3.79732e+08  0  0  0
17.03  4.67081e+06  0  -3.79732e+08  0  0  0
17.04  4.67081e+06  0  -3.79732e+08  0  0  0
17.05  4.67081e+06  0  -3.79732e+08  0  0  0
17.06  4.67081e+06  0  -3.79732e+08  0  0  0
17.07  4.67081e+06  0  -3.79732e+08  0  0  0
17.08  4.67081e+06  0  -3.79732e+08  0  0  0
17.09  4.67081e+06  0  -3.79732e+08  0  0  0
17.1  4.67081e+06  0  -3.79732e+08  0  0  0
17.11  4.67081e+06  0  -3.79732e+08  0  0  0
17.12  4.67081e+06  0  -3.79732e+08  0  0  0
17.13  4.67081e+06  0  -3.79732e+08  0  0  0
17.14  4.67081e+06  0  -3.79732e+08  0  0  0
17.15  4.67081e+06  0  -3.79732e+08  0  0  0
17.16  4.67081e+06  0  -3.79732e+08  0  0  0
17.17  4.67081e+06  0  -3.79732e+08  0  0  0
17.18  4.67081e+06  0  -3.79732e+08  0  0  0
17.19  4.67081e+06  0  -3.79732e+08  0  0  0
17.2  4.67081e+06  0  -3.79732e+08  0  0  0
17.21  4.67081e+06  0  -3.79732e+08  0  0  0
17.22  4.67081e+06  0  -3.79732e+08  0  0  0
17.23  4.67081e+06  0  -3.79732e+08  0  0  0
17.24  4.67081e+06  0  -3.79732e+08  0  0  0
17.25  4.67081e+06  0  -3.79732e+08  0  0  0
17.26  4.67081e+06  0  -3.79732e+08  0  0  0
17.27  4.67081e+06  0  -3.79732e+08  0  0  0
17.28  4.67081e+06  0  -3.79732e+08  0  0  0
17.29  4.67081e+06  0  -3.79732e+08  0  0  0
17.3  4.67081e+06  0  -3.79732e+08  0  0  0
17.31  4.67081e+06  0  -3.79732e+08  0  0  0
17.32  4.67081e+06  0  -3.79732e+08  0  0  0
17.33  4.67081e+06  0  -3.79732e+08  0  0  0
17.34  4.67081e+06  0  -3.79732e+08  0  0  0
17.35  4.67081e+06  0  -3.79732e+08  0  0  0
17.36  4.67081e+06  0  -3.79732e+08  0  0  0
17.37  4.67081e+06  0  -3.79732e+08  0  0  0
17.38  4.67081e+06  0  -3.79732e+08  0  0  0
17.39  4.67081e+06  0  -3.79732e+08  0  0  0
17.4  4.67081e+06  0  -3.79732e+08  0  0  0
17.41  4.67081e+06  0  -3.79732e+08  0  0  0
17.42  4.67081e+06  0  -3.79732e+08  0  0  0
17.43  4.67081e+06  0  -3.79732e+08  0  0  0
17.44  4.67081e+06  0  -3.79732e+08  0  0  0
17.45  4.67081e+06  0  -3.79732e+08  0  0  0
17.46  4.67081e+06  0  -3.79732e+08  0  0  0
17.47  4.67081e+06  0  -3.79732e+08  0  0  0
17.48  4.67081e+06  0  -3.79732e+08  0  0  0
17.49  4.67081e+06  0  -3.79732e+08  0  0  0
17.5  4.67081e+06  0  -3.79732e+08  0  0  0
17.51  4.67081e+06  0  -3.79732e+08  0  0  0
17.52  4.67081e+06  0  -3.79732e+08  0  0  0
17.53  4.67081e+06  0  -3.79732e+08  0  0  0
17.54  4.67081e+06  0  -3.79732e+08  0  0  0
17.55  4.67081e+06  0  -3.79732e+08  0  0  0
17.56  4.67081e+06  0  -3.79732e+08  0  0  0
17.57  4.67081e+06  0  -3.79732e+08  0  0  0
17.58  4.67081e+06  0  -3.79732e+08  0  0  0
17.59  4.67081e+06  0  -3.79732e+08  0  0  0
17.6  4.67081e+06  0  -3.79732e+08  0  0  0
17.61  4.67081e+06  0  -3.79732e+08  0  0  0
17.62  4.67081e+06  0  -3.79732e+08  0  0  0
17.63  4.67081e+06  0  -3.79732e+08  0  0  0
17.64  4.67081e+06  0  -3.79732e+08  0  0  0
17.65  4.67081e+06  0  -3.79732e+08  0  0  0
17.66  4.67081e+06  0  -3.79732e+08  0  0  0
17.67  4.67081e+06  0  -3.79732e+08  0  0  0
17.68  4.67081e+06  0  -3.79732e+08  0  0  0
17.69  4.67081e+06  0  -3.79732e+08  0  0  0
17.7  4.67081e+06  0  -3.79732e+08  0  0  0
17.71  4.67081e+06  0  -3.79732e+08  0  0  0
17.72  4.67081e+06  0  -3.79732e+08  0  0  0
17.73  4.67081e+06  0  -3.79732e+08  0  0  0
17.74  4.67081e+06  0  -3.79732e+08  0  0  0
17.75  4.67081e+06  0  -3.79732e+08  0  0  0
17.76  4.67081e+06  0  -3.79732e+08  0  0  0
17.77  4.67081e+06  0  -3.79732e+08  0  0  0
17.78  4.67081e+06  0  -3.79732e+08  0  0  0
17.79  4.67081e+06  0  -3.79732e+08  0  0  0
17.8  4.67081e+06  0  -3.79732e+08  0  0  0
17.81  4.67081e+06  0  -3.79732e+08  0  0  0
17.82  4.67081e+06  0  -3.79732e+08  0  0  0
17.83  4.67081e+06  0  -3.79731e+08  0  0  0
17.84  4.67081e+06  0  -3.79731e+08  0  0  0
17.85  4.67081e+06  0  -3.79731e+08  0  0  0
17.86  4.67081e+06  0  -3.79731e+08  0  0  0
17.87  4.67081e+06  0  -3.79731e+08  0  0  0
17.88  4.67081e+06  0  -3.79731e+08  0  0  0
17.89  4.67081e+06  0  -3.79731e+08  0  0  0
17.9  4.67081e+06  0  -3.79731e+08  0  0  0
17.91  4.67081e+06  0  -3.79731e+08  0  0  0
17.92  4.67081e+06  0  -3.79731e+08  0  0  0
17.93  4.67081e+06  0  -3.79731e+08  0  0  0
17.94  4.67081e+06  0  -3.79731e+08  0  0  0
17.95  4.67081e+06  0  -3.79731e+08  0  0  0
17.96  4.67081e+06  0  -3.79731e+08  0  0  0
17.97  4.67081e+06  0  -3.79731e+08  0  0  0
17.98  4.67081e+06  0  -3.79731e+08  0  0  0
17.99  4.67081e+06  0  -3.79731e+08  0  0  0
18  4.67081e+06  0  -3.79731e+08  0  0  0
18.01  4.67081e+06  0  -3.79731e+08  0  0  0
18.02  4.6708e+06  0  -3.79731e+08  0  0  0
18.03  4.6708e+06  0  -3.79731e+08  0  0  0
18.04  4.6708e+06  0  -3.79731e+08  0  0  0
18.05  4.6708e+06  0  -3.79731e+08  0  0  0
18.06  4.6708e+06  0  -3.79731e+08  0  0  0
18.07  4.6708e+06  0  -3.79731e+08  0  0  0
18.08  4.6708e+06  0  -3.79731e+08  0  0  0
18.09  4.6708e+06  0  -3.79731e+08  0  0  0
18.1  4.6708e+06  0  -3.79731e+08  0  0  0
18.11  4.6708e+06  0  -3.79731e+08  0  0  0
18.12  4.6708e+06  0  -3.79731e+08  0  0  0
18.13  4.6708e+06  0  -3.79731e+08  0  0  0
18.14  4.6708e+06  0  -3.79731e+08  0  0  0
18.15  4.6708e+06  0  -3.79731e+08  0  0  0
18.16  4.6708e+06  0  -3.79731e+08  0  0  0
18.17  4.6708e+06  0  -3.79731e+08  0  0  0
18.18  4.6708e+06  0  -3.79731e+08  0  0  0
18.19  4.6708e+06  0  -3.79731e+08  0  0  0
18.2  4.6708e+06  0  -3.79731e+08  0  0  0
18.21  4.6708e+06  0  -3.79731e+08  0  0  0
18.22  4.6708e+06  0  -3.79731e+08  0  0  0
18.23  4.6708e+06  0  -3.79731e+08  0  0  0
18.24  4.6708e+06  0  -3.79731e+08  0  0  0
18.25  4.6708e+06  0  -3.79731e+08  0  0  0
18.26  4.6708e+06  0  -3.79731e+08  0  0  0
18.27  4.6708e+06  0  -3.79731e+08  0  0  0
18.28  4.6708e+06  0  -3.79731e+08  0  0  0
18.29  4.6708e+06  0  -3.79731e+08  0  0  0
18.3  4.6708e+06  0  -3.79731e+08  0  0  0
18.31  4.6708e+06  0  -3.79731e+08  0  0  0
18.32  4.6708e+06  0  -3.79731e+08  0  0  0
18.33  4.6708e+06  0  -3.79731e+08  0  0  0
18.34  4.6708e+06  0  -3.79731e+08  0  0  0
18.35  4.6708e+06  0  -3.79731e+08  0  0  0
18.36  4.6708e+06  0  -3.79731e+08  0  0  0
18.37  4.6708e+06  0  -3.79731e+08  0  0  0
18.38  4.6708e+06  0  -3.79731e+08  0  0  0
18.39  4.6708e+06  0  -3.79731e+08  0  0  0
18.4  4.6708e+06  0  -3.79731e+08  0  0  0
18.41  4.6708e+06  0  -3.79731e+08  0  0  0
18.42  4.6708e+06  0  -3.79731e+08  0  0  0
18.43  4.6708e+06  0  -3.79731e+08  0  0  0
18.44  4.6708e+06  0  -3.79731e+08  0  0  0
18.45  4.6708e+06  0  -3.79731e+08  0  0  0
18.46  4.6708e+06  0  -3.79731e+08  0  0  0
18.47  4.6708e+06  0  -3.79731e+08  0  0  0
18.48  4.6708e+06  0  -3.79731e+08  0  0  0
18.49  4.6708e+06  0  -3.79731e+08  0  0  0
18.5  4.6708e+06  0  -3.79731e+08  0  0  0
18.51  4.6708e+06  0  -3.79731e+08  0  0  0
18.52  4.6708e+06  0  -3.79731e+08  0  0  0
18.53  4.6708e+06  0  -3.79731e+08  0  0  0
18.54  4.6708e+06  0  -3.79731e+08  0  0  0
18.55  4.6708e+06  0  -3.79731e+08  0  0  0
18.56  4.6708e+06  0  -3.79731e+08  0  0  0
18.57  4.6708e+06  0  -3.79731e+08  0  0  0
18.58  4.6708e+06  0  -3.79731e+08  0  0  0
18.59  4.6708e+06  0  -3.79731e+08  0  0  0
18.6  4.6708e+06  0  -3.79731e+08  0  0  0
18.61  4.6708e+06  0  -3.79731e+08  0  0  0
18.62  4.6708e+06  0  -3.79731e+08  0  0  0
18.63  4.6708e+06  0  -3.79731e+08  0  0  0
18.64  4.6708e+06  0  -3.79731e+08  0  0  0
18.65  4.6708e+06  0  -3.79731e+08  0  0  0
18.66  4.6708e+06  0  -3.79731e+08  0  0  0
18.67  4.6708e+06  0  -3.79731e+08  0  0  0
18.68  4.6708e+06  0  -3.79731e+08  0  0  0
18.69  4.6708e+06  0  -3.79731e+08  0  0  0
18.7  4.6708e+06  0  -3.79731e+08  0  0  0
18.71  4.67079e+06  0  -3.79731e+08  0  0  0
18.72  4.67079e+06  0  -3.79731e+08  0  0  0
18.73  4.67079e+06  0  -3.7973e+08  0  0  0
18.74  4.67079e+06  0  -3.7973e+08  0  0  0
18.75  4.67079e+06  0  -3.7973e+08  0  0  0
18.76  4.67079e+06  0  -3.7973e+08  0  0  0
18.77  4.67079e+06  0  -3.7973e+08  0  0  0
18.78  4.67079e+06  0  -3.7973e+08  0  0  0
18.79  4.67079e+06  0  -3.7973e+08  0  0  0
18.8  4.67079e+06  0  -3.7973e+08  0  0  0
18.81  4.67079e+06  0  -3.7973e+08  0  0  0
18.82  4.67079e+06  0  -3.7973e+08  0  0  0
18.83  4.67079e+06  0  -3.7973e+08  0  0  0
18.84  4.67079e+06  0  -3.7973e+08  0  0  0
18.85  4.67079e+06  0  -3.7973e+08  0  0  0
18.86  4.67079e+06  0  -3.7973e+08  0  0  0
18.87  4.67079e+06  0  -3.7973e+08  0  0  0
18.88  4.67079e+06  0  -3.7973e+08  0  0  0
18.89  4.67079e+06  0  -3.7973e+08  0  0  0
18.9  4.67079e+06  0  -3.7973e+08  0  0  0
18.91  4.67079e+06  0  -3.7973e+08  0  0  0
18.92  4.67079e+06  0  -3.7973e+08  0  0  0
18.93  4.67079e+06  0  -3.7973e+08  0  0  0
18.94  4.67079e+06  0  -3.7973e+08  0  0  0
18.95  4.67079e+06  0  -3.7973e+08  0  0  0
18.96  4.67079e+06  0  -3.7973e+08  0  0  0
18.97  4.67079e+06  0  -3.7973e+08  0  0  0
18.98  4.67079e+06  0  -3.7973e+08  0  0  0
18.99  4.67079e+06  0  -3.7973e+08  0  0  0
19  4.67079e+06  0  -3.7973e+08  0  0  0
19.01  4.67079e+06  0  -3.7973e+08  0  0  0
19.02  4.67079e+06  0  -3.7973e+08  0  0  0
19.03  4.67079e+06  0  -3.7973e+08  0  0  0
19.04  4.67079e+06  0  -3.7973e+08  0  0  0
19.05  4.67079e+06  0  -3.7973e+08  0  0  0
19.06  4.67079e+06  0  -3.7973e+08  0  0  0
19.07  4.67079e+06  0  -3.7973e+08  0  0  0
19.08  4.67079e+06  0  -3.7973e+08  0  0  0
19.09  4.67079e+06  0  -3.7973e+08  0  0  0
19.1  4.67079e+06  0  -3.7973e+08  0  0  0
19.11  4.67078e+06  0  -3.7973e+08  0  0  0
19.12  4.67078e+06  0  -3.7973e+08  0  0  0
19.13  4.67078e+06  0  -3.7973e+08  0  0  0
19.14  4.67078e+06  0  -3.7973e+08  0  0  0
19.15  4.67078e+06  0  -3.7973e+08  0  0  0
19.16  4.67078e+06  0  -3.7973e+08  0  0  0
19.17  4.67078e+06  0  -3.7973e+08  0  0  0
19.18  4.67078e+06  0  -3.7973e+08  0  0  0
19.19  4.67078e+06  0  -3.7973e+08  0  0  0
19.2  4.67078e+06  0  -3.79729e+08  0  0  0
19.21  4.67078e+06  0  -3.79729e+08  0  0  0
19.22  4.67078e+06  0  -3.79729e+08  0  0  0
19.23  4.67078e+06  0  -3.79729e+08  0  0  0
19.24  4.67078e+06  0  -3.79729e+08  0  0  0
