# t  x  y  z  vx  vy  vz  downrange
0.85  1.08164  0  5.33396  2.68264  0  10.3333  1.08364
0.86  1.10868  0  5.4376  2.72426  0  10.395  1.10428
0.87  1.13613  0  5.54186  2.76626  0  10.4565  1.13255
0.88  1.16401  0  5.64673  2.80862  0  10.518  1.16401
0.89  1.19231  0  5.75222  2.85136  0  10.5794  1.18706
0.9  1.22103  0  5.85832  2.89447  0  10.6407  1.21712
0.91  1.2502  0  5.96503  2.93796  0  10.7019  1.25007
0.92  1.27979  0  6.07236  2.98182  0  10.763  1.27511
0.93  1.30983  0  6.18029  3.02606  0  10.8241  1.31005
0.94  1.34032  0  6.28884  3.07067  0  10.885  1.34744
0.95  1.37125  0  6.39799  3.11566  0  10.9458  1.3707
0.96  1.40263  0  6.50775  3.16103  0  11.0066  1.40326
0.97  1.43447  0  6.61812  3.20677  0  11.0673  1.43194
0.98  1.46677  0  6.7291  3.2529  0  11.1278  1.46314
0.99  1.49953  0  6.84068  3.2994  0  11.1883  1.49972
1  1.53276  0  6.95287  3.34628  0  11.2486  1.53544
1.01  1.56646  0  7.06565  3.39354  0  11.3089  1.56746
1.02  1.60063  0  7.17904  3.44118  0  11.3691  1.60448
1.03  1.63528  0  7.29303  3.48921  0  11.4291  1.63515
1.04  1.67041  0  7.40763  3.53761  0  11.4891  1.67337
1.05  1.70603  0  7.52282  3.5864  0  11.5489  1.70545
1.06  1.74214  0  7.6386  3.63557  0  11.6087  1.74213
1.07  1.77875  0  7.75499  3.68512  0  11.6683  1.77551
1.08  1.81585  0  7.87197  3.73505  0  11.7279  1.81576
1.09  1.85345  0  7.98955  3.78537  0  11.7873  1.85025
1.1  1.89156  0  8.10772  3.83608  0  11.8466  1.89129
1.11  1.93017  0  8.22648  3.88716  0  11.9058  1.93146
1.12  1.9693  0  8.34583  3.93864  0  11.9649  1.96852
1.13  2.00895  0  8.46578  3.9905  0  12.0239  2.00715
1.14  2.04911  0  8.58631  4.04274  0  12.0827  2.04945
1.15  2.0898  0  8.70743  4.09537  0  12.1415  2.08874
1.16  2.13102  0  8.82914  4.14839  0  12.2001  2.13155
1.17  2.17277  0  8.95143  4.20179  0  12.2586  2.17143
1.18  2.21506  0  9.07431  4.25558  0  12.317  2.21468
1.19  2.25788  0  9.19777  4.30976  0  12.3753  2.2571
1.2  2.30125  0  9.32182  4.36433  0  12.4334  2.3007
1.21  2.34517  0  9.44644  4.41928  0  12.4915  2.34542
1.22  2.38964  0  9.57164  4.47462  0  12.5494  2.39119
1.23  2.43467  0  9.69743  4.53036  0  12.6071  2.43609
1.24  2.48025  0  9.82379  4.58648  0  12.6648  2.48201
1.25  2.5264  0  9.95072  4.64299  0  12.7223  2.5253
1.26  2.57311  0  10.0782  4.69989  0  12.7797  2.57138
1.27  2.6204  0  10.2063  4.75717  0  12.837  2.62183
1.28  2.66826  0  10.335  4.81485  0  12.8941  2.66624
1.29  2.71669  0  10.4642  4.87292  0  12.9511  2.71824
1.3  2.76572  0  10.594  4.93138  0  13.008  2.76764
1.31  2.81532  0  10.7244  4.99023  0  13.0647  2.81777
1.32  2.86552  0  10.8553  5.04947  0  13.1213  2.86703
1.33  2.91631  0  10.9868  5.1091  0  13.1778  2.91545
1.34  2.9677  0  11.1188  5.16912  0  13.2341  2.96614
1.35  3.0197  0  11.2515  5.22954  0  13.2903  3.01746
1.36  3.0723  0  11.3846  5.29034  0  13.3463  3.07234
1.37  3.12551  0  11.5184  5.35154  0  13.4022  3.12481
1.38  3.17933  0  11.6527  5.41313  0  13.458  3.17926
1.39  3.23377  0  11.7875  5.47511  0  13.5136  3.23559
1.4  3.28883  0  11.923  5.53748  0  13.5691  3.2882
1.41  3.34452  0  12.0589  5.60024  0  13.6244  3.34539
1.42  3.40084  0  12.1955  5.66339  0  13.6796  3.39764
1.43  3.45779  0  12.3325  5.72694  0  13.7346  3.45694
1.44  3.51538  0  12.4701  5.79088  0  13.7895  3.51524
1.45  3.57361  0  12.6083  5.85521  0  13.8442  3.57258
1.46  3.63248  0  12.747  5.91993  0  13.8988  3.634
1.47  3.69201  0  12.8863  5.98504  0  13.9532  3.69318
1.48  3.75219  0  13.0261  6.05055  0  14.0075  3.75262
1.49  3.81302  0  13.1664  6.11645  0  14.0616  3.81351
1.5  3.87452  0  13.3073  6.18274  0  14.1155  3.8746
1.51  3.93668  0  13.4487  6.24942  0  14.1693  3.93704
1.52  3.99951  0  13.5907  6.3165  0  14.2229  3.99851
1.53  4.06301  0  13.7332  6.38396  0  14.2764  4.06238
1.54  4.12719  0  13.8762  6.45182  0  14.3297  4.12636
1.55  4.19205  0  14.0198  6.52007  0  14.3829  4.19044
1.56  4.25759  0  14.1639  6.58872  0  14.4359  4.2578
1.57  4.32382  0  14.3085  6.65775  0  14.4887  4.32306
1.58  4.39075  0  14.4537  6.72717  0  14.5414  4.39147
1.59  4.45837  0  14.5993  6.79699  0  14.5938  4.45782
1.6  4.52669  0  14.7455  6.86719  0  14.6462  4.52719
1.61  4.59571  0  14.8923  6.93779  0  14.6983  4.59453
1.62  4.66544  0  15.0395  7.00878  0  14.7503  4.66573
1.63  4.73589  0  15.1873  7.08016  0  14.8021  4.73492
1.64  4.80705  0  15.3355  7.15194  0  14.8537  4.80686
1.65  4.87893  0  15.4843  7.2241  0  14.9052  4.8796
1.66  4.95153  0  15.6337  7.29665  0  14.9565  4.95127
1.67  5.02486  0  15.7835  7.36959  0  15.0076  5.02461
1.68  5.09892  0  15.9338  7.44293  0  15.0585  5.09867
1.69  5.17372  0  16.0846  7.51665  0  15.1093  5.17341
1.7  5.24926  0  16.236  7.59076  0  15.1599  5.24968
1.71  5.32554  0  16.3878  7.66526  0  15.2103  5.32569
1.72  5.40257  0  16.5402  7.74015  0  15.2605  5.40232
1.73  5.48034  0  16.693  7.81543  0  15.3105  5.48034
1.74  5.55888  0  16.8464  7.89109  0  15.3603  5.5597
1.75  5.63817  0  17.0003  7.96715  0  15.41  5.63875
1.76  5.71822  0  17.1546  8.04359  0  15.4595  5.71749
1.77  5.79904  0  17.3094  8.12043  0  15.5087  5.79906
1.78  5.88063  0  17.4648  8.19764  0  15.5578  5.88027
1.79  5.96299  0  17.6206  8.27525  0  15.6067  5.9634
1.8  6.04614  0  17.7769  8.35324  0  15.6555  6.04688
1.81  6.13006  0  17.9337  8.43163  0  15.704  6.12997
1.82  6.21477  0  18.091  8.51039  0  15.7523  6.21484
1.83  6.30027  0  18.2488  8.58954  0  15.8004  6.30073
1.84  6.38656  0  18.407  8.66908  0  15.8484  6.38617
1.85  6.47365  0  18.5657  8.749  0  15.8961  6.47466
1.86  6.56154  0  18.7249  8.82931  0  15.9437  6.56128
1.87  6.65024  0  18.8846  8.91  0  15.991  6.65084
1.88  6.73974  0  19.0447  8.99107  0  16.0382  6.73988
1.89  6.83006  0  19.2054  9.07253  0  16.0851  6.83041
1.9  6.9212  0  19.3664  9.15438  0  16.1318  6.92236
1.91  7.01315  0  19.528  9.2366  0  16.1784  7.01311
1.92  7.10593  0  19.69  9.31921  0  16.2247  7.10524
1.93  7.19954  0  19.8525  9.4022  0  16.2709  7.19995
1.94  7.29397  0  20.0154  9.48557  0  16.3168  7.29406
1.95  7.38925  0  20.1788  9.56932  0  16.3625  7.39002
1.96  7.48536  0  20.3427  9.65346  0  16.408  7.48535
1.97  7.58232  0  20.507  9.73797  0  16.4533  7.58187
1.98  7.68012  0  20.6717  9.82286  0  16.4984  7.68012
1.99  7.77878  0  20.8369  9.90813  0  16.5433  7.77945
2  7.87829  0  21.0026  9.99378  0  16.588  7.8781
2.01  7.97865  0  21.1687  10.0798  0  16.6324  7.97836
2.02  8.07988  0  21.3352  10.1662  0  16.6767  8.07961
2.03  8.18198  0  21.5022  10.253  0  16.7207  8.18237
2.04  8.28495  0  21.6697  10.3402  0  16.7645  8.28495
2.05  8.38878  0  21.8375  10.4277  0  16.8081  8.38896
2.06  8.4935  0  22.0058  10.5156  0  16.8515  8.49436
2.07  8.5991  0  22.1746  10.6039  0  16.8946  8.59846
2.08  8.70558  0  22.3437  10.6926  0  16.9375  8.70547
2.09  8.81295  0  22.5133  10.7816  0  16.9803  8.81324
2.1  8.92121  0  22.6833  10.871  0  17.0227  8.92071
2.11  9.03037  0  22.8538  10.9608  0  17.065  9.0304
2.12  9.14043  0  23.0246  11.0509  0  17.1071  9.14027
2.13  9.25139  0  23.1959  11.1415  0  17.1489  9.25078
2.14  9.36326  0  23.3676  11.2324  0  17.1905  9.36336
2.15  9.47604  0  23.5397  11.3236  0  17.2318  9.47508
2.16  9.58973  0  23.7122  11.4153  0  17.273  9.59021
2.17  9.70435  0  23.8852  11.5073  0  17.3139  9.7049
2.18  9.81988  0  24.0585  11.5997  0  17.3546  9.8201
2.19  9.93634  0  24.2323  11.6924  0  17.395  9.93668
2.2  10.0537  0  24.4064  11.7855  0  17.4352  10.0537
2.21  10.1721  0  24.581  11.879  0  17.4752  10.1725
2.22  10.2913  0  24.7559  11.9728  0  17.515  10.2912
2.23  10.4115  0  24.9313  12.067  0  17.5545  10.4112
2.24  10.5327  0  25.107  12.1616  0  17.5937  10.5329
2.25  10.6547  0  25.2831  12.2565  0  17.6328  10.6535
2.26  10.7778  0  25.4597  12.3518  0  17.6716  10.7774
2.27  10.9018  0  25.6366  12.4475  0  17.7102  10.9016
2.28  11.0267  0  25.8139  12.5435  0  17.7485  11.0268
2.29  11.1527  0  25.9915  12.6399  0  17.7866  11.1523
2.3  11.2795  0  26.1696  12.7367  0  17.8244  11.2791
2.31  11.4074  0  26.348  12.8338  0  17.862  11.4073
2.32  11.5362  0  26.5268  12.9312  0  17.8994  11.5364
2.33  11.666  0  26.706  13.0291  0  17.9365  11.6653
2.34  11.7968  0  26.8856  13.1272  0  17.9734  11.797
2.35  11.9286  0  27.0655  13.2258  0  18.01  11.9283
2.36  12.0613  0  27.2458  13.3247  0  18.0464  12.0616
2.37  12.1951  0  27.4264  13.4239  0  18.0825  12.1949
2.38  12.3298  0  27.6074  13.5235  0  18.1184  12.3294
2.39  12.4655  0  27.7888  13.6235  0  18.1541  12.4656
2.4  12.6023  0  27.9705  13.7238  0  18.1895  12.6025
2.41  12.74  0  28.1526  13.8244  0  18.2246  12.7401
2.42  12.8788  0  28.335  13.9255  0  18.2595  12.8787
2.43  13.0185  0  28.5177  14.0268  0  18.2941  13.0185
2.44  13.1593  0  28.7009  14.1285  0  18.3285  13.159
2.45  13.3011  0  28.8843  14.2306  0  18.3627  13.3007
2.46  13.4439  0  29.0681  14.333  0  18.3966  13.4439
2.47  13.5877  0  29.2522  14.4358  0  18.4302  13.5876
2.48  13.7326  0  29.4367  14.5389  0  18.4635  13.733
2.49  13.8785  0  29.6215  14.6423  0  18.4967  13.8783
2.5  14.0255  0  29.8066  14.7461  0  18.5295  14.0249
2.51  14.1734  0  29.9921  14.8503  0  18.5621  14.1729
2.52  14.3225  0  30.1779  14.9548  0  18.5945  14.3222
2.53  14.4725  0  30.364  15.0596  0  18.6265  14.4725
2.54  14.6237  0  30.5504  15.1648  0  18.6584  14.6234
2.55  14.7758  0  30.7372  15.2703  0  18.6899  14.7758
2.56  14.9291  0  30.9242  15.3761  0  18.7212  14.929
2.57  15.0834  0  31.1116  15.4823  0  18.7523  15.0831
2.58  15.2387  0  31.2993  15.5888  0  18.783  15.2386
2.59  15.3951  0  31.4872  15.6957  0  18.8135  15.3949
2.6  15.5526  0  31.6755  15.8029  0  18.8438  15.5522
2.61  15.7112  0  31.8641  15.9104  0  18.8738  15.7111
2.62  15.8708  0  32.053  16.0183  0  18.9035  15.8704
2.63  16.0316  0  32.2422  16.1265  0  18.9329  16.0313
2.64  16.1934  0  32.4317  16.2351  0  18.9621  16.1936
2.65  16.3563  0  32.6214  16.3439  0  18.991  16.3565
2.66  16.5203  0  32.8115  16.4531  0  19.0197  16.5202
2.67  16.6853  0  33.0018  16.5627  0  19.048  16.6851
2.68  16.8515  0  33.1924  16.6725  0  19.0761  16.8512
2.69  17.0188  0  33.3833  16.7827  0  19.104  17.0182
2.7  17.1872  0  33.5745  16.8932  0  19.1315  17.1869
2.71  17.3567  0  33.766  17.0041  0  19.1588  17.3561
2.72  17.5272  0  33.9577  17.1152  0  19.1859  17.5275
2.73  17.699  0  34.1497  17.2267  0  19.2126  17.6983
2.74  17.8718  0  34.3419  17.3386  0  19.2391  17.8718
2.75  18.0457  0  34.5345  17.4507  0  19.2653  18.0455
2.76  18.2208  0  34.7273  17.5632  0  19.2912  18.2209
2.77  18.397  0  34.9203  17.6759  0  19.3169  18.397
2.78  18.5743  0  35.1136  17.789  0  19.3422  18.5742
2.79  18.7528  0  35.3071  17.9025  0  19.3673  18.753
2.8  18.9324  0  35.5009  18.0162  0  19.3922  18.9325
2.81  19.1131  0  35.695  18.1303  0  19.4167  19.1132
2.82  19.295  0  35.8893  18.2447  0  19.441  19.2954
2.83  19.478  0  36.0838  18.3593  0  19.465  19.4779
2.84  19.6622  0  36.2786  18.4743  0  19.4887  19.6616
2.85  19.8475  0  36.4736  18.5897  0  19.5121  19.8474
2.86  20.034  0  36.6688  18.7053  0  19.5352  20.0338
2.87  20.2216  0  36.8643  18.8212  0  19.5581  20.2217
2.88  20.4104  0  37.06  18.9375  0  19.5807  20.4102
2.89  20.6003  0  37.2559  19.0541  0  19.603  20.6003
2.9  20.7915  0  37.452  19.1709  0  19.625  20.7914
2.91  20.9838  0  37.6484  19.2881  0  19.6468  20.9836
2.92  21.1772  0  37.845  19.4056  0  19.6682  21.1771
2.93  21.3719  0  38.0418  19.5234  0  19.6894  21.3716
2.94  21.5677  0  38.2388  19.6415  0  19.7103  21.5678
2.95  21.7647  0  38.436  19.7599  0  19.7309  21.7646
2.96  21.9629  0  38.6334  19.8786  0  19.7512  21.9629
2.97  22.1623  0  38.831  19.9976  0  19.7712  22.1619
2.98  22.3629  0  39.0288  20.1169  0  19.791  22.3627
2.99  22.5646  0  39.2268  20.2365  0  19.8104  22.5644
3  22.7676  0  39.425  20.3564  0  19.8296  22.7671
3.01  22.9717  0  39.6234  20.4766  0  19.8485  22.9717
3.02  23.1771  0  39.822  20.5971  0  19.8671  23.177
3.03  23.3837  0  40.0207  20.7179  0  19.8854  23.3836
3.04  23.5915  0  40.2197  20.839  0  19.9034  23.5913
3.05  23.8005  0  40.4188  20.9604  0  19.9212  23.8002
3.06  24.0107  0  40.6181  21.082  0  19.9386  24.0106
3.07  24.2221  0  40.8176  21.204  0  19.9558  24.2222
3.08  24.4348  0  41.0172  21.3263  0  19.9726  24.4344
3.09  24.6486  0  41.217  21.4488  0  19.9892  24.6485
3.1  24.8637  0  41.417  21.5717  0  20.0055  24.8636
3.11  25.0801  0  41.6171  21.6948  0  20.0215  25.08
3.12  25.2976  0  41.8174  21.8182  0  20.0372  25.2975
3.13  25.5164  0  42.0179  21.9419  0  20.0526  25.5162
3.14  25.7365  0  42.2185  22.0659  0  20.0677  25.7363
3.15  25.9578  0  42.4192  22.1901  0  20.0825  25.9575
3.16  26.1803  0  42.6201  22.3147  0  20.097  26.1798
3.17  26.4041  0  42.8212  22.4395  0  20.1113  26.4036
3.18  26.6291  0  43.0223  22.5646  0  20.1252  26.629
3.19  26.8553  0  43.2237  22.69  0  20.1388  26.8555
3.2  27.0829  0  43.4251  22.8157  0  20.1522  27.0825
3.21  27.3117  0  43.6267  22.9416  0  20.1652  27.3115
3.22  27.5417  0  43.8284  23.0678  0  20.178  27.5416
3.23  27.773  0  44.0303  23.1943  0  20.1905  27.773
3.24  28.0056  0  44.2322  23.3211  0  20.2026  28.0052
3.25  28.2394  0  44.4343  23.4481  0  20.2145  28.2394
3.26  28.4746  0  44.6365  23.5755  0  20.2261  28.4744
3.27  28.7109  0  44.8388  23.7031  0  20.2374  28.7107
3.28  28.9486  0  45.0413  23.8309  0  20.2484  28.9484
3.29  29.1876  0  45.2438  23.959  0  20.259  29.1875
3.3  29.4278  0  45.4465  24.0874  0  20.2694  29.4278
3.31  29.6693  0  45.6492  24.2161  0  20.2795  29.6691
3.32  29.9121  0  45.852  24.345  0  20.2893  29.912
3.33  30.1562  0  46.055  24.4742  0  20.2988  30.156
3.34  30.4016  0  46.258  24.6037  0  20.308  30.4014
3.35  30.6483  0  46.4611  24.7334  0  20.3169  30.6484
3.36  30.8963  0  46.6644  24.8634  0  20.3255  30.8958
3.37  31.1456  0  46.8676  24.9936  0  20.3338  31.1452
3.38  31.3962  0  47.071  25.1241  0  20.3418  31.3961
3.39  31.648  0  47.2745  25.2549  0  20.3495  31.6478
3.4  31.9012  0  47.478  25.3859  0  20.3569  31.9011
3.41  32.1558  0  47.6816  25.5172  0  20.364  32.1555
3.42  32.4116  0  47.8853  25.6487  0  20.3708  32.4112
3.43  32.6687  0  48.089  25.7805  0  20.3773  32.6684
3.44  32.9272  0  48.2928  25.9125  0  20.3835  32.9269
3.45  33.187  0  48.4967  26.0448  0  20.3894  33.1866
3.46  33.4481  0  48.7006  26.1774  0  20.395  33.4479
3.47  33.7105  0  48.9046  26.3102  0  20.4003  33.7103
3.48  33.9743  0  49.1086  26.4432  0  20.4053  33.9738
3.49  34.2394  0  49.3127  26.5765  0  20.41  34.2389
3.5  34.5058  0  49.5168  26.7101  0  20.4144  34.5053
3.51  34.7736  0  49.721  26.8439  0  20.4185  34.7735
3.52  35.0427  0  49.9252  26.9779  0  20.4223  35.0422
3.53  35.3132  0  50.1294  27.1122  0  20.4258  35.313
3.54  35.585  0  50.3337  27.2467  0  20.429  35.5845
3.55  35.8581  0  50.538  27.3815  0  20.4319  35.8581
3.56  36.1326  0  50.7424  27.5165  0  20.4344  36.1324
3.57  36.4084  0  50.9467  27.6517  0  20.4367  36.4082
3.58  36.6856  0  51.1511  27.7872  0  20.4387  36.6851
3.59  36.9642  0  51.3555  27.9229  0  20.4404  36.9638
3.6  37.2441  0  51.5599  28.0589  0  20.4418  37.2437
3.61  37.5254  0  51.7643  28.1951  0  20.4428  37.525
3.62  37.808  0  51.9687  28.3315  0  20.4436  37.8075
3.63  38.092  0  52.1732  28.4682  0  20.4441  38.0917
3.64  38.3774  0  52.3776  28.6051  0  20.4442  38.3768
3.65  38.6641  0  52.5821  28.7422  0  20.4441  38.6639
3.66  38.9522  0  52.7865  28.8796  0  20.4436  38.9518
3.67  39.2417  0  52.9909  29.0172  0  20.4429  39.2413
3.68  39.5325  0  53.1954  29.155  0  20.4418  39.5323
3.69  39.8248  0  53.3998  29.2931  0  20.4405  39.8245
3.7  40.1184  0  53.6042  29.4314  0  20.4388  40.118
3.71  40.4134  0  53.8086  29.5699  0  20.4369  40.4129
3.72  40.7098  0  54.0129  29.7086  0  20.4346  40.7096
3.73  41.0076  0  54.2172  29.8476  0  20.4321  41.0072
3.74  41.3068  0  54.4216  29.9867  0  20.4292  41.3064
3.75  41.6073  0  54.6258  30.1261  0  20.426  41.6069
3.76  41.9093  0  54.8301  30.2658  0  20.4225  41.9089
3.77  42.2126  0  55.0343  30.4056  0  20.4188  42.2123
3.78  42.5174  0  55.2384  30.5457  0  20.4147  42.5171
3.79  42.8235  0  55.4426  30.6859  0  20.4103  42.8233
3.8  43.1311  0  55.6466  30.8264  0  20.4056  43.1308
3.81  43.4401  0  55.8507  30.9672  0  20.4006  43.4398
3.82  43.7505  0  56.0547  31.1081  0  20.3953  43.75
3.83  44.0622  0  56.2586  31.2492  0  20.3897  44.0618
3.84  44.3754  0  56.4625  31.3906  0  20.3838  44.3749
3.85  44.6901  0  56.6663  31.5322  0  20.3776  44.6897
3.86  45.0061  0  56.87  31.674  0  20.3711  45.0057
3.87  45.3235  0  57.0737  31.8159  0  20.3643  45.3232
3.88  45.6424  0  57.2773  31.9581  0  20.3572  45.6419
3.89  45.9627  0  57.4808  32.1006  0  20.3498  45.9624
3.9  46.2844  0  57.6843  32.2432  0  20.342  46.284
3.91  46.6076  0  57.8877  32.386  0  20.334  46.6072
3.92  46.9321  0  58.091  32.529  0  20.3257  46.9315
3.93  47.2581  0  58.2942  32.6723  0  20.317  47.2577
3.94  47.5856  0  58.4973  32.8157  0  20.3081  47.5852
3.95  47.9145  0  58.7003  32.9593  0  20.2989  47.9139
3.96  48.2448  0  58.9033  33.1032  0  20.2893  48.2443
3.97  48.5765  0  59.1061  33.2472  0  20.2795  48.576
3.98  48.9097  0  59.3089  33.3915  0  20.2693  48.9092
3.99  49.2444  0  59.5115  33.5359  0  20.2589  49.2439
4  49.5804  0  59.714  33.6806  0  20.2481  49.58
4.01  49.918  0  59.9165  33.8254  0  20.2371  49.9175
4.02  50.2569  0  60.1188  33.9704  0  20.2257  50.2566
4.03  50.5974  0  60.321  34.1156  0  20.2141  50.5968
4.04  50.9393  0  60.5231  34.2611  0  20.2021  50.9387
4.05  51.2826  0  60.725  34.4067  0  20.1899  51.282
4.06  51.6274  0  60.9269  34.5525  0  20.1773  51.627
4.07  51.9736  0  61.1286  34.6985  0  20.1644  51.9731
4.08  52.3214  0  61.3302  34.8447  0  20.1513  52.3209
4.09  52.6705  0  61.5316  34.9911  0  20.1378  52.6702
4.1  53.0212  0  61.7329  35.1376  0  20.124  53.0205
4.11  53.3733  0  61.9341  35.2844  0  20.11  53.3728
4.12  53.7269  0  62.1351  35.4313  0  20.0956  53.7263
4.13  54.0819  0  62.336  35.5784  0  20.0809  54.0814
4.14  54.4384  0  62.5367  35.7257  0  20.0659  54.4378
4.15  54.7964  0  62.7373  35.8732  0  20.0507  54.796
4.16  55.1559  0  62.9377  36.0209  0  20.0351  55.1554
4.17  55.5169  0  63.138  36.1688  0  20.0192  55.5164
4.18  55.8793  0  63.3381  36.3168  0  20.003  55.8787
4.19  56.2432  0  63.5381  36.465  0  19.9865  56.2427
4.2  56.6086  0  63.7378  36.6134  0  19.9698  56.608
4.21  56.9755  0  63.9375  36.762  0  19.9527  56.9747
4.22  57.3438  0  64.1369  36.9108  0  19.9353  57.3431
4.23  57.7137  0  64.3362  37.0597  0  19.9176  57.713
4.24  58.085  0  64.5353  37.2088  0  19.8997  58.0843
4.25  58.4579  0  64.7342  37.3581  0  19.8814  58.4574
4.26  58.8322  0  64.9329  37.5075  0  19.8628  58.8316
4.27  59.208  0  65.1314  37.6572  0  19.8439  59.2075
