# t  x  y  z  vx  vy  vz  downrange
1.72  14.5822  0  11.9917  19.4119  0  7.83349  14.5822
1.73  14.7771  0  12.0698  19.566  0  7.79736  14.777
1.74  14.9736  0  12.1476  19.7203  0  7.76057  14.974
1.75  15.1715  0  12.225  19.8749  0  7.72312  15.1715
1.76  15.3711  0  12.3021  20.0298  0  7.68501  15.3708
1.77  15.5721  0  12.3787  20.185  0  7.64624  15.572
1.78  15.7748  0  12.455  20.3404  0  7.60682  15.7748
1.79  15.979  0  12.5309  20.4961  0  7.56675  15.9791
1.8  16.1847  0  12.6063  20.652  0  7.52602  16.1849
1.81  16.392  0  12.6814  20.8082  0  7.48465  16.3918
1.82  16.6009  0  12.756  20.9646  0  7.44263  16.6007
1.83  16.8113  0  12.8302  21.1213  0  7.39997  16.811
1.84  17.0233  0  12.904  21.2782  0  7.35666  17.023
1.85  17.2369  0  12.9774  21.4353  0  7.31271  17.2373
1.86  17.452  0  13.0503  21.5927  0  7.26813  17.4516
1.87  17.6687  0  13.1227  21.7503  0  7.2229  17.6687
1.88  17.887  0  13.1947  21.9082  0  7.17704  17.8872
1.89  18.1069  0  13.2663  22.0662  0  7.13055  18.1065
1.9  18.3283  0  13.3373  22.2245  0  7.08342  18.3286
1.91  18.5514  0  13.4079  22.383  0  7.03567  18.551
1.92  18.776  0  13.478  22.5416  0  6.98729  18.7763
1.93  19.0022  0  13.5477  22.7005  0  6.93828  19.002
1.94  19.23  0  13.6168  22.8597  0  6.88865  19.2296
1.95  19.4594  0  13.6854  23.019  0  6.8384  19.4591
1.96  19.6904  0  13.7536  23.1785  0  6.78753  19.6903
1.97  19.923  0  13.8212  23.3382  0  6.73604  19.9224
1.98  20.1571  0  13.8883  23.498  0  6.68394  20.1572
1.99  20.3929  0  13.9549  23.6581  0  6.63122  20.3929
2  20.6303  0  14.0209  23.8184  0  6.57789  20.6303
2.01  20.8693  0  14.0864  23.9788  0  6.52395  20.869
2.02  21.1099  0  14.1514  24.1394  0  6.4694  21.1098
2.03  21.3521  0  14.2158  24.3002  0  6.41425  21.3523
2.04  21.5959  0  14.2797  24.4612  0  6.3585  21.5957
2.05  21.8413  0  14.343  24.6223  0  6.30214  21.8415
2.06  22.0883  0  14.4057  24.7836  0  6.24519  22.0886
2.07  22.337  0  14.4679  24.9451  0  6.18764  22.3369
2.08  22.5872  0  14.5295  25.1067  0  6.12949  22.5872
2.09  22.8391  0  14.5905  25.2685  0  6.07076  22.8391
2.1  23.0926  0  14.6509  25.4304  0  6.01143  23.0924
2.11  23.3477  0  14.7107  25.5925  0  5.95152  23.3478
2.12  23.6045  0  14.7699  25.7547  0  5.89102  23.6045
2.13  23.8628  0  14.8285  25.9171  0  5.82994  23.8629
2.14  24.1228  0  14.8865  26.0796  0  5.76827  24.1227
2.15  24.3844  0  14.9439  26.2423  0  5.70603  24.3847
2.16  24.6476  0  15.0006  26.4051  0  5.64321  24.6477
2.17  24.9125  0  15.0567  26.568  0  5.57981  24.9124
2.18  25.179  0  15.1122  26.7311  0  5.51584  25.1791
2.19  25.4471  0  15.167  26.8943  0  5.45131  25.4472
2.2  25.7169  0  15.2212  27.0577  0  5.3862  25.7172
2.21  25.9883  0  15.2748  27.2211  0  5.32053  25.9883
2.22  26.2613  0  15.3276  27.3847  0  5.25429  26.2613
2.23  26.536  0  15.3799  27.5484  0  5.18749  26.5362
2.24  26.8123  0  15.4314  27.7123  0  5.12013  26.8124
2.25  27.0902  0  15.4823  27.8762  0  5.05221  27.0904
2.26  27.3698  0  15.5324  28.0403  0  4.98374  27.3699
2.27  27.651  0  15.5819  28.2044  0  4.91472  27.6509
2.28  27.9339  0  15.6307  28.3687  0  4.84514  27.9338
2.29  28.2184  0  15.6788  28.5331  0  4.77501  28.2184
2.3  28.5046  0  15.7262  28.6976  0  4.70434  28.5046
2.31  28.7924  0  15.7729  28.8622  0  4.63313  28.7923
2.32  29.0818  0  15.8189  29.0269  0  4.56137  29.0818
2.33  29.3729  0  15.8641  29.1916  0  4.48907  29.3726
2.34  29.6656  0  15.9087  29.3565  0  4.41623  29.6656
2.35  29.96  0  15.9525  29.5215  0  4.34286  29.9598
2.36  30.2561  0  15.9955  29.6866  0  4.26895  30.2559
2.37  30.5538  0  16.0378  29.8517  0  4.19451  30.5538
2.38  30.8531  0  16.0794  30.017  0  4.11954  30.8532
2.39  31.1541  0  16.1202  30.1823  0  4.04404  31.1543
2.4  31.4567  0  16.1603  30.3477  0  3.96802  31.4566
2.41  31.7611  0  16.1996  30.5132  0  3.89147  31.7611
2.42  32.067  0  16.2381  30.6788  0  3.8144  32.067
2.43  32.3746  0  16.2759  30.8444  0  3.73682  32.3747
2.44  32.6839  0  16.3129  31.0101  0  3.65871  32.6836
2.45  32.9948  0  16.349  31.1759  0  3.5801  32.9945
2.46  33.3074  0  16.3845  31.3418  0  3.50097  33.3073
2.47  33.6217  0  16.4191  31.5077  0  3.42133  33.6215
2.48  33.9376  0  16.4529  31.6737  0  3.34118  33.9374
2.49  34.2551  0  16.4859  31.8398  0  3.26052  34.255
2.5  34.5744  0  16.5181  32.0059  0  3.17936  34.5743
2.51  34.8953  0  16.5495  32.1721  0  3.0977  34.8954
2.52  35.2178  0  16.58  32.3384  0  3.01554  35.2178
2.53  35.542  0  16.6098  32.5047  0  2.93288  35.5419
2.54  35.8679  0  16.6387  32.6711  0  2.84972  35.868
2.55  36.1954  0  16.6668  32.8375  0  2.76607  36.1954
2.56  36.5247  0  16.694  33.004  0  2.68193  36.5246
2.57  36.8555  0  16.7204  33.1705  0  2.5973  36.8555
2.58  37.1881  0  16.746  33.3371  0  2.51218  37.1878
2.59  37.5223  0  16.7707  33.5038  0  2.42658  37.522
2.6  37.8581  0  16.7945  33.6705  0  2.34049  37.858
2.61  38.1957  0  16.8175  33.8372  0  2.25392  38.1955
2.62  38.5349  0  16.8396  34.004  0  2.16687  38.5347
2.63  38.8758  0  16.8608  34.1708  0  2.07934  38.8758
2.64  39.2183  0  16.8811  34.3377  0  1.99134  39.2182
2.65  39.5625  0  16.9006  34.5046  0  1.90287  39.5624
2.66  39.9084  0  16.9192  34.6715  0  1.81392  39.9082
2.67  40.2559  0  16.9369  34.8385  0  1.7245  40.2558
2.68  40.6052  0  16.9537  35.0055  0  1.63462  40.6051
2.69  40.9561  0  16.9696  35.1726  0  1.54427  40.9559
2.7  41.3086  0  16.9846  35.3397  0  1.45345  41.3085
2.71  41.6628  0  16.9987  35.5068  0  1.36218  41.6627
2.72  42.0188  0  17.0118  35.6739  0  1.27044  42.0187
2.73  42.3763  0  17.0241  35.8411  0  1.17825  42.3763
2.74  42.7356  0  17.0354  36.0083  0  1.0856  42.7353
2.75  43.0965  0  17.0458  36.1756  0  0.9925  43.0963
2.76  43.4591  0  17.0552  36.3428  0  0.898945  43.4589
2.77  43.8234  0  17.0638  36.5101  0  0.80494  43.8231
2.78  44.1893  0  17.0713  36.6774  0  0.710487  44.1892
2.79  44.5569  0  17.078  36.8448  0  0.615588  44.5567
2.8  44.9262  0  17.0836  37.0121  0  0.520244  44.9261
2.81  45.2971  0  17.0884  37.1795  0  0.424458  45.2968
2.82  45.6698  0  17.0921  37.3469  0  0.328232  45.6696
2.83  46.0441  0  17.0949  37.5143  0  0.231566  46.044
2.84  46.4201  0  17.0968  37.6817  0  0.134464  46.4198
2.85  46.7977  0  17.0976  37.8491  0  0.0369265  46.7976
2.86  47.177  0  17.0975  38.0166  0  -0.061044  47.177
2.87  47.558  0  17.0964  38.184  0  -0.159446  47.558
2.88  47.9407  0  17.0943  38.3515  0  -0.258277  47.9407
2.89  48.3251  0  17.0912  38.519  0  -0.357536  48.325
2.9  48.7111  0  17.0872  38.6865  0  -0.457221  48.7109
2.91  49.0988  0  17.0821  38.854  0  -0.55733  49.0987
2.92  49.4882  0  17.076  39.0215  0  -0.657861  49.4881
2.93  49.8792  0  17.0689  39.189  0  -0.758812  49.8792
2.94  50.272  0  17.0608  39.3565  0  -0.860183  50.2719
2.95  50.6664  0  17.0517  39.524  0  -0.96197  50.6661
2.96  51.0624  0  17.0416  39.6915  0  -1.06417  51.0624
2.97  51.4602  0  17.0304  39.8591  0  -1.16679  51.4602
2.98  51.8596  0  17.0182  40.0266  0  -1.26981  51.8594
2.99  52.2607  0  17.005  40.1941  0  -1.37325  52.2605
3  52.6635  0  16.9908  40.3616  0  -1.4771  52.6634
3.01  53.068  0  16.9755  40.5292  0  -1.58135  53.068
3.02  53.4741  0  16.9592  40.6967  0  -1.686  53.4739
3.03  53.8819  0  16.9418  40.8642  0  -1.79106  53.8818
3.04  54.2914  0  16.9233  41.0317  0  -1.89652  54.2913
3.05  54.7025  0  16.9038  41.1992  0  -2.00238  54.7024
3.06  55.1154  0  16.8833  41.3667  0  -2.10864  55.1153
3.07  55.5299  0  16.8617  41.5342  0  -2.21529  55.5296
3.08  55.946  0  16.839  41.7017  0  -2.32234  55.9459
3.09  56.3639  0  16.8152  41.8692  0  -2.42978  56.3637
3.1  56.7834  0  16.7904  42.0366  0  -2.53761  56.7834
3.11  57.2046  0  16.7645  42.2041  0  -2.64583  57.2045
3.12  57.6275  0  16.7375  42.3715  0  -2.75444  57.6274
3.13  58.0521  0  16.7094  42.539  0  -2.86344  58.0519
3.14  58.4783  0  16.6802  42.7064  0  -2.97282  58.4782
3.15  58.9062  0  16.6499  42.8738  0  -3.08258  58.9059
3.16  59.3358  0  16.6185  43.0412  0  -3.19272  59.3356
3.17  59.767  0  16.5861  43.2086  0  -3.30325  59.7669
3.18  60.1999  0  16.5525  43.3759  0  -3.41415  60.1998
3.19  60.6345  0  16.5178  43.5433  0  -3.52543  60.6344
3.2  61.0708  0  16.482  43.7106  0  -3.63708  61.0705
3.21  61.5087  0  16.445  43.8779  0  -3.74911  61.5086
3.22  61.9484  0  16.407  44.0452  0  -3.8615  61.9482
3.23  62.3896  0  16.3678  44.2125  0  -3.97427  62.3895
3.24  62.8326  0  16.3275  44.3797  0  -4.08741  62.8324
3.25  63.2772  0  16.286  44.5469  0  -4.20091  63.2771
3.26  63.7235  0  16.2435  44.7141  0  -4.31478  63.7235
3.27  64.1715  0  16.1998  44.8813  0  -4.42901  64.1712
3.28  64.6212  0  16.1549  45.0485  0  -4.54361  64.621
3.29  65.0725  0  16.1089  45.2156  0  -4.65857  65.0723
3.3  65.5255  0  16.0617  45.3827  0  -4.77388  65.5253
3.31  65.9801  0  16.0134  45.5498  0  -4.88956  65.9799
3.32  66.4365  0  15.9639  45.7169  0  -5.00559  66.4362
3.33  66.8945  0  15.9133  45.884  0  -5.12198  66.8943
3.34  67.3542  0  15.8615  46.051  0  -5.23872  67.3539
3.35  67.8155  0  15.8085  46.218  0  -5.35581  67.8153
3.36  68.2785  0  15.7544  46.385  0  -5.47326  68.2784
3.37  68.7432  0  15.699  46.552  0  -5.59105  68.7431
3.38  69.2096  0  15.6425  46.7189  0  -5.70919  69.2094
3.39  69.6776  0  15.5849  46.8858  0  -5.82768  69.6774
3.4  70.1473  0  15.526  47.0527  0  -5.94651  70.1472
3.41  70.6186  0  15.4659  47.2195  0  -6.06569  70.6184
3.42  71.0917  0  15.4047  47.3863  0  -6.18521  71.0914
3.43  71.5664  0  15.3422  47.5531  0  -6.30507  71.5662
3.44  72.0427  0  15.2786  47.7198  0  -6.42526  72.0425
3.45  72.5208  0  15.2137  47.8865  0  -6.5458  72.5206
3.46  73.0005  0  15.1477  48.0532  0  -6.66667  73.0002
3.47  73.4818  0  15.0804  48.2198  0  -6.78788  73.4816
3.48  73.9649  0  15.0119  48.3864  0  -6.90942  73.9648
3.49  74.4495  0  14.9422  48.553  0  -7.03129  74.4493
3.5  74.9359  0  14.8713  48.7195  0  -7.15349  74.9357
3.51  75.4239  0  14.7991  48.886  0  -7.27602  75.4237
3.52  75.9136  0  14.7257  49.0525  0  -7.39888  75.9135
3.53  76.405  0  14.6511  49.2189  0  -7.52207  76.4048
3.54  76.898  0  14.5753  49.3853  0  -7.64558  76.8979
3.55  77.3927  0  14.4982  49.5517  0  -7.76942  77.3925
3.56  77.889  0  14.4199  49.718  0  -7.89358  77.8888
3.57  78.3871  0  14.3404  49.8842  0  -8.01806  78.387
3.58  78.8867  0  14.2596  50.0505  0  -8.14286  78.8866
3.59  79.3881  0  14.1775  50.2167  0  -8.26797  79.388
3.6  79.8911  0  14.0942  50.3828  0  -8.39341  79.8908
3.61  80.3957  0  14.0096  50.5489  0  -8.51916  80.3955
3.62  80.902  0  13.9238  50.715  0  -8.64524  80.9019
3.63  81.41  0  13.8367  50.8811  0  -8.77162  81.41
3.64  81.9197  0  13.7484  51.0472  0  -8.89833  81.9195
3.65  82.431  0  13.6588  51.2131  0  -9.02534  82.4308
3.66  82.9439  0  13.5679  51.3791  0  -9.15266  82.9437
3.67  83.4585  0  13.4757  51.545  0  -9.28029  83.4584
3.68  83.9748  0  13.3823  51.7109  0  -9.40823  83.9746
3.69  84.4928  0  13.2875  51.8767  0  -9.53647  84.4926
3.7  85.0124  0  13.1915  52.0424  0  -9.66502  85.0122
3.71  85.5336  0  13.0942  52.2082  0  -9.79387  85.5334
3.72  86.0565  0  12.9957  52.3739  0  -9.92302  86.0564
3.73  86.5811  0  12.8958  52.5395  0  -10.0525  86.5809
3.74  87.1073  0  12.7946  52.7051  0  -10.1822  87.1072
3.75  87.6352  0  12.6921  52.8706  0  -10.3123  87.6351
3.76  88.1647  0  12.5884  53.0361  0  -10.4426  88.1644
3.77  88.6959  0  12.4833  53.2016  0  -10.5733  88.6958
3.78  89.2288  0  12.3769  53.367  0  -10.7042  89.2287
3.79  89.7633  0  12.2692  53.5323  0  -10.8355  89.763
3.8  90.2994  0  12.1602  53.6976  0  -10.967  90.2992
3.81  90.8372  0  12.0498  53.8629  0  -11.0988  90.837
3.82  91.3767  0  11.9382  54.0281  0  -11.2309  91.3765
3.83  91.9178  0  11.8252  54.1933  0  -11.3633  91.9177
3.84  92.4605  0  11.7109  54.3585  0  -11.496  92.4604
3.85  93.0049  0  11.5953  54.5236  0  -11.629  93.0048
3.86  93.551  0  11.4784  54.6886  0  -11.7623  93.5508
3.87  94.0987  0  11.3601  54.8536  0  -11.8958  94.0986
3.88  94.6481  0  11.2404  55.0186  0  -12.0297  94.6479
3.89  95.1991  0  11.1195  55.1835  0  -12.1638  95.199
3.9  95.7517  0  10.9972  55.3483  0  -12.2982  95.7516
3.91  96.306  0  10.8735  55.5131  0  -12.4329  96.3058
3.92  96.862  0  10.7485  55.6778  0  -12.5678  96.8618
3.93  97.4196  0  10.6221  55.8425  0  -12.7031  97.4194
3.94  97.9789  0  10.4944  56.0072  0  -12.8386  97.9787
3.95  98.5397  0  10.3654  56.1717  0  -12.9744  98.5396
3.96  99.1023  0  10.2349  56.3362  0  -13.1104  99.1021
3.97  99.6665  0  10.1032  56.5007  0  -13.2468  99.6663
3.98  100.232  0  9.97001  56.6651  0  -13.3834  100.232
3.99  100.8  0  9.83549  56.8295  0  -13.5203  100.8
4  101.369  0  9.69961  56.9939  0  -13.6574  101.369
4.01  101.94  0  9.56235  57.1581  0  -13.7948  101.94
4.02  102.512  0  9.42371  57.3223  0  -13.9325  102.512
4.03  103.086  0  9.28369  57.4865  0  -14.0705  103.086
4.04  103.662  0  9.1423  57.6506  0  -14.2087  103.662
4.05  104.239  0  8.99952  57.8147  0  -14.3472  104.239
4.06  104.818  0  8.85535  57.9786  0  -14.4859  104.818
4.07  105.399  0  8.7098  58.1426  0  -14.625  105.399
4.08  105.981  0  8.56285  58.3064  0  -14.7642  105.981
4.09  106.565  0  8.41451  58.4702  0  -14.9038  106.565
4.1  107.15  0  8.26478  58.634  0  -15.0436  107.15
4.11  107.737  0  8.11364  58.7977  0  -15.1836  107.737
4.12  108.326  0  7.9611  58.9613  0  -15.3239  108.326
4.13  108.917  0  7.80716  59.1249  0  -15.4645  108.917
4.14  109.509  0  7.65181  59.2884  0  -15.6053  109.509
4.15  110.102  0  7.49506  59.4519  0  -15.7464  110.102
4.16  110.698  0  7.33688  59.6153  0  -15.8877  110.698
4.17  111.295  0  7.1773  59.7786  0  -16.0293  111.295
4.18  111.893  0  7.0163  59.9419  0  -16.1711  111.893
4.19  112.494  0  6.85388  60.1051  0  -16.3132  112.493
4.2  113.095  0  6.69003  60.2682  0  -16.4556  113.095
4.21  113.699  0  6.52476  60.4313  0  -16.5981  113.699
4.22  114.304  0  6.35807  60.5943  0  -16.7409  114.304
4.23  114.911  0  6.18994  60.7572  0  -16.884  114.911
