# t  x  y  z  vx  vy  vz  downrange
4.26  95.3282  0  35.1585  54.2279  0  -0.660751  95.3278
4.27  95.8714  0  35.1514  54.3971  0  -0.760883  95.8708
4.28  96.4162  0  35.1433  54.5663  0  -0.861319  96.4157
4.29  96.9627  0  35.1342  54.7356  0  -0.962059  96.9621
4.3  97.5109  0  35.124  54.9048  0  -1.0631  97.5103
4.31  98.0608  0  35.1129  55.0741  0  -1.16445  98.0603
4.32  98.6124  0  35.1007  55.2433  0  -1.26609  98.6118
4.33  99.1657  0  35.0876  55.4126  0  -1.36804  99.1651
4.34  99.7206  0  35.0734  55.5819  0  -1.47028  99.72
4.35  100.277  0  35.0582  55.7511  0  -1.57283  100.277
4.36  100.836  0  35.0419  55.9204  0  -1.67567  100.835
4.37  101.396  0  35.0247  56.0897  0  -1.77881  101.395
4.38  101.957  0  35.0063  56.259  0  -1.88224  101.957
4.39  102.521  0  34.987  56.4283  0  -1.98597  102.52
4.4  103.086  0  34.9666  56.5976  0  -2.08999  103.085
4.41  103.653  0  34.9452  56.7669  0  -2.19431  103.652
4.42  104.221  0  34.9227  56.9362  0  -2.29891  104.221
4.43  104.792  0  34.8992  57.1055  0  -2.40381  104.791
4.44  105.363  0  34.8747  57.2748  0  -2.509  105.363
4.45  105.937  0  34.849  57.4441  0  -2.61448  105.937
4.46  106.512  0  34.8224  57.6134  0  -2.72024  106.512
4.47  107.089  0  34.7946  57.7827  0  -2.8263  107.089
4.48  107.668  0  34.7658  57.952  0  -2.93264  107.667
4.49  108.248  0  34.736  58.1213  0  -3.03927  108.248
4.5  108.83  0  34.7051  58.2906  0  -3.14618  108.83
4.51  109.414  0  34.6731  58.4599  0  -3.25338  109.414
4.52  110  0  34.64  58.6291  0  -3.36086  109.999
4.53  110.587  0  34.6058  58.7984  0  -3.46862  110.586
4.54  111.176  0  34.5706  58.9677  0  -3.57666  111.175
4.55  111.766  0  34.5343  59.137  0  -3.68499  111.766
4.56  112.358  0  34.4969  59.3063  0  -3.79359  112.358
4.57  112.952  0  34.4584  59.4755  0  -3.90248  112.952
4.58  113.548  0  34.4189  59.6448  0  -4.01164  113.547
4.59  114.145  0  34.3782  59.8141  0  -4.12108  114.145
4.6  114.744  0  34.3364  59.9833  0  -4.2308  114.743
4.61  115.345  0  34.2936  60.1526  0  -4.34079  115.344
4.62  115.947  0  34.2496  60.3218  0  -4.45106  115.947
4.63  116.551  0  34.2046  60.491  0  -4.5616  116.551
4.64  117.157  0  34.1584  60.6603  0  -4.67242  117.156
4.65  117.764  0  34.1111  60.8295  0  -4.7835  117.764
4.66  118.374  0  34.0627  60.9987  0  -4.89486  118.373
4.67  118.984  0  34.0132  61.1679  0  -5.00649  118.984
4.68  119.597  0  33.9626  61.3371  0  -5.11839  119.596
4.69  120.211  0  33.9108  61.5063  0  -5.23057  120.211
4.7  120.827  0  33.858  61.6755  0  -5.343  120.826
4.71  121.445  0  33.804  61.8446  0  -5.45571  121.444
4.72  122.064  0  33.7489  62.0138  0  -5.56868  122.063
4.73  122.685  0  33.6926  62.1829  0  -5.68192  122.684
4.74  123.308  0  33.6352  62.3521  0  -5.79543  123.307
4.75  123.932  0  33.5767  62.5212  0  -5.9092  123.931
4.76  124.558  0  33.517  62.6903  0  -6.02323  124.557
4.77  125.186  0  33.4562  62.8594  0  -6.13753  125.185
4.78  125.815  0  33.3943  63.0285  0  -6.25209  125.815
4.79  126.446  0  33.3312  63.1976  0  -6.36691  126.446
4.8  127.079  0  33.267  63.3667  0  -6.48199  127.079
4.81  127.714  0  33.2016  63.5357  0  -6.59733  127.713
4.82  128.35  0  33.135  63.7048  0  -6.71293  128.349
4.83  128.988  0  33.0673  63.8738  0  -6.82879  128.987
4.84  129.627  0  32.9984  64.0428  0  -6.9449  129.627
4.85  130.269  0  32.9284  64.2118  0  -7.06128  130.268
4.86  130.912  0  32.8572  64.3808  0  -7.1779  130.911
4.87  131.556  0  32.7848  64.5497  0  -7.29479  131.556
4.88  132.203  0  32.7113  64.7187  0  -7.41193  132.202
4.89  132.851  0  32.6366  64.8876  0  -7.52932  132.85
4.9  133.5  0  32.5607  65.0565  0  -7.64696  133.5
4.91  134.152  0  32.4837  65.2254  0  -7.76486  134.151
4.92  134.805  0  32.4054  65.3943  0  -7.88301  134.804
4.93  135.46  0  32.326  65.5632  0  -8.00141  135.459
4.94  136.116  0  32.2454  65.732  0  -8.12006  136.115
4.95  136.774  0  32.1636  65.9009  0  -8.23896  136.774
4.96  137.434  0  32.0806  66.0697  0  -8.35811  137.433
4.97  138.096  0  31.9964  66.2385  0  -8.4775  138.095
4.98  138.759  0  31.9111  66.4073  0  -8.59715  138.758
4.99  139.424  0  31.8245  66.576  0  -8.71704  139.423
5  140.09  0  31.7367  66.7448  0  -8.83717  140.09
5.01  140.759  0  31.6477  66.9135  0  -8.95756  140.758
5.02  141.429  0  31.5576  67.0822  0  -9.07818  141.428
5.03  142.1  0  31.4662  67.2509  0  -9.19905  142.1
5.04  142.774  0  31.3736  67.4196  0  -9.32016  142.773
5.05  143.449  0  31.2798  67.5882  0  -9.44152  143.448
5.06  144.125  0  31.1848  67.7569  0  -9.56311  144.125
5.07  144.804  0  31.0885  67.9255  0  -9.68495  144.803
5.08  145.484  0  30.9911  68.0941  0  -9.80703  145.483
5.09  146.166  0  30.8924  68.2626  0  -9.92934  146.165
5.1  146.849  0  30.7925  68.4312  0  -10.0519  146.849
5.11  147.534  0  30.6913  68.5997  0  -10.1747  147.534
5.12  148.221  0  30.589  68.7682  0  -10.2977  148.221
5.13  148.91  0  30.4854  68.9367  0  -10.421  148.909
5.14  149.6  0  30.3805  69.1051  0  -10.5445  149.599
5.15  150.292  0  30.2745  69.2736  0  -10.6682  150.291
5.16  150.985  0  30.1672  69.442  0  -10.7922  150.985
5.17  151.681  0  30.0586  69.6104  0  -10.9164  151.68
5.18  152.378  0  29.9489  69.7787  0  -11.0408  152.377
5.19  153.076  0  29.8378  69.9471  0  -11.1655  153.076
5.2  153.777  0  29.7255  70.1154  0  -11.2904  153.776
5.21  154.479  0  29.612  70.2837  0  -11.4156  154.478
5.22  155.182  0  29.4972  70.452  0  -11.5409  155.182
5.23  155.888  0  29.3812  70.6203  0  -11.6665  155.887
5.24  156.595  0  29.2639  70.7885  0  -11.7924  156.594
5.25  157.303  0  29.1453  70.9567  0  -11.9184  157.303
5.26  158.014  0  29.0255  71.1249  0  -12.0447  158.013
5.27  158.726  0  28.9045  71.2931  0  -12.1712  158.725
5.28  159.44  0  28.7821  71.4612  0  -12.2979  159.439
5.29  160.155  0  28.6585  71.6293  0  -12.4249  160.154
5.3  160.872  0  28.5336  71.7974  0  -12.5521  160.872
5.31  161.591  0  28.4075  71.9655  0  -12.6795  161.59
5.32  162.312  0  28.28  72.1335  0  -12.8071  162.311
5.33  163.034  0  28.1513  72.3015  0  -12.935  163.033
5.34  163.758  0  28.0213  72.4695  0  -13.0631  163.757
5.35  164.483  0  27.89  72.6374  0  -13.1914  164.482
5.36  165.21  0  27.7575  72.8054  0  -13.3199  165.21
5.37  165.939  0  27.6236  72.9733  0  -13.4487  165.938
5.38  166.67  0  27.4885  73.1412  0  -13.5776  166.669
5.39  167.402  0  27.3521  73.3091  0  -13.7068  167.401
5.4  168.136  0  27.2144  73.4769  0  -13.8362  168.135
5.41  168.872  0  27.0754  73.6447  0  -13.9659  168.871
5.42  169.609  0  26.9351  73.8125  0  -14.0957  169.608
5.43  170.348  0  26.7935  73.9802  0  -14.2258  170.347
5.44  171.088  0  26.6505  74.148  0  -14.3561  171.088
5.45  171.831  0  26.5063  74.3156  0  -14.4866  171.83
5.46  172.575  0  26.3608  74.4833  0  -14.6173  172.574
5.47  173.32  0  26.214  74.6509  0  -14.7482  173.32
5.48  174.068  0  26.0658  74.8185  0  -14.8793  174.067
5.49  174.817  0  25.9164  74.9861  0  -15.0107  174.816
5.5  175.568  0  25.7656  75.1537  0  -15.1423  175.567
5.51  176.32  0  25.6135  75.3213  0  -15.2741  176.319
5.52  177.074  0  25.4601  75.4888  0  -15.4061  177.073
5.53  177.83  0  25.3054  75.6563  0  -15.5383  177.829
5.54  178.587  0  25.1494  75.8237  0  -15.6707  178.586
5.55  179.346  0  24.992  75.9911  0  -15.8033  179.346
5.56  180.107  0  24.8333  76.1585  0  -15.9361  180.106
5.57  180.869  0  24.6733  76.3259  0  -16.0692  180.869
5.58  181.633  0  24.5119  76.4932  0  -16.2024  181.633
5.59  182.399  0  24.3492  76.6605  0  -16.3359  182.399
5.6  183.167  0  24.1852  76.8278  0  -16.4696  183.166
5.61  183.936  0  24.0198  76.995  0  -16.6034  183.935
5.62  184.707  0  23.8531  77.1622  0  -16.7375  184.706
5.63  185.479  0  23.6851  77.3295  0  -16.8718  185.478
5.64  186.253  0  23.5157  77.4966  0  -17.0063  186.252
5.65  187.029  0  23.345  77.6638  0  -17.141  187.028
5.66  187.806  0  23.1729  77.8309  0  -17.2759  187.806
5.67  188.586  0  22.9995  77.998  0  -17.411  188.585
5.68  189.366  0  22.8247  78.165  0  -17.5464  189.366
5.69  190.149  0  22.6485  78.332  0  -17.6819  190.148
5.7  190.933  0  22.471  78.499  0  -17.8176  190.932
5.71  191.719  0  22.2922  78.6659  0  -17.9535  191.718
5.72  192.506  0  22.112  78.8328  0  -18.0896  192.506
5.73  193.295  0  21.9304  78.9997  0  -18.2259  193.295
5.74  194.086  0  21.7474  79.1666  0  -18.3624  194.086
5.75  194.879  0  21.5631  79.3335  0  -18.4992  194.878
5.76  195.673  0  21.3775  79.5003  0  -18.6361  195.672
5.77  196.469  0  21.1904  79.6671  0  -18.7732  196.468
5.78  197.266  0  21.002  79.8338  0  -18.9105  197.266
5.79  198.066  0  20.8122  80.0005  0  -19.048  198.065
5.8  198.866  0  20.621  80.1672  0  -19.1857  198.866
5.81  199.669  0  20.4285  80.3339  0  -19.3236  199.668
5.82  200.473  0  20.2346  80.5005  0  -19.4617  200.472
5.83  201.279  0  20.0392  80.667  0  -19.6  201.278
5.84  202.086  0  19.8426  80.8336  0  -19.7385  202.086
5.85  202.896  0  19.6445  81.0002  0  -19.8772  202.895
5.86  203.706  0  19.445  81.1667  0  -20.0161  203.706
5.87  204.519  0  19.2442  81.3332  0  -20.1552  204.518
5.88  205.333  0  19.0419  81.4996  0  -20.2944  205.332
5.89  206.149  0  18.8383  81.666  0  -20.4339  206.148
5.9  206.966  0  18.6332  81.8324  0  -20.5735  206.966
5.91  207.786  0  18.4268  81.9987  0  -20.7134  207.785
5.92  208.606  0  18.219  82.165  0  -20.8534  208.606
5.93  209.429  0  18.0097  82.3312  0  -20.9936  209.428
5.94  210.253  0  17.7991  82.4975  0  -21.134  210.252
5.95  211.079  0  17.587  82.6638  0  -21.2746  211.078
5.96  211.906  0  17.3736  82.83  0  -21.4154  211.906
5.97  212.735  0  17.1587  82.9961  0  -21.5564  212.735
5.98  213.566  0  16.9425  83.1622  0  -21.6975  213.566
5.99  214.399  0  16.7248  83.3283  0  -21.8389  214.398
6  215.233  0  16.5057  83.4944  0  -21.9804  215.232
6.01  216.068  0  16.2852  83.6604  0  -22.1221  216.068
6.02  216.906  0  16.0632  83.8263  0  -22.264  216.905
6.03  217.745  0  15.8399  83.9923  0  -22.4061  217.744
6.04  218.586  0  15.6151  84.1583  0  -22.5484  218.585
6.05  219.428  0  15.3889  84.3242  0  -22.6909  219.428
6.06  220.272  0  15.1613  84.4901  0  -22.8336  220.272
6.07  221.118  0  14.9322  84.656  0  -22.9764  221.117
6.08  221.965  0  14.7018  84.8218  0  -23.1194  221.965
6.09  222.814  0  14.4699  84.9875  0  -23.2626  222.814
6.1  223.665  0  14.2365  85.1532  0  -23.406  223.665
6.11  224.517  0  14.0017  85.3189  0  -23.5495  224.517
6.12  225.371  0  13.7655  85.4846  0  -23.6933  225.371
6.13  226.227  0  13.5279  85.6503  0  -23.8372  226.227
6.14  227.085  0  13.2888  85.8159  0  -23.9813  227.084
6.15  227.943  0  13.0482  85.9815  0  -24.1256  227.943
6.16  228.804  0  12.8063  86.1471  0  -24.2701  228.804
6.17  229.666  0  12.5628  86.3125  0  -24.4147  229.666
6.18  230.53  0  12.318  86.478  0  -24.5595  230.53
6.19  231.396  0  12.0717  86.6434  0  -24.7045  231.396
6.2  232.263  0  11.8239  86.8088  0  -24.8497  232.263
6.21  233.132  0  11.5747  86.9742  0  -24.995  233.132
6.22  234.003  0  11.324  87.1395  0  -25.1406  234.002
6.23  234.875  0  11.0718  87.3048  0  -25.2863  234.875
6.24  235.749  0  10.8183  87.47  0  -25.4321  235.748
6.25  236.624  0  10.5632  87.6352  0  -25.5782  236.624
6.26  237.502  0  10.3067  87.8003  0  -25.7244  237.501
6.27  238.38  0  10.0487  87.9653  0  -25.8707  238.38
6.28  239.261  0  9.78928  88.1304  0  -26.0173  239.26
6.29  240.143  0  9.52837  88.2954  0  -26.164  240.143
6.3  241.027  0  9.266  88.4604  0  -26.3109  241.026
6.31  241.912  0  9.00215  88.6252  0  -26.4579  241.912
6.32  242.799  0  8.73684  88.79  0  -26.6052  242.799
6.33  243.688  0  8.47005  88.9548  0  -26.7525  243.688
6.34  244.578  0  8.20179  89.1194  0  -26.9001  244.578
6.35  245.47  0  7.93205  89.2841  0  -27.0478  245.47
6.36  246.364  0  7.66083  89.4487  0  -27.1956  246.364
6.37  247.259  0  7.38813  89.6132  0  -27.3437  247.259
6.38  248.156  0  7.11396  89.7776  0  -27.4918  248.156
6.39  249.055  0  6.8383  89.942  0  -27.6402  249.055
6.4  249.955  0  6.56115  90.1063  0  -27.7887  249.955
6.41  250.857  0  6.28252  90.2705  0  -27.9373  250.857
6.42  251.761  0  6.0024  90.4346  0  -28.0861  251.76
6.43  252.666  0  5.7208  90.5987  0  -28.2351  252.665
6.44  253.573  0  5.4377  90.7627  0  -28.3842  253.572
6.45  254.481  0  5.15311  90.9267  0  -28.5335  254.481
6.46  255.391  0  4.86703  91.0905  0  -28.6829  255.391
6.47  256.303  0  4.57945  91.2543  0  -28.8325  256.303
6.48  257.216  0  4.29038  91.418  0  -28.9822  257.216
6.49  258.131  0  3.99981  91.5816  0  -29.1321  258.131
6.5  259.048  0  3.70774  91.7451  0  -29.2821  259.048
6.51  259.966  0  3.41417  91.9086  0  -29.4323  259.966
6.52  260.886  0  3.11909  92.0719  0  -29.5826  260.886
6.53  261.807  0  2.82251  92.2352  0  -29.7331  261.807
6.54  262.731  0  2.52443  92.3983  0  -29.8837  262.731
6.55  263.655  0  2.22484  92.5614  0  -30.0344  263.655
6.56  264.582  0  1.92374  92.7244  0  -30.1853  264.582
6.57  265.51  0  1.62113  92.8873  0  -30.3363  265.51
6.58  266.44  0  1.31701  93.05  0  -30.4875  266.44
6.59  267.371  0  1.01138  93.2127  0  -30.6388  267.371
6.6  268.304  0  0.704236  93.3752  0  -30.7902  268.304
6.61  269.238  0  0.395576  93.5376  0  -30.9418  269.238
6.62  270.175  0  0.0853996  93.6998  0  -31.0935  270.175
6.63  271.112  0  -0.226294  93.8621  0  -31.2453  271.112
